sample	category	subcategory	sv_type	count	total_length	mean_length
T2T18	chromosome	chr22	all	2330	0	0
T2T18	chromosome	chr1	DEL	4177	0	0
T2T18	chromosome	chr2	DEL	1713	0	0
T2T18	chromosome	chr3	DEL	1369	0	0
T2T18	chromosome	chr4	DEL	1567	0	0
T2T18	chromosome	chr5	DEL	1367	0	0
T2T18	chromosome	chr6	DEL	1061	0	0
T2T18	chromosome	chr7	DEL	1301	0	0
T2T18	chromosome	chr8	DEL	1096	0	0
T2T18	chromosome	chr9	DEL	2669	0	0
T2T18	chromosome	chrX	DEL	474	0	0
T2T18	chromosome	chrY	DEL	680	0	0
T2T18	chromosome	chr10	DEL	1344	0	0
T2T18	chromosome	chr11	DEL	926	0	0
T2T18	chromosome	chr12	DEL	1083	0	0
T2T18	chromosome	chr13	DEL	1633	0	0
T2T18	chromosome	chr14	DEL	1080	0	0
T2T18	chromosome	chr15	DEL	1340	0	0
T2T18	chromosome	chr16	DEL	1973	0	0
T2T18	chromosome	chr17	DEL	793	0	0
T2T18	chromosome	chr18	DEL	1006	0	0
T2T18	chromosome	chr19	DEL	920	0	0
T2T18	chromosome	chr20	DEL	1021	0	0
T2T18	chromosome	chr21	DEL	788	0	0
T2T18	chromosome	chr22	DEL	1220	0	0
T2T18	chromosome	chr1	INS	3764	0	0
T2T18	chromosome	chr2	INS	1596	0	0
T2T18	chromosome	chr3	INS	1386	0	0
T2T18	chromosome	chr4	INS	1581	0	0
T2T18	chromosome	chr5	INS	1321	0	0
T2T18	chromosome	chr6	INS	1284	0	0
T2T18	chromosome	chr7	INS	1366	0	0
T2T18	chromosome	chr8	INS	1147	0	0
T2T18	chromosome	chr9	INS	2371	0	0
T2T18	chromosome	chrX	INS	445	0	0
T2T18	chromosome	chrY	INS	659	0	0
T2T18	chromosome	chr10	INS	1245	0	0
T2T18	chromosome	chr11	INS	807	0	0
T2T18	chromosome	chr12	INS	1054	0	0
T2T18	chromosome	chr13	INS	1497	0	0
T2T18	chromosome	chr14	INS	995	0	0
T2T18	chromosome	chr15	INS	1268	0	0
T2T18	chromosome	chr16	INS	1830	0	0
T2T18	chromosome	chr17	INS	842	0	0
T2T18	chromosome	chr18	INS	898	0	0
T2T18	chromosome	chr19	INS	846	0	0
T2T18	chromosome	chr20	INS	946	0	0
T2T18	chromosome	chr21	INS	732	0	0
T2T18	chromosome	chr22	INS	1109	0	0
