contig	color	chromosome
unassigned-0000086	#E6C47F	chr22
unassigned-0000087	#D57533	chr13
unassigned-0000088	#E6C47F	chr22
unassigned-0000089	#E6C47F	chr22
unassigned-0000090	#E6C47F	chr22
unassigned-0000091	#E6C47F	chr22
unassigned-0000092	#D57533	chr13
unassigned-0000093	#D57533	chr13
unassigned-0000094	#D57533	chr13
unassigned-0000095	#D57533	chr13
unassigned-0000097	#D57533	chr13
unassigned-0000098	#D57533	chr13
unassigned-0000099	#D57533	chr13
unassigned-0000100	#D57533	chr13
unassigned-0000101	#D57533	chr13
unassigned-0000102	#D57533	chr13
unassigned-0000103	#D57533	chr13
unassigned-0000104	#D57533	chr13
unassigned-0000105	#E6C47F	chr22
unassigned-0000106	#E6B847	chr15
unassigned-0000107	#E6B847	chr15
unassigned-0000108	#E6C47F	chr22
unassigned-0000109	#D57533	chr13
unassigned-0000110	#D57533	chr13
unassigned-0000111	#737373	chr14
unassigned-0000112	#D57533	chr13
unassigned-0000113	#D57533	chr13
unassigned-0000114	#D57533	chr13
unassigned-0000115	#E6C47F	chr22
unassigned-0000116	#E6C47F	chr22
unassigned-0000117	#D57533	chr13
unassigned-0000118	#E6C47F	chr22
unassigned-0000119	#737373	chr14
unassigned-0000120	#D57533	chr13
unassigned-0000122	#E6C47F	chr22
unassigned-0000123	#E6C47F	chr22
unassigned-0000124	#D57533	chr13
unassigned-0000125	#D57533	chr13
unassigned-0000127	#5699E9	chr9
unassigned-0000128	#E6C47F	chr22
unassigned-0000129	#E6C47F	chr22
unassigned-0000130	#E6C47F	chr22
unassigned-0000131	#E6C47F	chr22
unassigned-0000132	#E6C47F	chr22
unassigned-0000133	#E6C47F	chr22
unassigned-0000134	#D57533	chr13
unassigned-0000135	#E6B847	chr15
unassigned-0000136	#D57533	chr13
unassigned-0000137	#E6B847	chr15
unassigned-0000138	#D57533	chr13
unassigned-0000139	#E6C47F	chr22
unassigned-0000140	#D57533	chr13
unassigned-0000141	#E6B847	chr15
unassigned-0000142	#D57533	chr13
unassigned-0000143	#D57533	chr13
unassigned-0000144	#D57533	chr13
unassigned-0000145	#D57533	chr13
unassigned-0000147	#737373	chr14
unassigned-0000148	#E6B847	chr15
unassigned-0000149	#D57533	chr13
unassigned-0000150	#E6C47F	chr22
unassigned-0000151	#D57533	chr13
unassigned-0000152	#D57533	chr13
unassigned-0000153	#808080	chr21
unassigned-0000154	#D57533	chr13
unassigned-0000155	#E6B847	chr15
unassigned-0000156	#737373	chr14
unassigned-0000157	#D57533	chr13
unassigned-0000158	#737373	chr14
unassigned-0000159	#E6B847	chr15
unassigned-0000160	#737373	chr14
unassigned-0000161	#D57533	chr13
unassigned-0000162	#E6B847	chr15
unassigned-0000163	#D57533	chr13
unassigned-0000164	#D57533	chr13
unassigned-0000165	#737373	chr14
unassigned-0000166	#D57533	chr13
unassigned-0000167	#D57533	chr13
unassigned-0000169	#E6B847	chr15
unassigned-0000170	#E6C47F	chr22
unassigned-0000171	#808080	chr21
unassigned-0000172	#D57533	chr13
unassigned-0000173	#D57533	chr13
unassigned-0000174	#E6B847	chr15
unassigned-0000176	#E6B847	chr15
unassigned-0000177	#E6C47F	chr22
unassigned-0000178	#737373	chr14
unassigned-0000179	#737373	chr14
unassigned-0000180	#808080	chr21
unassigned-0000181	#E6C47F	chr22
unassigned-0000182	#E6B847	chr15
unassigned-0000183	#D57533	chr13
unassigned-0000184	#E6C47F	chr22
unassigned-0000185	#737373	chr14
unassigned-0000186	#E6C47F	chr22
unassigned-0000187	#E6C47F	chr22
unassigned-0000188	#E6C47F	chr22
unassigned-0000189	#E6C47F	chr22
unassigned-0000190	#E6C47F	chr22
unassigned-0000191	#737373	chr14
unassigned-0000192	#E6B847	chr15
unassigned-0000193	#E6C47F	chr22
unassigned-0000194	#D57533	chr13
unassigned-0000195	#E6C47F	chr22
unassigned-0000196	#D57533	chr13
unassigned-0000197	#E6C47F	chr22
unassigned-0000198	#E6C47F	chr22
unassigned-0000199	#E6C47F	chr22
unassigned-0000200	#D57533	chr13
unassigned-0000201	#D57533	chr13
unassigned-0000202	#D57533	chr13
unassigned-0000203	#E6C47F	chr22
unassigned-0000204	#E6C47F	chr22
unassigned-0000205	#D57533	chr13
unassigned-0000206	#E6C47F	chr22
unassigned-0000208	#E6C47F	chr22
unassigned-0000209	#E6C47F	chr22
unassigned-0000210	#E6C47F	chr22
unassigned-0000211	#E6C47F	chr22
unassigned-0000212	#D57533	chr13
unassigned-0000213	#D57533	chr13
unassigned-0000214	#737373	chr14
unassigned-0000215	#D57533	chr13
unassigned-0000216	#737373	chr14
unassigned-0000217	#E6C47F	chr22
unassigned-0000218	#D57533	chr13
unassigned-0000219	#D57533	chr13
unassigned-0000220	#D57533	chr13
unassigned-0000221	#E6C47F	chr22
unassigned-0000222	#D57533	chr13
unassigned-0000223	#D57533	chr13
unassigned-0000224	#E6B847	chr15
unassigned-0000225	#E6B847	chr15
unassigned-0000226	#737373	chr14
unassigned-0000227	#D57533	chr13
unassigned-0000228	#E6C47F	chr22
unassigned-0000229	#E6C47F	chr22
unassigned-0000230	#E6C47F	chr22
unassigned-0000231	#E6C47F	chr22
unassigned-0000232	#808080	chr21
unassigned-0000233	#D57533	chr13
unassigned-0000234	#D57533	chr13
unassigned-0000235	#D57533	chr13
unassigned-0000236	#D57533	chr13
unassigned-0000237	#E6C47F	chr22
unassigned-0000238	#D57533	chr13
unassigned-0000239	#E6B847	chr15
unassigned-0000240	#D57533	chr13
unassigned-0000241	#D57533	chr13
unassigned-0000242	#E6C47F	chr22
unassigned-0000243	#E6C47F	chr22
unassigned-0000244	#D57533	chr13
unassigned-0000245	#D57533	chr13
unassigned-0000246	#D57533	chr13
unassigned-0000247	#D57533	chr13
unassigned-0000248	#E6B847	chr15
unassigned-0000249	#737373	chr14
unassigned-0000250	#E6C47F	chr22
unassigned-0000251	#E6C47F	chr22
unassigned-0000252	#E6C47F	chr22
unassigned-0000253	#E6C47F	chr22
unassigned-0000254	#E6C47F	chr22
unassigned-0000255	#E6C47F	chr22
unassigned-0000256	#D57533	chr13
unassigned-0000257	#E6C47F	chr22
unassigned-0000258	#E6C47F	chr22
unassigned-0000259	#E6C47F	chr22
unassigned-0000260	#E6C47F	chr22
unassigned-0000261	#E6C47F	chr22
unassigned-0000262	#E6C47F	chr22
unassigned-0000263	#E6C47F	chr22
unassigned-0000264	#E6C47F	chr22
unassigned-0000265	#D57533	chr13
unassigned-0000266	#D57533	chr13
unassigned-0000267	#808080	chr21
unassigned-0000268	#D57533	chr13
unassigned-0000269	#D57533	chr13
unassigned-0000270	#D57533	chr13
unassigned-0000271	#E6B847	chr15
unassigned-0000272	#737373	chr14
unassigned-0000273	#D57533	chr13
unassigned-0000274	#D57533	chr13
unassigned-0000275	#D57533	chr13
unassigned-0000276	#E6B847	chr15
unassigned-0000277	#737373	chr14
unassigned-0000278	#E6B847	chr15
unassigned-0000279	#E6C47F	chr22
unassigned-0000280	#E6C47F	chr22
unassigned-0000281	#E6C47F	chr22
unassigned-0000282	#E6C47F	chr22
unassigned-0000283	#E6C47F	chr22
unassigned-0000284	#E6C47F	chr22
unassigned-0000285	#E6C47F	chr22
unassigned-0000286	#E6C47F	chr22
unassigned-0000287	#E6C47F	chr22
unassigned-0000288	#D57533	chr13
unassigned-0000289	#D57533	chr13
unassigned-0000290	#D57533	chr13
unassigned-0000291	#E6C47F	chr22
unassigned-0000292	#D57533	chr13
unassigned-0000293	#737373	chr14
unassigned-0000294	#737373	chr14
unassigned-0000295	#808080	chr21
unassigned-0000296	#D57533	chr13
unassigned-0000297	#D57533	chr13
unassigned-0000300	#E6C47F	chr22
unassigned-0000301	#E6C47F	chr22
unassigned-0000302	#737373	chr14
unassigned-0000303	#737373	chr14
unassigned-0000304	#E6B847	chr15
unassigned-0000305	#E6B847	chr15
unassigned-0000306	#D57533	chr13
unassigned-0000307	#D57533	chr13
unassigned-0000308	#D57533	chr13
unassigned-0000309	#D57533	chr13
unassigned-0000310	#E6C47F	chr22
unassigned-0000311	#D57533	chr13
unassigned-0000312	#D57533	chr13
unassigned-0000313	#808080	chr21
unassigned-0000314	#808080	chr21
unassigned-0000315	#D57533	chr13
unassigned-0000316	#737373	chr14
unassigned-0000317	#D57533	chr13
unassigned-0000318	#737373	chr14
unassigned-0000319	#E6B847	chr15
unassigned-0000320	#E6B847	chr15
unassigned-0000321	#D57533	chr13
unassigned-0000322	#E6C47F	chr22
unassigned-0000323	#737373	chr14
unassigned-0000324	#E6C47F	chr22
unassigned-0000325	#E6C47F	chr22
unassigned-0000326	#737373	chr14
unassigned-0000327	#00B28C	chr17
unassigned-0000328	#CC8DB3	chr11
unassigned-0000330	#D57533	chr13
unassigned-0000331	#D57533	chr13
unassigned-0000332	#D57533	chr13
unassigned-0000333	#808080	chr21
unassigned-0000334	#E6C47F	chr22
unassigned-0000335	#D57533	chr13
unassigned-0000337	#E6B847	chr15
unassigned-0000338	#E6C47F	chr22
unassigned-0000339	#E6C47F	chr22
unassigned-0000340	#E6C47F	chr22
unassigned-0000341	#E6C47F	chr22
unassigned-0000342	#E6C47F	chr22
unassigned-0000343	#E6C47F	chr22
unassigned-0000344	#E6C47F	chr22
unassigned-0000345	#E6C47F	chr22
unassigned-0000346	#D57533	chr13
unassigned-0000347	#E6C47F	chr22
unassigned-0000348	#D57533	chr13
unassigned-0000349	#737373	chr14
unassigned-0000350	#D57533	chr13
unassigned-0000351	#737373	chr14
unassigned-0000352	#737373	chr14
unassigned-0000353	#E6C47F	chr22
unassigned-0000354	#E6C47F	chr22
unassigned-0000355	#E6C47F	chr22
unassigned-0000356	#E6C47F	chr22
unassigned-0000357	#737373	chr14
unassigned-0000358	#E6C47F	chr22
unassigned-0000359	#E6C47F	chr22
unassigned-0000360	#D57533	chr13
unassigned-0000361	#737373	chr14
unassigned-0000362	#808080	chr21
unassigned-0000363	#E6C47F	chr22
unassigned-0000364	#737373	chr14
unassigned-0000365	#E6C47F	chr22
unassigned-0000366	#E6B847	chr15
unassigned-0000367	#E6B847	chr15
unassigned-0000368	#737373	chr14
unassigned-0000369	#D57533	chr13
unassigned-0000370	#E6C47F	chr22
unassigned-0000371	#E6C47F	chr22
unassigned-0000372	#E6C47F	chr22
unassigned-0000373	#E6C47F	chr22
unassigned-0000374	#E6C47F	chr22
unassigned-0000375	#E6C47F	chr22
unassigned-0000376	#E6C47F	chr22
unassigned-0000377	#E6C47F	chr22
unassigned-0000378	#E6C47F	chr22
unassigned-0000379	#E6C47F	chr22
unassigned-0000380	#D57533	chr13
unassigned-0000381	#D57533	chr13
unassigned-0000382	#D57533	chr13
unassigned-0000383	#E6C47F	chr22
unassigned-0000384	#E6C47F	chr22
unassigned-0000386	#E6C47F	chr22
unassigned-0000387	#D57533	chr13
unassigned-0000389	#D57533	chr13
unassigned-0000390	#D57533	chr13
unassigned-0000391	#D57533	chr13
unassigned-0000392	#D57533	chr13
unassigned-0000393	#737373	chr14
unassigned-0000394	#737373	chr14
unassigned-0000395	#737373	chr14
unassigned-0000396	#E6C47F	chr22
unassigned-0000398	#D57533	chr13
unassigned-0000399	#D57533	chr13
unassigned-0000400	#737373	chr14
unassigned-0000401	#E6C47F	chr22
unassigned-0000402	#E6C47F	chr22
unassigned-0000404	#E6B847	chr15
unassigned-0000405	#D57533	chr13
unassigned-0000406	#E6C47F	chr22
unassigned-0000407	#737373	chr14
unassigned-0000408	#E6B847	chr15
unassigned-0000409	#E6C47F	chr22
unassigned-0000410	#E6C47F	chr22
unassigned-0000411	#E6C47F	chr22
unassigned-0000412	#E6C47F	chr22
unassigned-0000413	#E6C47F	chr22
unassigned-0000414	#E6C47F	chr22
unassigned-0000415	#E6C47F	chr22
unassigned-0000416	#E6C47F	chr22
unassigned-0000417	#D57533	chr13
unassigned-0000418	#808080	chr21
unassigned-0000419	#E6B847	chr15
unassigned-0000420	#E6C47F	chr22
unassigned-0000421	#E6C47F	chr22
unassigned-0000422	#E6C47F	chr22
unassigned-0000423	#E6C47F	chr22
unassigned-0000424	#737373	chr14
unassigned-0000425	#E6C47F	chr22
unassigned-0000426	#D57533	chr13
unassigned-0000427	#D57533	chr13
unassigned-0000428	#737373	chr14
unassigned-0000429	#E6C47F	chr22
unassigned-0000430	#E6C47F	chr22
unassigned-0000432	#D57533	chr13
unassigned-0000433	#D57533	chr13
unassigned-0000434	#737373	chr14
unassigned-0000435	#D57533	chr13
unassigned-0000436	#E6C47F	chr22
unassigned-0000437	#D57533	chr13
unassigned-0000439	#E6C47F	chr22
unassigned-0000440	#D57533	chr13
unassigned-0000441	#D57533	chr13
unassigned-0000442	#D57533	chr13
unassigned-0000443	#E6B847	chr15
unassigned-0000444	#737373	chr14
unassigned-0000445	#808080	chr21
unassigned-0000446	#E6C47F	chr22
unassigned-0000447	#737373	chr14
unassigned-0000448	#D57533	chr13
unassigned-0000449	#E6B847	chr15
unassigned-0000450	#E6C47F	chr22
unassigned-0000451	#E6C47F	chr22
unassigned-0000452	#0072B2	chr5
unassigned-0000453	#E6C47F	chr22
unassigned-0000454	#808080	chr21
unassigned-0000455	#808080	chr21
unassigned-0000456	#808080	chr21
unassigned-0000457	#737373	chr14
unassigned-0000458	#E6B847	chr15
unassigned-0000459	#E6B847	chr15
unassigned-0000460	#737373	chr14
unassigned-0000461	#D57533	chr13
unassigned-0000462	#E6B847	chr15
unassigned-0000463	#737373	chr14
unassigned-0000464	#E6B847	chr15
unassigned-0000465	#808080	chr21
unassigned-0000466	#E6C47F	chr22
unassigned-0000467	#808080	chr21
unassigned-0000468	#D57533	chr13
unassigned-0000469	#E6B847	chr15
unassigned-0000470	#D57533	chr13
unassigned-0000471	#E6B847	chr15
unassigned-0000472	#D57533	chr13
unassigned-0000473	#D57533	chr13
unassigned-0000475	#D57533	chr13
unassigned-0000476	#737373	chr14
unassigned-0000477	#D57533	chr13
unassigned-0000478	#737373	chr14
unassigned-0000479	#E6C47F	chr22
unassigned-0000480	#E6C47F	chr22
unassigned-0000481	#D57533	chr13
unassigned-0000482	#E6C47F	chr22
unassigned-0000483	#E6C47F	chr22
unassigned-0000484	#D57533	chr13
unassigned-0000485	#D57533	chr13
unassigned-0000486	#E6C47F	chr22
unassigned-0000487	#D57533	chr13
unassigned-0000488	#808080	chr21
unassigned-0000489	#737373	chr14
unassigned-0000490	#D57533	chr13
unassigned-0000492	#D57533	chr13
unassigned-0000493	#E6C47F	chr22
unassigned-0000494	#E6C47F	chr22
unassigned-0000495	#D57533	chr13
unassigned-0000496	#808080	chr21
unassigned-0000497	#D57533	chr13
unassigned-0000498	#D57533	chr13
unassigned-0000499	#737373	chr14
unassigned-0000500	#737373	chr14
unassigned-0000501	#D57533	chr13
unassigned-0000502	#E6C47F	chr22
unassigned-0000503	#E6C47F	chr22
unassigned-0000504	#E6C47F	chr22
unassigned-0000505	#E6C47F	chr22
unassigned-0000506	#E6C47F	chr22
unassigned-0000507	#737373	chr14
unassigned-0000508	#E6C47F	chr22
unassigned-0000509	#E6C47F	chr22
unassigned-0000510	#E6C47F	chr22
unassigned-0000511	#737373	chr14
unassigned-0000513	#E6C47F	chr22
unassigned-0000514	#D57533	chr13
unassigned-0000515	#D57533	chr13
unassigned-0000516	#E6C47F	chr22
unassigned-0000517	#E6B847	chr15
unassigned-0000518	#D57533	chr13
unassigned-0000519	#D57533	chr13
unassigned-0000520	#D57533	chr13
unassigned-0000521	#D57533	chr13
unassigned-0000522	#737373	chr14
unassigned-0000523	#E6B847	chr15
unassigned-0000524	#D57533	chr13
unassigned-0000525	#737373	chr14
unassigned-0000526	#E6B847	chr15
unassigned-0000527	#D57533	chr13
unassigned-0000528	#E6B847	chr15
unassigned-0000529	#D57533	chr13
unassigned-0000530	#0072B2	chr5
unassigned-0000531	#D57533	chr13
unassigned-0000532	#D57533	chr13
unassigned-0000533	#E6B847	chr15
unassigned-0000534	#808080	chr21
unassigned-0000535	#D57533	chr13
unassigned-0000537	#E6B847	chr15
unassigned-0000538	#E6C47F	chr22
unassigned-0000539	#737373	chr14
unassigned-0000541	#E6C47F	chr22
unassigned-0000542	#D57533	chr13
unassigned-0000543	#E6B847	chr15
unassigned-0000544	#666666	chr7
unassigned-0000545	#666666	chr7
unassigned-0000546	#E6C47F	chr22
unassigned-0000547	#E6B847	chr15
unassigned-0000548	#E6C47F	chr22
unassigned-0000549	#E6C47F	chr22
unassigned-0000550	#E6C47F	chr22
unassigned-0000551	#E6C47F	chr22
unassigned-0000552	#E6C47F	chr22
unassigned-0000553	#E6C47F	chr22
unassigned-0000554	#E6C47F	chr22
unassigned-0000555	#E6C47F	chr22
unassigned-0000556	#737373	chr14
unassigned-0000557	#E6C47F	chr22
unassigned-0000558	#D57533	chr13
unassigned-0000559	#E6B847	chr15
unassigned-0000560	#E6C47F	chr22
unassigned-0000561	#E6B847	chr15
unassigned-0000562	#808080	chr21
unassigned-0000563	#E6C47F	chr22
unassigned-0000564	#E6C47F	chr22
unassigned-0000565	#E6C47F	chr22
unassigned-0000566	#E6C47F	chr22
unassigned-0000567	#E6B847	chr15
