sample	category	subcategory	var_type	count	percentage
HG005	allelic	multiallelic	INS	97210	18.895504226753825
HG005	allelic	multiallelic	MNV	1910	100.0
HG005	allelic	biallelic	SNV	4210247	97.80643036068012
HG005	allelic	multiallelic	SNV	94426	2.193569639319874
HG005	filter	PASS	all	4856168	90.90818553464182
HG005	filter	GAP1	all	270228	5.058708257345131
HG005	filter	GAP2	all	191501	3.5849271355664474
HG005	filter	HET1	all	8328	0.15590139573682318
HG005	filter	HET2	all	15613	0.29227767670977667
HG005	indel_size	11-20bp	all	63054	1.180380236165904
HG005	indel_size	1bp	all	435439	8.15148269191241
HG005	indel_size	2-5bp	all	373509	6.992143902529429
HG005	indel_size	21-50bp	all	33673	0.6303635565136944
HG005	indel_size	6-10bp	all	98638	1.8465179962402454
HG005	indel_size	>50bp	all	30942	0.5792388312786723
HG005	indel_size	11-20bp	DEL	31542	6.056521388495259
HG005	indel_size	1bp	DEL	217857	41.83170313022039
HG005	indel_size	2-5bp	DEL	189253	36.339320345472494
HG005	indel_size	21-50bp	DEL	16728	3.2120185716425302
HG005	indel_size	6-10bp	DEL	49582	9.520462985364654
HG005	indel_size	>50bp	DEL	15832	3.039973578804671
HG005	indel_size	11-20bp	INS	31512	6.1252456454425115
HG005	indel_size	1bp	INS	217582	42.29319618007973
HG005	indel_size	2-5bp	INS	184256	35.81534849094489
HG005	indel_size	21-50bp	INS	16945	3.29373849524065
HG005	indel_size	6-10bp	INS	49056	9.535416678815304
HG005	indel_size	>50bp	INS	15110	2.937054509476909
HG005	chromosome	chr1	all	387466	7.253421013516322
HG005	chromosome	chr2	all	380523	7.123447023290486
HG005	chromosome	chr3	all	344510	6.449278319559672
HG005	chromosome	chr4	all	338503	6.336826388220683
HG005	chromosome	chr5	all	295077	5.523885224523844
HG005	chromosome	chr6	all	324631	6.0771404898463794
HG005	chromosome	chr7	all	308755	5.779939414111772
HG005	chromosome	chr8	all	257627	4.822815667566108
HG005	chromosome	chr9	all	253274	4.741326861653236
HG005	chromosome	chrX	all	135184	2.5306645390594027
HG005	chromosome	chr10	all	234117	4.382704979072746
HG005	chromosome	chr11	all	256609	4.803758556511823
HG005	chromosome	chr12	all	220579	4.129271610258491
HG005	chromosome	chr13	all	179852	3.366856127048405
HG005	chromosome	chr14	all	220596	4.1295898527810095
HG005	chromosome	chr15	all	206081	3.857866898996188
HG005	chromosome	chr16	all	175290	3.2814548101234067
HG005	chromosome	chr17	all	154914	2.9000130666635715
HG005	chromosome	chr18	all	146629	2.744916637307234
HG005	chromosome	chr19	all	146324	2.7392069920503017
HG005	chromosome	chr20	all	140111	2.622898710144336
HG005	chromosome	chr21	all	88714	1.660739243683541
HG005	chromosome	chr22	all	146472	2.7419775740110426
HG005	chromosome	chr1	DEL	40157	7.710726314051238
HG005	chromosome	chr2	DEL	39725	7.627776049647269
HG005	chromosome	chr3	DEL	33348	6.403299577184068
HG005	chromosome	chr4	DEL	32560	6.251992150447201
HG005	chromosome	chr5	DEL	29992	5.758898912045838
HG005	chromosome	chr6	DEL	31150	5.981251704128695
HG005	chromosome	chr7	DEL	30605	5.87660380111906
HG005	chromosome	chr8	DEL	24290	4.664032227713837
HG005	chromosome	chr9	DEL	26500	5.088384274780432
HG005	chromosome	chrX	DEL	12603	2.419958755285199
HG005	chromosome	chr10	DEL	24974	4.795370146353452
HG005	chromosome	chr11	DEL	22251	4.272514660307147
HG005	chromosome	chr12	DEL	24092	4.626013356528684
HG005	chromosome	chr13	DEL	18338	3.5211619181480587
HG005	chromosome	chr14	DEL	18823	3.6142889511015874
HG005	chromosome	chr15	DEL	18394	3.531914730200425
HG005	chromosome	chr16	DEL	16675	3.20184180309297
HG005	chromosome	chr17	DEL	16295	3.128876292737628
HG005	chromosome	chr18	DEL	13766	2.6432716198727326
HG005	chromosome	chr19	DEL	15675	3.0098273021578588
HG005	chromosome	chr20	DEL	12173	2.3373925198831014
HG005	chromosome	chr21	DEL	8480	1.6282829679297381
HG005	chromosome	chr22	DEL	9928	1.9063199652837783
HG005	chromosome	chr1	INS	40039	7.782708504629117
HG005	chromosome	chr2	INS	39633	7.703790957915177
HG005	chromosome	chr3	INS	32995	6.413508506961656
HG005	chromosome	chr4	INS	32448	6.307183634911101
HG005	chromosome	chr5	INS	29636	5.760592153729826
HG005	chromosome	chr6	INS	31178	6.060323328687694
HG005	chromosome	chr7	INS	29685	5.770116685229784
HG005	chromosome	chr8	INS	23962	4.657690281673441
HG005	chromosome	chr9	INS	26366	5.124975459753022
HG005	chromosome	chrX	INS	12678	2.464326741968779
HG005	chromosome	chr10	INS	24396	4.7420504178159275
HG005	chromosome	chr11	INS	21937	4.264074439073127
HG005	chromosome	chr12	INS	24250	4.71367120150993
HG005	chromosome	chr13	INS	18069	3.5122195851580584
HG005	chromosome	chr14	INS	18201	3.537877506749783
HG005	chromosome	chr15	INS	18250	3.547402038249741
HG005	chromosome	chr16	INS	16623	3.2311487168123527
HG005	chromosome	chr17	INS	16109	3.1312383251597304
HG005	chromosome	chr18	INS	13443	2.613026060284453
HG005	chromosome	chr19	INS	15293	2.9726257189563445
HG005	chromosome	chr20	INS	11470	2.2295178837657277
HG005	chromosome	chr21	INS	8351	1.6232522970643062
HG005	chromosome	chr22	INS	9449	1.8366795539409206
HG005	chromosome	chr1	SNV	307143	7.135106429686994
HG005	chromosome	chr2	SNV	301039	6.993307040976167
HG005	chromosome	chr3	SNV	278042	6.459073662505839
HG005	chromosome	chr4	SNV	273357	6.350238450167992
HG005	chromosome	chr5	SNV	235338	5.467035475168497
HG005	chromosome	chr6	SNV	262194	6.090915616586905
HG005	chromosome	chr7	SNV	248310	5.768382406747272
HG005	chromosome	chr8	SNV	209278	4.861646866091803
HG005	chromosome	chr9	SNV	200327	4.653710049520603
HG005	chromosome	chrX	SNV	109901	2.5530626832746646
HG005	chromosome	chr10	SNV	184655	4.2896405836169205
HG005	chromosome	chr11	SNV	212348	4.93296471067605
HG005	chromosome	chr12	SNV	172138	3.9988635606003053
HG005	chromosome	chr13	SNV	143378	3.330752417198705
HG005	chromosome	chr14	SNV	183484	4.262437588174526
HG005	chromosome	chr15	SNV	169379	3.9347704227475586
HG005	chromosome	chr16	SNV	141941	3.2973700905968935
HG005	chromosome	chr17	SNV	122427	2.8440487814056956
HG005	chromosome	chr18	SNV	119363	2.7728703202310605
HG005	chromosome	chr19	SNV	115296	2.678391599083136
HG005	chromosome	chr20	SNV	116419	2.7044795272486435
HG005	chromosome	chr21	SNV	71862	1.6693950969098001
HG005	chromosome	chr22	SNV	127054	2.9515366207839713
