sample	category	subcategory	var_type	count	percentage
NA18747	chromosome	chr2	SNV	300388	6.783578927971051
NA18747	chromosome	chr3	SNV	281195	6.350148729812174
NA18747	chromosome	chr4	SNV	271898	6.140197156202887
NA18747	chromosome	chr5	SNV	235980	5.329070919685901
NA18747	chromosome	chr6	SNV	264009	5.962042056256273
NA18747	chromosome	chr7	SNV	246398	5.5643377255223605
NA18747	chromosome	chr8	SNV	209748	4.736680935936429
NA18747	chromosome	chr9	SNV	187195	4.227372789264354
NA18747	chromosome	chrX	SNV	113643	2.566368363954
NA18747	chromosome	chr10	SNV	193200	4.362982039508926
NA18747	chromosome	chr11	SNV	257033	5.804504982200298
NA18747	chromosome	chr12	SNV	172890	3.904326940013965
NA18747	chromosome	chr13	SNV	144372	3.260312852008191
NA18747	chromosome	chr14	SNV	167301	3.778112102442457
NA18747	chromosome	chr15	SNV	169407	3.8256713165998364
NA18747	chromosome	chr16	SNV	167820	3.7898325355610134
NA18747	chromosome	chr17	SNV	130558	2.9483551196387485
NA18747	chromosome	chr18	SNV	127573	2.8809456921649694
NA18747	chromosome	chr19	SNV	121504	2.7438911476630046
NA18747	chromosome	chr20	SNV	126380	2.8540045038982296
NA18747	chromosome	chr21	SNV	88766	2.0045779695602963
NA18747	chromosome	chr22	SNV	149740	3.3815369078471345
