sample	category	subcategory	sv_type	count	total_length	mean_length
NA20827	chromosome	chr4	DEL	1079	0	0
NA20827	chromosome	chr5	DEL	1285	0	0
NA20827	chromosome	chr6	DEL	1041	0	0
NA20827	chromosome	chr7	DEL	1310	0	0
NA20827	chromosome	chr8	DEL	1218	0	0
NA20827	chromosome	chr9	DEL	3264	0	0
NA20827	chromosome	chrX	DEL	525	0	0
NA20827	chromosome	chrY	DEL	370	0	0
NA20827	chromosome	chr10	DEL	1293	0	0
NA20827	chromosome	chr11	DEL	1010	0	0
NA20827	chromosome	chr12	DEL	1117	0	0
NA20827	chromosome	chr13	DEL	1318	0	0
NA20827	chromosome	chr14	DEL	954	0	0
NA20827	chromosome	chr15	DEL	1449	0	0
NA20827	chromosome	chr16	DEL	2549	0	0
NA20827	chromosome	chr17	DEL	1096	0	0
NA20827	chromosome	chr18	DEL	973	0	0
NA20827	chromosome	chr19	DEL	803	0	0
NA20827	chromosome	chr20	DEL	1010	0	0
NA20827	chromosome	chr21	DEL	851	0	0
NA20827	chromosome	chr22	DEL	1187	0	0
NA20827	chromosome	chr1	INS	3681	0	0
NA20827	chromosome	chr2	INS	1717	0	0
NA20827	chromosome	chr3	INS	1528	0	0
NA20827	chromosome	chr4	INS	1294	0	0
NA20827	chromosome	chr5	INS	1402	0	0
NA20827	chromosome	chr6	INS	1212	0	0
NA20827	chromosome	chr7	INS	1259	0	0
NA20827	chromosome	chr8	INS	1209	0	0
NA20827	chromosome	chr9	INS	2885	0	0
NA20827	chromosome	chrX	INS	500	0	0
NA20827	chromosome	chrY	INS	426	0	0
NA20827	chromosome	chr10	INS	1367	0	0
NA20827	chromosome	chr11	INS	948	0	0
NA20827	chromosome	chr12	INS	1020	0	0
NA20827	chromosome	chr13	INS	1228	0	0
NA20827	chromosome	chr14	INS	919	0	0
NA20827	chromosome	chr15	INS	1272	0	0
NA20827	chromosome	chr16	INS	2356	0	0
NA20827	chromosome	chr17	INS	871	0	0
NA20827	chromosome	chr18	INS	841	0	0
NA20827	chromosome	chr19	INS	832	0	0
NA20827	chromosome	chr20	INS	820	0	0
NA20827	chromosome	chr21	INS	927	0	0
NA20827	chromosome	chr22	INS	1188	0	0
