contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0001887	19631	unassigned	chr4	19631	0	0	non_satellite
unassigned-0001805	57554	unassigned	chr14	57413	57413	1	satellite
unassigned-0001888	173425	unassigned	chr6	173374	173374	1	satellite
unassigned-0001573	44359	unassigned	chr10	44371	0	0	non_satellite
unassigned-0001847	56602	unassigned	chr1	56597	0	0	non_satellite
unassigned-0001889	92596	unassigned	chr6	92571	92571	1	satellite
haplotype1-0000070	613234	haplotype1	chr22	8280130	587732	0.070981	non_satellite
unassigned-0001533	132959	unassigned	chr14	132823	0	0	non_satellite
unassigned-0001574	64107	unassigned	chr10	64078	0	0	non_satellite
haplotype2-0000309	173896	haplotype2	chrX	173583	0	0	non_satellite
unassigned-0001260	157604	unassigned	chr6	157608	0	0	non_satellite
unassigned-0001808	59601	unassigned	chr6	59580	0	0	non_satellite
haplotype1-0000071	429316	haplotype1	chr22	433291	0	0	non_satellite
unassigned-0001575	114754	unassigned	chr20	115028	0	0	non_satellite
unassigned-0001220	42769	unassigned	chr4	42763	0	0	non_satellite
unassigned-0001576	119922	unassigned	chr20	119968	0	0	non_satellite
unassigned-0001535	167871	unassigned	chr14	167739	0	0	non_satellite
haplotype1-0000072	242723	haplotype1	chr1	235238	0	0	non_satellite
unassigned-0001221	27793	unassigned	chr4	27770	0	0	non_satellite
unassigned-0001536	71391	unassigned	chr3	71386	0	0	non_satellite
haplotype1-0000073	397542	haplotype1	chr14	3319534	444185	0.133809	non_satellite
unassigned-0001577	68823	unassigned	chr1	68830	0	0	non_satellite
unassigned-0001537	52797	unassigned	chr9	52792	52792	1	satellite
haplotype1-0000074	530177	haplotype1	chr6	352657	352657	1	satellite
unassigned-0001263	269599	unassigned	chr15	269668	269668	1	satellite
haplotype1-0000033	2466031	haplotype1	chr13	10037922	1011502	0.100768	non_satellite
haplotype1-0000075	245979	haplotype1	chr6	309337	309337	1	satellite
haplotype1-0000034	1112411	haplotype1	chr15	13555650	866846	0.0639472	non_satellite
unassigned-0001579	23563	unassigned	chr10	23532	0	0	non_satellite
unassigned-0001539	71422	unassigned	chr9	71393	71393	1	satellite
haplotype1-0000076	207090	haplotype1	chr5	207083	0	0	non_satellite
haplotype1-0000035	1367465	haplotype1	chr21	45716230	1344595	0.0294118	non_satellite
unassigned-0001224	119748	unassigned	chr18	119793	0	0	non_satellite
unassigned-0001265	42987	unassigned	chr13	85956	42978	0.5	satellite
unassigned-0001266	139202	unassigned	chr21	213238	136720	0.641162	satellite
unassigned-0001226	24533	unassigned	chr12	24516	0	0	non_satellite
haplotype1-0000078	324832	haplotype1	chr22	1344057	457108	0.340096	non_satellite
haplotype1-0000038	1479680	haplotype1	chr9	9044491	1478020	0.163417	non_satellite
haplotype1-0000079	427677	haplotype1	chr7	332133	332133	1	satellite
unassigned-0001268	238761	unassigned	chr6	385239	385239	1	satellite
unassigned-0001227	65376	unassigned	chr22	457674	65382	0.142857	non_satellite
unassigned-0001228	33711	unassigned	chr22	134692	33673	0.25	non_satellite
haplotype1-0000039	1749091	haplotype1	chr14	4493797	1170822	0.260542	non_satellite
unassigned-0001229	50514	unassigned	chr22	303990	50665	0.166667	non_satellite
unassigned-0002263	227931	unassigned	chr19	221593	0	0	non_satellite
unassigned-0002264	219450	unassigned	chr15	219490	0	0	non_satellite
unassigned-0002224	80607	unassigned	chr2	80584	80584	1	satellite
unassigned-0002266	69113	unassigned	chrX	69118	69118	1	satellite
unassigned-0002225	12266	unassigned	chr10	12264	0	0	non_satellite
unassigned-0002267	78218	unassigned	chr3	77930	0	0	non_satellite
unassigned-0002227	289787	unassigned	chr9	289758	289758	1	satellite
unassigned-0000961	41838	unassigned	chr7	41826	0	0	non_satellite
unassigned-0000962	10189	unassigned	chr15	10211	0	0	non_satellite
unassigned-0000963	25998	unassigned	chr1	25997	0	0	non_satellite
unassigned-0000690	240661	unassigned	chr6	310975	310975	1	satellite
unassigned-0000923	29464	unassigned	chr13	29458	29458	1	satellite
unassigned-0000691	21863	unassigned	chr15	21861	21861	1	satellite
unassigned-0000692	44369	unassigned	chrX	44331	0	0	non_satellite
unassigned-0000651	66655	unassigned	chr14	66797	0	0	non_satellite
unassigned-0000925	1513682	unassigned	chr3	376391	376391	1	satellite
unassigned-0000610	88464	unassigned	chr12	88390	0	0	non_satellite
unassigned-0000926	49318	unassigned	chrX	49298	0	0	non_satellite
unassigned-0000693	131415	unassigned	chrX	131379	0	0	non_satellite
unassigned-0000611	21041	unassigned	chr9	20904	20904	1	satellite
unassigned-0000652	325773	unassigned	chr14	2258322	401368	0.177728	non_satellite
unassigned-0000927	18249	unassigned	chrX	18231	0	0	non_satellite
unassigned-0000968	112308	unassigned	chr1	112379	112379	1	satellite
unassigned-0000653	279590	unassigned	chr15	1851177	316029	0.170718	non_satellite
unassigned-0000612	21240	unassigned	chr1	21238	0	0	non_satellite
unassigned-0000654	106028	unassigned	chr21	106092	0	0	non_satellite
unassigned-0000613	16272	unassigned	chr16	16228	16228	1	satellite
unassigned-0000380	14380	unassigned	chr15	14354	14354	1	satellite
unassigned-0000695	60937	unassigned	chr12	60817	0	0	non_satellite
unassigned-0000929	21528	unassigned	chr9	21494	0	0	non_satellite
unassigned-0000655	94240	unassigned	chr22	94232	0	0	non_satellite
unassigned-0000381	177341	unassigned	chr15	177099	177099	1	satellite
unassigned-0000696	18109	unassigned	chr12	18077	0	0	non_satellite
unassigned-0000614	10904	unassigned	chr11	10907	0	0	non_satellite
unassigned-0000656	47047	unassigned	chr17	47016	0	0	non_satellite
unassigned-0000382	66684	unassigned	chr15	66759	66759	1	satellite
unassigned-0000615	45610	unassigned	chr11	45534	0	0	non_satellite
unassigned-0000657	20519	unassigned	chr8	20524	0	0	non_satellite
unassigned-0000616	172452	unassigned	chr7	179005	0	0	non_satellite
unassigned-0000383	108650	unassigned	chr15	108314	108314	1	satellite
unassigned-0000384	100104	unassigned	chr9	100054	0	0	non_satellite
unassigned-0000617	34772	unassigned	chr7	42261	0	0	non_satellite
unassigned-0000343	90612	unassigned	chr6	90613	0	0	non_satellite
unassigned-0000658	19699	unassigned	chr14	19703	0	0	non_satellite
unassigned-0000385	36298	unassigned	chr15	36274	0	0	non_satellite
unassigned-0000618	56717	unassigned	chr15	56711	0	0	non_satellite
unassigned-0000659	21193	unassigned	chr14	21167	0	0	non_satellite
unassigned-0000386	345735	unassigned	chr15	1581555	357431	0.226	non_satellite
unassigned-0000387	33328	unassigned	chr13	33346	33346	1	satellite
unassigned-0000388	81137	unassigned	chr21	161222	80611	0.5	satellite
unassigned-0000389	31365	unassigned	chr4	31341	0	0	non_satellite
unassigned-0000349	47518	unassigned	chr2	47435	0	0	non_satellite
unassigned-0001960	30459	unassigned	chr4	30440	0	0	non_satellite
unassigned-0001961	102183	unassigned	chr10	102129	0	0	non_satellite
unassigned-0001920	43639	unassigned	chr11	43553	0	0	non_satellite
unassigned-0001921	105794	unassigned	chr2	105768	0	0	non_satellite
unassigned-0001922	21304	unassigned	chrX	21272	0	0	non_satellite
unassigned-0001923	79061	unassigned	chrX	79061	0	0	non_satellite
unassigned-0001690	31001	unassigned	chr8	30842	0	0	non_satellite
unassigned-0001924	158827	unassigned	chrX	158820	0	0	non_satellite
unassigned-0001650	76502	unassigned	chr9	76506	0	0	non_satellite
unassigned-0001691	29311	unassigned	chr16	87900	29300	0.333333	non_satellite
unassigned-0001965	59832	unassigned	chr11	59735	0	0	non_satellite
unassigned-0001651	24731	unassigned	chr9	24727	0	0	non_satellite
unassigned-0001925	103005	unassigned	chr19	102983	0	0	non_satellite
unassigned-0001966	69745	unassigned	chr11	69704	0	0	non_satellite
unassigned-0001692	79338	unassigned	chr1	78762	0	0	non_satellite
unassigned-0001652	165422	unassigned	chr9	165318	0	0	non_satellite
unassigned-0001693	45554	unassigned	chr1	45014	0	0	non_satellite
unassigned-0001926	191810	unassigned	chr11	191809	0	0	non_satellite
unassigned-0001653	92994	unassigned	chr9	92975	0	0	non_satellite
unassigned-0001968	47924	unassigned	chr15	47830	0	0	non_satellite
haplotype1-0000150	281388	haplotype1	chr11	805655	312443	0.387812	non_satellite
haplotype1-0000151	112220	haplotype1	chrY	113527	0	0	non_satellite
unassigned-0001340	24091	unassigned	chr2	24085	24085	1	satellite
unassigned-0001614	56027	unassigned	chr16	56070	0	0	non_satellite
unassigned-0001929	2429579	unassigned	chr14	12197955	1361238	0.111596	non_satellite
unassigned-0001655	36403	unassigned	chr13	36427	36427	1	satellite
haplotype1-0000110	164370	haplotype1	chr13	822420	164484	0.2	non_satellite
unassigned-0001656	45151	unassigned	chr2	45127	45127	1	satellite
unassigned-0001341	81305	unassigned	chr2	243849	81283	0.333333	non_satellite
unassigned-0001697	34310	unassigned	chr16	68618	34309	0.5	satellite
unassigned-0001382	26565	unassigned	chr15	26541	0	0	non_satellite
haplotype1-0000152	75931	haplotype1	chr1	75922	0	0	non_satellite
haplotype1-0000111	292155	haplotype1	chr10	291973	0	0	non_satellite
unassigned-0001383	104718	unassigned	chr22	418728	104682	0.25	non_satellite
haplotype1-0000153	102792	haplotype1	chr22	104560	104560	1	satellite
unassigned-0001617	103151	unassigned	chr21	207086	103543	0.5	satellite
haplotype1-0000154	51914	haplotype1	chr2	51869	0	0	non_satellite
haplotype1-0000113	214629	haplotype1	chr2	214716	0	0	non_satellite
unassigned-0001658	423346	unassigned	chr15	1633018	299933	0.183668	non_satellite
haplotype1-0000155	50685	haplotype1	chr9	54212	54212	1	satellite
haplotype1-0000114	552984	haplotype1	chr16	542981	0	0	non_satellite
haplotype1-0000156	195820	haplotype1	chr21	392098	196049	0.5	satellite
unassigned-0001619	185115	unassigned	chr2	185151	0	0	non_satellite
unassigned-0001071	72265	unassigned	chr16	71665	0	0	non_satellite
haplotype1-0000115	84666	haplotype1	chr1	84613	0	0	non_satellite
unassigned-0001346	93074	unassigned	chr5	93068	0	0	non_satellite
haplotype1-0000116	22313	haplotype1	chr5	22179	0	0	non_satellite
unassigned-0001072	96651	unassigned	chr16	105484	0	0	non_satellite
haplotype1-0000157	1088229	haplotype1	chr15	1091625	1091625	1	satellite
unassigned-0001387	73016	unassigned	chr15	72280	72280	1	satellite
haplotype1-0000117	251756	haplotype1	chrX	251480	0	0	non_satellite
unassigned-0001073	35302	unassigned	chr6	35301	0	0	non_satellite
unassigned-0001347	35193	unassigned	chr16	35319	0	0	non_satellite
haplotype1-0000158	586019	haplotype1	chr15	1465488	444625	0.303397	non_satellite
haplotype1-0000118	1259391	haplotype1	chrX	1166070	0	0	non_satellite
unassigned-0001033	69329	unassigned	chr17	36614	0	0	non_satellite
unassigned-0001348	34312	unassigned	chr16	102816	34272	0.333333	non_satellite
haplotype1-0000159	513629	haplotype1	chr16	513920	0	0	non_satellite
unassigned-0001307	239306	unassigned	chr10	237999	0	0	non_satellite
unassigned-0001034	89476	unassigned	chr6	89128	0	0	non_satellite
unassigned-0001075	188859	unassigned	chr6	188865	0	0	non_satellite
unassigned-0001349	49943	unassigned	chr16	150645	50215	0.333333	non_satellite
unassigned-0001308	128683	unassigned	chr10	128699	0	0	non_satellite
unassigned-0001035	29740	unassigned	chr3	29746	0	0	non_satellite
unassigned-0001309	35753	unassigned	chr15	35718	0	0	non_satellite
unassigned-0001036	35753	unassigned	chr3	35763	0	0	non_satellite
unassigned-0001077	108711	unassigned	chr2	108670	108670	1	satellite
unassigned-0001037	44311	unassigned	chr3	44347	0	0	non_satellite
unassigned-0001038	28934	unassigned	chr4	28939	0	0	non_satellite
unassigned-0001079	98050	unassigned	chr2	98072	0	0	non_satellite
unassigned-0002380	193456	unassigned	chr13	194004	0	0	non_satellite
unassigned-0002381	230401	unassigned	chr3	230028	0	0	non_satellite
unassigned-0002300	249306	unassigned	chr22	1749629	249947	0.142857	non_satellite
unassigned-0002341	37103	unassigned	chr1	37085	37085	1	satellite
unassigned-0002383	101697	unassigned	chr16	203386	101693	0.5	satellite
unassigned-0002343	12251	unassigned	chr15	12255	12255	1	satellite
unassigned-0002344	64406	unassigned	chr15	64330	64330	1	satellite
unassigned-0002388	100580	unassigned	chr22	703906	100558	0.142857	non_satellite
unassigned-0002033	107175	unassigned	chr7	107176	0	0	non_satellite
unassigned-0002348	247153	unassigned	chr11	247165	160440	0.649121	satellite
unassigned-0002307	66141	unassigned	chr1	66105	0	0	non_satellite
unassigned-0002349	73176	unassigned	chr7	73066	0	0	non_satellite
unassigned-0002308	61146	unassigned	chr1	61059	0	0	non_satellite
unassigned-0002035	18268	unassigned	chr12	18231	0	0	non_satellite
unassigned-0002077	107549	unassigned	chr5	107579	0	0	non_satellite
unassigned-0002036	21383	unassigned	chr1	21386	21386	1	satellite
unassigned-0002037	92803	unassigned	chr10	92869	3071	0.0330681	non_satellite
unassigned-0002079	105238	unassigned	chr8	105241	0	0	non_satellite
unassigned-0002038	162414	unassigned	chr10	162505	40123	0.246903	non_satellite
unassigned-0002039	76598	unassigned	chr10	76565	0	0	non_satellite
unassigned-0000770	100950	unassigned	chr12	100863	0	0	non_satellite
unassigned-0000771	208599	unassigned	chr15	48667	48667	1	satellite
unassigned-0000730	44907	unassigned	chr1	44584	0	0	non_satellite
unassigned-0000772	238685	unassigned	chr15	66889	66889	1	satellite
unassigned-0000460	77565	unassigned	chr6	77561	77561	1	satellite
unassigned-0000420	57612	unassigned	chr9	57587	57587	1	satellite
unassigned-0000461	37592	unassigned	chr15	37469	0	0	non_satellite
unassigned-0000735	21881	unassigned	chr13	21874	21874	1	satellite
unassigned-0000421	56349	unassigned	chr16	56319	56319	1	satellite
unassigned-0000777	325875	unassigned	chr14	998704	322322	0.32274	non_satellite
unassigned-0000462	54545	unassigned	chr13	54533	0	0	non_satellite
unassigned-0000422	131640	unassigned	chrX	131473	0	0	non_satellite
unassigned-0000778	176031	unassigned	chr13	358004	179002	0.5	satellite
unassigned-0000423	42644	unassigned	chrX	42634	0	0	non_satellite
unassigned-0000738	147405	unassigned	chr3	147415	0	0	non_satellite
unassigned-0000464	247149	unassigned	chr22	247237	0	0	non_satellite
unassigned-0000779	151571	unassigned	chr15	972372	162062	0.166667	non_satellite
unassigned-0000424	74731	unassigned	chr8	74787	0	0	non_satellite
unassigned-0000465	11271	unassigned	chr8	11216	0	0	non_satellite
unassigned-0000739	180864	unassigned	chr15	79998	79998	1	satellite
unassigned-0000466	124630	unassigned	chr3	124628	0	0	non_satellite
unassigned-0000425	64508	unassigned	chr16	64487	0	0	non_satellite
unassigned-0000467	48745	unassigned	chr16	48732	0	0	non_satellite
unassigned-0000426	215940	unassigned	chr14	420960	210480	0.5	satellite
unassigned-0000427	48147	unassigned	chr3	48121	0	0	non_satellite
unassigned-0000468	32803	unassigned	chr22	32822	32822	1	satellite
unassigned-0000428	52839	unassigned	chr10	52734	0	0	non_satellite
unassigned-0000429	91650	unassigned	chr10	91615	0	0	non_satellite
haplotype2-0000270	715479	haplotype2	chr15	712975	0	0	non_satellite
unassigned-0001770	131357	unassigned	chr3	131353	131353	1	satellite
haplotype2-0000271	57944	haplotype2	chr12	57918	0	0	non_satellite
unassigned-0001730	65882	unassigned	chr15	65898	0	0	non_satellite
haplotype2-0000231	247410	haplotype2	chr15	470554	235277	0.5	satellite
unassigned-0001771	19376	unassigned	chr1	19339	19339	1	satellite
unassigned-0001772	45466	unassigned	chr6	45462	45462	1	satellite
haplotype2-0000232	159803	haplotype2	chr17	159694	0	0	non_satellite
unassigned-0001732	155107	unassigned	chr3	156750	0	0	non_satellite
haplotype2-0000233	226562	haplotype2	chr20	12613	12613	1	satellite
haplotype2-0000275	500601	haplotype2	chr6	587570	502233	0.854763	satellite
haplotype2-0000234	144033	haplotype2	chr19	143964	0	0	non_satellite
unassigned-0001733	99096	unassigned	chr10	99793	0	0	non_satellite
unassigned-0001775	98167	unassigned	chr7	98048	0	0	non_satellite
haplotype2-0000235	70826	haplotype2	chr14	70821	0	0	non_satellite
unassigned-0001734	277590	unassigned	chr10	278375	0	0	non_satellite
haplotype2-0000277	383276	haplotype2	chr16	2812966	372413	0.132392	non_satellite
unassigned-0001776	192000	unassigned	chr15	191924	191924	1	satellite
unassigned-0001461	32883	unassigned	chr1	32871	0	0	non_satellite
haplotype2-0000237	992358	haplotype2	chr16	989920	989920	1	satellite
unassigned-0001777	126833	unassigned	chr12	126716	0	0	non_satellite
haplotype2-0000279	415778	haplotype2	chr7	213799	213799	1	satellite
unassigned-0001778	16790	unassigned	chr10	16791	0	0	non_satellite
unassigned-0001779	551069	unassigned	chrX	577686	577686	1	satellite
unassigned-0001423	23047	unassigned	chr18	23105	0	0	non_satellite
unassigned-0001190	154564	unassigned	chr12	154563	0	0	non_satellite
unassigned-0001424	104968	unassigned	chr18	104997	0	0	non_satellite
unassigned-0001191	31021	unassigned	chr12	30893	0	0	non_satellite
unassigned-0001110	68385	unassigned	chr15	68666	68666	1	satellite
unassigned-0001151	70912	unassigned	chr15	63451	63451	1	satellite
unassigned-0001192	18492	unassigned	chr1	18460	0	0	non_satellite
unassigned-0001425	154877	unassigned	chr1	166549	166549	1	satellite
unassigned-0001193	120538	unassigned	chr4	120636	0	0	non_satellite
unassigned-0001426	45375	unassigned	chr20	45384	45384	1	satellite
unassigned-0001467	218116	unassigned	chr16	1229940	207198	0.168462	non_satellite
unassigned-0001152	52605	unassigned	chr15	38215	38215	1	satellite
unassigned-0001427	35479	unassigned	chr20	35379	35379	1	satellite
unassigned-0001194	129957	unassigned	chr15	127656	0	0	non_satellite
unassigned-0001468	102383	unassigned	chr15	100697	0	0	non_satellite
unassigned-0001153	46983	unassigned	chr15	50801	50801	1	satellite
unassigned-0001112	42843	unassigned	chr14	42953	42953	1	satellite
unassigned-0001469	57593	unassigned	chr3	57451	0	0	non_satellite
unassigned-0001428	24203	unassigned	chr20	24198	24198	1	satellite
unassigned-0001113	89516	unassigned	chr20	89536	89536	1	satellite
unassigned-0001154	27731	unassigned	chr2	27729	0	0	non_satellite
unassigned-0001195	65541	unassigned	chr15	65530	0	0	non_satellite
unassigned-0001196	27787	unassigned	chrX	27756	0	0	non_satellite
unassigned-0001114	136820	unassigned	chr6	136713	0	0	non_satellite
unassigned-0001155	207240	unassigned	chr3	207250	0	0	non_satellite
unassigned-0001197	18839	unassigned	chr16	18707	0	0	non_satellite
unassigned-0001157	35815	unassigned	chr7	35809	0	0	non_satellite
unassigned-0001198	64798	unassigned	chr4	64741	0	0	non_satellite
unassigned-0001158	111862	unassigned	chr7	111740	0	0	non_satellite
unassigned-0001199	33280	unassigned	chr4	33052	0	0	non_satellite
unassigned-0001117	45430	unassigned	chr3	45329	0	0	non_satellite
unassigned-0001159	118401	unassigned	chr15	118403	0	0	non_satellite
unassigned-0001119	116867	unassigned	chr16	350628	116876	0.333333	non_satellite
unassigned-0002420	66362	unassigned	chr15	66351	66351	1	satellite
unassigned-0002422	38956	unassigned	chr15	38907	38907	1	satellite
unassigned-0002190	97225	unassigned	chr15	145109	93439	0.643923	satellite
unassigned-0002191	72656	unassigned	chr2	72596	0	0	non_satellite
unassigned-0002424	54456	unassigned	chr2	54320	0	0	non_satellite
unassigned-0002192	45912	unassigned	chr2	45888	0	0	non_satellite
unassigned-0002193	79324	unassigned	chr2	79329	0	0	non_satellite
unassigned-0002111	54896	unassigned	chr17	54900	0	0	non_satellite
unassigned-0002152	42716	unassigned	chr10	42724	0	0	non_satellite
unassigned-0002194	76209	unassigned	chr21	76155	0	0	non_satellite
unassigned-0002153	142230	unassigned	chr13	553812	138453	0.25	non_satellite
unassigned-0002112	69651	unassigned	chr1	69503	0	0	non_satellite
unassigned-0002195	29218	unassigned	chr11	29108	0	0	non_satellite
unassigned-0002196	97074	unassigned	chr5	96739	0	0	non_satellite
unassigned-0002155	136971	unassigned	chr14	262634	131317	0.5	satellite
unassigned-0002197	55609	unassigned	chr5	55555	0	0	non_satellite
unassigned-0002115	37882	unassigned	chr22	37858	0	0	non_satellite
unassigned-0002116	67172	unassigned	chr9	67165	67165	1	satellite
unassigned-0002198	82741	unassigned	chr1	82685	0	0	non_satellite
unassigned-0002118	41188	unassigned	chr17	41163	0	0	non_satellite
unassigned-0002119	118779	unassigned	chr10	118705	0	0	non_satellite
unassigned-0000890	38429	unassigned	chr4	38390	0	0	non_satellite
unassigned-0000891	90110	unassigned	chr1	90095	0	0	non_satellite
unassigned-0000851	45484	unassigned	chr2	45343	0	0	non_satellite
unassigned-0000810	175771	unassigned	chr15	10737	10737	1	satellite
unassigned-0000893	29346	unassigned	chrX	29321	0	0	non_satellite
unassigned-0000852	122599	unassigned	chr2	122540	0	0	non_satellite
unassigned-0000894	199550	unassigned	chrX	199571	199571	1	satellite
unassigned-0000895	257946	unassigned	chr4	258022	0	0	non_satellite
unassigned-0000813	136080	unassigned	chr22	1088835	135203	0.124172	non_satellite
unassigned-0000580	18533	unassigned	chr16	18526	18526	1	satellite
unassigned-0000896	37430	unassigned	chrX	37410	37410	1	satellite
unassigned-0000581	22998	unassigned	chr2	22881	0	0	non_satellite
unassigned-0000855	73911	unassigned	chr14	148044	74022	0.5	satellite
unassigned-0000815	30422	unassigned	chr22	30436	30436	1	satellite
unassigned-0000582	163667	unassigned	chr15	163476	0	0	non_satellite
unassigned-0000856	423540	unassigned	chr15	1776343	434664	0.244696	non_satellite
unassigned-0000500	57880	unassigned	chr13	58560	58560	1	satellite
unassigned-0000898	38321	unassigned	chr6	38314	38314	1	satellite
unassigned-0000816	40621	unassigned	chr16	40601	0	0	non_satellite
unassigned-0000583	80079	unassigned	chr15	80100	0	0	non_satellite
unassigned-0000501	28973	unassigned	chr13	28954	28954	1	satellite
unassigned-0000899	17152	unassigned	chr6	17122	17122	1	satellite
unassigned-0000817	32773	unassigned	chr16	32773	0	0	non_satellite
unassigned-0000818	85184	unassigned	chr16	85165	0	0	non_satellite
unassigned-0000819	46068	unassigned	chr16	37660	0	0	non_satellite
unassigned-0000586	323323	unassigned	chr15	82315	82315	1	satellite
unassigned-0000587	112490	unassigned	chr19	112877	0	0	non_satellite
unassigned-0000588	143613	unassigned	chr12	143531	0	0	non_satellite
unassigned-0000507	23654	unassigned	chr21	23611	23611	1	satellite
unassigned-0000589	18577	unassigned	chr12	18577	0	0	non_satellite
unassigned-0000549	38909	unassigned	chr14	38627	38627	1	satellite
unassigned-0000509	200619	unassigned	chr13	201807	201807	1	satellite
unassigned-0001890	44903	unassigned	chr14	24629	24629	1	satellite
haplotype2-0000310	460441	haplotype2	chr21	674269	674269	1	satellite
unassigned-0001891	80704	unassigned	chr1	71601	71601	1	satellite
unassigned-0001810	127071	unassigned	chr4	127111	0	0	non_satellite
unassigned-0001812	44354	unassigned	chr5	44217	0	0	non_satellite
haplotype2-0000313	315337	haplotype2	chr15	373701	0	0	non_satellite
unassigned-0001854	39917	unassigned	chr9	38538	0	0	non_satellite
unassigned-0001895	80326	unassigned	chr5	80248	0	0	non_satellite
unassigned-0001813	77580	unassigned	chr16	77541	77541	1	satellite
unassigned-0001580	44917	unassigned	chr10	44803	0	0	non_satellite
haplotype2-0000314	519556	haplotype2	chr10	520295	0	0	non_satellite
unassigned-0001855	38122	unassigned	chrX	38119	0	0	non_satellite
unassigned-0001540	12480	unassigned	chr9	12480	12480	1	satellite
unassigned-0001581	65759	unassigned	chr7	63720	63720	1	satellite
unassigned-0001896	75442	unassigned	chr17	119191	119191	1	satellite
haplotype2-0000315	447327	haplotype2	chr10	447187	0	0	non_satellite
unassigned-0001582	18676	unassigned	chr4	18677	0	0	non_satellite
unassigned-0001897	48334	unassigned	chr17	48281	48281	1	satellite
haplotype2-0000316	549708	haplotype2	chr15	541678	541678	1	satellite
unassigned-0001815	22527	unassigned	chr15	22511	22511	1	satellite
unassigned-0001541	32863	unassigned	chr14	32880	0	0	non_satellite
unassigned-0001501	101466	unassigned	chr5	101455	0	0	non_satellite
unassigned-0001583	206470	unassigned	chr4	206376	0	0	non_satellite
unassigned-0001898	24652	unassigned	chr17	24634	24634	1	satellite
unassigned-0001816	49434	unassigned	chr15	62388	62388	1	satellite
haplotype2-0000317	155985	haplotype2	chr13	156353	156353	1	satellite
unassigned-0001584	97143	unassigned	chr8	582978	97163	0.166667	non_satellite
haplotype1-0000080	146440	haplotype1	chr6	15861	15861	1	satellite
unassigned-0001502	23530	unassigned	chr5	23498	0	0	non_satellite
