sample	category	subcategory	sv_type	count	total_length	mean_length
T2T10	chromosome	chrY	INS	6	0	0
T2T10	chromosome	chr10	INS	1281	0	0
T2T10	chromosome	chr11	INS	866	0	0
T2T10	chromosome	chr12	INS	928	0	0
T2T10	chromosome	chr13	INS	1171	0	0
T2T10	chromosome	chr14	INS	917	0	0
T2T10	chromosome	chr15	INS	1132	0	0
T2T10	chromosome	chr16	INS	1479	0	0
T2T10	chromosome	chr17	INS	776	0	0
T2T10	chromosome	chr18	INS	868	0	0
T2T10	chromosome	chr19	INS	807	0	0
T2T10	chromosome	chr20	INS	684	0	0
T2T10	chromosome	chr21	INS	843	0	0
T2T10	chromosome	chr22	INS	758	0	0
