contig	color	chromosome
haplotype1-0000138	#9467BD	chrX
haplotype1-0000139	#00A880	chr10
haplotype1-0000140	#00A880	chr10
haplotype1-0000141	#5699E9	chr9
haplotype1-0000142	#00B28C	chr17
haplotype1-0000143	#00B28C	chr17
haplotype1-0000144	#E6B847	chr15
haplotype1-0000145	#9467BD	chrX
haplotype1-0000146	#808080	chr21
haplotype1-0000147	#009E73	chr3
haplotype1-0000148	#009E73	chr3
haplotype1-0000149	#009E73	chr3
haplotype1-0000150	#CC8DB3	chr11
haplotype1-0000151	#8C564B	chrY
haplotype1-0000152	#E69F00	chr1
haplotype1-0000153	#E6C47F	chr22
haplotype1-0000154	#56B4E9	chr2
haplotype1-0000155	#5699E9	chr9
haplotype1-0000156	#808080	chr21
haplotype1-0000157	#E6B847	chr15
haplotype1-0000158	#E6C47F	chr22
haplotype1-0000159	#567DE9	chr16
haplotype1-0000160	#E6B847	chr15
haplotype2-0000161	#808080	chr21
haplotype2-0000162	#D58C66	chr20
haplotype2-0000163	#567DE9	chr16
haplotype2-0000164	#338CC2	chr19
haplotype2-0000165	#D57533	chr13
haplotype2-0000166	#1A7FBA	chr12
haplotype2-0000167	#00A880	chr10
haplotype2-0000168	#E6C47F	chr22
haplotype2-0000169	#808080	chr21
haplotype2-0000170	#9467BD	chrX
haplotype2-0000171	#338CC2	chr19
haplotype2-0000172	#737373	chr14
haplotype2-0000173	#5699E9	chr9
haplotype2-0000174	#808080	chr21
haplotype2-0000175	#E69F00	chr1
haplotype2-0000176	#CC8DB3	chr11
haplotype2-0000177	#737373	chr14
haplotype2-0000178	#E6B847	chr15
haplotype2-0000179	#009E73	chr3
haplotype2-0000180	#666666	chr7
haplotype2-0000181	#CCA0BF	chr18
haplotype2-0000182	#E6B847	chr15
haplotype2-0000183	#808080	chr21
haplotype2-0000184	#E6C47F	chr22
haplotype2-0000185	#0072B2	chr5
haplotype2-0000186	#E69F00	chr1
haplotype2-0000187	#D57533	chr13
haplotype2-0000188	#E6B847	chr15
haplotype2-0000189	#D55E00	chr6
haplotype2-0000190	#00B28C	chr17
haplotype2-0000191	#E69F00	chr1
haplotype2-0000192	#567DE9	chr16
haplotype2-0000193	#56B4E9	chr2
haplotype2-0000194	#CC79A7	chr4
haplotype2-0000195	#737373	chr14
haplotype2-0000196	#E6C47F	chr22
haplotype2-0000197	#E69F00	chr1
haplotype2-0000198	#E6AB23	chr8
haplotype2-0000199	#E6B847	chr15
haplotype2-0000200	#D58C66	chr20
haplotype2-0000201	#D55E00	chr6
haplotype2-0000202	#808080	chr21
haplotype2-0000203	#E6AB23	chr8
haplotype2-0000204	#CC79A7	chr4
haplotype2-0000205	#E6B847	chr15
haplotype2-0000206	#E6AB23	chr8
haplotype2-0000207	#D57533	chr13
haplotype2-0000208	#D57533	chr13
haplotype2-0000209	#D57533	chr13
haplotype2-0000210	#00A880	chr10
haplotype2-0000211	#00A880	chr10
haplotype2-0000212	#666666	chr7
haplotype2-0000213	#E6AB23	chr8
haplotype2-0000214	#0072B2	chr5
haplotype2-0000215	#567DE9	chr16
haplotype2-0000216	#567DE9	chr16
haplotype2-0000217	#9467BD	chrX
haplotype2-0000218	#808080	chr21
haplotype2-0000219	#808080	chr21
haplotype2-0000220	#808080	chr21
haplotype2-0000221	#CC79A7	chr4
haplotype2-0000222	#567DE9	chr16
haplotype2-0000223	#E69F00	chr1
haplotype2-0000224	#D58C66	chr20
haplotype2-0000225	#E6C47F	chr22
haplotype2-0000226	#E6C47F	chr22
haplotype2-0000227	#E6B847	chr15
haplotype2-0000228	#666666	chr7
haplotype2-0000229	#E6B847	chr15
haplotype2-0000230	#E6B847	chr15
haplotype2-0000231	#E6B847	chr15
haplotype2-0000232	#00B28C	chr17
haplotype2-0000233	#D58C66	chr20
haplotype2-0000234	#338CC2	chr19
haplotype2-0000235	#737373	chr14
haplotype2-0000236	#D58C66	chr20
haplotype2-0000237	#567DE9	chr16
haplotype2-0000238	#E69F00	chr1
haplotype2-0000239	#E69F00	chr1
haplotype2-0000240	#00B28C	chr17
haplotype2-0000241	#567DE9	chr16
haplotype2-0000242	#CC79A7	chr4
haplotype2-0000243	#CC79A7	chr4
haplotype2-0000244	#CC79A7	chr4
haplotype2-0000245	#CC79A7	chr4
haplotype2-0000246	#CC79A7	chr4
haplotype2-0000247	#CC79A7	chr4
haplotype2-0000248	#CC79A7	chr4
haplotype2-0000249	#CC79A7	chr4
haplotype2-0000250	#0072B2	chr5
haplotype2-0000251	#0072B2	chr5
haplotype2-0000252	#0072B2	chr5
haplotype2-0000253	#0072B2	chr5
haplotype2-0000254	#0072B2	chr5
haplotype2-0000255	#0072B2	chr5
haplotype2-0000256	#E69F00	chr1
haplotype2-0000257	#E6AB23	chr8
haplotype2-0000258	#E6AB23	chr8
haplotype2-0000259	#E6AB23	chr8
haplotype2-0000260	#00A880	chr10
haplotype2-0000261	#00A880	chr10
haplotype2-0000262	#E6B847	chr15
haplotype2-0000263	#808080	chr21
haplotype2-0000264	#D57533	chr13
haplotype2-0000265	#D55E00	chr6
haplotype2-0000266	#E6C47F	chr22
haplotype2-0000267	#5699E9	chr9
haplotype2-0000268	#5699E9	chr9
haplotype2-0000269	#5699E9	chr9
haplotype2-0000270	#E6B847	chr15
haplotype2-0000271	#1A7FBA	chr12
haplotype2-0000272	#CC79A7	chr4
haplotype2-0000273	#CC79A7	chr4
haplotype2-0000274	#D55E00	chr6
haplotype2-0000275	#D55E00	chr6
haplotype2-0000276	#D55E00	chr6
haplotype2-0000277	#567DE9	chr16
haplotype2-0000278	#E6AB23	chr8
haplotype2-0000279	#666666	chr7
haplotype2-0000280	#666666	chr7
haplotype2-0000281	#666666	chr7
haplotype2-0000282	#E6AB23	chr8
haplotype2-0000283	#00B28C	chr17
haplotype2-0000284	#00B28C	chr17
haplotype2-0000285	#00B28C	chr17
haplotype2-0000286	#666666	chr7
haplotype2-0000287	#E6B847	chr15
haplotype2-0000288	#567DE9	chr16
haplotype2-0000289	#0072B2	chr5
haplotype2-0000290	#009E73	chr3
haplotype2-0000291	#9467BD	chrX
haplotype2-0000292	#9467BD	chrX
haplotype2-0000293	#808080	chr21
haplotype2-0000294	#0072B2	chr5
haplotype2-0000295	#567DE9	chr16
haplotype2-0000296	#808080	chr21
haplotype2-0000297	#E69F00	chr1
haplotype2-0000298	#D58C66	chr20
haplotype2-0000299	#0072B2	chr5
haplotype2-0000300	#E6B847	chr15
haplotype2-0000301	#808080	chr21
haplotype2-0000302	#CC79A7	chr4
haplotype2-0000303	#CC79A7	chr4
haplotype2-0000304	#D57533	chr13
haplotype2-0000305	#567DE9	chr16
haplotype2-0000306	#9467BD	chrX
haplotype2-0000307	#9467BD	chrX
haplotype2-0000308	#9467BD	chrX
haplotype2-0000309	#9467BD	chrX
haplotype2-0000310	#808080	chr21
haplotype2-0000311	#D58C66	chr20
haplotype2-0000312	#D58C66	chr20
haplotype2-0000313	#E6B847	chr15
haplotype2-0000314	#00A880	chr10
haplotype2-0000315	#00A880	chr10
haplotype2-0000316	#E6B847	chr15
haplotype2-0000317	#D57533	chr13
haplotype2-0000318	#E69F00	chr1
haplotype2-0000319	#E69F00	chr1
haplotype2-0000320	#808080	chr21
haplotype2-0000321	#5699E9	chr9
haplotype2-0000322	#E69F00	chr1
haplotype2-0000323	#E6B847	chr15
haplotype2-0000324	#737373	chr14
haplotype2-0000325	#D55E00	chr6
haplotype2-0000326	#E6C47F	chr22
haplotype2-0000327	#D58C66	chr20
haplotype2-0000328	#5699E9	chr9
haplotype2-0000329	#D55E00	chr6
haplotype2-0000330	#567DE9	chr16
haplotype2-0000331	#338CC2	chr19
haplotype2-0000332	#D58C66	chr20
haplotype2-0000333	#D58C66	chr20
haplotype2-0000334	#808080	chr21
haplotype2-0000335	#808080	chr21
haplotype2-0000336	#9467BD	chrX
haplotype2-0000337	#D57533	chr13
haplotype2-0000338	#CC79A7	chr4
unassigned-0000339	#E6C47F	chr22
unassigned-0000340	#808080	chr21
unassigned-0000341	#E6B847	chr15
unassigned-0000342	#E6B847	chr15
unassigned-0000343	#D55E00	chr6
unassigned-0000349	#56B4E9	chr2
unassigned-0000351	#567DE9	chr16
unassigned-0000352	#9467BD	chrX
unassigned-0000353	#56B4E9	chr2
unassigned-0000354	#56B4E9	chr2
unassigned-0000355	#56B4E9	chr2
unassigned-0000357	#009E73	chr3
unassigned-0000359	#00B28C	chr17
unassigned-0000360	#338CC2	chr19
unassigned-0000361	#338CC2	chr19
unassigned-0000362	#D57533	chr13
unassigned-0000363	#D57533	chr13
unassigned-0000364	#1A7FBA	chr12
unassigned-0000365	#1A7FBA	chr12
unassigned-0000366	#5699E9	chr9
unassigned-0000367	#CC8DB3	chr11
unassigned-0000368	#666666	chr7
unassigned-0000369	#666666	chr7
unassigned-0000370	#00B28C	chr17
unassigned-0000371	#E69F00	chr1
unassigned-0000372	#009E73	chr3
unassigned-0000373	#E69F00	chr1
unassigned-0000374	#666666	chr7
unassigned-0000375	#00B28C	chr17
unassigned-0000376	#E69F00	chr1
unassigned-0000377	#D55E00	chr6
unassigned-0000378	#567DE9	chr16
unassigned-0000379	#E6B847	chr15
unassigned-0000380	#E6B847	chr15
unassigned-0000381	#E6B847	chr15
unassigned-0000382	#E6B847	chr15
unassigned-0000383	#E6B847	chr15
unassigned-0000384	#5699E9	chr9
unassigned-0000385	#E6B847	chr15
unassigned-0000386	#737373	chr14
unassigned-0000387	#D57533	chr13
unassigned-0000388	#808080	chr21
unassigned-0000389	#CC79A7	chr4
unassigned-0000391	#E6B847	chr15
unassigned-0000392	#E6B847	chr15
unassigned-0000393	#E6B847	chr15
unassigned-0000394	#E6B847	chr15
unassigned-0000395	#E6B847	chr15
unassigned-0000396	#E6B847	chr15
unassigned-0000397	#E6B847	chr15
unassigned-0000398	#009E73	chr3
unassigned-0000399	#009E73	chr3
unassigned-0000400	#009E73	chr3
unassigned-0000401	#9467BD	chrX
unassigned-0000402	#9467BD	chrX
unassigned-0000403	#9467BD	chrX
unassigned-0000404	#E69F00	chr1
unassigned-0000405	#737373	chr14
unassigned-0000406	#0072B2	chr5
unassigned-0000407	#E6B847	chr15
unassigned-0000408	#567DE9	chr16
unassigned-0000409	#567DE9	chr16
unassigned-0000410	#567DE9	chr16
unassigned-0000411	#567DE9	chr16
unassigned-0000412	#567DE9	chr16
unassigned-0000413	#D58C66	chr20
unassigned-0000414	#808080	chr21
unassigned-0000415	#E6C47F	chr22
unassigned-0000416	#1A7FBA	chr12
unassigned-0000417	#E69F00	chr1
unassigned-0000418	#E69F00	chr1
unassigned-0000419	#5699E9	chr9
unassigned-0000420	#5699E9	chr9
unassigned-0000421	#567DE9	chr16
unassigned-0000422	#9467BD	chrX
unassigned-0000423	#9467BD	chrX
unassigned-0000424	#E6AB23	chr8
unassigned-0000425	#567DE9	chr16
unassigned-0000426	#737373	chr14
unassigned-0000427	#009E73	chr3
unassigned-0000428	#00A880	chr10
unassigned-0000429	#00A880	chr10
unassigned-0000430	#9467BD	chrX
unassigned-0000431	#9467BD	chrX
unassigned-0000432	#9467BD	chrX
unassigned-0000433	#338CC2	chr19
unassigned-0000434	#D55E00	chr6
unassigned-0000435	#009E73	chr3
unassigned-0000436	#1A7FBA	chr12
unassigned-0000437	#1A7FBA	chr12
unassigned-0000438	#666666	chr7
unassigned-0000439	#E69F00	chr1
unassigned-0000440	#E69F00	chr1
unassigned-0000441	#E6B847	chr15
unassigned-0000442	#666666	chr7
unassigned-0000443	#9467BD	chrX
unassigned-0000444	#737373	chr14
unassigned-0000445	#CC79A7	chr4
unassigned-0000446	#CC79A7	chr4
unassigned-0000447	#009E73	chr3
unassigned-0000448	#E6C47F	chr22
unassigned-0000449	#E6C47F	chr22
unassigned-0000450	#1A7FBA	chr12
unassigned-0000451	#1A7FBA	chr12
unassigned-0000452	#0072B2	chr5
unassigned-0000453	#0072B2	chr5
unassigned-0000454	#0072B2	chr5
unassigned-0000455	#0072B2	chr5
unassigned-0000456	#D57533	chr13
unassigned-0000457	#D57533	chr13
unassigned-0000458	#666666	chr7
unassigned-0000459	#666666	chr7
unassigned-0000460	#D55E00	chr6
unassigned-0000461	#E6B847	chr15
unassigned-0000462	#D57533	chr13
unassigned-0000464	#E6C47F	chr22
unassigned-0000465	#E6AB23	chr8
unassigned-0000466	#009E73	chr3
unassigned-0000467	#567DE9	chr16
unassigned-0000468	#E6C47F	chr22
unassigned-0000469	#E6C47F	chr22
unassigned-0000470	#E6C47F	chr22
unassigned-0000471	#E6C47F	chr22
unassigned-0000472	#567DE9	chr16
unassigned-0000473	#E6AB23	chr8
unassigned-0000474	#1A7FBA	chr12
unassigned-0000476	#9467BD	chrX
unassigned-0000477	#9467BD	chrX
unassigned-0000478	#D55E00	chr6
unassigned-0000480	#CC79A7	chr4
unassigned-0000481	#0072B2	chr5
unassigned-0000482	#00A880	chr10
unassigned-0000483	#00A880	chr10
unassigned-0000484	#CCA0BF	chr18
unassigned-0000485	#E6B847	chr15
unassigned-0000486	#00A880	chr10
unassigned-0000487	#E6C47F	chr22
unassigned-0000488	#56B4E9	chr2
unassigned-0000489	#56B4E9	chr2
unassigned-0000490	#56B4E9	chr2
unassigned-0000491	#56B4E9	chr2
unassigned-0000492	#5699E9	chr9
unassigned-0000493	#737373	chr14
unassigned-0000494	#009E73	chr3
unassigned-0000495	#E6B847	chr15
unassigned-0000496	#E6C47F	chr22
unassigned-0000497	#E69F00	chr1
unassigned-0000498	#D57533	chr13
unassigned-0000499	#D57533	chr13
unassigned-0000500	#D57533	chr13
unassigned-0000501	#D57533	chr13
unassigned-0000502	#D57533	chr13
unassigned-0000503	#D57533	chr13
unassigned-0000504	#D57533	chr13
unassigned-0000505	#D57533	chr13
unassigned-0000506	#D57533	chr13
unassigned-0000507	#808080	chr21
unassigned-0000508	#D57533	chr13
unassigned-0000509	#D57533	chr13
unassigned-0000510	#D57533	chr13
unassigned-0000511	#D57533	chr13
unassigned-0000512	#D57533	chr13
unassigned-0000513	#D57533	chr13
unassigned-0000514	#D57533	chr13
unassigned-0000515	#808080	chr21
unassigned-0000516	#D57533	chr13
unassigned-0000517	#737373	chr14
unassigned-0000518	#E6B847	chr15
unassigned-0000519	#E6B847	chr15
unassigned-0000520	#D57533	chr13
unassigned-0000521	#D57533	chr13
unassigned-0000522	#737373	chr14
unassigned-0000523	#D57533	chr13
unassigned-0000524	#D57533	chr13
unassigned-0000525	#1A7FBA	chr12
unassigned-0000526	#56B4E9	chr2
unassigned-0000527	#D57533	chr13
unassigned-0000528	#D57533	chr13
unassigned-0000529	#808080	chr21
unassigned-0000530	#808080	chr21
unassigned-0000531	#D57533	chr13
unassigned-0000532	#56B4E9	chr2
unassigned-0000533	#D57533	chr13
unassigned-0000534	#D57533	chr13
unassigned-0000535	#737373	chr14
unassigned-0000536	#E6C47F	chr22
unassigned-0000537	#E6C47F	chr22
unassigned-0000538	#E6C47F	chr22
unassigned-0000539	#737373	chr14
unassigned-0000540	#E6C47F	chr22
unassigned-0000541	#E6C47F	chr22
unassigned-0000542	#E6C47F	chr22
unassigned-0000543	#737373	chr14
unassigned-0000544	#E6C47F	chr22
unassigned-0000545	#E6C47F	chr22
unassigned-0000546	#E6C47F	chr22
unassigned-0000547	#E6C47F	chr22
unassigned-0000548	#E6C47F	chr22
unassigned-0000549	#737373	chr14
unassigned-0000550	#737373	chr14
unassigned-0000551	#E6C47F	chr22
unassigned-0000552	#E6C47F	chr22
unassigned-0000553	#808080	chr21
unassigned-0000554	#808080	chr21
unassigned-0000555	#E6C47F	chr22
unassigned-0000556	#E6C47F	chr22
unassigned-0000557	#737373	chr14
unassigned-0000558	#E6C47F	chr22
unassigned-0000559	#9467BD	chrX
unassigned-0000560	#9467BD	chrX
unassigned-0000561	#E6C47F	chr22
unassigned-0000562	#E6C47F	chr22
unassigned-0000563	#D57533	chr13
unassigned-0000564	#9467BD	chrX
unassigned-0000565	#D57533	chr13
unassigned-0000566	#D57533	chr13
unassigned-0000567	#D57533	chr13
unassigned-0000568	#CC79A7	chr4
unassigned-0000569	#56B4E9	chr2
unassigned-0000570	#009E73	chr3
unassigned-0000571	#E69F00	chr1
unassigned-0000572	#D57533	chr13
unassigned-0000573	#D57533	chr13
unassigned-0000574	#D57533	chr13
unassigned-0000575	#737373	chr14
unassigned-0000576	#808080	chr21
unassigned-0000577	#E69F00	chr1
unassigned-0000578	#CC8DB3	chr11
unassigned-0000579	#E6AB23	chr8
unassigned-0000580	#567DE9	chr16
unassigned-0000581	#56B4E9	chr2
unassigned-0000582	#E6B847	chr15
unassigned-0000583	#E6B847	chr15
unassigned-0000584	#E6B847	chr15
unassigned-0000585	#E6B847	chr15
unassigned-0000586	#E6B847	chr15
unassigned-0000587	#338CC2	chr19
unassigned-0000588	#1A7FBA	chr12
unassigned-0000589	#1A7FBA	chr12
unassigned-0000590	#567DE9	chr16
unassigned-0000591	#CC79A7	chr4
unassigned-0000592	#CC79A7	chr4
unassigned-0000593	#5699E9	chr9
unassigned-0000594	#009E73	chr3
unassigned-0000595	#009E73	chr3
unassigned-0000596	#5699E9	chr9
unassigned-0000597	#5699E9	chr9
unassigned-0000598	#E6B847	chr15
unassigned-0000599	#E6B847	chr15
unassigned-0000600	#808080	chr21
unassigned-0000601	#808080	chr21
unassigned-0000602	#808080	chr21
unassigned-0000603	#D57533	chr13
unassigned-0000604	#D57533	chr13
unassigned-0000605	#D57533	chr13
unassigned-0000606	#D55E00	chr6
unassigned-0000607	#737373	chr14
unassigned-0000608	#666666	chr7
unassigned-0000609	#666666	chr7
unassigned-0000610	#1A7FBA	chr12
unassigned-0000611	#5699E9	chr9
unassigned-0000612	#E69F00	chr1
unassigned-0000613	#567DE9	chr16
unassigned-0000614	#CC8DB3	chr11
unassigned-0000615	#CC8DB3	chr11
unassigned-0000616	#666666	chr7
unassigned-0000617	#666666	chr7
unassigned-0000618	#E6B847	chr15
unassigned-0000619	#E6B847	chr15
unassigned-0000620	#338CC2	chr19
unassigned-0000621	#666666	chr7
unassigned-0000622	#666666	chr7
unassigned-0000623	#0072B2	chr5
unassigned-0000624	#5699E9	chr9
unassigned-0000625	#737373	chr14
unassigned-0000626	#737373	chr14
unassigned-0000627	#E6B847	chr15
unassigned-0000628	#E6B847	chr15
unassigned-0000629	#E6B847	chr15
unassigned-0000630	#E6B847	chr15
unassigned-0000631	#E6B847	chr15
unassigned-0000632	#E6B847	chr15
unassigned-0000633	#E6B847	chr15
unassigned-0000634	#D57533	chr13
unassigned-0000635	#D57533	chr13
unassigned-0000636	#E69F00	chr1
unassigned-0000637	#E69F00	chr1
unassigned-0000638	#0072B2	chr5
unassigned-0000639	#009E73	chr3
unassigned-0000640	#E69F00	chr1
unassigned-0000641	#666666	chr7
unassigned-0000642	#5699E9	chr9
unassigned-0000643	#5699E9	chr9
unassigned-0000644	#808080	chr21
unassigned-0000645	#D57533	chr13
unassigned-0000646	#808080	chr21
unassigned-0000647	#E6B847	chr15
unassigned-0000648	#00B28C	chr17
unassigned-0000649	#00B28C	chr17
unassigned-0000650	#808080	chr21
unassigned-0000651	#737373	chr14
unassigned-0000652	#E6C47F	chr22
unassigned-0000653	#E6B847	chr15
unassigned-0000654	#808080	chr21
unassigned-0000655	#E6C47F	chr22
unassigned-0000656	#00B28C	chr17
unassigned-0000657	#E6AB23	chr8
unassigned-0000658	#737373	chr14
unassigned-0000659	#737373	chr14
unassigned-0000660	#00A880	chr10
unassigned-0000661	#E6B847	chr15
unassigned-0000662	#009E73	chr3
unassigned-0000663	#009E73	chr3
unassigned-0000664	#737373	chr14
unassigned-0000665	#D55E00	chr6
unassigned-0000666	#D55E00	chr6
unassigned-0000667	#D57533	chr13
unassigned-0000668	#E6B847	chr15
unassigned-0000669	#00A880	chr10
unassigned-0000670	#00A880	chr10
unassigned-0000671	#00A880	chr10
unassigned-0000672	#5699E9	chr9
unassigned-0000673	#E6B847	chr15
unassigned-0000674	#E6B847	chr15
unassigned-0000675	#CC8DB3	chr11
unassigned-0000676	#338CC2	chr19
unassigned-0000677	#E6B847	chr15
unassigned-0000678	#E6B847	chr15
unassigned-0000679	#E6B847	chr15
unassigned-0000681	#E6B847	chr15
unassigned-0000682	#E6B847	chr15
unassigned-0000683	#5699E9	chr9
unassigned-0000684	#666666	chr7
unassigned-0000685	#E6B847	chr15
unassigned-0000686	#CC8DB3	chr11
unassigned-0000687	#CC79A7	chr4
unassigned-0000688	#D57533	chr13
unassigned-0000689	#D57533	chr13
unassigned-0000690	#D55E00	chr6
unassigned-0000691	#E6B847	chr15
unassigned-0000692	#9467BD	chrX
unassigned-0000693	#9467BD	chrX
unassigned-0000695	#1A7FBA	chr12
unassigned-0000696	#1A7FBA	chr12
unassigned-0000698	#737373	chr14
unassigned-0000699	#737373	chr14
unassigned-0000700	#737373	chr14
unassigned-0000701	#00B28C	chr17
unassigned-0000702	#567DE9	chr16
unassigned-0000703	#E6B847	chr15
unassigned-0000704	#338CC2	chr19
unassigned-0000705	#E6B847	chr15
unassigned-0000706	#00B28C	chr17
unassigned-0000707	#D57533	chr13
unassigned-0000708	#D57533	chr13
unassigned-0000709	#9467BD	chrX
unassigned-0000710	#666666	chr7
unassigned-0000711	#666666	chr7
unassigned-0000712	#D55E00	chr6
unassigned-0000713	#0072B2	chr5
unassigned-0000714	#1A7FBA	chr12
unassigned-0000715	#1A7FBA	chr12
unassigned-0000716	#1A7FBA	chr12
unassigned-0000717	#5699E9	chr9
unassigned-0000718	#E69F00	chr1
unassigned-0000719	#E69F00	chr1
unassigned-0000720	#808080	chr21
unassigned-0000721	#567DE9	chr16
unassigned-0000722	#567DE9	chr16
unassigned-0000723	#009E73	chr3
unassigned-0000724	#737373	chr14
unassigned-0000725	#737373	chr14
unassigned-0000726	#56B4E9	chr2
unassigned-0000727	#338CC2	chr19
unassigned-0000728	#338CC2	chr19
unassigned-0000729	#D55E00	chr6
unassigned-0000730	#E69F00	chr1
unassigned-0000731	#E6B847	chr15
unassigned-0000732	#E6B847	chr15
unassigned-0000733	#E6B847	chr15
unassigned-0000734	#E6C47F	chr22
unassigned-0000735	#D57533	chr13
unassigned-0000736	#D57533	chr13
unassigned-0000737	#D57533	chr13
unassigned-0000738	#009E73	chr3
unassigned-0000739	#E6B847	chr15
unassigned-0000740	#5699E9	chr9
unassigned-0000741	#5699E9	chr9
unassigned-0000742	#5699E9	chr9
