chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr13	9159491	9159492	unassigned-0000473	288297	unassigned	right_end	chr13	9155309	9168690	RNA45S1	0
chr13	9159491	9159492	unassigned-0000473	288297	unassigned	right_end	chr13	9158964	9160833	RNA18S1	0
chr13	9159494	9159495	unassigned-0000240	169513	unassigned	left_end	chr13	9155309	9168690	RNA45S1	0
chr13	9159494	9159495	unassigned-0000240	169513	unassigned	left_end	chr13	9158964	9160833	RNA18S1	0
chr13	9161057	9161058	unassigned-0000442	171120	unassigned	left_end	chr13	9155309	9168690	RNA45S1	0
chr13	9161343	9161344	unassigned-0000325	72829	unassigned	left_end	chr13	9155309	9168690	RNA45S1	0
chr13	9162250	9162251	unassigned-0000278	60678	unassigned	left_end	chr13	9155309	9168690	RNA45S1	0
chr13	9186102	9186103	unassigned-0000388	79058	unassigned	left_end	chr13	9201670	9215006	RNA45S1	15568
chr13	9188860	9188861	unassigned-0000453	113674	unassigned	left_end	chr13	9201670	9215006	RNA45S1	12810
chr13	9189651	9189652	unassigned-0000229	76900	unassigned	left_end	chr13	9201670	9215006	RNA45S1	12019
chr13	9199385	9199386	unassigned-0000466	100998	unassigned	left_end	chr13	9201670	9215006	RNA45S1	2285
chr13	9212419	9212420	unassigned-0000263	71249	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9212419	9212420	unassigned-0000263	71249	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9213367	9213368	unassigned-0000399	43306	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9213367	9213368	unassigned-0000399	43306	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9214046	9214047	unassigned-0000368	79768	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9214046	9214047	unassigned-0000368	79768	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9214450	9214451	unassigned-0000618	90187	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9214450	9214451	unassigned-0000618	90187	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9215596	9215597	unassigned-0000143	80449	unassigned	left_end	chr13	9201670	9215006	RNA45S1	591
chr13	9215608	9215609	unassigned-0000139	136881	unassigned	right_end	chr13	9201670	9215006	RNA45S1	603
chr13	9215608	9215609	unassigned-0000238	111076	unassigned	right_end	chr13	9201670	9215006	RNA45S1	603
chr13	9215608	9215609	unassigned-0000239	127265	unassigned	right_end	chr13	9201670	9215006	RNA45S1	603
chr13	9215608	9215609	unassigned-0000240	169513	unassigned	right_end	chr13	9201670	9215006	RNA45S1	603
chr13	9215608	9215609	unassigned-0000271	146529	unassigned	right_end	chr13	9201670	9215006	RNA45S1	603
chr13	9215608	9215609	unassigned-0000309	125404	unassigned	right_end	chr13	9201670	9215006	RNA45S1	603
chr13	9217310	9217311	unassigned-0000285	61566	unassigned	right_end	chr13	9201670	9215006	RNA45S1	2305
chr13	9218421	9218422	unassigned-0000155	120006	unassigned	left_end	chr13	9201670	9215006	RNA45S1	3416
chr13	9224277	9224278	unassigned-0000278	60678	unassigned	right_end	chr13	9201670	9215006	RNA45S1	9272
chr13	9235461	9235462	unassigned-0000325	72829	unassigned	right_end	chr13	9246540	9259894	RNA45S1	11079
chr13	9235609	9235610	unassigned-0000267	36579	unassigned	left_end	chr13	9246540	9259894	RNA45S1	10931
chr13	9236549	9236550	unassigned-0000477	83792	unassigned	left_end	chr13	9246540	9259894	RNA45S1	9991
chr13	9238080	9238081	unassigned-0000519	66319	unassigned	left_end	chr13	9246540	9259894	RNA45S1	8460
chr13	9238394	9238395	unassigned-0000518	70404	unassigned	left_end	chr13	9246540	9259894	RNA45S1	8146
chr13	9247080	9247081	unassigned-0000505	61095	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9249709	9249710	unassigned-0000201	115977	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9249709	9249710	unassigned-0000202	94703	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9255113	9255114	unassigned-0000388	79058	unassigned	right_end	chr13	9246540	9259894	RNA45S1	0
chr13	9255113	9255114	unassigned-0000388	79058	unassigned	right_end	chr13	9254471	9259539	RNA28S1	0
chr13	9255897	9255898	unassigned-0000399	43306	unassigned	right_end	chr13	9246540	9259894	RNA45S1	0
chr13	9255897	9255898	unassigned-0000399	43306	unassigned	right_end	chr13	9254471	9259539	RNA28S1	0
chr13	9267037	9267038	unassigned-0000229	76900	unassigned	right_end	chr13	9246540	9259894	RNA45S1	7144
chr13	9272106	9272107	unassigned-0000267	36579	unassigned	right_end	chr13	9246540	9259894	RNA45S1	12213
chr13	9274826	9274827	unassigned-0000197	46338	unassigned	left_end	chr13	9246540	9259894	RNA45S1	14933
chr13	9275376	9275377	unassigned-0000170	35621	unassigned	left_end	chr13	9246540	9259894	RNA45S1	15483
chr13	9288217	9288218	unassigned-0000263	71249	unassigned	right_end	chr13	9295789	9309130	RNA45S1	7572
chr13	9289360	9289361	unassigned-0000368	79768	unassigned	right_end	chr13	9295789	9309130	RNA45S1	6429
chr13	9290922	9290923	unassigned-0000466	100998	unassigned	right_end	chr13	9295789	9309130	RNA45S1	4867
chr13	9291560	9291561	unassigned-0000143	80449	unassigned	right_end	chr13	9295789	9309130	RNA45S1	4229
chr13	9297947	9297948	unassigned-0000453	113674	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9304315	9304316	unassigned-0000519	66319	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9304315	9304316	unassigned-0000519	66319	unassigned	right_end	chr13	9303703	9308777	RNA28S1	0
chr13	9308095	9308096	unassigned-0000505	61095	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9308095	9308096	unassigned-0000505	61095	unassigned	right_end	chr13	9303703	9308777	RNA28S1	0
chr13	9308715	9308716	unassigned-0000518	70404	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9308715	9308716	unassigned-0000518	70404	unassigned	right_end	chr13	9303703	9308777	RNA28S1	0
chr13	9309189	9309190	unassigned-0000618	90187	unassigned	right_end	chr13	9295789	9309130	RNA45S1	60
chr13	9309731	9309732	unassigned-0000201	115977	unassigned	right_end	chr13	9295789	9309130	RNA45S1	602
chr13	9310835	9310836	unassigned-0000170	35621	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1706
chr13	9311101	9311102	unassigned-0000603	150008	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1972
chr13	9320262	9320263	unassigned-0000477	83792	unassigned	right_end	chr13	9295789	9309130	RNA45S1	11133
chr13	9321094	9321095	unassigned-0000197	46338	unassigned	right_end	chr13	9295789	9309130	RNA45S1	11965
chr13	9322356	9322357	unassigned-0000155	120006	unassigned	right_end	chr13	9295789	9309130	RNA45S1	13227
chr13	9322356	9322357	unassigned-0000442	171120	unassigned	right_end	chr13	9295789	9309130	RNA45S1	13227
chr13	9339357	9339358	unassigned-0000202	94703	unassigned	right_end	chr13	9295789	9309130	RNA45S1	30228
chr14	5677	5678	unassigned-0000530	3818766	unassigned	left_end	chr14	235175	235692	MTCO3P39	229498
chr14	145731	145732	unassigned-0000529	2728269	unassigned	left_end	chr14	235175	235692	MTCO3P39	89444
chr14	196076	196077	unassigned-0000529	2728269	unassigned	right_end	chr14	235175	235692	MTCO3P39	39099
chr14	225623	225624	unassigned-0000530	3818766	unassigned	right_end	chr14	235175	235692	MTCO3P39	9552
chr14	237005	237006	unassigned-0000349	3220297	unassigned	left_end	chr14	235175	235692	MTCO3P39	1314
chr14	2071538	2071539	unassigned-0000284	185214	unassigned	left_end	chr14	2056878	2057031	VN1R112P	14508
chr14	2074722	2074723	unassigned-0000158	61223	unassigned	left_end	chr14	2056878	2057031	VN1R112P	17692
chr14	2087664	2087665	unassigned-0000284	185214	unassigned	right_end	chr14	2103527	2116889	RNA45S2	15863
chr14	2099743	2099744	unassigned-0000114	183249	unassigned	left_end	chr14	2103527	2116889	RNA45S2	3784
chr14	2102000	2102001	unassigned-0000356	214697	unassigned	left_end	chr14	2103527	2116889	RNA45S2	1527
chr14	2105140	2105141	unassigned-0000328	90142	unassigned	left_end	chr14	2103527	2116889	RNA45S2	0
chr14	2105416	2105417	unassigned-0000268	131094	unassigned	left_end	chr14	2103527	2116889	RNA45S2	0
chr14	2117492	2117493	unassigned-0000268	131094	unassigned	right_end	chr14	2103527	2116889	RNA45S2	604
chr14	2117492	2117493	unassigned-0000328	90142	unassigned	right_end	chr14	2103527	2116889	RNA45S2	604
chr14	2117492	2117493	unassigned-0000356	214697	unassigned	right_end	chr14	2103527	2116889	RNA45S2	604
chr14	2131106	2131107	unassigned-0000158	61223	unassigned	right_end	chr14	2103527	2116889	RNA45S2	14218
chr14	2138123	2138124	unassigned-0000349	3220297	unassigned	right_end	chr14	2147806	2161161	RNA45S2	9683
chr14	2212292	2212293	unassigned-0000114	183249	unassigned	right_end	chr14	2192078	2205433	RNA45S2	6860
chr14	2633234	2633235	unassigned-0000225	206686	unassigned	left_end	chr14	2634798	2648153	RNA45S2	1564
chr14	2714656	2714657	unassigned-0000383	134009	unassigned	left_end	chr14	2723342	2736697	RNA45S2	8686
chr14	2737634	2737635	unassigned-0000420	90221	unassigned	left_end	chr14	2723342	2736697	RNA45S2	938
chr14	2808679	2808680	unassigned-0000225	206686	unassigned	right_end	chr14	2767484	2780864	RNA45S2	27816
chr14	2817666	2817667	unassigned-0000140	243224	unassigned	left_end	chr14	2767484	2780864	RNA45S2	36803
chr14	2827031	2827032	unassigned-0000420	90221	unassigned	right_end	chr14	2858277	2868203	CDRT15P9	31246
chr14	2847306	2847307	unassigned-0000383	134009	unassigned	right_end	chr14	2858277	2868203	CDRT15P9	10971
chr14	2960610	2960611	unassigned-0000140	243224	unassigned	right_end	chr14	2953563	2954518	SNX18P11	6093
chr14	5721953	5721954	unassigned-0000283	2478991	unassigned	left_end	chr14	5670930	5786054	LOC105379271	0
chr14	5736795	5736796	unassigned-0000283	2478991	unassigned	right_end	chr14	5670930	5786054	LOC105379271	0
chr14	5736795	5736796	unassigned-0000283	2478991	unassigned	right_end	chr14	5735260	5736834	SNX18P20	0
chr15	3229	3230	unassigned-0000529	2728269	unassigned	left_end	chr15	13012	20512	LOC107986338	9783
chr15	6067	6068	unassigned-0000283	2478991	unassigned	left_end	chr15	13012	20512	LOC107986338	6945
chr15	136175	136176	unassigned-0000141	4184492	unassigned	left_end	chr15	162596	163100	LOC100419924	26421
chr15	756496	756497	unassigned-0000141	4184492	unassigned	right_end	chr15	251571	254074	LOC124904994	502423
chr15	1746065	1746066	unassigned-0000530	3818766	unassigned	left_end	chr15	1740622	1803011	LOC105379566	0
chr15	1885611	1885612	unassigned-0000316	3524951	unassigned	left_end	chr15	1860048	1870779	LOC107984037	14833
chr15	2053069	2053070	unassigned-0000349	3220297	unassigned	left_end	chr15	2177084	2177631	LOC100287188	124015
chr15	2055360	2055361	unassigned-0000316	3524951	unassigned	right_end	chr15	2177084	2177631	LOC100287188	121724
chr15	2440230	2440231	unassigned-0000531	229910	unassigned	left_end	chr15	2463775	2463928	VN1R112P	23545
chr15	2491466	2491467	unassigned-0000407	116600	unassigned	left_end	chr15	2510165	2523524	RNA45S3	18699
chr15	2506443	2506444	unassigned-0000532	215355	unassigned	left_end	chr15	2510165	2523524	RNA45S3	3722
chr15	2506597	2506598	unassigned-0000594	166397	unassigned	left_end	chr15	2510165	2523524	RNA45S3	3568
chr15	2524106	2524107	unassigned-0000594	166397	unassigned	right_end	chr15	2510165	2523524	RNA45S3	583
chr15	2550284	2550285	unassigned-0000530	3818766	unassigned	right_end	chr15	2552720	2566051	RNA45S3	2436
chr15	2573557	2573558	unassigned-0000407	116600	unassigned	right_end	chr15	2552720	2566051	RNA45S3	7507
chr15	2608234	2608235	unassigned-0000529	2728269	unassigned	right_end	chr15	2595247	2608578	RNA45S3	0
chr15	2653819	2653820	unassigned-0000283	2478991	unassigned	right_end	chr15	2637774	2651105	RNA45S3	2715
chr15	2659111	2659112	unassigned-0000531	229910	unassigned	right_end	chr15	2637774	2651105	RNA45S3	8007
chr15	2701638	2701639	unassigned-0000532	215355	unassigned	right_end	chr15	2680301	2693632	RNA45S3	8007
chr15	3170602	3170603	unassigned-0000458	66556	unassigned	left_end	chr15	3148098	3161429	RNA45S3	9174
chr15	3193600	3193601	unassigned-0000458	66556	unassigned	right_end	chr15	3190625	3203956	RNA45S3	0
chr15	4575178	4575179	unassigned-0000346	139055	unassigned	left_end	chr15	4565342	4578682	RNA45S3	0
chr15	4575178	4575179	unassigned-0000346	139055	unassigned	left_end	chr15	4573247	4578319	RNA28S3	0
chr15	4579573	4579574	unassigned-0000140	243224	unassigned	left_end	chr15	4565342	4578682	RNA45S3	892
chr15	4598048	4598049	unassigned-0000403	77534	unassigned	left_end	chr15	4610271	4623611	RNA45S3	12223
chr15	4604055	4604056	unassigned-0000582	79493	unassigned	left_end	chr15	4610271	4623611	RNA45S3	6216
chr15	4624502	4624503	unassigned-0000180	103664	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000181	128230	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000182	78369	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000186	102792	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000188	146855	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000236	99956	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000238	111076	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000239	127265	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000240	169513	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000268	131094	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000269	160698	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000271	146529	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000273	123069	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000274	155469	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000276	219834	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000280	88741	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000297	98172	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000305	65951	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000309	125404	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000312	219821	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000313	203671	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000317	95944	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000324	98294	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000328	90142	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000329	319888	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000356	214697	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624502	4624503	unassigned-0000527	74908	unassigned	left_end	chr15	4610271	4623611	RNA45S3	892
chr15	4624630	4624631	unassigned-0000183	207000	unassigned	left_end	chr15	4610271	4623611	RNA45S3	1020
chr15	4625428	4625429	unassigned-0000366	81054	unassigned	left_end	chr15	4610271	4623611	RNA45S3	1818
chr15	4627003	4627004	unassigned-0000314	67478	unassigned	left_end	chr15	4610271	4623611	RNA45S3	3393
chr15	4631860	4631861	unassigned-0000378	43436	unassigned	left_end	chr15	4610271	4623611	RNA45S3	8250
chr15	4669879	4669880	unassigned-0000346	139055	unassigned	right_end	chr15	4655200	4668554	RNA45S3	1326
chr15	4672297	4672298	unassigned-0000238	111076	unassigned	right_end	chr15	4655200	4668554	RNA45S3	3744
chr15	4675296	4675297	unassigned-0000378	43436	unassigned	right_end	chr15	4655200	4668554	RNA45S3	6743
chr15	4675816	4675817	unassigned-0000183	207000	unassigned	right_end	chr15	4655200	4668554	RNA45S3	7263
chr15	4676021	4676022	unassigned-0000403	77534	unassigned	right_end	chr15	4655200	4668554	RNA45S3	7468
chr15	4676359	4676360	unassigned-0000186	102792	unassigned	right_end	chr15	4655200	4668554	RNA45S3	7806
chr15	4676520	4676521	unassigned-0000181	128230	unassigned	right_end	chr15	4655200	4668554	RNA45S3	7967
chr15	4680747	4680748	unassigned-0000236	99956	unassigned	right_end	chr15	4655200	4668554	RNA45S3	12194
chr15	4683451	4683452	unassigned-0000582	79493	unassigned	right_end	chr15	4655200	4668554	RNA45S3	14898
chr15	4687511	4687512	unassigned-0000309	125404	unassigned	right_end	chr15	4655200	4668554	RNA45S3	18958
chr15	4687530	4687531	unassigned-0000280	88741	unassigned	right_end	chr15	4655200	4668554	RNA45S3	18977
chr15	4689273	4689274	unassigned-0000305	65951	unassigned	right_end	chr15	4655200	4668554	RNA45S3	20720
chr15	4690103	4690104	unassigned-0000356	214697	unassigned	right_end	chr15	4655200	4668554	RNA45S3	21550
chr15	4691047	4691048	unassigned-0000324	98294	unassigned	right_end	chr15	4655200	4668554	RNA45S3	22494
chr15	4691407	4691408	unassigned-0000180	103664	unassigned	right_end	chr15	4655200	4668554	RNA45S3	22854
chr15	4693645	4693646	unassigned-0000527	74908	unassigned	right_end	chr15	4655200	4668554	RNA45S3	25092
chr15	4695547	4695548	unassigned-0000240	169513	unassigned	right_end	chr15	4655200	4668554	RNA45S3	26994
chr15	4695703	4695704	unassigned-0000314	67478	unassigned	right_end	chr15	4655200	4668554	RNA45S3	27150
chr15	4696971	4696972	unassigned-0000239	127265	unassigned	right_end	chr15	4655200	4668554	RNA45S3	28418
chr15	4699486	4699487	unassigned-0000317	95944	unassigned	right_end	chr15	4655200	4668554	RNA45S3	30933
chr15	4699563	4699564	unassigned-0000268	131094	unassigned	right_end	chr15	4655200	4668554	RNA45S3	31010
chr15	4700862	4700863	unassigned-0000276	219834	unassigned	right_end	chr15	4655200	4668554	RNA45S3	32309
chr15	4700862	4700863	unassigned-0000312	219821	unassigned	right_end	chr15	4655200	4668554	RNA45S3	32309
chr15	4700972	4700973	unassigned-0000182	78369	unassigned	right_end	chr15	4655200	4668554	RNA45S3	32419
chr15	4701000	4701001	unassigned-0000269	160698	unassigned	right_end	chr15	4655200	4668554	RNA45S3	32447
chr15	4701001	4701002	unassigned-0000188	146855	unassigned	right_end	chr15	4655200	4668554	RNA45S3	32448
chr15	4701590	4701591	unassigned-0000273	123069	unassigned	right_end	chr15	4655200	4668554	RNA45S3	33037
chr15	4702271	4702272	unassigned-0000297	98172	unassigned	right_end	chr15	4655200	4668554	RNA45S3	33718
chr15	4703213	4703214	unassigned-0000328	90142	unassigned	right_end	chr15	4655200	4668554	RNA45S3	34660
chr15	4707011	4707012	unassigned-0000271	146529	unassigned	right_end	chr15	4655200	4668554	RNA45S3	38458
chr15	4707011	4707012	unassigned-0000274	155469	unassigned	right_end	chr15	4655200	4668554	RNA45S3	38458
chr15	4707011	4707012	unassigned-0000313	203671	unassigned	right_end	chr15	4655200	4668554	RNA45S3	38458
chr15	4707011	4707012	unassigned-0000329	319888	unassigned	right_end	chr15	4655200	4668554	RNA45S3	38458
chr15	4707011	4707012	unassigned-0000366	81054	unassigned	right_end	chr15	4655200	4668554	RNA45S3	38458
chr15	4707030	4707031	unassigned-0000140	243224	unassigned	right_end	chr15	4655200	4668554	RNA45S3	38477
chr15	7730342	7730343	unassigned-0000349	3220297	unassigned	right_end	chr15	5380042	5387023	LOC105379557	2343320
chr16	3432	3433	unassigned-0000200	129111	unassigned	left_end	chr16	4480	7016	DDX11L10	1048
chr16	127261	127262	unassigned-0000200	129111	unassigned	right_end	chr16	146214	148144	HBZ	18953
chr17	43977195	43977196	unassigned-0000149	132052	unassigned	left_end	chr17	43984188	44012426	NBR2	6993
chr17	44109267	44109268	unassigned-0000149	132052	unassigned	right_end	chr17	44116164	44116352	RNU2-1	6897
chr17	44114173	44114174	unassigned-0000479	86338	unassigned	left_end	chr17	44116164	44116352	RNU2-1	1991
chr17	44169768	44169769	unassigned-0000479	86338	unassigned	right_end	chr17	44165456	44165647	LOC124904141	4122
chr19	8780127	8780128	unassigned-0000223	137735	unassigned	left_end	chr19	9332684	9378827	OR7E24	552557
chr19	8917810	8917811	unassigned-0000223	137735	unassigned	right_end	chr19	9332684	9378827	OR7E24	414874
chr2	119172910	119172911	unassigned-0000142	162105	unassigned	left_end	chr2	118521716	118544171	INSIG2	628740
chr2	119335077	119335078	unassigned-0000142	162105	unassigned	right_end	chr2	118521716	118544171	INSIG2	790907
chr2	208760471	208760472	unassigned-0000105	95082	unassigned	left_end	chr2	209022478	209305453	LOC101927960	262007
chr2	208855440	208855441	unassigned-0000105	95082	unassigned	right_end	chr2	209022478	209305453	LOC101927960	167038
chr20	29085084	29085085	unassigned-0000323	77839	unassigned	left_end	chr20	29530702	29544804	FAM242A	445618
chr20	29543088	29543089	unassigned-0000323	77839	unassigned	right_end	chr20	29530702	29544804	FAM242A	0
chr21	3008	3009	unassigned-0000141	4184492	unassigned	left_end	chr21	9956	17448	LOC107986338	6948
chr21	3009	3010	unassigned-0000316	3524951	unassigned	left_end	chr21	9956	17448	LOC107986338	6947
