sample	category	subcategory	sv_type	count	total_length	mean_length
HG03834	chromosome	chrX	all	1717	0	0
HG03834	chromosome	chr10	all	2517	0	0
HG03834	chromosome	chr11	all	2092	0	0
HG03834	chromosome	chr12	all	2168	0	0
HG03834	chromosome	chr13	all	2953	0	0
HG03834	chromosome	chr14	all	1949	0	0
HG03834	chromosome	chr15	all	2766	0	0
HG03834	chromosome	chr16	all	2957	0	0
HG03834	chromosome	chr17	all	1798	0	0
HG03834	chromosome	chr18	all	1537	0	0
HG03834	chromosome	chr19	all	1791	0	0
HG03834	chromosome	chr20	all	1960	0	0
HG03834	chromosome	chr21	all	1684	0	0
HG03834	chromosome	chr22	all	2781	0	0
HG03834	chromosome	chr1	DEL	2504	0	0
HG03834	chromosome	chr2	DEL	1789	0	0
HG03834	chromosome	chr3	DEL	1439	0	0
HG03834	chromosome	chr4	DEL	1596	0	0
HG03834	chromosome	chr5	DEL	1341	0	0
HG03834	chromosome	chr6	DEL	1206	0	0
HG03834	chromosome	chr7	DEL	1578	0	0
HG03834	chromosome	chr8	DEL	1049	0	0
HG03834	chromosome	chr9	DEL	2099	0	0
HG03834	chromosome	chrX	DEL	841	0	0
HG03834	chromosome	chr10	DEL	1297	0	0
HG03834	chromosome	chr11	DEL	940	0	0
HG03834	chromosome	chr12	DEL	1102	0	0
HG03834	chromosome	chr13	DEL	1598	0	0
HG03834	chromosome	chr14	DEL	1013	0	0
HG03834	chromosome	chr15	DEL	1308	0	0
HG03834	chromosome	chr16	DEL	1587	0	0
HG03834	chromosome	chr17	DEL	888	0	0
HG03834	chromosome	chr18	DEL	774	0	0
HG03834	chromosome	chr19	DEL	935	0	0
HG03834	chromosome	chr20	DEL	1028	0	0
HG03834	chromosome	chr21	DEL	845	0	0
HG03834	chromosome	chr22	DEL	1330	0	0
HG03834	chromosome	chr1	INS	2455	0	0
HG03834	chromosome	chr2	INS	1778	0	0
HG03834	chromosome	chr3	INS	1502	0	0
HG03834	chromosome	chr4	INS	1622	0	0
HG03834	chromosome	chr5	INS	1424	0	0
HG03834	chromosome	chr6	INS	1292	0	0
HG03834	chromosome	chr7	INS	1324	0	0
HG03834	chromosome	chr8	INS	1240	0	0
HG03834	chromosome	chr9	INS	2104	0	0
HG03834	chromosome	chrX	INS	874	0	0
HG03834	chromosome	chr10	INS	1215	0	0
HG03834	chromosome	chr11	INS	1151	0	0
HG03834	chromosome	chr12	INS	1063	0	0
HG03834	chromosome	chr13	INS	1353	0	0
HG03834	chromosome	chr14	INS	934	0	0
HG03834	chromosome	chr15	INS	1458	0	0
HG03834	chromosome	chr16	INS	1369	0	0
HG03834	chromosome	chr17	INS	907	0	0
HG03834	chromosome	chr18	INS	762	0	0
HG03834	chromosome	chr19	INS	852	0	0
HG03834	chromosome	chr20	INS	930	0	0
HG03834	chromosome	chr21	INS	839	0	0
HG03834	chromosome	chr22	INS	1449	0	0
