metric	value	haplotype	asm_method	asm_name	source	chromosome
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG002	misjoin	NA
intra-chromosomal_gaps	8	haplotype2	phased_hprc	HG002	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype2	phased_hprc	HG002	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype2	phased_hprc	HG002	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	HG00272	misjoin	NA
intra-chromosomal_gaps	6	haplotype1	phased_hprc	HG00272	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype1	phased_hprc	HG00272	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype1	phased_hprc	HG00272	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG00272	misjoin	NA
intra-chromosomal_gaps	7	haplotype2	phased_hprc	HG00272	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype2	phased_hprc	HG00272	misjoin	NA
candidate_inversions_at_contig_ends	3	haplotype2	phased_hprc	HG00272	misjoin	NA
inter-chromosomal_misjoins	1	haplotype1	phased_hprc	HG005	misjoin	NA
intra-chromosomal_gaps	11	haplotype1	phased_hprc	HG005	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype1	phased_hprc	HG005	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	HG005	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG005	misjoin	NA
intra-chromosomal_gaps	7	haplotype2	phased_hprc	HG005	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype2	phased_hprc	HG005	misjoin	NA
candidate_inversions_at_contig_ends	3	haplotype2	phased_hprc	HG005	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	HG00639	misjoin	NA
intra-chromosomal_gaps	8	haplotype1	phased_hprc	HG00639	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype1	phased_hprc	HG00639	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	HG00639	misjoin	NA
inter-chromosomal_misjoins	1	haplotype2	phased_hprc	HG00639	misjoin	NA
intra-chromosomal_gaps	8	haplotype2	phased_hprc	HG00639	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype2	phased_hprc	HG00639	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	HG00639	misjoin	NA
inter-chromosomal_misjoins	4	haplotype1	phased_hprc	HG01252	misjoin	NA
intra-chromosomal_gaps	6	haplotype1	phased_hprc	HG01252	misjoin	NA
candidate_inversions_in_the_middle	6	haplotype1	phased_hprc	HG01252	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype1	phased_hprc	HG01252	misjoin	NA
inter-chromosomal_misjoins	1	haplotype2	phased_hprc	HG01252	misjoin	NA
intra-chromosomal_gaps	10	haplotype2	phased_hprc	HG01252	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype2	phased_hprc	HG01252	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype2	phased_hprc	HG01252	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	HG01361	misjoin	NA
intra-chromosomal_gaps	4	haplotype1	phased_hprc	HG01361	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype1	phased_hprc	HG01361	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	HG01361	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG01361	misjoin	NA
intra-chromosomal_gaps	14	haplotype2	phased_hprc	HG01361	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype2	phased_hprc	HG01361	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	HG01361	misjoin	NA
inter-chromosomal_misjoins	3	haplotype1	phased_hprc	HG02083	misjoin	NA
intra-chromosomal_gaps	9	haplotype1	phased_hprc	HG02083	misjoin	NA
candidate_inversions_in_the_middle	3	haplotype1	phased_hprc	HG02083	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	HG02083	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG02083	misjoin	NA
intra-chromosomal_gaps	5	haplotype2	phased_hprc	HG02083	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype2	phased_hprc	HG02083	misjoin	NA
candidate_inversions_at_contig_ends	1	haplotype2	phased_hprc	HG02083	misjoin	NA
inter-chromosomal_misjoins	1	haplotype1	phased_hprc	HG02155	misjoin	NA
intra-chromosomal_gaps	8	haplotype1	phased_hprc	HG02155	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype1	phased_hprc	HG02155	misjoin	NA
candidate_inversions_at_contig_ends	4	haplotype1	phased_hprc	HG02155	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG02155	misjoin	NA
intra-chromosomal_gaps	7	haplotype2	phased_hprc	HG02155	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype2	phased_hprc	HG02155	misjoin	NA
candidate_inversions_at_contig_ends	3	haplotype2	phased_hprc	HG02155	misjoin	NA
inter-chromosomal_misjoins	1	haplotype1	phased_hprc	HG03834	misjoin	NA
intra-chromosomal_gaps	8	haplotype1	phased_hprc	HG03834	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype1	phased_hprc	HG03834	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	HG03834	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG03834	misjoin	NA
intra-chromosomal_gaps	10	haplotype2	phased_hprc	HG03834	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype2	phased_hprc	HG03834	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	HG03834	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	HG04228	misjoin	NA
intra-chromosomal_gaps	7	haplotype1	phased_hprc	HG04228	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype1	phased_hprc	HG04228	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	HG04228	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	HG04228	misjoin	NA
intra-chromosomal_gaps	6	haplotype2	phased_hprc	HG04228	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype2	phased_hprc	HG04228	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype2	phased_hprc	HG04228	misjoin	NA
inter-chromosomal_misjoins	3	haplotype1	phased_hprc	HG06807	misjoin	NA
intra-chromosomal_gaps	9	haplotype1	phased_hprc	HG06807	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype1	phased_hprc	HG06807	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype1	phased_hprc	HG06807	misjoin	NA
inter-chromosomal_misjoins	1	haplotype2	phased_hprc	HG06807	misjoin	NA
intra-chromosomal_gaps	5	haplotype2	phased_hprc	HG06807	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype2	phased_hprc	HG06807	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	HG06807	misjoin	NA
inter-chromosomal_misjoins	1	haplotype1	phased_hprc	NA18522	misjoin	NA
intra-chromosomal_gaps	11	haplotype1	phased_hprc	NA18522	misjoin	NA
candidate_inversions_in_the_middle	3	haplotype1	phased_hprc	NA18522	misjoin	NA
candidate_inversions_at_contig_ends	1	haplotype1	phased_hprc	NA18522	misjoin	NA
inter-chromosomal_misjoins	4	haplotype2	phased_hprc	NA18522	misjoin	NA
intra-chromosomal_gaps	6	haplotype2	phased_hprc	NA18522	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype2	phased_hprc	NA18522	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	NA18522	misjoin	NA
inter-chromosomal_misjoins	1	haplotype1	phased_hprc	NA18747	misjoin	NA
intra-chromosomal_gaps	9	haplotype1	phased_hprc	NA18747	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype1	phased_hprc	NA18747	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype1	phased_hprc	NA18747	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	NA18747	misjoin	NA
intra-chromosomal_gaps	9	haplotype2	phased_hprc	NA18747	misjoin	NA
candidate_inversions_in_the_middle	3	haplotype2	phased_hprc	NA18747	misjoin	NA
candidate_inversions_at_contig_ends	1	haplotype2	phased_hprc	NA18747	misjoin	NA
inter-chromosomal_misjoins	3	haplotype1	phased_hprc	NA18948	misjoin	NA
intra-chromosomal_gaps	11	haplotype1	phased_hprc	NA18948	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype1	phased_hprc	NA18948	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype1	phased_hprc	NA18948	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	NA18948	misjoin	NA
intra-chromosomal_gaps	5	haplotype2	phased_hprc	NA18948	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype2	phased_hprc	NA18948	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype2	phased_hprc	NA18948	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	NA19043	misjoin	NA
intra-chromosomal_gaps	6	haplotype1	phased_hprc	NA19043	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype1	phased_hprc	NA19043	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	NA19043	misjoin	NA
inter-chromosomal_misjoins	1	haplotype2	phased_hprc	NA19043	misjoin	NA
intra-chromosomal_gaps	7	haplotype2	phased_hprc	NA19043	misjoin	NA
candidate_inversions_in_the_middle	4	haplotype2	phased_hprc	NA19043	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	NA19043	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	NA20503	misjoin	NA
intra-chromosomal_gaps	8	haplotype1	phased_hprc	NA20503	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype1	phased_hprc	NA20503	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	NA20503	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	NA20503	misjoin	NA
intra-chromosomal_gaps	10	haplotype2	phased_hprc	NA20503	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype2	phased_hprc	NA20503	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	NA20503	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	NA20762	misjoin	NA
intra-chromosomal_gaps	16	haplotype1	phased_hprc	NA20762	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype1	phased_hprc	NA20762	misjoin	NA
candidate_inversions_at_contig_ends	2	haplotype1	phased_hprc	NA20762	misjoin	NA
inter-chromosomal_misjoins	1	haplotype2	phased_hprc	NA20762	misjoin	NA
intra-chromosomal_gaps	13	haplotype2	phased_hprc	NA20762	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype2	phased_hprc	NA20762	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	NA20762	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	NA20806	misjoin	NA
intra-chromosomal_gaps	8	haplotype1	phased_hprc	NA20806	misjoin	NA
candidate_inversions_in_the_middle	3	haplotype1	phased_hprc	NA20806	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	NA20806	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	NA20806	misjoin	NA
intra-chromosomal_gaps	10	haplotype2	phased_hprc	NA20806	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype2	phased_hprc	NA20806	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	NA20806	misjoin	NA
inter-chromosomal_misjoins	1	haplotype1	phased_hprc	NA20809	misjoin	NA
intra-chromosomal_gaps	8	haplotype1	phased_hprc	NA20809	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype1	phased_hprc	NA20809	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype1	phased_hprc	NA20809	misjoin	NA
inter-chromosomal_misjoins	0	haplotype2	phased_hprc	NA20809	misjoin	NA
intra-chromosomal_gaps	9	haplotype2	phased_hprc	NA20809	misjoin	NA
candidate_inversions_in_the_middle	1	haplotype2	phased_hprc	NA20809	misjoin	NA
candidate_inversions_at_contig_ends	3	haplotype2	phased_hprc	NA20809	misjoin	NA
inter-chromosomal_misjoins	2	haplotype1	phased_hprc	NA20827	misjoin	NA
intra-chromosomal_gaps	13	haplotype1	phased_hprc	NA20827	misjoin	NA
candidate_inversions_in_the_middle	0	haplotype1	phased_hprc	NA20827	misjoin	NA
candidate_inversions_at_contig_ends	4	haplotype1	phased_hprc	NA20827	misjoin	NA
inter-chromosomal_misjoins	1	haplotype2	phased_hprc	NA20827	misjoin	NA
intra-chromosomal_gaps	11	haplotype2	phased_hprc	NA20827	misjoin	NA
candidate_inversions_in_the_middle	2	haplotype2	phased_hprc	NA20827	misjoin	NA
candidate_inversions_at_contig_ends	0	haplotype2	phased_hprc	NA20827	misjoin	NA
total_n_count	7634253	haplotype1	phased_hprc	HG002	gap_statistics	NA
total_gaps	4	haplotype1	phased_hprc	HG002	gap_statistics	NA
total_n_count	23417769	haplotype2	phased_hprc	HG002	gap_statistics	NA
total_gaps	5	haplotype2	phased_hprc	HG002	gap_statistics	NA
total_n_count	4043214	haplotype1	phased_hprc	HG00272	gap_statistics	NA
total_gaps	21	haplotype1	phased_hprc	HG00272	gap_statistics	NA
total_n_count	3880093	haplotype2	phased_hprc	HG00272	gap_statistics	NA
total_gaps	29	haplotype2	phased_hprc	HG00272	gap_statistics	NA
total_n_count	4283201	haplotype1	phased_hprc	HG005	gap_statistics	NA
total_gaps	16	haplotype1	phased_hprc	HG005	gap_statistics	NA
total_n_count	5656681	haplotype2	phased_hprc	HG005	gap_statistics	NA
total_gaps	22	haplotype2	phased_hprc	HG005	gap_statistics	NA
total_n_count	887028	haplotype1	phased_hprc	HG00639	gap_statistics	NA
total_gaps	10	haplotype1	phased_hprc	HG00639	gap_statistics	NA
total_n_count	97483	haplotype2	phased_hprc	HG00639	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	HG00639	gap_statistics	NA
total_n_count	29676	haplotype1	phased_hprc	HG01252	gap_statistics	NA
total_gaps	3	haplotype1	phased_hprc	HG01252	gap_statistics	NA
total_n_count	5055234	haplotype2	phased_hprc	HG01252	gap_statistics	NA
total_gaps	13	haplotype2	phased_hprc	HG01252	gap_statistics	NA
total_n_count	3055916	haplotype1	phased_hprc	HG01361	gap_statistics	NA
total_gaps	22	haplotype1	phased_hprc	HG01361	gap_statistics	NA
total_n_count	1094090	haplotype2	phased_hprc	HG01361	gap_statistics	NA
total_gaps	18	haplotype2	phased_hprc	HG01361	gap_statistics	NA
total_n_count	2791566	haplotype1	phased_hprc	HG02083	gap_statistics	NA
total_gaps	15	haplotype1	phased_hprc	HG02083	gap_statistics	NA
total_n_count	3184601	haplotype2	phased_hprc	HG02083	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	HG02083	gap_statistics	NA
total_n_count	1116828	haplotype1	phased_hprc	HG02155	gap_statistics	NA
total_gaps	10	haplotype1	phased_hprc	HG02155	gap_statistics	NA
total_n_count	5065941	haplotype2	phased_hprc	HG02155	gap_statistics	NA
total_gaps	17	haplotype2	phased_hprc	HG02155	gap_statistics	NA
total_n_count	8828001	haplotype1	phased_hprc	HG03834	gap_statistics	NA
total_gaps	24	haplotype1	phased_hprc	HG03834	gap_statistics	NA
total_n_count	2070153	haplotype2	phased_hprc	HG03834	gap_statistics	NA
total_gaps	13	haplotype2	phased_hprc	HG03834	gap_statistics	NA
total_n_count	1087736	haplotype1	phased_hprc	HG04228	gap_statistics	NA
total_gaps	13	haplotype1	phased_hprc	HG04228	gap_statistics	NA
total_n_count	340452	haplotype2	phased_hprc	HG04228	gap_statistics	NA
total_gaps	9	haplotype2	phased_hprc	HG04228	gap_statistics	NA
total_n_count	2450994	haplotype1	phased_hprc	HG06807	gap_statistics	NA
total_gaps	9	haplotype1	phased_hprc	HG06807	gap_statistics	NA
total_n_count	1394984	haplotype2	phased_hprc	HG06807	gap_statistics	NA
total_gaps	8	haplotype2	phased_hprc	HG06807	gap_statistics	NA
total_n_count	5772364	haplotype1	phased_hprc	NA18522	gap_statistics	NA
total_gaps	12	haplotype1	phased_hprc	NA18522	gap_statistics	NA
total_n_count	2574905	haplotype2	phased_hprc	NA18522	gap_statistics	NA
total_gaps	20	haplotype2	phased_hprc	NA18522	gap_statistics	NA
total_n_count	118702	haplotype1	phased_hprc	NA18747	gap_statistics	NA
total_gaps	14	haplotype1	phased_hprc	NA18747	gap_statistics	NA
total_n_count	3327191	haplotype2	phased_hprc	NA18747	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	NA18747	gap_statistics	NA
total_n_count	1900	haplotype1	phased_hprc	NA18948	gap_statistics	NA
total_gaps	19	haplotype1	phased_hprc	NA18948	gap_statistics	NA
total_n_count	3000	haplotype2	phased_hprc	NA18948	gap_statistics	NA
total_gaps	30	haplotype2	phased_hprc	NA18948	gap_statistics	NA
total_n_count	5036399	haplotype1	phased_hprc	NA19043	gap_statistics	NA
total_gaps	14	haplotype1	phased_hprc	NA19043	gap_statistics	NA
total_n_count	2423162	haplotype2	phased_hprc	NA19043	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	NA19043	gap_statistics	NA
total_n_count	1023558	haplotype1	phased_hprc	NA20503	gap_statistics	NA
total_gaps	14	haplotype1	phased_hprc	NA20503	gap_statistics	NA
total_n_count	1192970	haplotype2	phased_hprc	NA20503	gap_statistics	NA
total_gaps	21	haplotype2	phased_hprc	NA20503	gap_statistics	NA
total_n_count	804329	haplotype1	phased_hprc	NA20762	gap_statistics	NA
total_gaps	17	haplotype1	phased_hprc	NA20762	gap_statistics	NA
total_n_count	970892	haplotype2	phased_hprc	NA20762	gap_statistics	NA
total_gaps	25	haplotype2	phased_hprc	NA20762	gap_statistics	NA
total_n_count	637836	haplotype1	phased_hprc	NA20806	gap_statistics	NA
total_gaps	12	haplotype1	phased_hprc	NA20806	gap_statistics	NA
total_n_count	434917	haplotype2	phased_hprc	NA20806	gap_statistics	NA
total_gaps	9	haplotype2	phased_hprc	NA20806	gap_statistics	NA
total_n_count	2347360	haplotype1	phased_hprc	NA20809	gap_statistics	NA
total_gaps	13	haplotype1	phased_hprc	NA20809	gap_statistics	NA
total_n_count	358557	haplotype2	phased_hprc	NA20809	gap_statistics	NA
total_gaps	16	haplotype2	phased_hprc	NA20809	gap_statistics	NA
total_n_count	1256510	haplotype1	phased_hprc	NA20827	gap_statistics	NA
total_gaps	21	haplotype1	phased_hprc	NA20827	gap_statistics	NA
