sample	category	subcategory	sv_type	count	total_length	mean_length
T2T06	chromosome	chr7	DEL	1411	0	0
T2T06	chromosome	chr8	DEL	1244	0	0
T2T06	chromosome	chr9	DEL	2674	0	0
T2T06	chromosome	chrX	DEL	495	0	0
T2T06	chromosome	chrY	DEL	493	0	0
T2T06	chromosome	chr10	DEL	1305	0	0
T2T06	chromosome	chr11	DEL	1001	0	0
T2T06	chromosome	chr12	DEL	869	0	0
T2T06	chromosome	chr13	DEL	1377	0	0
T2T06	chromosome	chr14	DEL	879	0	0
T2T06	chromosome	chr15	DEL	1142	0	0
T2T06	chromosome	chr16	DEL	1795	0	0
T2T06	chromosome	chr17	DEL	1085	0	0
T2T06	chromosome	chr18	DEL	915	0	0
T2T06	chromosome	chr19	DEL	851	0	0
T2T06	chromosome	chr20	DEL	980	0	0
T2T06	chromosome	chr21	DEL	547	0	0
T2T06	chromosome	chr22	DEL	1086	0	0
T2T06	chromosome	chr1	INS	2659	0	0
T2T06	chromosome	chr2	INS	1567	0	0
T2T06	chromosome	chr3	INS	1454	0	0
T2T06	chromosome	chr4	INS	1344	0	0
T2T06	chromosome	chr5	INS	1316	0	0
T2T06	chromosome	chr6	INS	1529	0	0
T2T06	chromosome	chr7	INS	1275	0	0
T2T06	chromosome	chr8	INS	1167	0	0
T2T06	chromosome	chr9	INS	2570	0	0
T2T06	chromosome	chrX	INS	477	0	0
T2T06	chromosome	chrY	INS	483	0	0
T2T06	chromosome	chr10	INS	1278	0	0
T2T06	chromosome	chr11	INS	901	0	0
T2T06	chromosome	chr12	INS	933	0	0
T2T06	chromosome	chr13	INS	1131	0	0
T2T06	chromosome	chr14	INS	729	0	0
T2T06	chromosome	chr15	INS	1144	0	0
T2T06	chromosome	chr16	INS	1492	0	0
T2T06	chromosome	chr17	INS	761	0	0
T2T06	chromosome	chr18	INS	869	0	0
T2T06	chromosome	chr19	INS	807	0	0
T2T06	chromosome	chr20	INS	861	0	0
T2T06	chromosome	chr21	INS	528	0	0
T2T06	chromosome	chr22	INS	1131	0	0
