sample	category	subcategory	sv_type	count	total_length	mean_length
T2T09	size_class	very_large (5kb-50kb)	INS	735	0	0
T2T09	size_class	small (<50bp)	INV	26	0	0
T2T09	haplotype	both	all	9416	0	0
T2T09	haplotype	haplotype1	all	23008	0	0
T2T09	haplotype	haplotype2	all	26712	0	0
T2T09	haplotype	both	BND	2	0	0
T2T09	haplotype	haplotype1	BND	6	0	0
T2T09	haplotype	haplotype2	BND	4	0	0
T2T09	haplotype	both	DEL	4861	0	0
T2T09	haplotype	haplotype1	DEL	11257	0	0
T2T09	haplotype	haplotype2	DEL	13574	0	0
T2T09	haplotype	haplotype1	DUP:TANDEM	16	0	0
T2T09	haplotype	haplotype2	DUP:TANDEM	14	0	0
T2T09	haplotype	both	INS	4550	0	0
T2T09	haplotype	haplotype1	INS	11721	0	0
T2T09	haplotype	haplotype2	INS	13105	0	0
T2T09	haplotype	both	INV	3	0	0
T2T09	haplotype	haplotype1	INV	8	0	0
T2T09	haplotype	haplotype2	INV	15	0	0
T2T09	phasing	phased	all	59136	0	0
T2T09	chromosome	chr1	all	5042	0	0
T2T09	chromosome	chr2	all	3211	0	0
T2T09	chromosome	chr3	all	3013	0	0
T2T09	chromosome	chr4	all	3158	0	0
T2T09	chromosome	chr5	all	2632	0	0
T2T09	chromosome	chr6	all	2266	0	0
T2T09	chromosome	chr7	all	2721	0	0
T2T09	chromosome	chr8	all	2101	0	0
T2T09	chromosome	chr9	all	5480	0	0
T2T09	chromosome	chrX	all	1021	0	0
T2T09	chromosome	chrY	all	836	0	0
T2T09	chromosome	chr10	all	2266	0	0
T2T09	chromosome	chr11	all	2098	0	0
T2T09	chromosome	chr12	all	2149	0	0
T2T09	chromosome	chr13	all	2658	0	0
T2T09	chromosome	chr14	all	1702	0	0
T2T09	chromosome	chr15	all	2324	0	0
T2T09	chromosome	chr16	all	3361	0	0
T2T09	chromosome	chr17	all	1948	0	0
T2T09	chromosome	chr18	all	1688	0	0
T2T09	chromosome	chr19	all	1827	0	0
T2T09	chromosome	chr20	all	1834	0	0
T2T09	chromosome	chr21	all	1566	0	0
T2T09	chromosome	chr22	all	2234	0	0
T2T09	chromosome	chr1	DEL	2548	0	0
T2T09	chromosome	chr2	DEL	1600	0	0
T2T09	chromosome	chr3	DEL	1513	0	0
T2T09	chromosome	chr4	DEL	1541	0	0
T2T09	chromosome	chr5	DEL	1332	0	0
T2T09	chromosome	chr6	DEL	1089	0	0
T2T09	chromosome	chr7	DEL	1372	0	0
T2T09	chromosome	chr8	DEL	1029	0	0
T2T09	chromosome	chr9	DEL	2753	0	0
T2T09	chromosome	chrX	DEL	515	0	0
T2T09	chromosome	chrY	DEL	405	0	0
T2T09	chromosome	chr10	DEL	1123	0	0
T2T09	chromosome	chr11	DEL	997	0	0
T2T09	chromosome	chr12	DEL	1085	0	0
T2T09	chromosome	chr13	DEL	1383	0	0
T2T09	chromosome	chr14	DEL	882	0	0
T2T09	chromosome	chr15	DEL	1190	0	0
T2T09	chromosome	chr16	DEL	1690	0	0
T2T09	chromosome	chr17	DEL	1099	0	0
T2T09	chromosome	chr18	DEL	854	0	0
T2T09	chromosome	chr19	DEL	950	0	0
T2T09	chromosome	chr20	DEL	962	0	0
T2T09	chromosome	chr21	DEL	753	0	0
T2T09	chromosome	chr22	DEL	1027	0	0
T2T09	chromosome	chr1	INS	2491	0	0
T2T09	chromosome	chr2	INS	1606	0	0
T2T09	chromosome	chr3	INS	1496	0	0
T2T09	chromosome	chr4	INS	1610	0	0
T2T09	chromosome	chr5	INS	1298	0	0
T2T09	chromosome	chr6	INS	1175	0	0
T2T09	chromosome	chr7	INS	1348	0	0
T2T09	chromosome	chr8	INS	1068	0	0
T2T09	chromosome	chr9	INS	2723	0	0
T2T09	chromosome	chrX	INS	505	0	0
T2T09	chromosome	chrY	INS	428	0	0
T2T09	chromosome	chr10	INS	1140	0	0
T2T09	chromosome	chr11	INS	1097	0	0
T2T09	chromosome	chr12	INS	1062	0	0
T2T09	chromosome	chr13	INS	1274	0	0
T2T09	chromosome	chr14	INS	818	0	0
T2T09	chromosome	chr15	INS	1130	0	0
T2T09	chromosome	chr16	INS	1668	0	0
T2T09	chromosome	chr17	INS	847	0	0
T2T09	chromosome	chr18	INS	834	0	0
T2T09	chromosome	chr19	INS	874	0	0
T2T09	chromosome	chr20	INS	865	0	0
T2T09	chromosome	chr21	INS	812	0	0
T2T09	chromosome	chr22	INS	1207	0	0
