contig	color	chromosome
haplotype2-0000085	#CC79A7	chr4
haplotype2-0000086	#567DE9	chr16
haplotype2-0000087	#737373	chr14
haplotype2-0000088	#00B28C	chr17
haplotype2-0000089	#CC8DB3	chr11
haplotype2-0000090	#D55E00	chr6
haplotype2-0000091	#1A7FBA	chr12
haplotype2-0000092	#5699E9	chr9
haplotype2-0000093	#338CC2	chr19
haplotype2-0000094	#E6B847	chr15
haplotype2-0000095	#D58C66	chr20
haplotype2-0000096	#00A880	chr10
haplotype2-0000097	#E69F00	chr1
haplotype2-0000098	#56B4E9	chr2
haplotype2-0000099	#E6AB23	chr8
haplotype2-0000100	#D57533	chr13
haplotype2-0000101	#E6C47F	chr22
haplotype2-0000102	#D55E00	chr6
haplotype2-0000103	#808080	chr21
haplotype2-0000104	#D57533	chr13
haplotype2-0000105	#5699E9	chr9
haplotype2-0000106	#CCA0BF	chr18
haplotype2-0000107	#0072B2	chr5
haplotype2-0000108	#737373	chr14
haplotype2-0000109	#E6C47F	chr22
haplotype2-0000110	#338CC2	chr19
haplotype2-0000111	#E6C47F	chr22
haplotype2-0000112	#009E73	chr3
haplotype2-0000113	#9467BD	chrX
haplotype2-0000114	#E6B847	chr15
haplotype2-0000115	#666666	chr7
haplotype2-0000116	#E6AB23	chr8
haplotype2-0000117	#E6AB23	chr8
haplotype2-0000118	#E6AB23	chr8
haplotype2-0000119	#E6AB23	chr8
haplotype2-0000120	#E6AB23	chr8
haplotype2-0000121	#E6AB23	chr8
haplotype2-0000122	#E69F00	chr1
haplotype2-0000123	#567DE9	chr16
haplotype2-0000124	#D55E00	chr6
haplotype2-0000125	#E69F00	chr1
haplotype2-0000126	#E69F00	chr1
haplotype2-0000127	#D55E00	chr6
haplotype2-0000128	#D55E00	chr6
haplotype2-0000129	#D55E00	chr6
haplotype2-0000130	#D55E00	chr6
haplotype2-0000131	#D55E00	chr6
haplotype2-0000132	#D55E00	chr6
haplotype2-0000133	#D55E00	chr6
haplotype2-0000134	#E69F00	chr1
haplotype2-0000135	#5699E9	chr9
haplotype2-0000136	#56B4E9	chr2
haplotype2-0000137	#D55E00	chr6
haplotype2-0000138	#567DE9	chr16
haplotype2-0000139	#808080	chr21
haplotype2-0000140	#00B28C	chr17
haplotype2-0000141	#E6AB23	chr8
haplotype2-0000142	#CCA0BF	chr18
haplotype2-0000143	#E6C47F	chr22
haplotype2-0000144	#00B28C	chr17
haplotype2-0000145	#00B28C	chr17
haplotype2-0000146	#00B28C	chr17
haplotype2-0000147	#00B28C	chr17
haplotype2-0000148	#00B28C	chr17
haplotype2-0000149	#D55E00	chr6
haplotype2-0000150	#D55E00	chr6
haplotype2-0000151	#D55E00	chr6
haplotype2-0000152	#D55E00	chr6
haplotype2-0000153	#00B28C	chr17
haplotype2-0000154	#00B28C	chr17
haplotype2-0000155	#009E73	chr3
haplotype2-0000156	#00B28C	chr17
haplotype2-0000157	#D55E00	chr6
haplotype2-0000158	#D55E00	chr6
haplotype2-0000159	#00B28C	chr17
haplotype2-0000160	#00B28C	chr17
haplotype2-0000161	#D55E00	chr6
haplotype2-0000162	#E6AB23	chr8
haplotype2-0000163	#E69F00	chr1
haplotype2-0000164	#CC79A7	chr4
haplotype2-0000165	#5699E9	chr9
haplotype2-0000166	#5699E9	chr9
haplotype2-0000167	#CCA0BF	chr18
haplotype2-0000168	#CCA0BF	chr18
haplotype2-0000169	#00A880	chr10
haplotype2-0000170	#E6AB23	chr8
haplotype2-0000171	#E6AB23	chr8
haplotype2-0000172	#E6AB23	chr8
haplotype2-0000173	#808080	chr21
haplotype2-0000174	#808080	chr21
haplotype2-0000175	#567DE9	chr16
unassigned-0000176	#5699E9	chr9
unassigned-0000177	#00A880	chr10
unassigned-0000178	#808080	chr21
unassigned-0000179	#E6C47F	chr22
unassigned-0000180	#808080	chr21
unassigned-0000181	#808080	chr21
unassigned-0000182	#808080	chr21
unassigned-0000185	#D57533	chr13
unassigned-0000186	#737373	chr14
unassigned-0000187	#D57533	chr13
unassigned-0000188	#D57533	chr13
unassigned-0000189	#D57533	chr13
unassigned-0000190	#D57533	chr13
unassigned-0000191	#D57533	chr13
unassigned-0000192	#D57533	chr13
unassigned-0000193	#D57533	chr13
unassigned-0000194	#D57533	chr13
unassigned-0000195	#E6B847	chr15
unassigned-0000196	#D57533	chr13
unassigned-0000197	#D57533	chr13
unassigned-0000198	#D57533	chr13
unassigned-0000199	#D57533	chr13
unassigned-0000200	#D57533	chr13
unassigned-0000201	#D57533	chr13
unassigned-0000202	#D57533	chr13
unassigned-0000203	#D57533	chr13
unassigned-0000204	#D57533	chr13
unassigned-0000205	#D57533	chr13
unassigned-0000206	#D57533	chr13
unassigned-0000207	#D57533	chr13
unassigned-0000208	#D57533	chr13
unassigned-0000209	#E69F00	chr1
unassigned-0000210	#56B4E9	chr2
unassigned-0000212	#737373	chr14
unassigned-0000213	#56B4E9	chr2
unassigned-0000214	#E6B847	chr15
unassigned-0000215	#D57533	chr13
unassigned-0000219	#808080	chr21
unassigned-0000220	#00B28C	chr17
unassigned-0000221	#00B28C	chr17
unassigned-0000223	#D58C66	chr20
unassigned-0000224	#D57533	chr13
unassigned-0000225	#D57533	chr13
unassigned-0000226	#D57533	chr13
unassigned-0000227	#808080	chr21
unassigned-0000228	#D57533	chr13
unassigned-0000229	#D57533	chr13
unassigned-0000230	#808080	chr21
unassigned-0000231	#E6C47F	chr22
unassigned-0000233	#E6B847	chr15
unassigned-0000234	#E6B847	chr15
unassigned-0000236	#567DE9	chr16
unassigned-0000237	#567DE9	chr16
unassigned-0000238	#567DE9	chr16
unassigned-0000239	#737373	chr14
unassigned-0000240	#737373	chr14
unassigned-0000241	#5699E9	chr9
unassigned-0000242	#5699E9	chr9
unassigned-0000243	#D57533	chr13
unassigned-0000244	#00B28C	chr17
unassigned-0000245	#00B28C	chr17
unassigned-0000246	#808080	chr21
unassigned-0000247	#E6B847	chr15
unassigned-0000248	#E6C47F	chr22
unassigned-0000249	#E6C47F	chr22
unassigned-0000250	#E6C47F	chr22
unassigned-0000251	#D57533	chr13
unassigned-0000252	#D57533	chr13
unassigned-0000253	#D57533	chr13
unassigned-0000254	#E6C47F	chr22
unassigned-0000255	#E6B847	chr15
unassigned-0000256	#E6C47F	chr22
unassigned-0000257	#D57533	chr13
unassigned-0000258	#E69F00	chr1
unassigned-0000260	#E69F00	chr1
unassigned-0000261	#56B4E9	chr2
unassigned-0000262	#56B4E9	chr2
unassigned-0000263	#56B4E9	chr2
unassigned-0000264	#D57533	chr13
unassigned-0000265	#D57533	chr13
unassigned-0000266	#D57533	chr13
unassigned-0000267	#808080	chr21
unassigned-0000268	#808080	chr21
unassigned-0000269	#808080	chr21
unassigned-0000270	#D57533	chr13
unassigned-0000272	#E6AB23	chr8
unassigned-0000273	#E6AB23	chr8
unassigned-0000274	#E6AB23	chr8
unassigned-0000275	#E6AB23	chr8
unassigned-0000276	#009E73	chr3
unassigned-0000278	#CC79A7	chr4
unassigned-0000279	#E6C47F	chr22
unassigned-0000280	#E6C47F	chr22
unassigned-0000282	#E6C47F	chr22
unassigned-0000283	#CC79A7	chr4
unassigned-0000284	#CC79A7	chr4
unassigned-0000285	#737373	chr14
unassigned-0000286	#D55E00	chr6
unassigned-0000288	#D57533	chr13
unassigned-0000290	#666666	chr7
unassigned-0000291	#D57533	chr13
unassigned-0000293	#E6B847	chr15
unassigned-0000294	#D57533	chr13
unassigned-0000295	#D58C66	chr20
unassigned-0000296	#5699E9	chr9
unassigned-0000297	#CC8DB3	chr11
unassigned-0000298	#E69F00	chr1
unassigned-0000300	#D57533	chr13
unassigned-0000302	#D57533	chr13
unassigned-0000306	#D57533	chr13
unassigned-0000307	#666666	chr7
unassigned-0000309	#E6C47F	chr22
unassigned-0000310	#E6C47F	chr22
unassigned-0000311	#D57533	chr13
unassigned-0000312	#666666	chr7
unassigned-0000313	#338CC2	chr19
unassigned-0000316	#E6C47F	chr22
unassigned-0000317	#E6B847	chr15
unassigned-0000318	#D57533	chr13
unassigned-0000319	#737373	chr14
unassigned-0000320	#D57533	chr13
unassigned-0000321	#D57533	chr13
unassigned-0000322	#E69F00	chr1
unassigned-0000323	#D58C66	chr20
unassigned-0000324	#009E73	chr3
unassigned-0000325	#D57533	chr13
unassigned-0000326	#D57533	chr13
unassigned-0000327	#567DE9	chr16
unassigned-0000328	#567DE9	chr16
unassigned-0000329	#00B28C	chr17
unassigned-0000331	#E6B847	chr15
unassigned-0000332	#00B28C	chr17
unassigned-0000333	#E6C47F	chr22
unassigned-0000334	#E6C47F	chr22
unassigned-0000335	#D57533	chr13
unassigned-0000336	#E6C47F	chr22
unassigned-0000337	#CC79A7	chr4
unassigned-0000338	#5699E9	chr9
unassigned-0000340	#00B28C	chr17
unassigned-0000346	#009E73	chr3
unassigned-0000347	#D57533	chr13
unassigned-0000350	#D57533	chr13
unassigned-0000351	#D57533	chr13
unassigned-0000352	#0072B2	chr5
unassigned-0000353	#808080	chr21
unassigned-0000354	#E69F00	chr1
unassigned-0000355	#0072B2	chr5
unassigned-0000356	#0072B2	chr5
unassigned-0000357	#0072B2	chr5
unassigned-0000358	#0072B2	chr5
unassigned-0000359	#0072B2	chr5
unassigned-0000360	#D58C66	chr20
unassigned-0000362	#00A880	chr10
unassigned-0000363	#D58C66	chr20
unassigned-0000364	#D58C66	chr20
unassigned-0000365	#E69F00	chr1
unassigned-0000366	#CC8DB3	chr11
unassigned-0000367	#E6B847	chr15
unassigned-0000368	#E6B847	chr15
unassigned-0000369	#E6C47F	chr22
unassigned-0000370	#E6C47F	chr22
unassigned-0000371	#737373	chr14
unassigned-0000372	#E6C47F	chr22
unassigned-0000373	#E6C47F	chr22
unassigned-0000374	#D57533	chr13
unassigned-0000375	#E6C47F	chr22
unassigned-0000376	#E6C47F	chr22
unassigned-0000377	#D57533	chr13
unassigned-0000378	#CCA0BF	chr18
unassigned-0000379	#E69F00	chr1
unassigned-0000381	#E69F00	chr1
unassigned-0000382	#E69F00	chr1
unassigned-0000384	#808080	chr21
unassigned-0000385	#0072B2	chr5
unassigned-0000386	#0072B2	chr5
unassigned-0000387	#E6C47F	chr22
unassigned-0000389	#009E73	chr3
unassigned-0000391	#E6C47F	chr22
unassigned-0000393	#E6C47F	chr22
unassigned-0000394	#E6C47F	chr22
unassigned-0000395	#D57533	chr13
unassigned-0000396	#009E73	chr3
unassigned-0000397	#D57533	chr13
unassigned-0000398	#E6C47F	chr22
unassigned-0000399	#E6C47F	chr22
unassigned-0000400	#E6C47F	chr22
unassigned-0000401	#E6C47F	chr22
unassigned-0000402	#E6C47F	chr22
unassigned-0000403	#808080	chr21
unassigned-0000404	#E6C47F	chr22
unassigned-0000405	#E6C47F	chr22
unassigned-0000406	#E6C47F	chr22
unassigned-0000407	#E6C47F	chr22
unassigned-0000408	#E6C47F	chr22
unassigned-0000410	#00B28C	chr17
unassigned-0000411	#00B28C	chr17
unassigned-0000415	#00B28C	chr17
unassigned-0000416	#E6C47F	chr22
unassigned-0000420	#737373	chr14
unassigned-0000421	#0072B2	chr5
unassigned-0000422	#0072B2	chr5
unassigned-0000423	#737373	chr14
unassigned-0000424	#E6C47F	chr22
unassigned-0000425	#CC79A7	chr4
unassigned-0000426	#CC79A7	chr4
unassigned-0000427	#808080	chr21
unassigned-0000428	#D57533	chr13
unassigned-0000429	#E6C47F	chr22
unassigned-0000430	#E6C47F	chr22
unassigned-0000431	#56B4E9	chr2
unassigned-0000432	#CC8DB3	chr11
unassigned-0000433	#CC8DB3	chr11
unassigned-0000434	#338CC2	chr19
unassigned-0000436	#338CC2	chr19
unassigned-0000439	#E6C47F	chr22
unassigned-0000441	#E6C47F	chr22
unassigned-0000442	#E69F00	chr1
unassigned-0000443	#E69F00	chr1
unassigned-0000445	#D55E00	chr6
unassigned-0000446	#737373	chr14
unassigned-0000447	#E69F00	chr1
unassigned-0000449	#737373	chr14
unassigned-0000450	#808080	chr21
unassigned-0000451	#009E73	chr3
unassigned-0000452	#666666	chr7
unassigned-0000454	#009E73	chr3
unassigned-0000456	#E6B847	chr15
unassigned-0000457	#1A7FBA	chr12
unassigned-0000459	#E6C47F	chr22
unassigned-0000462	#808080	chr21
unassigned-0000464	#E6C47F	chr22
unassigned-0000467	#E69F00	chr1
unassigned-0000468	#808080	chr21
unassigned-0000469	#808080	chr21
unassigned-0000470	#E6C47F	chr22
unassigned-0000472	#E6C47F	chr22
unassigned-0000473	#56B4E9	chr2
unassigned-0000474	#737373	chr14
unassigned-0000476	#00B28C	chr17
unassigned-0000477	#E6B847	chr15
unassigned-0000480	#E6B847	chr15
unassigned-0000481	#00B28C	chr17
unassigned-0000482	#808080	chr21
unassigned-0000483	#E6B847	chr15
unassigned-0000485	#808080	chr21
unassigned-0000486	#808080	chr21
unassigned-0000487	#D57533	chr13
unassigned-0000488	#737373	chr14
unassigned-0000489	#737373	chr14
unassigned-0000490	#00A880	chr10
unassigned-0000491	#E6C47F	chr22
unassigned-0000493	#737373	chr14
unassigned-0000496	#E69F00	chr1
unassigned-0000497	#E6C47F	chr22
unassigned-0000498	#5699E9	chr9
unassigned-0000499	#737373	chr14
unassigned-0000500	#808080	chr21
unassigned-0000501	#56B4E9	chr2
unassigned-0000502	#D58C66	chr20
unassigned-0000503	#808080	chr21
unassigned-0000504	#808080	chr21
unassigned-0000505	#808080	chr21
unassigned-0000506	#808080	chr21
unassigned-0000507	#808080	chr21
unassigned-0000508	#808080	chr21
unassigned-0000509	#808080	chr21
unassigned-0000510	#808080	chr21
unassigned-0000511	#808080	chr21
unassigned-0000512	#808080	chr21
unassigned-0000513	#808080	chr21
unassigned-0000514	#E6C47F	chr22
unassigned-0000515	#E6C47F	chr22
unassigned-0000516	#E6C47F	chr22
unassigned-0000517	#D57533	chr13
unassigned-0000520	#D57533	chr13
unassigned-0000521	#808080	chr21
unassigned-0000522	#808080	chr21
unassigned-0000523	#009E73	chr3
unassigned-0000524	#808080	chr21
unassigned-0000527	#808080	chr21
unassigned-0000528	#808080	chr21
unassigned-0000529	#E6C47F	chr22
unassigned-0000530	#737373	chr14
unassigned-0000533	#D58C66	chr20
unassigned-0000534	#808080	chr21
unassigned-0000535	#808080	chr21
unassigned-0000536	#808080	chr21
unassigned-0000537	#808080	chr21
unassigned-0000538	#808080	chr21
unassigned-0000539	#808080	chr21
unassigned-0000540	#808080	chr21
unassigned-0000541	#808080	chr21
unassigned-0000542	#808080	chr21
unassigned-0000543	#E69F00	chr1
unassigned-0000544	#E69F00	chr1
unassigned-0000545	#5699E9	chr9
unassigned-0000547	#808080	chr21
unassigned-0000548	#D57533	chr13
unassigned-0000549	#D57533	chr13
unassigned-0000550	#D55E00	chr6
unassigned-0000551	#D57533	chr13
unassigned-0000552	#808080	chr21
unassigned-0000553	#D57533	chr13
unassigned-0000554	#CCA0BF	chr18
unassigned-0000556	#E6C47F	chr22
unassigned-0000557	#737373	chr14
unassigned-0000558	#D57533	chr13
unassigned-0000559	#D57533	chr13
unassigned-0000560	#D57533	chr13
unassigned-0000562	#D55E00	chr6
unassigned-0000563	#E6C47F	chr22
unassigned-0000564	#808080	chr21
unassigned-0000565	#737373	chr14
unassigned-0000566	#E6C47F	chr22
unassigned-0000568	#808080	chr21
unassigned-0000569	#E6B847	chr15
unassigned-0000570	#D57533	chr13
unassigned-0000571	#D57533	chr13
unassigned-0000572	#D57533	chr13
unassigned-0000573	#D57533	chr13
unassigned-0000574	#D57533	chr13
unassigned-0000575	#737373	chr14
unassigned-0000576	#D57533	chr13
unassigned-0000577	#E6B847	chr15
unassigned-0000578	#E6B847	chr15
unassigned-0000580	#808080	chr21
unassigned-0000581	#D57533	chr13
unassigned-0000582	#E6C47F	chr22
unassigned-0000583	#5699E9	chr9
unassigned-0000584	#D57533	chr13
unassigned-0000587	#E6B847	chr15
unassigned-0000588	#737373	chr14
unassigned-0000589	#D57533	chr13
unassigned-0000590	#808080	chr21
unassigned-0000591	#D57533	chr13
unassigned-0000592	#D57533	chr13
unassigned-0000593	#D57533	chr13
unassigned-0000594	#D57533	chr13
unassigned-0000595	#D57533	chr13
unassigned-0000600	#D57533	chr13
unassigned-0000602	#E6C47F	chr22
unassigned-0000603	#E6C47F	chr22
unassigned-0000604	#808080	chr21
unassigned-0000607	#5699E9	chr9
unassigned-0000609	#737373	chr14
unassigned-0000610	#D57533	chr13
unassigned-0000611	#737373	chr14
unassigned-0000612	#D57533	chr13
unassigned-0000613	#D57533	chr13
unassigned-0000614	#D57533	chr13
unassigned-0000615	#D57533	chr13
unassigned-0000616	#E6B847	chr15
unassigned-0000617	#D57533	chr13
unassigned-0000620	#808080	chr21
unassigned-0000621	#D57533	chr13
unassigned-0000622	#D57533	chr13
unassigned-0000623	#D57533	chr13
unassigned-0000624	#E6C47F	chr22
unassigned-0000625	#D57533	chr13
unassigned-0000626	#D57533	chr13
unassigned-0000628	#737373	chr14
unassigned-0000631	#D57533	chr13
unassigned-0000632	#D57533	chr13
unassigned-0000633	#808080	chr21
unassigned-0000634	#D57533	chr13
unassigned-0000637	#D55E00	chr6
unassigned-0000638	#E6C47F	chr22
unassigned-0000639	#808080	chr21
unassigned-0000640	#808080	chr21
unassigned-0000641	#D57533	chr13
unassigned-0000643	#0072B2	chr5
unassigned-0000644	#0072B2	chr5
unassigned-0000645	#E6C47F	chr22
unassigned-0000646	#E6C47F	chr22
unassigned-0000647	#00A880	chr10
unassigned-0000648	#E6C47F	chr22
unassigned-0000649	#E6C47F	chr22
unassigned-0000650	#E6C47F	chr22
unassigned-0000652	#00B28C	chr17
unassigned-0000653	#00B28C	chr17
unassigned-0000654	#5699E9	chr9
unassigned-0000655	#D57533	chr13
unassigned-0000656	#E6B847	chr15
unassigned-0000657	#808080	chr21
unassigned-0000658	#808080	chr21
unassigned-0000659	#808080	chr21
unassigned-0000660	#808080	chr21
unassigned-0000661	#737373	chr14
unassigned-0000662	#808080	chr21
unassigned-0000663	#D57533	chr13
unassigned-0000664	#5699E9	chr9
unassigned-0000665	#808080	chr21
unassigned-0000666	#808080	chr21
unassigned-0000667	#808080	chr21
unassigned-0000668	#5699E9	chr9
unassigned-0000669	#E6C47F	chr22
unassigned-0000670	#5699E9	chr9
unassigned-0000671	#E6C47F	chr22
unassigned-0000672	#E6B847	chr15
unassigned-0000674	#D57533	chr13
unassigned-0000675	#5699E9	chr9
unassigned-0000677	#5699E9	chr9
unassigned-0000678	#D57533	chr13
unassigned-0000681	#808080	chr21
unassigned-0000683	#D57533	chr13
unassigned-0000684	#D57533	chr13
unassigned-0000685	#D57533	chr13
unassigned-0000686	#D57533	chr13
unassigned-0000687	#D57533	chr13
unassigned-0000688	#D57533	chr13
unassigned-0000689	#737373	chr14
unassigned-0000690	#D58C66	chr20
unassigned-0000691	#E6C47F	chr22
unassigned-0000693	#E6C47F	chr22
unassigned-0000694	#808080	chr21
unassigned-0000695	#E6C47F	chr22
unassigned-0000697	#D57533	chr13
unassigned-0000698	#808080	chr21
unassigned-0000699	#D57533	chr13
unassigned-0000700	#E6C47F	chr22
unassigned-0000704	#737373	chr14
unassigned-0000705	#D57533	chr13
unassigned-0000706	#D57533	chr13
unassigned-0000707	#D57533	chr13
unassigned-0000709	#D58C66	chr20
unassigned-0000710	#808080	chr21
unassigned-0000711	#808080	chr21
unassigned-0000712	#808080	chr21
unassigned-0000713	#808080	chr21
unassigned-0000714	#808080	chr21
unassigned-0000715	#808080	chr21
unassigned-0000716	#808080	chr21
unassigned-0000717	#808080	chr21
unassigned-0000718	#009E73	chr3
unassigned-0000719	#00A880	chr10
unassigned-0000720	#E69F00	chr1
unassigned-0000721	#E6C47F	chr22
unassigned-0000725	#D57533	chr13
unassigned-0000726	#5699E9	chr9
unassigned-0000727	#5699E9	chr9
unassigned-0000728	#666666	chr7
unassigned-0000730	#E6C47F	chr22
unassigned-0000731	#E6C47F	chr22
unassigned-0000732	#808080	chr21
unassigned-0000734	#E6C47F	chr22
unassigned-0000735	#E6C47F	chr22
unassigned-0000738	#808080	chr21
unassigned-0000739	#808080	chr21
unassigned-0000740	#D57533	chr13
unassigned-0000741	#D57533	chr13
unassigned-0000742	#D57533	chr13
unassigned-0000743	#CCA0BF	chr18
unassigned-0000744	#E6C47F	chr22
unassigned-0000746	#808080	chr21
unassigned-0000747	#D57533	chr13
unassigned-0000748	#D57533	chr13
unassigned-0000749	#D57533	chr13
unassigned-0000750	#D57533	chr13
unassigned-0000751	#E6C47F	chr22
unassigned-0000752	#D57533	chr13
unassigned-0000753	#E6C47F	chr22
unassigned-0000754	#E6B847	chr15
unassigned-0000756	#D57533	chr13
unassigned-0000757	#D57533	chr13
unassigned-0000759	#808080	chr21
unassigned-0000760	#E6C47F	chr22
unassigned-0000762	#E6B847	chr15
unassigned-0000763	#808080	chr21
unassigned-0000765	#CC8DB3	chr11
unassigned-0000766	#567DE9	chr16
unassigned-0000772	#808080	chr21
unassigned-0000773	#808080	chr21
unassigned-0000774	#808080	chr21
unassigned-0000775	#808080	chr21
unassigned-0000777	#808080	chr21
unassigned-0000778	#808080	chr21
unassigned-0000779	#E6C47F	chr22
unassigned-0000781	#D57533	chr13
unassigned-0000782	#808080	chr21
unassigned-0000783	#E6C47F	chr22
unassigned-0000784	#E69F00	chr1
unassigned-0000786	#737373	chr14
unassigned-0000787	#E6C47F	chr22
unassigned-0000789	#567DE9	chr16
unassigned-0000790	#009E73	chr3
unassigned-0000791	#808080	chr21
unassigned-0000792	#808080	chr21
unassigned-0000793	#E69F00	chr1
unassigned-0000795	#666666	chr7
unassigned-0000796	#E6AB23	chr8
unassigned-0000798	#00A880	chr10
unassigned-0000799	#E69F00	chr1
unassigned-0000800	#808080	chr21
unassigned-0000801	#808080	chr21
unassigned-0000802	#D57533	chr13
unassigned-0000803	#D57533	chr13
unassigned-0000804	#D57533	chr13
unassigned-0000805	#737373	chr14
unassigned-0000806	#D57533	chr13
unassigned-0000807	#D57533	chr13
unassigned-0000808	#737373	chr14
unassigned-0000809	#D57533	chr13
unassigned-0000810	#D57533	chr13
unassigned-0000811	#D57533	chr13
unassigned-0000812	#00A880	chr10
unassigned-0000813	#D57533	chr13
unassigned-0000814	#D57533	chr13
unassigned-0000815	#D57533	chr13
unassigned-0000816	#00A880	chr10
unassigned-0000817	#00A880	chr10
unassigned-0000818	#808080	chr21
unassigned-0000819	#E6C47F	chr22
unassigned-0000820	#808080	chr21
unassigned-0000821	#808080	chr21
unassigned-0000823	#009E73	chr3
unassigned-0000824	#E6C47F	chr22
unassigned-0000825	#567DE9	chr16
unassigned-0000826	#D57533	chr13
unassigned-0000827	#5699E9	chr9
unassigned-0000828	#56B4E9	chr2
unassigned-0000829	#737373	chr14
unassigned-0000830	#D57533	chr13
unassigned-0000831	#D57533	chr13
unassigned-0000832	#E6C47F	chr22
unassigned-0000833	#666666	chr7
unassigned-0000834	#666666	chr7
unassigned-0000835	#E69F00	chr1
unassigned-0000840	#666666	chr7
unassigned-0000841	#E6C47F	chr22
unassigned-0000842	#D57533	chr13
unassigned-0000844	#5699E9	chr9
unassigned-0000845	#5699E9	chr9
unassigned-0000846	#E69F00	chr1
unassigned-0000847	#E69F00	chr1
unassigned-0000848	#567DE9	chr16
unassigned-0000849	#D57533	chr13
unassigned-0000850	#D57533	chr13
unassigned-0000851	#808080	chr21
unassigned-0000852	#D57533	chr13
unassigned-0000853	#D57533	chr13
unassigned-0000854	#D57533	chr13
unassigned-0000855	#808080	chr21
unassigned-0000856	#808080	chr21
unassigned-0000857	#808080	chr21
unassigned-0000858	#737373	chr14
unassigned-0000859	#E6B847	chr15
unassigned-0000860	#737373	chr14
unassigned-0000861	#D57533	chr13
unassigned-0000862	#808080	chr21
unassigned-0000863	#737373	chr14
unassigned-0000864	#D57533	chr13
unassigned-0000865	#D57533	chr13
unassigned-0000866	#D57533	chr13
unassigned-0000867	#E6C47F	chr22
unassigned-0000868	#E6C47F	chr22
unassigned-0000869	#E6C47F	chr22
unassigned-0000870	#E6C47F	chr22
unassigned-0000871	#E6C47F	chr22
unassigned-0000872	#D57533	chr13
unassigned-0000873	#D57533	chr13
unassigned-0000874	#E6C47F	chr22
unassigned-0000875	#D57533	chr13
unassigned-0000876	#D57533	chr13
unassigned-0000877	#737373	chr14
unassigned-0000878	#D57533	chr13
unassigned-0000879	#D57533	chr13
unassigned-0000880	#D57533	chr13
unassigned-0000881	#E6B847	chr15
