Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	0	52	0	0.27229	0.16859	0.31301	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.45959	0.27282	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	29	0	0.18383	0	0.4979	0.31591	Included
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	91	0	0.67927	0	0.8117	0.13243	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	98	0	0.55831	0	0.64569	0.09112	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	0	0	0	0.52427	0.39908	Ignored:DidNotMeet_cpg_difference
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	34	0	0.15017	0	0.214	0.07349	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.01929	0.01734	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.11468	0.12801	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	52	0	0.49281	0	0.86979	0.37698	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	22	0	0.46987	0	0.74576	0.32146	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	130	0	0.86531	0	0.95166	0.1029	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	112	0	0.86463	0	0.9537	0.16113	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	219	0	0.85286	0	0.91425	0.06139	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	0	0	0	0.72164	0.58531	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	26	0	0.59048	0.14783	0.73831	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.4355	0.52329	0.95879	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	54	0	0.30534	0.32985	0.6352	Included
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	56	0	4	0	0.17042	0.46912	0.616	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	0	0	0	0.46062	0.62374	Ignored:DidNotMeet_cpg_difference
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	32	0	0.30477	0.25953	0.5643	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.28655	0.32626	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	472	0	0.73017	0	0.90734	0.17941	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.44973	0	0.66846	0.21873	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	0	0	0	0	0.88431	0.88675	Ignored:DidNotMeet_cpg_difference
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	34	0	31	0	0.35223	0.07805	0.41213	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	0	50	0	0.80823	0.23957	0.93781	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	0	0	0	0.03119	0.09962	Ignored:DidNotMeet_cpg_difference
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	0	139	0	0.62726	0.32945	0.93331	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	0	88	0	0.87623	0.10762	0.93584	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	49	0	45	0	0.24207	0.69095	0.92764	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	259	0	0.85544	0	0.92087	0.23826	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	0	337	0	0.83784	0.10448	0.89103	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	0	243	0	0.76491	0.03556	0.80047	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	0	25	0	0.53343	0.17371	0.70714	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.31521	0.50835	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	0	81	0	0.29026	0.4067	0.68018	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.9594	0.90054	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	58	57	0	0.52242	0	0.93058	0.41578	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	38	0	0.34641	0	0.85871	0.57328	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.29378	0.36808	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	22	0	0.37073	0.1857	0.55643	Included
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	70	0	0.81044	0.19406	0.90199	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	0	0	0	0	0.10998	0.06582	Ignored:DidNotMeet_cpg_difference
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	27	26	0	0.42854	0	0.50836	0.08905	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	0	0	0	0.29005	0.17608	Ignored:DidNotMeet_cpg_difference
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	77	0	0.65367	0	0.86032	0.21158	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.91886	0.89359	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	62	0	0.86763	0	0.96052	0.09289	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	67	0	0.40304	0	0.84791	0.44488	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	51	0	0.28501	0.42299	0.70799	Included
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	31	0	0.23319	0	0.54551	0.31232	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	104	93	0	0.22514	0	0.81198	0.58955	Included
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	30	0	0.22731	0	0.89436	0.67473	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.27	0.20819	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.0631	0.04596	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	0	0	0	0	0.12198	0.12645	Ignored:DidNotMeet_cpg_difference
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.05261	0.05947	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	21	0	0.39474	0	0.65611	0.26137	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.71432	0	0.9384	0.22409	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	51	0	0.74907	0	0.88587	0.1368	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.52579	0.54259	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	155	0	0.87537	0	0.94608	0.07479	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.56891	0.60459	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	107	0	0.62403	0	0.95906	0.33503	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.37518	0.55432	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	62	0	0.68602	0	0.81242	0.19158	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	0	16	0	0.20972	0.46573	0.62962	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	0	62	0	0.73558	0.05321	0.78879	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	0	58	0	0.50221	0.1393	0.64151	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	0	162	0	0.81315	0.12385	0.90212	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.05815	0.07176	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	0	121	0	0.83925	0.02972	0.86207	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	0	221	0	0.84688	0.10248	0.91706	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	20	0	0.36183	0.59612	0.95795	Included
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	0	89	0	0.57965	0.06528	0.64493	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	0	62	0	0.61704	0.26328	0.84693	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	44	0	0.22349	0.05658	0.24341	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	21	0	0.63244	0.04331	0.67575	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	0	41	0	0.55689	0.12907	0.68596	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.736	0.74764	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	0	55	0	0.52641	0.43711	0.94961	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	0	20	0	0.49281	0.50807	0.80138	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	0	25	0	0.22728	0.40633	0.54392	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	0	204	0	0.84366	0.16448	0.94379	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	0	0	0	0.62474	0.6546	Ignored:DidNotMeet_cpg_difference
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	1	0	0.14331	0.59107	0.66592	Ignored:DidNotMeet_cpg_difference
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	0	0	0	0	0	0	0	Ignored:No_CpG
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.77509	0.78224	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.86066	0.07421	0.93487	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	20	0	0.26161	0	0.39664	0.13747	Included
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.21528	0.33126	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	63	0	0.69547	0.18929	0.88476	Included
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	133	0	0.53424	0.40194	0.9091	Included
