Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	6	0	0.22802	0	0.4119	0.18539	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.16792	0.0984	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	66	0	0.49406	0	0.55058	0.07789	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	0	0	0	0	0.18079	0.14622	Ignored:DidNotMeet_cpg_difference
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	72	0	0.35857	0	0.64679	0.31924	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	34	0	0.27382	0.42994	0.70376	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.59297	0.64902	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	0	54	0	0.21604	0.32227	0.48946	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	0	27	0	0.48137	0.29611	0.77748	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	130	47	0	0.53704	0	0.94331	0.64357	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	0	73	0	0.8249	0.06406	0.84479	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	0	25	0	0.21673	0.15851	0.2676	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.31009	0.33609	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.36019	0.26108	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	91	0	0.79442	0	0.85861	0.06419	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	99	0	0.52296	0	0.59902	0.07605	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	0	0	0	0.67627	0.55101	Ignored:DidNotMeet_cpg_difference
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	61	0	0.36481	0.13378	0.48612	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.01676	0.01698	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.12874	0.12118	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	0	46	0	0.42228	0.36164	0.75549	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	19	0	0.25977	0.3847	0.61529	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	0	131	0	0.84811	0.09066	0.92743	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	0	109	0	0.86671	0.17252	0.9455	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	0	218	0	0.86157	0.06119	0.91967	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	16	0	0.2241	0.50046	0.71879	Included
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	0	0	0	0.2065	0.14786	Ignored:DidNotMeet_cpg_difference
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.44459	0.22071	0.6653	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	5	0	0.15259	0.64641	0.79589	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	54	0	0	0	0	0.48816	0.50836	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	37	0	0.23332	0.50122	0.73454	Included
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	31	0	0.22059	0.4181	0.6383	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.46589	0.39111	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	474	474	0	0.69981	0	0.89809	0.19828	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.54581	0	0.74569	0.19988	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	0	59	0	0.42127	0.38023	0.7754	Included
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	20	0	0.17303	0.09123	0.24347	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	52	0	0.80438	0	0.95718	0.23564	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	0	0	0	0.01492	0.016	Ignored:DidNotMeet_cpg_difference
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	140	0	0.66506	0	0.93634	0.29184	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.89553	0	0.94724	0.09642	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	43	0	0.28749	0	0.92147	0.65372	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	0	260	0	0.88076	0.22509	0.93665	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	360	335	0	0.86839	0	0.91499	0.09954	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	242	0	0.80356	0	0.83225	0.03115	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	0	19	0	0.28495	0.34316	0.60318	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.30706	0.29555	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	91	0	0.28137	0	0.67325	0.39591	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	21	0	0.91838	0	0.9402	0.02182	Included
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	59	0	58	0	0.62702	0.23441	0.85395	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	53	0	0.37495	0.3094	0.68225	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.33184	0.23634	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	19	0	0.20669	0.3777	0.58397	Included
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	70	0	0.76372	0.22628	0.88735	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	0	0	0	0	0.19571	0.07536	Ignored:DidNotMeet_cpg_difference
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	28	0	0.72209	0	0.82355	0.10145	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	0	0	0	0.07563	0.12228	Ignored:DidNotMeet_cpg_difference
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	76	0	0.56624	0	0.84797	0.2898	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.58023	0.60403	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	62	0	0.84845	0	0.93608	0.08763	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	67	0	0.40139	0	0.64741	0.24601	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.73805	0.68479	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	0	0	0	0	0.25096	0.18746	Ignored:DidNotMeet_cpg_difference
chr5	561353	562753	Paternal	MIR4456	Akbari	99	88	0	0.2135	0	0.82363	0.61518	Included
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	0	0	0	0	0.81389	0.85073	Ignored:DidNotMeet_cpg_difference
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.29251	0.22124	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.03055	0.14716	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	0	84	0	0.79676	0.08396	0.85959	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.0671	0.04852	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	1	0	0.17694	0	0.38766	0.21348	Ignored:DidNotMeet_cpg_difference
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.69503	0	0.86113	0.16609	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	0	0	0	0	0.1945	0.20966	Ignored:DidNotMeet_cpg_difference
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.54015	0.62089	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	155	0	0.87874	0	0.94276	0.06821	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.37061	0.26789	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	107	0	0.62477	0	0.9486	0.32383	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.51141	0.53884	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	0	0	0	0	0.95708	0.95468	Ignored:DidNotMeet_cpg_difference
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	1	0	0.1788	0	0.46148	0.30196	Ignored:DidNotMeet_cpg_difference
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.63268	0	0.67537	0.0427	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	0	0	0	0	0.2434	0.15722	Ignored:DidNotMeet_cpg_difference
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	154	0	0.83487	0	0.89293	0.1258	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.30465	0.21389	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.83658	0	0.85795	0.02706	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	221	0	0.85284	0	0.89953	0.07692	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.93905	0.8271	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	0	0	0	0	0.05643	0.06228	Ignored:DidNotMeet_cpg_difference
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	60	0	0.50622	0	0.66652	0.19797	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	32	0	0.1564	0.02482	0.1545	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	21	0	0.41889	0.03552	0.4544	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	0	39	0	0.45039	0.12986	0.57249	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.6966	0.51833	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	0	57	0	0.46735	0.33738	0.80472	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	0	0	0	0	0.57197	0.65977	Ignored:DidNotMeet_cpg_difference
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	0	24	0	0.23504	0.3783	0.52084	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	0	205	0	0.8221	0.18969	0.95256	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	53	0	0.36423	0.50372	0.86795	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	116	0	0.35133	0.2975	0.64882	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.12898	0.28462	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.79995	0.78347	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	30	0	0.19122	0.0852	0.27724	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	0	20	0	0.25802	0.24691	0.50263	Included
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.53226	0.38571	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	63	0	0.63736	0.23077	0.86814	Included
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	141	0	0	0	0	0.6204	0.65439	Ignored:DidNotMeet_cpg_difference
