contig	color	chromosome
unassigned-0000184	#D57533	chr13
unassigned-0000185	#737373	chr14
unassigned-0000186	#D57533	chr13
unassigned-0000187	#D57533	chr13
unassigned-0000188	#737373	chr14
unassigned-0000189	#737373	chr14
unassigned-0000191	#E6B847	chr15
unassigned-0000192	#E6B847	chr15
unassigned-0000193	#567DE9	chr16
unassigned-0000194	#567DE9	chr16
unassigned-0000195	#567DE9	chr16
unassigned-0000196	#567DE9	chr16
unassigned-0000197	#567DE9	chr16
unassigned-0000198	#9467BD	chrX
unassigned-0000199	#808080	chr21
unassigned-0000200	#E6B847	chr15
unassigned-0000201	#56B4E9	chr2
unassigned-0000202	#56B4E9	chr2
unassigned-0000203	#D57533	chr13
unassigned-0000204	#D57533	chr13
unassigned-0000205	#D57533	chr13
unassigned-0000206	#D57533	chr13
unassigned-0000207	#D57533	chr13
unassigned-0000208	#D57533	chr13
unassigned-0000209	#D57533	chr13
unassigned-0000210	#D57533	chr13
unassigned-0000211	#D57533	chr13
unassigned-0000212	#D57533	chr13
unassigned-0000213	#D57533	chr13
unassigned-0000214	#E6AB23	chr8
unassigned-0000215	#E6C47F	chr22
unassigned-0000216	#D57533	chr13
unassigned-0000217	#00A880	chr10
unassigned-0000218	#5699E9	chr9
unassigned-0000219	#E6C47F	chr22
unassigned-0000220	#E6C47F	chr22
unassigned-0000221	#E6C47F	chr22
unassigned-0000222	#5699E9	chr9
unassigned-0000223	#5699E9	chr9
unassigned-0000224	#E6C47F	chr22
unassigned-0000225	#808080	chr21
unassigned-0000226	#737373	chr14
unassigned-0000227	#D57533	chr13
unassigned-0000228	#E6C47F	chr22
unassigned-0000229	#737373	chr14
unassigned-0000230	#E6AB23	chr8
unassigned-0000232	#338CC2	chr19
unassigned-0000233	#56B4E9	chr2
unassigned-0000234	#56B4E9	chr2
unassigned-0000235	#56B4E9	chr2
unassigned-0000237	#E6AB23	chr8
unassigned-0000238	#567DE9	chr16
unassigned-0000239	#D58C66	chr20
unassigned-0000241	#9467BD	chrX
unassigned-0000242	#808080	chr21
unassigned-0000243	#808080	chr21
unassigned-0000244	#D57533	chr13
unassigned-0000245	#D57533	chr13
unassigned-0000246	#808080	chr21
unassigned-0000249	#E6C47F	chr22
unassigned-0000250	#E6C47F	chr22
unassigned-0000251	#E6C47F	chr22
unassigned-0000252	#E6C47F	chr22
unassigned-0000253	#808080	chr21
unassigned-0000254	#666666	chr7
unassigned-0000255	#666666	chr7
unassigned-0000256	#9467BD	chrX
unassigned-0000257	#D57533	chr13
unassigned-0000258	#D57533	chr13
unassigned-0000259	#D57533	chr13
unassigned-0000260	#D57533	chr13
unassigned-0000261	#D57533	chr13
unassigned-0000262	#D57533	chr13
unassigned-0000263	#D57533	chr13
unassigned-0000264	#9467BD	chrX
unassigned-0000265	#CC79A7	chr4
unassigned-0000266	#CC79A7	chr4
unassigned-0000267	#567DE9	chr16
unassigned-0000268	#E6AB23	chr8
unassigned-0000269	#E6AB23	chr8
unassigned-0000270	#9467BD	chrX
unassigned-0000271	#808080	chr21
unassigned-0000272	#567DE9	chr16
unassigned-0000273	#D57533	chr13
unassigned-0000274	#567DE9	chr16
unassigned-0000275	#808080	chr21
unassigned-0000279	#338CC2	chr19
unassigned-0000280	#338CC2	chr19
unassigned-0000281	#0072B2	chr5
unassigned-0000282	#737373	chr14
unassigned-0000283	#D57533	chr13
unassigned-0000284	#CCA0BF	chr18
unassigned-0000285	#56B4E9	chr2
unassigned-0000286	#9467BD	chrX
unassigned-0000287	#567DE9	chr16
unassigned-0000288	#9467BD	chrX
unassigned-0000290	#9467BD	chrX
unassigned-0000291	#E69F00	chr1
unassigned-0000292	#E69F00	chr1
unassigned-0000293	#E69F00	chr1
unassigned-0000294	#D57533	chr13
unassigned-0000295	#E6B847	chr15
unassigned-0000296	#9467BD	chrX
unassigned-0000297	#D57533	chr13
unassigned-0000298	#666666	chr7
unassigned-0000300	#D55E00	chr6
unassigned-0000301	#D55E00	chr6
unassigned-0000302	#D55E00	chr6
unassigned-0000303	#E6C47F	chr22
unassigned-0000304	#D58C66	chr20
unassigned-0000306	#D57533	chr13
unassigned-0000307	#D55E00	chr6
unassigned-0000308	#567DE9	chr16
unassigned-0000309	#737373	chr14
unassigned-0000310	#009E73	chr3
unassigned-0000311	#567DE9	chr16
unassigned-0000312	#666666	chr7
unassigned-0000313	#E6B847	chr15
unassigned-0000315	#56B4E9	chr2
unassigned-0000316	#56B4E9	chr2
unassigned-0000317	#56B4E9	chr2
unassigned-0000319	#338CC2	chr19
unassigned-0000320	#1A7FBA	chr12
unassigned-0000321	#00A880	chr10
unassigned-0000322	#009E73	chr3
unassigned-0000323	#E69F00	chr1
unassigned-0000324	#567DE9	chr16
unassigned-0000325	#9467BD	chrX
unassigned-0000326	#9467BD	chrX
unassigned-0000328	#0072B2	chr5
unassigned-0000329	#0072B2	chr5
unassigned-0000332	#CC79A7	chr4
unassigned-0000333	#666666	chr7
unassigned-0000334	#666666	chr7
unassigned-0000335	#009E73	chr3
unassigned-0000338	#E6AB23	chr8
unassigned-0000340	#808080	chr21
unassigned-0000341	#808080	chr21
unassigned-0000342	#666666	chr7
unassigned-0000343	#D55E00	chr6
unassigned-0000344	#56B4E9	chr2
unassigned-0000345	#666666	chr7
unassigned-0000346	#666666	chr7
unassigned-0000347	#666666	chr7
unassigned-0000348	#666666	chr7
unassigned-0000349	#E6B847	chr15
unassigned-0000350	#E6B847	chr15
unassigned-0000353	#D57533	chr13
unassigned-0000355	#D57533	chr13
unassigned-0000356	#D57533	chr13
unassigned-0000357	#E69F00	chr1
unassigned-0000358	#E69F00	chr1
unassigned-0000359	#E69F00	chr1
unassigned-0000360	#808080	chr21
unassigned-0000361	#E6C47F	chr22
unassigned-0000362	#E6C47F	chr22
unassigned-0000363	#D57533	chr13
unassigned-0000364	#E6C47F	chr22
unassigned-0000365	#E6C47F	chr22
unassigned-0000366	#567DE9	chr16
unassigned-0000367	#E6C47F	chr22
unassigned-0000368	#E6C47F	chr22
unassigned-0000369	#E6AB23	chr8
unassigned-0000370	#00B28C	chr17
unassigned-0000371	#E6C47F	chr22
unassigned-0000372	#E6C47F	chr22
unassigned-0000373	#D58C66	chr20
unassigned-0000376	#E6AB23	chr8
unassigned-0000377	#338CC2	chr19
unassigned-0000379	#D57533	chr13
unassigned-0000380	#D57533	chr13
unassigned-0000381	#E6C47F	chr22
unassigned-0000382	#737373	chr14
unassigned-0000383	#E6B847	chr15
unassigned-0000384	#808080	chr21
unassigned-0000385	#808080	chr21
unassigned-0000386	#D57533	chr13
unassigned-0000387	#D57533	chr13
unassigned-0000388	#D57533	chr13
unassigned-0000389	#E6B847	chr15
unassigned-0000392	#808080	chr21
unassigned-0000393	#E6C47F	chr22
unassigned-0000394	#808080	chr21
unassigned-0000395	#E6C47F	chr22
unassigned-0000396	#737373	chr14
unassigned-0000397	#808080	chr21
unassigned-0000398	#808080	chr21
unassigned-0000399	#9467BD	chrX
unassigned-0000400	#E6B847	chr15
unassigned-0000401	#E6C47F	chr22
unassigned-0000402	#808080	chr21
unassigned-0000403	#567DE9	chr16
unassigned-0000404	#567DE9	chr16
unassigned-0000406	#567DE9	chr16
unassigned-0000407	#808080	chr21
unassigned-0000408	#808080	chr21
unassigned-0000409	#808080	chr21
unassigned-0000410	#737373	chr14
unassigned-0000411	#808080	chr21
unassigned-0000412	#808080	chr21
unassigned-0000413	#808080	chr21
unassigned-0000414	#808080	chr21
unassigned-0000415	#808080	chr21
unassigned-0000416	#808080	chr21
unassigned-0000417	#808080	chr21
unassigned-0000418	#808080	chr21
unassigned-0000419	#737373	chr14
unassigned-0000420	#737373	chr14
unassigned-0000421	#E6AB23	chr8
unassigned-0000424	#737373	chr14
unassigned-0000425	#666666	chr7
unassigned-0000426	#808080	chr21
unassigned-0000428	#808080	chr21
unassigned-0000429	#808080	chr21
unassigned-0000430	#E6C47F	chr22
unassigned-0000431	#737373	chr14
unassigned-0000432	#808080	chr21
unassigned-0000433	#D57533	chr13
unassigned-0000434	#808080	chr21
unassigned-0000435	#E6C47F	chr22
unassigned-0000436	#E6AB23	chr8
unassigned-0000438	#D57533	chr13
unassigned-0000439	#D57533	chr13
unassigned-0000440	#D57533	chr13
unassigned-0000441	#D57533	chr13
unassigned-0000442	#D57533	chr13
unassigned-0000443	#808080	chr21
unassigned-0000444	#D57533	chr13
unassigned-0000446	#808080	chr21
unassigned-0000447	#808080	chr21
unassigned-0000448	#808080	chr21
unassigned-0000449	#0072B2	chr5
unassigned-0000450	#D57533	chr13
unassigned-0000451	#E6C47F	chr22
unassigned-0000452	#808080	chr21
unassigned-0000454	#E6C47F	chr22
unassigned-0000455	#0072B2	chr5
unassigned-0000456	#808080	chr21
unassigned-0000457	#808080	chr21
unassigned-0000459	#808080	chr21
unassigned-0000460	#808080	chr21
unassigned-0000461	#808080	chr21
unassigned-0000462	#D57533	chr13
unassigned-0000463	#D57533	chr13
unassigned-0000464	#D57533	chr13
unassigned-0000465	#808080	chr21
unassigned-0000466	#808080	chr21
unassigned-0000467	#737373	chr14
unassigned-0000469	#808080	chr21
unassigned-0000470	#808080	chr21
unassigned-0000471	#808080	chr21
unassigned-0000472	#808080	chr21
unassigned-0000473	#D57533	chr13
unassigned-0000474	#D57533	chr13
unassigned-0000475	#0072B2	chr5
unassigned-0000476	#E6C47F	chr22
unassigned-0000479	#808080	chr21
unassigned-0000480	#CC8DB3	chr11
unassigned-0000481	#CC8DB3	chr11
unassigned-0000482	#E6AB23	chr8
unassigned-0000483	#D57533	chr13
unassigned-0000484	#D57533	chr13
unassigned-0000485	#D57533	chr13
unassigned-0000486	#D57533	chr13
unassigned-0000487	#D57533	chr13
unassigned-0000488	#D55E00	chr6
unassigned-0000491	#D57533	chr13
unassigned-0000492	#E6C47F	chr22
unassigned-0000493	#808080	chr21
unassigned-0000494	#808080	chr21
unassigned-0000495	#567DE9	chr16
unassigned-0000496	#567DE9	chr16
unassigned-0000498	#D57533	chr13
unassigned-0000499	#808080	chr21
unassigned-0000502	#E6C47F	chr22
unassigned-0000503	#D57533	chr13
unassigned-0000504	#737373	chr14
unassigned-0000505	#737373	chr14
unassigned-0000506	#5699E9	chr9
unassigned-0000508	#D57533	chr13
unassigned-0000509	#D57533	chr13
unassigned-0000510	#D57533	chr13
unassigned-0000511	#567DE9	chr16
unassigned-0000512	#737373	chr14
unassigned-0000513	#737373	chr14
unassigned-0000514	#808080	chr21
unassigned-0000515	#567DE9	chr16
unassigned-0000516	#D57533	chr13
unassigned-0000517	#737373	chr14
unassigned-0000518	#737373	chr14
unassigned-0000519	#D57533	chr13
unassigned-0000520	#E6B847	chr15
unassigned-0000521	#D57533	chr13
unassigned-0000522	#D57533	chr13
unassigned-0000523	#567DE9	chr16
unassigned-0000524	#D57533	chr13
unassigned-0000525	#808080	chr21
unassigned-0000526	#808080	chr21
unassigned-0000527	#808080	chr21
unassigned-0000528	#E6B847	chr15
unassigned-0000529	#D57533	chr13
unassigned-0000530	#808080	chr21
unassigned-0000531	#808080	chr21
unassigned-0000534	#D57533	chr13
unassigned-0000535	#D57533	chr13
unassigned-0000537	#E6C47F	chr22
unassigned-0000538	#737373	chr14
unassigned-0000539	#737373	chr14
unassigned-0000540	#E6C47F	chr22
unassigned-0000541	#737373	chr14
unassigned-0000542	#567DE9	chr16
unassigned-0000543	#D57533	chr13
unassigned-0000546	#567DE9	chr16
unassigned-0000551	#E6AB23	chr8
unassigned-0000552	#E6AB23	chr8
unassigned-0000553	#D57533	chr13
unassigned-0000554	#808080	chr21
unassigned-0000556	#567DE9	chr16
unassigned-0000557	#D57533	chr13
unassigned-0000558	#D57533	chr13
unassigned-0000559	#737373	chr14
unassigned-0000560	#D57533	chr13
unassigned-0000561	#D57533	chr13
unassigned-0000562	#CC8DB3	chr11
unassigned-0000563	#CC8DB3	chr11
unassigned-0000564	#CC8DB3	chr11
unassigned-0000565	#808080	chr21
unassigned-0000566	#0072B2	chr5
unassigned-0000567	#0072B2	chr5
unassigned-0000568	#E69F00	chr1
unassigned-0000569	#E69F00	chr1
unassigned-0000570	#737373	chr14
unassigned-0000571	#D57533	chr13
unassigned-0000573	#D57533	chr13
unassigned-0000575	#D58C66	chr20
unassigned-0000576	#009E73	chr3
unassigned-0000578	#D57533	chr13
unassigned-0000579	#737373	chr14
unassigned-0000581	#737373	chr14
unassigned-0000582	#E6B847	chr15
unassigned-0000583	#737373	chr14
unassigned-0000584	#E6B847	chr15
unassigned-0000585	#737373	chr14
unassigned-0000586	#737373	chr14
unassigned-0000587	#737373	chr14
unassigned-0000588	#808080	chr21
unassigned-0000589	#D57533	chr13
unassigned-0000590	#E6AB23	chr8
unassigned-0000591	#56B4E9	chr2
unassigned-0000592	#666666	chr7
unassigned-0000593	#567DE9	chr16
unassigned-0000594	#338CC2	chr19
unassigned-0000595	#666666	chr7
unassigned-0000596	#9467BD	chrX
unassigned-0000597	#666666	chr7
unassigned-0000598	#666666	chr7
unassigned-0000599	#567DE9	chr16
unassigned-0000600	#E6C47F	chr22
unassigned-0000601	#E6C47F	chr22
unassigned-0000602	#D58C66	chr20
unassigned-0000603	#E6C47F	chr22
unassigned-0000604	#737373	chr14
unassigned-0000605	#E6C47F	chr22
unassigned-0000606	#737373	chr14
unassigned-0000607	#666666	chr7
unassigned-0000608	#666666	chr7
unassigned-0000609	#666666	chr7
unassigned-0000610	#E6B847	chr15
unassigned-0000611	#737373	chr14
unassigned-0000612	#737373	chr14
unassigned-0000613	#E6C47F	chr22
unassigned-0000614	#0072B2	chr5
unassigned-0000615	#0072B2	chr5
unassigned-0000616	#D57533	chr13
unassigned-0000617	#E69F00	chr1
unassigned-0000618	#D57533	chr13
unassigned-0000619	#808080	chr21
unassigned-0000620	#9467BD	chrX
unassigned-0000622	#CC79A7	chr4
unassigned-0000623	#CC79A7	chr4
unassigned-0000626	#E6AB23	chr8
unassigned-0000627	#5699E9	chr9
unassigned-0000629	#D58C66	chr20
unassigned-0000630	#808080	chr21
unassigned-0000631	#808080	chr21
unassigned-0000632	#808080	chr21
unassigned-0000633	#808080	chr21
unassigned-0000634	#E6C47F	chr22
unassigned-0000635	#E6C47F	chr22
unassigned-0000636	#00A880	chr10
unassigned-0000637	#D57533	chr13
unassigned-0000638	#D57533	chr13
unassigned-0000639	#E6B847	chr15
unassigned-0000640	#D57533	chr13
unassigned-0000641	#CC8DB3	chr11
unassigned-0000642	#808080	chr21
unassigned-0000643	#D57533	chr13
unassigned-0000644	#567DE9	chr16
unassigned-0000645	#567DE9	chr16
unassigned-0000646	#D57533	chr13
unassigned-0000647	#0072B2	chr5
unassigned-0000648	#737373	chr14
unassigned-0000649	#E6B847	chr15
unassigned-0000650	#E6AB23	chr8
unassigned-0000651	#666666	chr7
unassigned-0000652	#56B4E9	chr2
unassigned-0000653	#5699E9	chr9
unassigned-0000654	#56B4E9	chr2
unassigned-0000655	#666666	chr7
unassigned-0000656	#D57533	chr13
unassigned-0000657	#567DE9	chr16
unassigned-0000658	#737373	chr14
unassigned-0000659	#D57533	chr13
unassigned-0000660	#5699E9	chr9
unassigned-0000661	#808080	chr21
unassigned-0000662	#808080	chr21
unassigned-0000663	#808080	chr21
unassigned-0000664	#808080	chr21
unassigned-0000665	#D57533	chr13
unassigned-0000666	#0072B2	chr5
unassigned-0000667	#D57533	chr13
unassigned-0000668	#0072B2	chr5
unassigned-0000669	#567DE9	chr16
unassigned-0000670	#737373	chr14
unassigned-0000671	#338CC2	chr19
unassigned-0000672	#567DE9	chr16
unassigned-0000673	#567DE9	chr16
unassigned-0000674	#808080	chr21
unassigned-0000675	#808080	chr21
unassigned-0000676	#CC8DB3	chr11
unassigned-0000678	#567DE9	chr16
unassigned-0000679	#00B28C	chr17
unassigned-0000680	#CC8DB3	chr11
unassigned-0000681	#E6B847	chr15
unassigned-0000683	#E6B847	chr15
unassigned-0000684	#CC8DB3	chr11
unassigned-0000685	#00B28C	chr17
unassigned-0000686	#567DE9	chr16
unassigned-0000687	#666666	chr7
unassigned-0000688	#D57533	chr13
unassigned-0000689	#D57533	chr13
unassigned-0000690	#D57533	chr13
unassigned-0000693	#9467BD	chrX
unassigned-0000694	#9467BD	chrX
unassigned-0000695	#D57533	chr13
unassigned-0000696	#808080	chr21
unassigned-0000697	#567DE9	chr16
unassigned-0000698	#E69F00	chr1
unassigned-0000699	#9467BD	chrX
unassigned-0000701	#9467BD	chrX
unassigned-0000702	#567DE9	chr16
unassigned-0000703	#567DE9	chr16
unassigned-0000704	#E6C47F	chr22
unassigned-0000705	#D57533	chr13
unassigned-0000706	#567DE9	chr16
unassigned-0000707	#737373	chr14
unassigned-0000708	#808080	chr21
unassigned-0000709	#737373	chr14
unassigned-0000710	#CC79A7	chr4
unassigned-0000711	#CC79A7	chr4
unassigned-0000712	#E69F00	chr1
unassigned-0000713	#E6B847	chr15
unassigned-0000714	#E6B847	chr15
unassigned-0000716	#E6B847	chr15
unassigned-0000717	#E6B847	chr15
unassigned-0000718	#E6C47F	chr22
unassigned-0000719	#737373	chr14
unassigned-0000720	#808080	chr21
unassigned-0000721	#E6B847	chr15
unassigned-0000722	#D57533	chr13
unassigned-0000723	#5699E9	chr9
unassigned-0000724	#56B4E9	chr2
unassigned-0000725	#D58C66	chr20
unassigned-0000726	#56B4E9	chr2
unassigned-0000727	#E6AB23	chr8
unassigned-0000728	#E6AB23	chr8
unassigned-0000729	#1A7FBA	chr12
unassigned-0000730	#E6C47F	chr22
unassigned-0000731	#D57533	chr13
unassigned-0000732	#808080	chr21
unassigned-0000733	#808080	chr21
unassigned-0000734	#E6C47F	chr22
unassigned-0000735	#E6C47F	chr22
unassigned-0000736	#737373	chr14
unassigned-0000737	#567DE9	chr16
unassigned-0000738	#567DE9	chr16
unassigned-0000739	#567DE9	chr16
unassigned-0000740	#1A7FBA	chr12
unassigned-0000741	#D55E00	chr6
unassigned-0000742	#D55E00	chr6
unassigned-0000743	#808080	chr21
unassigned-0000744	#808080	chr21
unassigned-0000745	#808080	chr21
unassigned-0000746	#E6C47F	chr22
unassigned-0000747	#808080	chr21
unassigned-0000748	#D57533	chr13
unassigned-0000749	#E6B847	chr15
unassigned-0000750	#737373	chr14
unassigned-0000751	#E6B847	chr15
unassigned-0000752	#737373	chr14
unassigned-0000753	#E6B847	chr15
unassigned-0000754	#737373	chr14
unassigned-0000755	#E6AB23	chr8
unassigned-0000756	#808080	chr21
unassigned-0000757	#E69F00	chr1
unassigned-0000758	#E6C47F	chr22
unassigned-0000760	#666666	chr7
unassigned-0000761	#9467BD	chrX
unassigned-0000763	#9467BD	chrX
unassigned-0000764	#338CC2	chr19
unassigned-0000765	#D57533	chr13
unassigned-0000766	#808080	chr21
unassigned-0000767	#D57533	chr13
unassigned-0000768	#D57533	chr13
unassigned-0000769	#D57533	chr13
unassigned-0000770	#737373	chr14
unassigned-0000771	#D57533	chr13
unassigned-0000772	#D57533	chr13
unassigned-0000773	#D57533	chr13
unassigned-0000774	#808080	chr21
unassigned-0000775	#808080	chr21
unassigned-0000776	#D57533	chr13
unassigned-0000777	#D55E00	chr6
unassigned-0000778	#D57533	chr13
unassigned-0000779	#D57533	chr13
unassigned-0000780	#D57533	chr13
unassigned-0000781	#808080	chr21
unassigned-0000782	#D57533	chr13
unassigned-0000783	#D57533	chr13
unassigned-0000784	#567DE9	chr16
unassigned-0000785	#737373	chr14
unassigned-0000786	#D57533	chr13
unassigned-0000787	#0072B2	chr5
unassigned-0000788	#E69F00	chr1
unassigned-0000789	#567DE9	chr16
unassigned-0000790	#E6C47F	chr22
unassigned-0000791	#D58C66	chr20
unassigned-0000792	#338CC2	chr19
unassigned-0000793	#9467BD	chrX
unassigned-0000794	#1A7FBA	chr12
unassigned-0000795	#E6C47F	chr22
unassigned-0000796	#567DE9	chr16
unassigned-0000797	#9467BD	chrX
unassigned-0000798	#1A7FBA	chr12
unassigned-0000800	#808080	chr21
unassigned-0000801	#D57533	chr13
unassigned-0000802	#E6C47F	chr22
unassigned-0000803	#009E73	chr3
unassigned-0000804	#E6B847	chr15
