sample	category	subcategory	sv_type	count	total_length	mean_length
NA20809	haplotype	both	INV	8	0	0
NA20809	haplotype	haplotype1	INV	12	0	0
NA20809	haplotype	haplotype2	INV	11	0	0
NA20809	phasing	phased	all	56147	0	0
NA20809	chromosome	chr1	all	4763	0	0
NA20809	chromosome	chr2	all	3672	0	0
NA20809	chromosome	chr3	all	2282	0	0
NA20809	chromosome	chr4	all	2465	0	0
NA20809	chromosome	chr5	all	2593	0	0
NA20809	chromosome	chr6	all	2250	0	0
NA20809	chromosome	chr7	all	2650	0	0
NA20809	chromosome	chr8	all	2481	0	0
NA20809	chromosome	chr9	all	4808	0	0
NA20809	chromosome	chrX	all	905	0	0
NA20809	chromosome	chrY	all	1060	0	0
NA20809	chromosome	chr10	all	2881	0	0
NA20809	chromosome	chr11	all	2231	0	0
NA20809	chromosome	chr12	all	2098	0	0
NA20809	chromosome	chr13	all	2258	0	0
NA20809	chromosome	chr14	all	1738	0	0
NA20809	chromosome	chr15	all	2594	0	0
NA20809	chromosome	chr16	all	2336	0	0
NA20809	chromosome	chr17	all	1747	0	0
NA20809	chromosome	chr18	all	1442	0	0
NA20809	chromosome	chr19	all	1687	0	0
NA20809	chromosome	chr20	all	1512	0	0
NA20809	chromosome	chr21	all	1611	0	0
NA20809	chromosome	chr22	all	2083	0	0
NA20809	chromosome	chr1	DEL	2356	0	0
NA20809	chromosome	chr2	DEL	1891	0	0
NA20809	chromosome	chr3	DEL	1094	0	0
NA20809	chromosome	chr4	DEL	1162	0	0
NA20809	chromosome	chr5	DEL	1253	0	0
NA20809	chromosome	chr6	DEL	956	0	0
NA20809	chromosome	chr7	DEL	1340	0	0
NA20809	chromosome	chr8	DEL	1172	0	0
NA20809	chromosome	chr9	DEL	2460	0	0
NA20809	chromosome	chrX	DEL	447	0	0
NA20809	chromosome	chrY	DEL	509	0	0
NA20809	chromosome	chr10	DEL	1418	0	0
NA20809	chromosome	chr11	DEL	1027	0	0
NA20809	chromosome	chr12	DEL	998	0	0
NA20809	chromosome	chr13	DEL	1116	0	0
NA20809	chromosome	chr14	DEL	845	0	0
NA20809	chromosome	chr15	DEL	1330	0	0
NA20809	chromosome	chr16	DEL	1206	0	0
NA20809	chromosome	chr17	DEL	830	0	0
NA20809	chromosome	chr18	DEL	711	0	0
NA20809	chromosome	chr19	DEL	895	0	0
NA20809	chromosome	chr20	DEL	840	0	0
NA20809	chromosome	chr21	DEL	794	0	0
NA20809	chromosome	chr22	DEL	1076	0	0
NA20809	chromosome	chr1	INS	2404	0	0
NA20809	chromosome	chr2	INS	1770	0	0
NA20809	chromosome	chr3	INS	1186	0	0
NA20809	chromosome	chr4	INS	1300	0	0
NA20809	chromosome	chr5	INS	1331	0	0
NA20809	chromosome	chr6	INS	1289	0	0
NA20809	chromosome	chr7	INS	1308	0	0
NA20809	chromosome	chr8	INS	1307	0	0
NA20809	chromosome	chr9	INS	2346	0	0
NA20809	chromosome	chrX	INS	456	0	0
NA20809	chromosome	chrY	INS	550	0	0
NA20809	chromosome	chr10	INS	1455	0	0
NA20809	chromosome	chr11	INS	1202	0	0
NA20809	chromosome	chr12	INS	1099	0	0
NA20809	chromosome	chr13	INS	1142	0	0
NA20809	chromosome	chr14	INS	891	0	0
NA20809	chromosome	chr15	INS	1264	0	0
NA20809	chromosome	chr16	INS	1128	0	0
NA20809	chromosome	chr17	INS	914	0	0
NA20809	chromosome	chr18	INS	730	0	0
NA20809	chromosome	chr19	INS	789	0	0
NA20809	chromosome	chr20	INS	671	0	0
NA20809	chromosome	chr21	INS	816	0	0
NA20809	chromosome	chr22	INS	1007	0	0
