sample	category	subcategory	var_type	count	percentage
NA20809	chromosome	chrX	all	112696	2.1555712016942206
NA20809	chromosome	chr10	all	233432	4.464925966794609
NA20809	chromosome	chr11	all	268154	5.129064385773337
NA20809	chromosome	chr12	all	221574	4.238114338079392
NA20809	chromosome	chr13	all	176655	3.3789347504373937
NA20809	chromosome	chr14	all	191253	3.658155205487548
NA20809	chromosome	chr15	all	214772	4.108010383068353
NA20809	chromosome	chr16	all	167320	3.200381322029859
NA20809	chromosome	chr17	all	157948	3.0211201831937133
NA20809	chromosome	chr18	all	138697	2.652900359918571
NA20809	chromosome	chr19	all	152945	2.9254262568602485
NA20809	chromosome	chr20	all	152179	2.9107747382571234
NA20809	chromosome	chr21	all	84297	1.6123747567723585
NA20809	chromosome	chr22	all	135153	2.5851131772430165
NA20809	chromosome	chr1	DEL	39632	7.7612711940748635
NA20809	chromosome	chr2	DEL	38970	7.631629451783847
NA20809	chromosome	chr3	DEL	32648	6.393570396249398
NA20809	chromosome	chr4	DEL	31745	6.216732793094129
NA20809	chromosome	chr5	DEL	29590	5.794711713581833
NA20809	chromosome	chr6	DEL	30339	5.941390965811396
NA20809	chromosome	chr7	DEL	29865	5.8485659116634485
NA20809	chromosome	chr8	DEL	23352	4.573102667643223
NA20809	chromosome	chr9	DEL	25976	5.086969634065619
NA20809	chromosome	chrX	DEL	11507	2.253455481182364
NA20809	chromosome	chr10	DEL	24405	4.779315287933918
NA20809	chromosome	chr11	DEL	22057	4.319498353040705
NA20809	chromosome	chr12	DEL	23680	4.637336038446023
NA20809	chromosome	chr13	DEL	18498	3.6225271131408157
NA20809	chromosome	chr14	DEL	17334	3.3945769801699046
NA20809	chromosome	chr15	DEL	18603	3.643089625135615
NA20809	chromosome	chr16	DEL	15945	3.122564321495854
NA20809	chromosome	chr17	DEL	17023	3.3336727779757873
NA20809	chromosome	chr18	DEL	13002	2.5462264852987833
NA20809	chromosome	chr19	DEL	15237	2.9839142406166403
NA20809	chromosome	chr20	DEL	13012	2.5481848197744785
NA20809	chromosome	chr21	DEL	8351	1.6354051206529872
NA20809	chromosome	chr22	DEL	9867	1.932288627168366
NA20809	chromosome	chr1	INS	39682	7.893930653086395
NA20809	chromosome	chr2	INS	38605	7.679683303825419
NA20809	chromosome	chr3	INS	32297	6.424834390976546
NA20809	chromosome	chr4	INS	31236	6.2137699178420105
NA20809	chromosome	chr5	INS	29334	5.835405518311484
NA20809	chromosome	chr6	INS	30189	6.005490461318109
NA20809	chromosome	chr7	INS	28965	5.762000437645468
NA20809	chromosome	chr8	INS	22584	4.492629652469713
NA20809	chromosome	chr9	INS	25679	5.108317253177903
NA20809	chromosome	chrX	INS	11095	2.207125663928067
NA20809	chromosome	chr10	INS	24133	4.800771847460662
NA20809	chromosome	chr11	INS	21351	4.247349260975949
NA20809	chromosome	chr12	INS	23217	4.618552189221985
NA20809	chromosome	chr13	INS	17751	3.5312021325270044
NA20809	chromosome	chr14	INS	16918	3.3654936441942347
NA20809	chromosome	chr15	INS	18669	3.7138196502814855
NA20809	chromosome	chr16	INS	16009	3.1846664942608767
NA20809	chromosome	chr17	INS	16983	3.3784240784578965
NA20809	chromosome	chr18	INS	12659	2.5182518052875533
NA20809	chromosome	chr19	INS	15122	3.0082157990013725
NA20809	chromosome	chr20	INS	12382	2.463148262348565
NA20809	chromosome	chr21	INS	8244	1.6399769241480833
NA20809	chromosome	chr22	INS	9586	1.9069406592532177
NA20809	chromosome	chr1	SNV	301187	7.1492712152268005
NA20809	chromosome	chr2	SNV	294954	7.001318589500895
NA20809	chromosome	chr3	SNV	272856	6.476778701278356
NA20809	chromosome	chr4	SNV	259647	6.163236870183617
NA20809	chromosome	chr5	SNV	235858	5.598557740808743
NA20809	chromosome	chr6	SNV	262259	6.225237874258071
NA20809	chromosome	chr7	SNV	247603	5.877348626281352
NA20809	chromosome	chr8	SNV	201372	4.779964085942127
NA20809	chromosome	chr9	SNV	183558	4.357113440236801
NA20809	chromosome	chrX	SNV	90094	2.138559900874352
NA20809	chromosome	chr10	SNV	184807	4.386760934145297
NA20809	chromosome	chr11	SNV	224652	5.332561090097286
NA20809	chromosome	chr12	SNV	174592	4.144287635285977
NA20809	chromosome	chr13	SNV	140339	3.3312246978578557
NA20809	chromosome	chr14	SNV	156936	3.725187433165553
NA20809	chromosome	chr15	SNV	177407	4.211107247257488
NA20809	chromosome	chr16	SNV	135287	3.2113054510798547
NA20809	chromosome	chr17	SNV	123873	2.9403715075477677
NA20809	chromosome	chr18	SNV	112978	2.6817570590825417
NA20809	chromosome	chr19	SNV	122526	2.908397789137244
NA20809	chromosome	chr20	SNV	126737	3.0083542317702925
NA20809	chromosome	chr21	SNV	67662	1.6060918597571467
NA20809	chromosome	chr22	SNV	115651	2.7452060192245837
