sample	category	subcategory	var_type	count	percentage
T2T04	allelic	biallelic	DEL	453758	76.020372262896
T2T04	allelic	multiallelic	DEL	143132	23.97962773710399
T2T04	allelic	biallelic	INS	412807	81.01069330868515
T2T04	allelic	multiallelic	INS	96764	18.98930669131485
T2T04	allelic	multiallelic	MNV	2082	100.0
T2T04	allelic	biallelic	SNV	4075369	97.4615187410499
T2T04	allelic	multiallelic	SNV	106147	2.538481258950103
T2T04	filter	PASS	all	4899741	92.62167019309237
T2T04	filter	GAP1	all	237350	4.486717444928308
T2T04	filter	GAP2	all	130347	2.4639989837542453
T2T04	filter	HET1	all	6567	0.1241385020469526
T2T04	filter	HET2	all	16054	0.30347487617812957
T2T04	indel_size	11-20bp	all	59470	1.124184059194803
T2T04	indel_size	1bp	all	505875	9.562747787879115
T2T04	indel_size	2-5bp	all	385351	7.284436714221902
T2T04	indel_size	21-50bp	all	31155	0.5889348304054831
T2T04	indel_size	6-10bp	all	94510	1.7865585242054955
T2T04	indel_size	>50bp	all	30100	0.5689917636079295
T2T04	indel_size	11-20bp	DEL	31308	5.2451875554959875
T2T04	indel_size	1bp	DEL	266430	44.63636515940961
T2T04	indel_size	2-5bp	DEL	218274	36.56854696845315
T2T04	indel_size	21-50bp	DEL	16124	2.7013352544019837
T2T04	indel_size	6-10bp	DEL	49418	8.279247432525256
T2T04	indel_size	>50bp	DEL	15336	2.5693176297140177
T2T04	indel_size	11-20bp	INS	28162	5.526609638303592
T2T04	indel_size	1bp	INS	239445	46.98952648404246
T2T04	indel_size	2-5bp	INS	167077	32.78777638444888
T2T04	indel_size	21-50bp	INS	15031	2.949736150605117
T2T04	indel_size	6-10bp	INS	45092	8.849012208308556
T2T04	indel_size	>50bp	INS	14764	2.897339134291394
T2T04	chromosome	chr1	all	379598	7.17568556418747
T2T04	chromosome	chr2	all	371148	7.015951995998532
T2T04	chromosome	chr3	all	353910	6.6900955168931
T2T04	chromosome	chr4	all	343701	6.497110901787674
T2T04	chromosome	chr5	all	293905	5.555798148943141
T2T04	chromosome	chr6	all	321585	6.079043730892226
T2T04	chromosome	chr7	all	302636	5.7208435671511415
T2T04	chromosome	chr8	all	250102	4.727773357537222
T2T04	chromosome	chr9	all	227245	4.29569878143136
T2T04	chromosome	chrX	all	130597	2.468724828966936
T2T04	chromosome	chr10	all	231569	4.377437000230054
T2T04	chromosome	chr11	all	261113	4.93591848408496
T2T04	chromosome	chr12	all	218585	4.131995503263763
T2T04	chromosome	chr13	all	173333	3.2765797130050913
T2T04	chromosome	chr14	all	216179	4.08651396893683
T2T04	chromosome	chr15	all	205054	3.8762138569721056
T2T04	chromosome	chr16	all	190661	3.6041374963870916
T2T04	chromosome	chr17	all	165478	3.128093656422357
T2T04	chromosome	chr18	all	144340	2.728513991998955
T2T04	chromosome	chr19	all	139184	2.631048160332427
T2T04	chromosome	chr20	all	141615	2.677002279180629
T2T04	chromosome	chr21	all	87786	1.6594521913649734
T2T04	chromosome	chr22	all	140735	2.660367304031959
T2T04	chromosome	chr1	DEL	46671	7.819028631741191
T2T04	chromosome	chr2	DEL	45848	7.681147280068354
T2T04	chromosome	chr3	DEL	39280	6.580777027593024
T2T04	chromosome	chr4	DEL	37185	6.229791083784282
T2T04	chromosome	chr5	DEL	34031	5.7013855149189965
T2T04	chromosome	chr6	DEL	34479	5.776441220325354
T2T04	chromosome	chr7	DEL	34568	5.791351840372598
T2T04	chromosome	chr8	DEL	27611	4.625810450836838
T2T04	chromosome	chr9	DEL	26780	4.486588818710315
T2T04	chromosome	chrX	DEL	16512	2.7663388564057025
T2T04	chromosome	chr10	DEL	28255	4.733703027358475
T2T04	chromosome	chr11	DEL	25972	4.351220492888137
T2T04	chromosome	chr12	DEL	27993	4.689808842500294
T2T04	chromosome	chr13	DEL	20105	3.368292315166949
T2T04	chromosome	chr14	DEL	20586	3.4488766774447552
T2T04	chromosome	chr15	DEL	21102	3.5353247667074337
T2T04	chromosome	chr16	DEL	20654	3.4602690613010774
T2T04	chromosome	chr17	DEL	20754	3.4770225669721393
T2T04	chromosome	chr18	DEL	15494	2.5957881686742947
T2T04	chromosome	chr19	DEL	17675	2.9611821273601504
T2T04	chromosome	chr20	DEL	14513	2.43143627804118
T2T04	chromosome	chr21	DEL	9413	1.577007488817035
T2T04	chromosome	chr22	DEL	11409	1.911407462011426
T2T04	chromosome	chr1	INS	40463	7.940601015363905
T2T04	chromosome	chr2	INS	38841	7.622294047345708
T2T04	chromosome	chr3	INS	33167	6.508808389802402
T2T04	chromosome	chr4	INS	31908	6.261737814750054
T2T04	chromosome	chr5	INS	28926	5.676539677493421
T2T04	chromosome	chr6	INS	29717	5.83176829136666
T2T04	chromosome	chr7	INS	29439	5.777212596478214
T2T04	chromosome	chr8	INS	23171	4.547158295899885
T2T04	chromosome	chr9	INS	23079	4.5291038932749315
T2T04	chromosome	chrX	INS	13434	2.6363352702567457
T2T04	chromosome	chr10	INS	23980	4.705919292895397
T2T04	chromosome	chr11	INS	22093	4.335607795577063
T2T04	chromosome	chr12	INS	23793	4.669221757125111
T2T04	chromosome	chr13	INS	17605	3.4548669370902187
T2T04	chromosome	chr14	INS	17607	3.455259424103805
T2T04	chromosome	chr15	INS	17914	3.5155061806892465
T2T04	chromosome	chr16	INS	17448	3.4240567065237233
T2T04	chromosome	chr17	INS	17705	3.474491287769516
T2T04	chromosome	chr18	INS	13079	2.5666688253452414
T2T04	chromosome	chr19	INS	15681	3.077294430020547
T2T04	chromosome	chr20	INS	12157	2.3857323120821237
T2T04	chromosome	chr21	INS	8315	1.6317647589835373
T2T04	chromosome	chr22	INS	10049	1.9720509997625455
T2T04	chromosome	chr1	SNV	292332	6.991053005656321
T2T04	chromosome	chr2	SNV	286301	6.846823018254623
T2T04	chromosome	chr3	SNV	281328	6.727894859185042
T2T04	chromosome	chr4	SNV	274488	6.564317821574759
T2T04	chromosome	chr5	SNV	230828	5.52019889437228
T2T04	chromosome	chr6	SNV	257257	6.152242392472012
T2T04	chromosome	chr7	SNV	238478	5.703146896962728
T2T04	chromosome	chr8	SNV	199225	4.764420368115296
T2T04	chromosome	chr9	SNV	177292	4.23989768304127
T2T04	chromosome	chrX	SNV	100651	2.407045674343946
T2T04	chromosome	chr10	SNV	179245	4.286603231937891
T2T04	chromosome	chr11	SNV	212949	5.092626693285402
T2T04	chromosome	chr12	SNV	166694	3.9864489338316536
T2T04	chromosome	chr13	SNV	135558	3.2418386059027395
T2T04	chromosome	chr14	SNV	177902	4.2544856937053455
T2T04	chromosome	chr15	SNV	165965	3.969015065349505
T2T04	chromosome	chr16	SNV	152487	3.64669177398819
T2T04	chromosome	chr17	SNV	126929	3.03547804193503
T2T04	chromosome	chr18	SNV	115689	2.766676009370764
T2T04	chromosome	chr19	SNV	105765	2.529345816206371
T2T04	chromosome	chr20	SNV	114904	2.7479029136801105
T2T04	chromosome	chr21	SNV	70019	1.6744883912915793
T2T04	chromosome	chr22	SNV	119230	2.8513582155371404
