contig	color
contig-0000248	#56B4E9	chr2
contig-0000250	#E69F00	chr1
contig-0000251	#808080	chr21
contig-0000252	#737373	chr14
contig-0000253	#E6C47F	chr22
contig-0000254	#E6B847	chr15
contig-0000255	#808080	chr21
contig-0000256	#666666	chr7
contig-0000257	#666666	chr7
contig-0000258	#666666	chr7
contig-0000259	#E69F00	chr1
contig-0000260	#E6B847	chr15
contig-0000261	#D57533	chr13
contig-0000262	#D57533	chr13
contig-0000263	#737373	chr14
contig-0000264	#D57533	chr13
contig-0000265	#E6B847	chr15
contig-0000266	#56B4E9	chr2
contig-0000267	#56B4E9	chr2
contig-0000268	#E69F00	chr1
contig-0000269	#D57533	chr13
contig-0000270	#D57533	chr13
contig-0000271	#D57533	chr13
contig-0000272	#D57533	chr13
contig-0000273	#D57533	chr13
contig-0000274	#D57533	chr13
contig-0000275	#D57533	chr13
contig-0000276	#D57533	chr13
contig-0000277	#808080	chr21
contig-0000278	#666666	chr7
contig-0000279	#666666	chr7
contig-0000280	#D57533	chr13
contig-0000281	#D57533	chr13
contig-0000282	#D57533	chr13
contig-0000283	#E6B847	chr15
contig-0000285	#D57533	chr13
contig-0000286	#D57533	chr13
contig-0000287	#D57533	chr13
contig-0000288	#D57533	chr13
contig-0000289	#D57533	chr13
contig-0000290	#D57533	chr13
contig-0000291	#E6C47F	chr22
contig-0000292	#D57533	chr13
contig-0000293	#D57533	chr13
contig-0000294	#D57533	chr13
contig-0000295	#E6C47F	chr22
contig-0000296	#D57533	chr13
contig-0000297	#D57533	chr13
contig-0000298	#338CC2	chr19
contig-0000299	#338CC2	chr19
contig-0000300	#338CC2	chr19
contig-0000301	#338CC2	chr19
contig-0000302	#E6C47F	chr22
contig-0000303	#E6C47F	chr22
contig-0000304	#9467BD	chrX
contig-0000305	#D57533	chr13
contig-0000306	#E6B847	chr15
contig-0000307	#808080	chr21
contig-0000308	#666666	chr7
contig-0000309	#666666	chr7
contig-0000310	#666666	chr7
contig-0000311	#666666	chr7
contig-0000312	#666666	chr7
contig-0000313	#9467BD	chrX
contig-0000314	#E6C47F	chr22
contig-0000316	#808080	chr21
contig-0000317	#D57533	chr13
contig-0000318	#737373	chr14
contig-0000319	#737373	chr14
contig-0000320	#737373	chr14
contig-0000321	#338CC2	chr19
contig-0000322	#338CC2	chr19
contig-0000323	#338CC2	chr19
contig-0000324	#E6B847	chr15
contig-0000325	#E6B847	chr15
contig-0000326	#E6B847	chr15
contig-0000328	#CC8DB3	chr11
contig-0000329	#E69F00	chr1
contig-0000330	#E69F00	chr1
contig-0000331	#E69F00	chr1
contig-0000333	#E6C47F	chr22
contig-0000334	#808080	chr21
contig-0000335	#D57533	chr13
contig-0000336	#E6C47F	chr22
contig-0000337	#D57533	chr13
contig-0000338	#D57533	chr13
contig-0000339	#17BECF	chrM
contig-0000340	#CC8DB3	chr11
contig-0000341	#D55E00	chr6
contig-0000342	#D55E00	chr6
contig-0000343	#E6B847	chr15
contig-0000344	#D57533	chr13
contig-0000345	#E6B847	chr15
contig-0000346	#D57533	chr13
contig-0000347	#CC8DB3	chr11
contig-0000348	#D57533	chr13
contig-0000349	#737373	chr14
contig-0000350	#808080	chr21
contig-0000351	#CC8DB3	chr11
contig-0000352	#E6C47F	chr22
contig-0000353	#E6C47F	chr22
contig-0000354	#17BECF	chrM
contig-0000355	#CC8DB3	chr11
contig-0000356	#17BECF	chrM
contig-0000357	#E6C47F	chr22
contig-0000358	#E6C47F	chr22
contig-0000359	#808080	chr21
contig-0000360	#808080	chr21
contig-0000361	#808080	chr21
contig-0000362	#CC8DB3	chr11
contig-0000363	#808080	chr21
contig-0000365	#808080	chr21
contig-0000366	#E6C47F	chr22
contig-0000367	#808080	chr21
contig-0000369	#D57533	chr13
contig-0000370	#737373	chr14
contig-0000371	#CC8DB3	chr11
contig-0000372	#5699E9	chr9
contig-0000373	#5699E9	chr9
contig-0000375	#9467BD	chrX
contig-0000376	#9467BD	chrX
contig-0000377	#CC8DB3	chr11
contig-0000378	#9467BD	chrX
contig-0000379	#9467BD	chrX
contig-0000380	#9467BD	chrX
contig-0000381	#E69F00	chr1
contig-0000382	#D57533	chr13
contig-0000383	#E69F00	chr1
contig-0000384	#E69F00	chr1
contig-0000385	#E69F00	chr1
contig-0000386	#CCA0BF	chr18
contig-0000387	#737373	chr14
contig-0000388	#737373	chr14
contig-0000389	#D57533	chr13
contig-0000390	#D57533	chr13
contig-0000391	#D57533	chr13
contig-0000392	#E6C47F	chr22
contig-0000393	#D57533	chr13
contig-0000394	#9467BD	chrX
contig-0000395	#666666	chr7
contig-0000396	#9467BD	chrX
contig-0000398	#9467BD	chrX
contig-0000399	#737373	chr14
contig-0000400	#737373	chr14
contig-0000401	#808080	chr21
contig-0000403	#E6C47F	chr22
contig-0000404	#E6AB23	chr8
contig-0000405	#E6AB23	chr8
contig-0000406	#E6AB23	chr8
contig-0000407	#E6AB23	chr8
contig-0000408	#E6AB23	chr8
contig-0000409	#0072B2	chr5
contig-0000410	#D57533	chr13
contig-0000411	#737373	chr14
contig-0000412	#E6C47F	chr22
contig-0000413	#17BECF	chrM
contig-0000414	#E6C47F	chr22
contig-0000415	#E6B847	chr15
contig-0000416	#D57533	chr13
contig-0000417	#D57533	chr13
contig-0000418	#5699E9	chr9
contig-0000419	#5699E9	chr9
contig-0000420	#E6C47F	chr22
contig-0000421	#808080	chr21
contig-0000422	#D57533	chr13
contig-0000423	#D57533	chr13
contig-0000424	#D57533	chr13
contig-0000425	#D57533	chr13
contig-0000426	#D57533	chr13
contig-0000427	#D57533	chr13
contig-0000428	#D57533	chr13
contig-0000429	#D57533	chr13
contig-0000430	#D57533	chr13
contig-0000431	#D57533	chr13
contig-0000432	#808080	chr21
contig-0000433	#E6C47F	chr22
contig-0000434	#D57533	chr13
contig-0000435	#D57533	chr13
contig-0000436	#5699E9	chr9
contig-0000437	#5699E9	chr9
contig-0000438	#D57533	chr13
contig-0000439	#D57533	chr13
contig-0000440	#D57533	chr13
contig-0000441	#D57533	chr13
contig-0000442	#D57533	chr13
contig-0000443	#D57533	chr13
contig-0000444	#D57533	chr13
contig-0000447	#E69F00	chr1
contig-0000448	#E69F00	chr1
contig-0000449	#E69F00	chr1
contig-0000450	#D57533	chr13
contig-0000451	#E69F00	chr1
contig-0000452	#E69F00	chr1
contig-0000453	#E69F00	chr1
contig-0000454	#E69F00	chr1
contig-0000456	#808080	chr21
contig-0000457	#D57533	chr13
contig-0000458	#808080	chr21
contig-0000459	#D57533	chr13
contig-0000460	#D57533	chr13
contig-0000461	#D57533	chr13
contig-0000462	#E6B847	chr15
contig-0000463	#D57533	chr13
contig-0000464	#D57533	chr13
contig-0000465	#D57533	chr13
contig-0000466	#D57533	chr13
contig-0000468	#666666	chr7
contig-0000469	#666666	chr7
contig-0000470	#666666	chr7
contig-0000472	#808080	chr21
contig-0000473	#737373	chr14
contig-0000474	#D55E00	chr6
contig-0000475	#D55E00	chr6
contig-0000476	#D57533	chr13
contig-0000477	#D55E00	chr6
contig-0000478	#8C564B	chrY
contig-0000479	#8C564B	chrY
contig-0000480	#E6B847	chr15
contig-0000481	#E6B847	chr15
contig-0000482	#D57533	chr13
contig-0000483	#808080	chr21
contig-0000484	#1A7FBA	chr12
contig-0000485	#D57533	chr13
contig-0000486	#1A7FBA	chr12
contig-0000487	#1A7FBA	chr12
contig-0000488	#D57533	chr13
contig-0000489	#D57533	chr13
contig-0000490	#D57533	chr13
contig-0000491	#D57533	chr13
contig-0000492	#D57533	chr13
contig-0000493	#D57533	chr13
contig-0000494	#D57533	chr13
contig-0000495	#D57533	chr13
contig-0000496	#D57533	chr13
contig-0000497	#D57533	chr13
contig-0000498	#17BECF	chrM
contig-0000499	#D57533	chr13
contig-0000500	#D57533	chr13
contig-0000501	#D57533	chr13
contig-0000502	#D57533	chr13
contig-0000503	#D57533	chr13
contig-0000504	#E69F00	chr1
contig-0000505	#E69F00	chr1
contig-0000506	#D57533	chr13
contig-0000507	#E69F00	chr1
contig-0000508	#E69F00	chr1
contig-0000509	#E69F00	chr1
contig-0000510	#E69F00	chr1
contig-0000511	#D57533	chr13
contig-0000512	#808080	chr21
contig-0000513	#D57533	chr13
contig-0000514	#E6C47F	chr22
contig-0000515	#808080	chr21
contig-0000516	#E6B847	chr15
contig-0000517	#E69F00	chr1
contig-0000518	#E6C47F	chr22
contig-0000519	#737373	chr14
contig-0000520	#D57533	chr13
contig-0000521	#E6B847	chr15
contig-0000522	#E6B847	chr15
contig-0000523	#737373	chr14
contig-0000524	#E6B847	chr15
contig-0000525	#E6B847	chr15
contig-0000526	#E6C47F	chr22
contig-0000527	#E6C47F	chr22
contig-0000528	#E6B847	chr15
contig-0000529	#808080	chr21
contig-0000530	#E6C47F	chr22
contig-0000531	#808080	chr21
contig-0000532	#808080	chr21
contig-0000533	#808080	chr21
contig-0000534	#E6C47F	chr22
contig-0000535	#808080	chr21
contig-0000536	#808080	chr21
contig-0000537	#E6B847	chr15
contig-0000538	#E6C47F	chr22
contig-0000539	#D57533	chr13
contig-0000540	#D57533	chr13
contig-0000541	#E6C47F	chr22
contig-0000543	#E69F00	chr1
contig-0000544	#808080	chr21
contig-0000545	#5699E9	chr9
contig-0000546	#808080	chr21
contig-0000547	#009E73	chr3
contig-0000548	#009E73	chr3
contig-0000549	#009E73	chr3
contig-0000550	#009E73	chr3
contig-0000551	#009E73	chr3
contig-0000553	#D57533	chr13
contig-0000554	#E6B847	chr15
contig-0000555	#5699E9	chr9
contig-0000556	#D57533	chr13
contig-0000557	#D57533	chr13
contig-0000558	#D57533	chr13
contig-0000559	#D57533	chr13
contig-0000560	#D57533	chr13
contig-0000561	#808080	chr21
contig-0000562	#D57533	chr13
contig-0000564	#808080	chr21
contig-0000565	#E6C47F	chr22
contig-0000566	#5699E9	chr9
contig-0000567	#E6C47F	chr22
contig-0000568	#E6B847	chr15
contig-0000569	#D57533	chr13
contig-0000570	#D57533	chr13
contig-0000571	#737373	chr14
contig-0000572	#E6B847	chr15
contig-0000573	#D57533	chr13
contig-0000574	#E69F00	chr1
contig-0000575	#338CC2	chr19
contig-0000576	#338CC2	chr19
contig-0000577	#338CC2	chr19
contig-0000578	#338CC2	chr19
contig-0000579	#338CC2	chr19
contig-0000580	#808080	chr21
contig-0000581	#D57533	chr13
contig-0000582	#D57533	chr13
contig-0000583	#17BECF	chrM
contig-0000584	#E6C47F	chr22
contig-0000585	#D57533	chr13
contig-0000588	#E6C47F	chr22
contig-0000589	#E6C47F	chr22
contig-0000590	#D57533	chr13
contig-0000591	#E69F00	chr1
contig-0000592	#E69F00	chr1
contig-0000593	#808080	chr21
contig-0000594	#E69F00	chr1
contig-0000595	#D57533	chr13
contig-0000596	#D57533	chr13
contig-0000597	#737373	chr14
contig-0000598	#D57533	chr13
contig-0000599	#808080	chr21
contig-0000600	#9467BD	chrX
contig-0000601	#D57533	chr13
contig-0000602	#808080	chr21
contig-0000603	#808080	chr21
contig-0000604	#E6C47F	chr22
contig-0000605	#808080	chr21
contig-0000606	#808080	chr21
contig-0000607	#808080	chr21
contig-0000608	#808080	chr21
contig-0000609	#808080	chr21
contig-0000610	#9467BD	chrX
contig-0000611	#808080	chr21
contig-0000612	#E6C47F	chr22
contig-0000613	#808080	chr21
contig-0000614	#808080	chr21
contig-0000615	#E6C47F	chr22
contig-0000616	#E6C47F	chr22
contig-0000617	#808080	chr21
contig-0000618	#D57533	chr13
contig-0000619	#9467BD	chrX
contig-0000621	#1A7FBA	chr12
contig-0000622	#808080	chr21
contig-0000623	#737373	chr14
contig-0000624	#D57533	chr13
contig-0000625	#9467BD	chrX
contig-0000626	#D57533	chr13
contig-0000627	#D57533	chr13
contig-0000629	#338CC2	chr19
contig-0000631	#D57533	chr13
contig-0000632	#D57533	chr13
contig-0000633	#D57533	chr13
contig-0000634	#D57533	chr13
contig-0000636	#737373	chr14
contig-0000638	#737373	chr14
contig-0000640	#E69F00	chr1
contig-0000641	#E69F00	chr1
contig-0000644	#808080	chr21
contig-0000645	#E6C47F	chr22
contig-0000646	#D57533	chr13
contig-0000647	#808080	chr21
contig-0000648	#E6B847	chr15
contig-0000650	#E6C47F	chr22
contig-0000651	#D57533	chr13
contig-0000652	#E6C47F	chr22
contig-0000653	#9467BD	chrX
contig-0000654	#E6C47F	chr22
contig-0000655	#808080	chr21
contig-0000656	#808080	chr21
contig-0000657	#808080	chr21
contig-0000658	#CC79A7	chr4
contig-0000659	#CC79A7	chr4
contig-0000660	#CC79A7	chr4
contig-0000661	#17BECF	chrM
contig-0000662	#D58C66	chr20
contig-0000663	#E6C47F	chr22
contig-0000664	#D57533	chr13
contig-0000665	#D57533	chr13
contig-0000666	#D57533	chr13
contig-0000667	#D58C66	chr20
contig-0000668	#D57533	chr13
contig-0000669	#D57533	chr13
contig-0000670	#D57533	chr13
contig-0000672	#808080	chr21
contig-0000673	#D58C66	chr20
contig-0000674	#D57533	chr13
contig-0000675	#E6C47F	chr22
contig-0000677	#9467BD	chrX
contig-0000678	#9467BD	chrX
contig-0000679	#9467BD	chrX
contig-0000680	#808080	chr21
contig-0000681	#9467BD	chrX
contig-0000682	#9467BD	chrX
contig-0000683	#9467BD	chrX
contig-0000684	#9467BD	chrX
contig-0000685	#9467BD	chrX
contig-0000686	#9467BD	chrX
contig-0000687	#808080	chr21
contig-0000688	#9467BD	chrX
contig-0000689	#9467BD	chrX
contig-0000690	#9467BD	chrX
contig-0000691	#9467BD	chrX
contig-0000692	#9467BD	chrX
contig-0000693	#808080	chr21
contig-0000694	#9467BD	chrX
contig-0000695	#9467BD	chrX
contig-0000696	#9467BD	chrX
contig-0000697	#9467BD	chrX
contig-0000698	#9467BD	chrX
contig-0000699	#9467BD	chrX
contig-0000700	#9467BD	chrX
contig-0000701	#9467BD	chrX
contig-0000702	#808080	chr21
contig-0000703	#9467BD	chrX
contig-0000704	#9467BD	chrX
contig-0000705	#9467BD	chrX
contig-0000706	#9467BD	chrX
contig-0000707	#9467BD	chrX
contig-0000708	#808080	chr21
contig-0000709	#E6B847	chr15
contig-0000710	#737373	chr14
contig-0000711	#808080	chr21
contig-0000713	#E6C47F	chr22
contig-0000714	#D57533	chr13
contig-0000715	#D57533	chr13
contig-0000717	#E6C47F	chr22
contig-0000718	#CC79A7	chr4
contig-0000719	#737373	chr14
contig-0000720	#E6C47F	chr22
contig-0000721	#808080	chr21
contig-0000722	#808080	chr21
contig-0000724	#D57533	chr13
contig-0000725	#CC79A7	chr4
contig-0000726	#D57533	chr13
contig-0000727	#D57533	chr13
contig-0000728	#808080	chr21
contig-0000729	#E6B847	chr15
contig-0000730	#808080	chr21
contig-0000731	#808080	chr21
contig-0000736	#808080	chr21
contig-0000737	#CC79A7	chr4
contig-0000739	#666666	chr7
contig-0000740	#666666	chr7
contig-0000741	#666666	chr7
contig-0000742	#00A880	chr10
contig-0000743	#00A880	chr10
contig-0000744	#00A880	chr10
contig-0000745	#00A880	chr10
contig-0000746	#00A880	chr10
contig-0000747	#E6C47F	chr22
contig-0000748	#CC79A7	chr4
contig-0000749	#E6C47F	chr22
contig-0000750	#808080	chr21
contig-0000751	#808080	chr21
contig-0000752	#808080	chr21
contig-0000753	#808080	chr21
contig-0000754	#E6C47F	chr22
contig-0000755	#808080	chr21
contig-0000756	#808080	chr21
contig-0000757	#CC79A7	chr4
contig-0000758	#808080	chr21
contig-0000759	#808080	chr21
contig-0000760	#808080	chr21
contig-0000761	#808080	chr21
contig-0000762	#808080	chr21
contig-0000763	#E6C47F	chr22
contig-0000764	#808080	chr21
contig-0000765	#808080	chr21
contig-0000766	#808080	chr21
contig-0000767	#808080	chr21
contig-0000768	#808080	chr21
contig-0000769	#808080	chr21
contig-0000770	#808080	chr21
contig-0000771	#D57533	chr13
contig-0000772	#D57533	chr13
contig-0000773	#808080	chr21
contig-0000774	#808080	chr21
contig-0000775	#808080	chr21
contig-0000776	#808080	chr21
contig-0000777	#D57533	chr13
contig-0000778	#D57533	chr13
contig-0000779	#808080	chr21
contig-0000780	#D57533	chr13
contig-0000781	#808080	chr21
contig-0000782	#808080	chr21
contig-0000783	#808080	chr21
contig-0000784	#D57533	chr13
contig-0000787	#CC79A7	chr4
contig-0000788	#D57533	chr13
contig-0000789	#737373	chr14
contig-0000790	#D57533	chr13
contig-0000791	#808080	chr21
contig-0000792	#737373	chr14
contig-0000793	#CC79A7	chr4
contig-0000794	#E6C47F	chr22
contig-0000795	#D57533	chr13
contig-0000796	#D57533	chr13
contig-0000797	#00B28C	chr17
contig-0000798	#00B28C	chr17
contig-0000799	#00B28C	chr17
contig-0000800	#CC79A7	chr4
contig-0000801	#00B28C	chr17
contig-0000802	#00B28C	chr17
contig-0000803	#808080	chr21
contig-0000804	#E6B847	chr15
contig-0000805	#808080	chr21
contig-0000806	#D57533	chr13
contig-0000807	#E6B847	chr15
contig-0000808	#808080	chr21
contig-0000809	#E69F00	chr1
contig-0000810	#CC79A7	chr4
contig-0000814	#E6C47F	chr22
contig-0000815	#E6C47F	chr22
contig-0000816	#9467BD	chrX
contig-0000817	#9467BD	chrX
contig-0000818	#9467BD	chrX
contig-0000820	#9467BD	chrX
contig-0000821	#9467BD	chrX
contig-0000822	#E6C47F	chr22
contig-0000823	#E6C47F	chr22
contig-0000824	#E6C47F	chr22
contig-0000825	#E6C47F	chr22
contig-0000826	#D57533	chr13
contig-0000827	#737373	chr14
contig-0000828	#808080	chr21
contig-0000829	#8C564B	chrY
contig-0000830	#808080	chr21
contig-0000831	#00B28C	chr17
contig-0000832	#00B28C	chr17
contig-0000833	#00B28C	chr17
contig-0000834	#00B28C	chr17
contig-0000835	#00B28C	chr17
contig-0000836	#00B28C	chr17
contig-0000837	#808080	chr21
contig-0000838	#9467BD	chrX
contig-0000839	#E6C47F	chr22
contig-0000840	#E6B847	chr15
contig-0000841	#D57533	chr13
contig-0000843	#E6C47F	chr22
contig-0000844	#E6B847	chr15
contig-0000845	#D57533	chr13
contig-0000846	#D57533	chr13
contig-0000847	#D57533	chr13
contig-0000848	#D57533	chr13
contig-0000849	#E6C47F	chr22
contig-0000850	#D57533	chr13
contig-0000851	#D57533	chr13
contig-0000852	#D57533	chr13
contig-0000853	#D57533	chr13
contig-0000854	#D57533	chr13
contig-0000855	#56B4E9	chr2
contig-0000856	#E6C47F	chr22
contig-0000857	#56B4E9	chr2
contig-0000858	#56B4E9	chr2
contig-0000859	#56B4E9	chr2
contig-0000860	#56B4E9	chr2
contig-0000861	#737373	chr14
contig-0000862	#E6B847	chr15
contig-0000863	#737373	chr14
contig-0000864	#E6B847	chr15
contig-0000865	#E6C47F	chr22
contig-0000866	#D57533	chr13
contig-0000867	#E6B847	chr15
contig-0000868	#808080	chr21
contig-0000869	#808080	chr21
contig-0000870	#E6C47F	chr22
contig-0000871	#E6C47F	chr22
contig-0000872	#E6C47F	chr22
contig-0000873	#808080	chr21
contig-0000874	#D57533	chr13
contig-0000875	#808080	chr21
contig-0000876	#D57533	chr13
contig-0000877	#D57533	chr13
contig-0000878	#E69F00	chr1
contig-0000879	#E69F00	chr1
contig-0000880	#737373	chr14
contig-0000881	#737373	chr14
contig-0000882	#E6C47F	chr22
contig-0000883	#D57533	chr13
contig-0000884	#E6B847	chr15
contig-0000885	#E6C47F	chr22
contig-0000888	#808080	chr21
contig-0000890	#737373	chr14
contig-0000891	#737373	chr14
contig-0000892	#808080	chr21
contig-0000893	#56B4E9	chr2
contig-0000894	#E6C47F	chr22
contig-0000895	#56B4E9	chr2
contig-0000896	#56B4E9	chr2
contig-0000897	#00B28C	chr17
contig-0000898	#00B28C	chr17
contig-0000899	#00B28C	chr17
contig-0000900	#00B28C	chr17
contig-0000901	#00B28C	chr17
contig-0000906	#808080	chr21
contig-0000907	#808080	chr21
contig-0000908	#808080	chr21
contig-0000909	#808080	chr21
contig-0000910	#808080	chr21
contig-0000912	#E69F00	chr1
contig-0000913	#E69F00	chr1
contig-0000914	#E69F00	chr1
contig-0000915	#E69F00	chr1
contig-0000916	#E69F00	chr1
contig-0000917	#D57533	chr13
contig-0000918	#D57533	chr13
contig-0000919	#808080	chr21
contig-0000921	#D57533	chr13
contig-0000922	#D57533	chr13
contig-0000923	#737373	chr14
contig-0000924	#808080	chr21
contig-0000925	#D57533	chr13
contig-0000926	#D57533	chr13
contig-0000929	#808080	chr21
contig-0000930	#808080	chr21
contig-0000931	#808080	chr21
contig-0000932	#808080	chr21
contig-0000933	#737373	chr14
contig-0000934	#D57533	chr13
contig-0000935	#808080	chr21
contig-0000936	#D57533	chr13
