sample	category	subcategory	sv_type	count	total_length	mean_length
NA20762	chromosome	chr19	all	1565	0	0
NA20762	chromosome	chr20	all	1946	0	0
NA20762	chromosome	chr21	all	1285	0	0
NA20762	chromosome	chr22	all	1516	0	0
NA20762	chromosome	chr1	DEL	2463	0	0
NA20762	chromosome	chr2	DEL	1682	0	0
NA20762	chromosome	chr3	DEL	1820	0	0
NA20762	chromosome	chr4	DEL	1043	0	0
NA20762	chromosome	chr5	DEL	1320	0	0
NA20762	chromosome	chr6	DEL	1022	0	0
NA20762	chromosome	chr7	DEL	1098	0	0
NA20762	chromosome	chr8	DEL	1153	0	0
NA20762	chromosome	chr9	DEL	2534	0	0
NA20762	chromosome	chrX	DEL	484	0	0
NA20762	chromosome	chrY	DEL	626	0	0
NA20762	chromosome	chr10	DEL	1269	0	0
NA20762	chromosome	chr11	DEL	1009	0	0
NA20762	chromosome	chr12	DEL	1046	0	0
NA20762	chromosome	chr13	DEL	1392	0	0
NA20762	chromosome	chr14	DEL	824	0	0
NA20762	chromosome	chr15	DEL	1825	0	0
NA20762	chromosome	chr16	DEL	2022	0	0
NA20762	chromosome	chr17	DEL	1316	0	0
NA20762	chromosome	chr18	DEL	789	0	0
NA20762	chromosome	chr19	DEL	873	0	0
NA20762	chromosome	chr20	DEL	1044	0	0
NA20762	chromosome	chr21	DEL	621	0	0
NA20762	chromosome	chr22	DEL	774	0	0
NA20762	chromosome	chr1	INS	2568	0	0
NA20762	chromosome	chr2	INS	1526	0	0
NA20762	chromosome	chr3	INS	1835	0	0
NA20762	chromosome	chr4	INS	1188	0	0
NA20762	chromosome	chr5	INS	1408	0	0
NA20762	chromosome	chr6	INS	1289	0	0
NA20762	chromosome	chr7	INS	1236	0	0
NA20762	chromosome	chr8	INS	1186	0	0
NA20762	chromosome	chr9	INS	1998	0	0
NA20762	chromosome	chrX	INS	499	0	0
NA20762	chromosome	chrY	INS	582	0	0
NA20762	chromosome	chr10	INS	1231	0	0
NA20762	chromosome	chr11	INS	899	0	0
NA20762	chromosome	chr12	INS	1030	0	0
NA20762	chromosome	chr13	INS	1276	0	0
NA20762	chromosome	chr14	INS	697	0	0
NA20762	chromosome	chr15	INS	1601	0	0
NA20762	chromosome	chr16	INS	1703	0	0
NA20762	chromosome	chr17	INS	897	0	0
NA20762	chromosome	chr18	INS	688	0	0
NA20762	chromosome	chr19	INS	689	0	0
NA20762	chromosome	chr20	INS	896	0	0
NA20762	chromosome	chr21	INS	662	0	0
NA20762	chromosome	chr22	INS	742	0	0
