contig	color
contig-0000497	#338CC2	chr19
contig-0000498	#338CC2	chr19
contig-0000499	#0072B2	chr5
contig-0000500	#338CC2	chr19
contig-0000501	#338CC2	chr19
contig-0000502	#338CC2	chr19
contig-0000503	#338CC2	chr19
contig-0000504	#338CC2	chr19
contig-0000505	#338CC2	chr19
contig-0000506	#338CC2	chr19
contig-0000507	#338CC2	chr19
contig-0000508	#00B28C	chr17
contig-0000509	#00B28C	chr17
contig-0000510	#CCA0BF	chr18
contig-0000511	#00B28C	chr17
contig-0000512	#00B28C	chr17
contig-0000513	#00B28C	chr17
contig-0000514	#CC79A7	chr4
contig-0000515	#CC79A7	chr4
contig-0000516	#CC79A7	chr4
contig-0000517	#CC79A7	chr4
contig-0000518	#CC79A7	chr4
contig-0000519	#CC8DB3	chr11
contig-0000520	#CCA0BF	chr18
contig-0000521	#CC8DB3	chr11
contig-0000522	#CC8DB3	chr11
contig-0000523	#E6AB23	chr8
contig-0000524	#E6AB23	chr8
contig-0000525	#E6AB23	chr8
contig-0000526	#5699E9	chr9
contig-0000527	#5699E9	chr9
contig-0000528	#5699E9	chr9
contig-0000529	#5699E9	chr9
contig-0000530	#CCA0BF	chr18
contig-0000531	#56B4E9	chr2
contig-0000532	#56B4E9	chr2
contig-0000533	#56B4E9	chr2
contig-0000534	#D58C66	chr20
contig-0000535	#D58C66	chr20
contig-0000536	#D58C66	chr20
contig-0000537	#56B4E9	chr2
contig-0000538	#808080	chr21
contig-0000539	#737373	chr14
contig-0000540	#E6B847	chr15
contig-0000541	#CCA0BF	chr18
contig-0000542	#D57533	chr13
contig-0000543	#E6B847	chr15
contig-0000544	#D57533	chr13
contig-0000545	#D57533	chr13
contig-0000546	#D57533	chr13
contig-0000548	#CC8DB3	chr11
contig-0000549	#CC8DB3	chr11
contig-0000550	#CC8DB3	chr11
contig-0000551	#CC79A7	chr4
contig-0000552	#CCA0BF	chr18
contig-0000553	#CC79A7	chr4
contig-0000554	#CC79A7	chr4
contig-0000555	#E69F00	chr1
contig-0000556	#E69F00	chr1
contig-0000557	#E69F00	chr1
contig-0000558	#808080	chr21
contig-0000559	#808080	chr21
contig-0000560	#00A880	chr10
contig-0000561	#00A880	chr10
contig-0000562	#00A880	chr10
contig-0000564	#CC8DB3	chr11
contig-0000565	#0072B2	chr5
contig-0000566	#D55E00	chr6
contig-0000567	#D55E00	chr6
contig-0000568	#D55E00	chr6
contig-0000569	#D55E00	chr6
contig-0000570	#D55E00	chr6
contig-0000571	#666666	chr7
contig-0000572	#666666	chr7
contig-0000573	#00B28C	chr17
contig-0000574	#00B28C	chr17
contig-0000575	#00B28C	chr17
contig-0000576	#CC8DB3	chr11
contig-0000577	#CC8DB3	chr11
contig-0000578	#CC8DB3	chr11
contig-0000579	#009E73	chr3
contig-0000580	#5699E9	chr9
contig-0000581	#D55E00	chr6
contig-0000582	#D55E00	chr6
contig-0000583	#D55E00	chr6
contig-0000584	#666666	chr7
contig-0000585	#CC79A7	chr4
contig-0000586	#CC79A7	chr4
contig-0000587	#CC79A7	chr4
contig-0000588	#1A7FBA	chr12
contig-0000589	#CC79A7	chr4
contig-0000590	#CC79A7	chr4
contig-0000591	#CC79A7	chr4
contig-0000592	#CC79A7	chr4
contig-0000593	#CC79A7	chr4
contig-0000594	#CC79A7	chr4
contig-0000595	#CC79A7	chr4
contig-0000596	#E6AB23	chr8
contig-0000597	#E6AB23	chr8
contig-0000598	#E6AB23	chr8
contig-0000599	#5699E9	chr9
contig-0000600	#5699E9	chr9
contig-0000601	#5699E9	chr9
contig-0000602	#5699E9	chr9
contig-0000603	#5699E9	chr9
contig-0000604	#5699E9	chr9
contig-0000605	#737373	chr14
contig-0000606	#737373	chr14
contig-0000607	#D57533	chr13
contig-0000608	#56B4E9	chr2
contig-0000609	#0072B2	chr5
contig-0000610	#00B28C	chr17
contig-0000611	#5699E9	chr9
contig-0000612	#00B28C	chr17
contig-0000613	#00B28C	chr17
contig-0000614	#00B28C	chr17
contig-0000615	#00B28C	chr17
contig-0000616	#009E73	chr3
contig-0000617	#009E73	chr3
contig-0000618	#009E73	chr3
contig-0000619	#D55E00	chr6
contig-0000620	#CC8DB3	chr11
contig-0000621	#CC8DB3	chr11
contig-0000622	#5699E9	chr9
contig-0000623	#CC8DB3	chr11
contig-0000624	#0072B2	chr5
contig-0000625	#0072B2	chr5
contig-0000626	#0072B2	chr5
contig-0000627	#0072B2	chr5
contig-0000628	#0072B2	chr5
contig-0000629	#CC79A7	chr4
contig-0000630	#D55E00	chr6
contig-0000631	#D55E00	chr6
contig-0000632	#D55E00	chr6
contig-0000633	#5699E9	chr9
contig-0000634	#E69F00	chr1
contig-0000635	#E69F00	chr1
contig-0000636	#E69F00	chr1
contig-0000637	#808080	chr21
contig-0000638	#E6AB23	chr8
contig-0000639	#00A880	chr10
contig-0000640	#00A880	chr10
contig-0000641	#00A880	chr10
contig-0000642	#00A880	chr10
contig-0000643	#00A880	chr10
contig-0000644	#5699E9	chr9
contig-0000645	#D55E00	chr6
contig-0000646	#D55E00	chr6
contig-0000647	#D55E00	chr6
contig-0000648	#D55E00	chr6
contig-0000649	#D55E00	chr6
contig-0000650	#1A7FBA	chr12
contig-0000651	#CC79A7	chr4
contig-0000652	#CC79A7	chr4
contig-0000653	#CC79A7	chr4
contig-0000654	#CC79A7	chr4
contig-0000655	#5699E9	chr9
contig-0000656	#567DE9	chr16
contig-0000657	#567DE9	chr16
contig-0000658	#567DE9	chr16
contig-0000659	#567DE9	chr16
contig-0000660	#808080	chr21
contig-0000661	#E6C47F	chr22
contig-0000662	#E6C47F	chr22
contig-0000663	#E6C47F	chr22
contig-0000664	#E6C47F	chr22
contig-0000665	#E6C47F	chr22
contig-0000666	#5699E9	chr9
contig-0000667	#00B28C	chr17
contig-0000668	#56B4E9	chr2
contig-0000669	#00B28C	chr17
contig-0000670	#00B28C	chr17
contig-0000671	#00B28C	chr17
contig-0000672	#00B28C	chr17
contig-0000673	#00B28C	chr17
contig-0000674	#00B28C	chr17
contig-0000675	#567DE9	chr16
contig-0000676	#CC79A7	chr4
contig-0000677	#CC79A7	chr4
contig-0000678	#CC79A7	chr4
contig-0000679	#338CC2	chr19
contig-0000680	#338CC2	chr19
contig-0000681	#338CC2	chr19
contig-0000682	#338CC2	chr19
contig-0000683	#338CC2	chr19
contig-0000684	#5699E9	chr9
contig-0000685	#E6B847	chr15
contig-0000686	#1A7FBA	chr12
contig-0000687	#E6C47F	chr22
contig-0000688	#D55E00	chr6
contig-0000689	#D55E00	chr6
contig-0000690	#D55E00	chr6
contig-0000691	#338CC2	chr19
contig-0000692	#56B4E9	chr2
contig-0000693	#56B4E9	chr2
contig-0000694	#56B4E9	chr2
contig-0000695	#D57533	chr13
contig-0000696	#D57533	chr13
contig-0000697	#D57533	chr13
contig-0000698	#00B28C	chr17
contig-0000699	#5699E9	chr9
contig-0000700	#5699E9	chr9
contig-0000701	#5699E9	chr9
contig-0000702	#5699E9	chr9
contig-0000703	#00A880	chr10
contig-0000704	#00A880	chr10
contig-0000705	#00A880	chr10
contig-0000706	#00A880	chr10
contig-0000707	#00B28C	chr17
contig-0000708	#1A7FBA	chr12
contig-0000709	#D57533	chr13
contig-0000710	#D57533	chr13
contig-0000711	#1A7FBA	chr12
contig-0000712	#1A7FBA	chr12
contig-0000713	#1A7FBA	chr12
contig-0000714	#1A7FBA	chr12
contig-0000715	#1A7FBA	chr12
contig-0000716	#338CC2	chr19
contig-0000717	#338CC2	chr19
contig-0000718	#338CC2	chr19
contig-0000719	#D55E00	chr6
contig-0000720	#D55E00	chr6
contig-0000721	#D55E00	chr6
contig-0000722	#D55E00	chr6
contig-0000723	#D55E00	chr6
contig-0000724	#808080	chr21
contig-0000725	#E69F00	chr1
contig-0000726	#CC79A7	chr4
contig-0000727	#CC79A7	chr4
contig-0000728	#CC79A7	chr4
contig-0000729	#009E73	chr3
contig-0000731	#CC8DB3	chr11
contig-0000732	#1A7FBA	chr12
contig-0000733	#CC8DB3	chr11
contig-0000734	#E6AB23	chr8
contig-0000735	#E6AB23	chr8
contig-0000736	#E69F00	chr1
contig-0000737	#E6AB23	chr8
contig-0000738	#D55E00	chr6
contig-0000739	#00A880	chr10
contig-0000740	#00A880	chr10
contig-0000741	#00A880	chr10
contig-0000742	#D55E00	chr6
contig-0000743	#CC79A7	chr4
contig-0000744	#CC79A7	chr4
contig-0000745	#CC79A7	chr4
contig-0000746	#E69F00	chr1
contig-0000747	#CCA0BF	chr18
contig-0000748	#D55E00	chr6
contig-0000749	#D55E00	chr6
contig-0000750	#D55E00	chr6
contig-0000751	#D55E00	chr6
contig-0000752	#E6B847	chr15
contig-0000753	#E6B847	chr15
contig-0000754	#E6B847	chr15
contig-0000755	#E69F00	chr1
contig-0000756	#E6B847	chr15
contig-0000757	#D57533	chr13
contig-0000758	#D57533	chr13
contig-0000759	#D57533	chr13
contig-0000760	#D57533	chr13
contig-0000761	#D57533	chr13
contig-0000762	#808080	chr21
contig-0000763	#808080	chr21
contig-0000764	#D57533	chr13
contig-0000765	#E69F00	chr1
contig-0000766	#D58C66	chr20
contig-0000767	#0072B2	chr5
contig-0000768	#56B4E9	chr2
contig-0000769	#CC8DB3	chr11
contig-0000770	#CC8DB3	chr11
contig-0000771	#CC8DB3	chr11
contig-0000772	#CC8DB3	chr11
contig-0000773	#CC8DB3	chr11
contig-0000774	#00A880	chr10
contig-0000775	#E69F00	chr1
contig-0000776	#00A880	chr10
contig-0000777	#00A880	chr10
contig-0000778	#808080	chr21
contig-0000779	#009E73	chr3
contig-0000780	#009E73	chr3
contig-0000781	#009E73	chr3
contig-0000782	#E69F00	chr1
contig-0000783	#808080	chr21
contig-0000784	#666666	chr7
contig-0000785	#E69F00	chr1
contig-0000786	#666666	chr7
contig-0000787	#666666	chr7
contig-0000788	#D55E00	chr6
contig-0000789	#338CC2	chr19
contig-0000790	#338CC2	chr19
contig-0000791	#338CC2	chr19
contig-0000792	#009E73	chr3
contig-0000793	#1A7FBA	chr12
contig-0000794	#CCA0BF	chr18
contig-0000795	#CCA0BF	chr18
contig-0000796	#E69F00	chr1
contig-0000797	#CCA0BF	chr18
contig-0000799	#E6B847	chr15
contig-0000800	#5699E9	chr9
contig-0000801	#808080	chr21
contig-0000802	#00A880	chr10
contig-0000803	#CC79A7	chr4
contig-0000804	#D55E00	chr6
contig-0000805	#E69F00	chr1
contig-0000806	#E69F00	chr1
contig-0000807	#666666	chr7
contig-0000808	#666666	chr7
contig-0000809	#666666	chr7
contig-0000810	#666666	chr7
contig-0000811	#666666	chr7
contig-0000812	#5699E9	chr9
contig-0000813	#009E73	chr3
contig-0000814	#E69F00	chr1
contig-0000815	#E69F00	chr1
contig-0000816	#E69F00	chr1
contig-0000817	#E69F00	chr1
contig-0000818	#E69F00	chr1
contig-0000819	#E69F00	chr1
contig-0000820	#E69F00	chr1
contig-0000821	#E6C47F	chr22
contig-0000822	#00B28C	chr17
contig-0000824	#CC8DB3	chr11
contig-0000825	#E69F00	chr1
contig-0000826	#737373	chr14
contig-0000829	#00A880	chr10
contig-0000830	#CC79A7	chr4
contig-0000831	#E69F00	chr1
contig-0000832	#0072B2	chr5
contig-0000833	#5699E9	chr9
contig-0000834	#5699E9	chr9
contig-0000835	#D55E00	chr6
contig-0000836	#5699E9	chr9
contig-0000837	#5699E9	chr9
contig-0000838	#5699E9	chr9
contig-0000839	#E69F00	chr1
contig-0000840	#D55E00	chr6
contig-0000841	#338CC2	chr19
contig-0000842	#5699E9	chr9
contig-0000844	#E69F00	chr1
contig-0000845	#5699E9	chr9
contig-0000846	#5699E9	chr9
contig-0000847	#808080	chr21
contig-0000848	#808080	chr21
contig-0000849	#E69F00	chr1
contig-0000850	#E69F00	chr1
contig-0000851	#E69F00	chr1
contig-0000853	#5699E9	chr9
contig-0000854	#666666	chr7
contig-0000855	#666666	chr7
