contig	color	chromosome
haplotype1-0000100	#D57533	chr13
haplotype1-0000101	#00A880	chr10
haplotype1-0000102	#00B28C	chr17
haplotype1-0000103	#1A7FBA	chr12
haplotype1-0000104	#00A880	chr10
haplotype1-0000105	#56B4E9	chr2
haplotype1-0000106	#009E73	chr3
haplotype1-0000107	#D58C66	chr20
haplotype1-0000108	#CC79A7	chr4
haplotype1-0000109	#E69F00	chr1
haplotype1-0000110	#56B4E9	chr2
haplotype1-0000111	#CC79A7	chr4
haplotype1-0000112	#5699E9	chr9
haplotype1-0000113	#D55E00	chr6
haplotype1-0000114	#666666	chr7
haplotype1-0000115	#CCA0BF	chr18
haplotype1-0000116	#0072B2	chr5
haplotype1-0000117	#737373	chr14
haplotype1-0000118	#00B28C	chr17
haplotype1-0000119	#56B4E9	chr2
haplotype1-0000120	#00A880	chr10
haplotype1-0000121	#CCA0BF	chr18
haplotype1-0000122	#5699E9	chr9
haplotype1-0000123	#9467BD	chrX
haplotype1-0000124	#9467BD	chrX
haplotype1-0000125	#5699E9	chr9
haplotype1-0000126	#E69F00	chr1
haplotype1-0000127	#56B4E9	chr2
haplotype1-0000128	#567DE9	chr16
haplotype1-0000129	#E69F00	chr1
haplotype1-0000130	#D57533	chr13
haplotype1-0000131	#CC79A7	chr4
haplotype1-0000132	#CC79A7	chr4
haplotype1-0000133	#00A880	chr10
haplotype1-0000134	#8C564B	chrY
haplotype1-0000135	#1A7FBA	chr12
haplotype1-0000136	#E69F00	chr1
haplotype1-0000137	#8C564B	chrY
haplotype1-0000138	#D55E00	chr6
haplotype1-0000139	#8C564B	chrY
haplotype1-0000140	#666666	chr7
haplotype1-0000141	#0072B2	chr5
haplotype1-0000142	#CCA0BF	chr18
haplotype1-0000143	#00A880	chr10
haplotype1-0000144	#0072B2	chr5
haplotype1-0000145	#8C564B	chrY
haplotype1-0000146	#1A7FBA	chr12
haplotype1-0000147	#8C564B	chrY
haplotype1-0000148	#009E73	chr3
haplotype1-0000149	#D58C66	chr20
haplotype1-0000150	#CC79A7	chr4
haplotype1-0000151	#CC79A7	chr4
haplotype1-0000152	#CC79A7	chr4
haplotype1-0000153	#E6B847	chr15
haplotype1-0000154	#E6AB23	chr8
haplotype1-0000155	#009E73	chr3
haplotype1-0000156	#009E73	chr3
haplotype1-0000157	#CC79A7	chr4
haplotype1-0000158	#E6B847	chr15
haplotype1-0000159	#CC79A7	chr4
haplotype1-0000160	#56B4E9	chr2
haplotype1-0000161	#56B4E9	chr2
haplotype1-0000162	#D57533	chr13
haplotype1-0000163	#56B4E9	chr2
haplotype1-0000164	#56B4E9	chr2
haplotype1-0000165	#00B28C	chr17
haplotype1-0000166	#E69F00	chr1
haplotype1-0000167	#E69F00	chr1
haplotype1-0000168	#CC79A7	chr4
haplotype1-0000169	#CC79A7	chr4
haplotype1-0000170	#666666	chr7
haplotype1-0000171	#00B28C	chr17
haplotype1-0000172	#D57533	chr13
haplotype1-0000173	#00A880	chr10
haplotype1-0000174	#D55E00	chr6
haplotype1-0000175	#E6B847	chr15
haplotype1-0000176	#E69F00	chr1
haplotype1-0000177	#567DE9	chr16
haplotype1-0000178	#D57533	chr13
haplotype1-0000179	#56B4E9	chr2
haplotype1-0000180	#9467BD	chrX
haplotype1-0000181	#0072B2	chr5
haplotype1-0000182	#00A880	chr10
haplotype1-0000183	#009E73	chr3
haplotype1-0000184	#1A7FBA	chr12
haplotype1-0000185	#D55E00	chr6
haplotype1-0000186	#CCA0BF	chr18
haplotype1-0000187	#E69F00	chr1
haplotype1-0000188	#CCA0BF	chr18
haplotype1-0000189	#567DE9	chr16
haplotype1-0000190	#0072B2	chr5
haplotype1-0000191	#56B4E9	chr2
haplotype1-0000192	#56B4E9	chr2
haplotype1-0000193	#D55E00	chr6
haplotype1-0000194	#9467BD	chrX
haplotype1-0000195	#666666	chr7
haplotype1-0000196	#5699E9	chr9
haplotype1-0000197	#CC8DB3	chr11
haplotype1-0000198	#D55E00	chr6
haplotype1-0000199	#666666	chr7
haplotype1-0000200	#D55E00	chr6
haplotype1-0000201	#8C564B	chrY
haplotype1-0000202	#CC8DB3	chr11
haplotype1-0000203	#9467BD	chrX
haplotype1-0000204	#0072B2	chr5
haplotype1-0000205	#808080	chr21
haplotype1-0000206	#00A880	chr10
haplotype1-0000207	#CC79A7	chr4
haplotype1-0000208	#00B28C	chr17
haplotype1-0000209	#9467BD	chrX
haplotype1-0000210	#CCA0BF	chr18
haplotype1-0000211	#CCA0BF	chr18
haplotype1-0000212	#CCA0BF	chr18
haplotype1-0000213	#00A880	chr10
haplotype1-0000214	#9467BD	chrX
haplotype1-0000215	#5699E9	chr9
haplotype1-0000216	#5699E9	chr9
haplotype1-0000217	#666666	chr7
haplotype1-0000218	#00B28C	chr17
haplotype1-0000219	#00A880	chr10
haplotype1-0000220	#1A7FBA	chr12
haplotype1-0000221	#00A880	chr10
haplotype1-0000222	#0072B2	chr5
haplotype1-0000223	#1A7FBA	chr12
haplotype1-0000224	#666666	chr7
haplotype1-0000225	#00B28C	chr17
haplotype1-0000226	#E69F00	chr1
haplotype1-0000227	#00B28C	chr17
haplotype1-0000228	#D57533	chr13
haplotype1-0000229	#1A7FBA	chr12
haplotype1-0000230	#009E73	chr3
haplotype1-0000231	#56B4E9	chr2
haplotype1-0000232	#8C564B	chrY
haplotype1-0000233	#009E73	chr3
haplotype1-0000234	#CCA0BF	chr18
haplotype1-0000235	#CCA0BF	chr18
haplotype1-0000236	#CCA0BF	chr18
haplotype1-0000237	#CCA0BF	chr18
haplotype1-0000238	#CCA0BF	chr18
haplotype1-0000239	#CCA0BF	chr18
haplotype1-0000240	#56B4E9	chr2
haplotype1-0000241	#CCA0BF	chr18
haplotype1-0000242	#CCA0BF	chr18
haplotype1-0000243	#CCA0BF	chr18
haplotype1-0000244	#CCA0BF	chr18
haplotype1-0000245	#666666	chr7
haplotype1-0000246	#338CC2	chr19
haplotype1-0000247	#CC79A7	chr4
haplotype1-0000248	#CCA0BF	chr18
haplotype1-0000249	#CCA0BF	chr18
haplotype1-0000250	#CCA0BF	chr18
haplotype1-0000251	#CCA0BF	chr18
haplotype1-0000252	#CCA0BF	chr18
haplotype1-0000253	#CCA0BF	chr18
haplotype1-0000254	#CCA0BF	chr18
haplotype1-0000255	#CCA0BF	chr18
haplotype1-0000256	#CCA0BF	chr18
haplotype1-0000257	#CCA0BF	chr18
haplotype1-0000258	#00B28C	chr17
haplotype1-0000259	#CC79A7	chr4
haplotype1-0000260	#CCA0BF	chr18
haplotype1-0000261	#CCA0BF	chr18
haplotype1-0000262	#E6C47F	chr22
haplotype1-0000263	#009E73	chr3
haplotype1-0000264	#9467BD	chrX
haplotype1-0000265	#9467BD	chrX
haplotype1-0000266	#9467BD	chrX
haplotype1-0000267	#8C564B	chrY
haplotype1-0000268	#E6AB23	chr8
haplotype1-0000269	#E6AB23	chr8
haplotype1-0000270	#8C564B	chrY
haplotype1-0000271	#56B4E9	chr2
haplotype1-0000272	#D55E00	chr6
haplotype1-0000273	#CCA0BF	chr18
haplotype1-0000274	#CCA0BF	chr18
haplotype1-0000275	#CCA0BF	chr18
haplotype1-0000276	#CCA0BF	chr18
haplotype1-0000277	#666666	chr7
haplotype1-0000278	#666666	chr7
haplotype1-0000279	#9467BD	chrX
haplotype1-0000280	#0072B2	chr5
haplotype1-0000281	#CCA0BF	chr18
haplotype1-0000282	#CCA0BF	chr18
haplotype1-0000283	#9467BD	chrX
haplotype1-0000284	#CCA0BF	chr18
haplotype1-0000285	#5699E9	chr9
haplotype1-0000286	#CCA0BF	chr18
haplotype1-0000287	#00B28C	chr17
haplotype1-0000288	#D57533	chr13
haplotype1-0000289	#5699E9	chr9
haplotype1-0000290	#E69F00	chr1
haplotype1-0000291	#E69F00	chr1
haplotype1-0000292	#567DE9	chr16
haplotype1-0000293	#567DE9	chr16
haplotype1-0000294	#E6B847	chr15
haplotype1-0000295	#E6B847	chr15
haplotype1-0000296	#00B28C	chr17
haplotype1-0000297	#CC8DB3	chr11
haplotype1-0000298	#E69F00	chr1
haplotype1-0000299	#D57533	chr13
haplotype1-0000300	#CCA0BF	chr18
haplotype1-0000301	#737373	chr14
haplotype1-0000302	#1A7FBA	chr12
haplotype1-0000303	#009E73	chr3
haplotype1-0000304	#00B28C	chr17
haplotype1-0000305	#E6AB23	chr8
haplotype1-0000306	#E6AB23	chr8
haplotype1-0000307	#CCA0BF	chr18
haplotype1-0000308	#CCA0BF	chr18
haplotype1-0000309	#CCA0BF	chr18
haplotype1-0000310	#0072B2	chr5
haplotype1-0000311	#666666	chr7
haplotype1-0000312	#D55E00	chr6
haplotype1-0000313	#9467BD	chrX
haplotype1-0000314	#CC8DB3	chr11
haplotype1-0000315	#808080	chr21
haplotype1-0000316	#D57533	chr13
haplotype1-0000317	#D57533	chr13
haplotype1-0000318	#567DE9	chr16
haplotype1-0000319	#D55E00	chr6
haplotype1-0000320	#CC79A7	chr4
haplotype1-0000321	#E6AB23	chr8
haplotype1-0000322	#CC79A7	chr4
haplotype1-0000323	#D55E00	chr6
haplotype1-0000324	#CCA0BF	chr18
haplotype1-0000325	#CCA0BF	chr18
haplotype1-0000326	#9467BD	chrX
haplotype1-0000327	#D57533	chr13
haplotype1-0000328	#D55E00	chr6
haplotype1-0000329	#D57533	chr13
haplotype1-0000330	#CC79A7	chr4
haplotype1-0000331	#00B28C	chr17
haplotype1-0000332	#9467BD	chrX
haplotype1-0000333	#CCA0BF	chr18
haplotype1-0000334	#009E73	chr3
haplotype1-0000335	#009E73	chr3
haplotype1-0000336	#D58C66	chr20
haplotype1-0000337	#00A880	chr10
haplotype1-0000338	#00B28C	chr17
haplotype1-0000339	#5699E9	chr9
haplotype1-0000340	#5699E9	chr9
haplotype1-0000341	#5699E9	chr9
haplotype1-0000342	#5699E9	chr9
haplotype1-0000343	#00B28C	chr17
haplotype1-0000344	#E69F00	chr1
haplotype1-0000345	#666666	chr7
haplotype1-0000346	#666666	chr7
haplotype1-0000347	#808080	chr21
haplotype1-0000348	#CCA0BF	chr18
haplotype1-0000349	#CCA0BF	chr18
haplotype1-0000350	#CCA0BF	chr18
haplotype1-0000351	#CCA0BF	chr18
haplotype1-0000352	#CCA0BF	chr18
haplotype1-0000353	#E6AB23	chr8
haplotype1-0000354	#E69F00	chr1
haplotype1-0000355	#0072B2	chr5
haplotype1-0000356	#E69F00	chr1
haplotype1-0000357	#666666	chr7
haplotype1-0000358	#666666	chr7
haplotype1-0000359	#56B4E9	chr2
haplotype1-0000360	#E69F00	chr1
haplotype1-0000361	#8C564B	chrY
haplotype1-0000362	#666666	chr7
haplotype1-0000363	#9467BD	chrX
haplotype1-0000364	#1A7FBA	chr12
haplotype1-0000365	#E69F00	chr1
haplotype1-0000366	#0072B2	chr5
haplotype1-0000367	#CCA0BF	chr18
haplotype1-0000368	#0072B2	chr5
haplotype1-0000369	#0072B2	chr5
haplotype1-0000370	#666666	chr7
haplotype1-0000371	#0072B2	chr5
haplotype1-0000372	#338CC2	chr19
haplotype1-0000373	#009E73	chr3
haplotype1-0000374	#009E73	chr3
haplotype1-0000375	#CC8DB3	chr11
haplotype1-0000376	#E6AB23	chr8
haplotype1-0000377	#56B4E9	chr2
haplotype1-0000378	#9467BD	chrX
haplotype1-0000379	#56B4E9	chr2
haplotype1-0000380	#338CC2	chr19
haplotype1-0000381	#737373	chr14
haplotype1-0000382	#CC79A7	chr4
haplotype1-0000383	#9467BD	chrX
haplotype1-0000384	#009E73	chr3
haplotype1-0000385	#56B4E9	chr2
haplotype1-0000386	#0072B2	chr5
haplotype1-0000387	#CCA0BF	chr18
haplotype1-0000388	#CCA0BF	chr18
haplotype1-0000389	#CCA0BF	chr18
haplotype1-0000390	#0072B2	chr5
haplotype1-0000391	#00A880	chr10
haplotype1-0000392	#CCA0BF	chr18
haplotype1-0000393	#CCA0BF	chr18
haplotype1-0000394	#00B28C	chr17
haplotype1-0000395	#CCA0BF	chr18
haplotype1-0000396	#CCA0BF	chr18
haplotype1-0000397	#CCA0BF	chr18
haplotype1-0000398	#CCA0BF	chr18
haplotype1-0000399	#E69F00	chr1
haplotype1-0000400	#009E73	chr3
haplotype1-0000401	#1A7FBA	chr12
haplotype1-0000402	#1A7FBA	chr12
haplotype1-0000403	#666666	chr7
haplotype1-0000404	#808080	chr21
haplotype1-0000405	#808080	chr21
haplotype1-0000406	#56B4E9	chr2
haplotype1-0000407	#56B4E9	chr2
haplotype1-0000408	#808080	chr21
haplotype1-0000409	#E6C47F	chr22
haplotype1-0000410	#CCA0BF	chr18
haplotype1-0000411	#CCA0BF	chr18
haplotype1-0000412	#CC79A7	chr4
haplotype1-0000413	#666666	chr7
haplotype1-0000414	#666666	chr7
haplotype1-0000415	#666666	chr7
haplotype1-0000416	#00A880	chr10
haplotype1-0000417	#00A880	chr10
haplotype1-0000418	#CC8DB3	chr11
haplotype1-0000419	#9467BD	chrX
haplotype1-0000420	#1A7FBA	chr12
haplotype1-0000421	#CC79A7	chr4
haplotype1-0000422	#00A880	chr10
haplotype1-0000423	#E69F00	chr1
haplotype1-0000424	#666666	chr7
haplotype1-0000425	#1A7FBA	chr12
haplotype1-0000426	#666666	chr7
haplotype1-0000427	#D55E00	chr6
haplotype1-0000428	#56B4E9	chr2
haplotype1-0000429	#56B4E9	chr2
haplotype1-0000430	#E69F00	chr1
haplotype1-0000431	#CCA0BF	chr18
haplotype1-0000432	#CCA0BF	chr18
haplotype1-0000433	#808080	chr21
haplotype1-0000434	#CCA0BF	chr18
haplotype1-0000435	#00B28C	chr17
haplotype1-0000436	#E6AB23	chr8
haplotype1-0000437	#CCA0BF	chr18
haplotype1-0000438	#0072B2	chr5
haplotype1-0000439	#338CC2	chr19
haplotype1-0000440	#00B28C	chr17
haplotype1-0000441	#00B28C	chr17
haplotype1-0000442	#5699E9	chr9
haplotype1-0000443	#5699E9	chr9
haplotype1-0000444	#CCA0BF	chr18
haplotype1-0000445	#CCA0BF	chr18
haplotype1-0000446	#1A7FBA	chr12
haplotype1-0000447	#E6AB23	chr8
haplotype1-0000448	#D55E00	chr6
haplotype1-0000449	#00B28C	chr17
haplotype1-0000450	#666666	chr7
haplotype1-0000451	#D58C66	chr20
haplotype1-0000452	#D58C66	chr20
haplotype1-0000453	#E6AB23	chr8
haplotype1-0000454	#1A7FBA	chr12
haplotype1-0000455	#009E73	chr3
haplotype1-0000456	#E69F00	chr1
haplotype1-0000457	#808080	chr21
haplotype1-0000458	#CCA0BF	chr18
haplotype1-0000459	#CC8DB3	chr11
haplotype1-0000460	#567DE9	chr16
haplotype1-0000461	#D58C66	chr20
haplotype1-0000462	#00B28C	chr17
haplotype1-0000463	#8C564B	chrY
haplotype1-0000464	#8C564B	chrY
haplotype1-0000465	#D55E00	chr6
haplotype1-0000466	#5699E9	chr9
haplotype1-0000467	#56B4E9	chr2
haplotype1-0000468	#567DE9	chr16
haplotype1-0000469	#56B4E9	chr2
haplotype1-0000470	#E6AB23	chr8
haplotype1-0000471	#CC8DB3	chr11
haplotype1-0000472	#E6B847	chr15
haplotype1-0000473	#E69F00	chr1
haplotype1-0000474	#D55E00	chr6
haplotype1-0000475	#8C564B	chrY
haplotype1-0000476	#8C564B	chrY
haplotype1-0000477	#8C564B	chrY
haplotype1-0000478	#1A7FBA	chr12
haplotype1-0000479	#1A7FBA	chr12
haplotype1-0000480	#E6C47F	chr22
haplotype1-0000481	#666666	chr7
haplotype1-0000482	#1A7FBA	chr12
haplotype1-0000483	#00B28C	chr17
haplotype1-0000484	#009E73	chr3
haplotype1-0000485	#CCA0BF	chr18
haplotype1-0000486	#E6B847	chr15
haplotype1-0000487	#CCA0BF	chr18
haplotype1-0000488	#CCA0BF	chr18
haplotype1-0000489	#CCA0BF	chr18
haplotype1-0000490	#E6AB23	chr8
haplotype1-0000491	#56B4E9	chr2
haplotype1-0000492	#00A880	chr10
haplotype1-0000493	#CC79A7	chr4
haplotype1-0000494	#0072B2	chr5
haplotype1-0000495	#56B4E9	chr2
haplotype1-0000496	#009E73	chr3
haplotype1-0000497	#00A880	chr10
haplotype1-0000498	#CCA0BF	chr18
haplotype1-0000499	#E6B847	chr15
haplotype1-0000500	#E69F00	chr1
haplotype1-0000501	#808080	chr21
haplotype1-0000502	#0072B2	chr5
haplotype1-0000503	#737373	chr14
haplotype1-0000504	#666666	chr7
haplotype1-0000505	#009E73	chr3
haplotype1-0000506	#D57533	chr13
haplotype1-0000507	#5699E9	chr9
haplotype1-0000508	#CCA0BF	chr18
haplotype1-0000509	#00A880	chr10
haplotype1-0000510	#E6B847	chr15
haplotype1-0000511	#666666	chr7
haplotype1-0000512	#CC79A7	chr4
haplotype1-0000513	#E69F00	chr1
haplotype1-0000514	#00A880	chr10
haplotype1-0000515	#E69F00	chr1
haplotype1-0000516	#56B4E9	chr2
haplotype1-0000517	#E6C47F	chr22
haplotype1-0000518	#666666	chr7
haplotype1-0000519	#009E73	chr3
haplotype1-0000520	#338CC2	chr19
haplotype1-0000521	#CCA0BF	chr18
haplotype1-0000522	#338CC2	chr19
haplotype1-0000523	#CCA0BF	chr18
haplotype1-0000524	#0072B2	chr5
haplotype1-0000525	#E69F00	chr1
haplotype1-0000526	#E69F00	chr1
haplotype1-0000527	#E69F00	chr1
haplotype1-0000528	#56B4E9	chr2
haplotype1-0000529	#56B4E9	chr2
haplotype1-0000530	#D57533	chr13
haplotype1-0000531	#CCA0BF	chr18
haplotype1-0000532	#D55E00	chr6
haplotype1-0000533	#CCA0BF	chr18
haplotype1-0000534	#CCA0BF	chr18
haplotype1-0000535	#CCA0BF	chr18
haplotype1-0000536	#666666	chr7
haplotype1-0000537	#009E73	chr3
haplotype1-0000538	#808080	chr21
haplotype1-0000539	#E69F00	chr1
haplotype1-0000540	#CCA0BF	chr18
haplotype1-0000541	#5699E9	chr9
haplotype1-0000542	#5699E9	chr9
haplotype1-0000543	#5699E9	chr9
haplotype1-0000544	#5699E9	chr9
haplotype1-0000545	#CC8DB3	chr11
haplotype1-0000546	#00A880	chr10
haplotype1-0000547	#666666	chr7
haplotype1-0000548	#9467BD	chrX
haplotype1-0000549	#CCA0BF	chr18
haplotype1-0000550	#CCA0BF	chr18
haplotype1-0000551	#CCA0BF	chr18
haplotype1-0000552	#CCA0BF	chr18
haplotype1-0000553	#CCA0BF	chr18
haplotype1-0000554	#CCA0BF	chr18
haplotype1-0000555	#1A7FBA	chr12
haplotype1-0000556	#00B28C	chr17
haplotype1-0000557	#9467BD	chrX
haplotype1-0000558	#009E73	chr3
haplotype1-0000559	#D55E00	chr6
haplotype1-0000560	#666666	chr7
haplotype1-0000561	#E69F00	chr1
haplotype1-0000562	#9467BD	chrX
haplotype1-0000563	#E6B847	chr15
haplotype1-0000564	#E6B847	chr15
haplotype1-0000565	#D57533	chr13
haplotype1-0000566	#CCA0BF	chr18
haplotype1-0000567	#CCA0BF	chr18
haplotype1-0000568	#CCA0BF	chr18
haplotype1-0000569	#56B4E9	chr2
haplotype1-0000570	#8C564B	chrY
haplotype1-0000571	#5699E9	chr9
haplotype1-0000572	#CCA0BF	chr18
haplotype1-0000573	#CCA0BF	chr18
haplotype1-0000574	#CCA0BF	chr18
haplotype1-0000575	#1A7FBA	chr12
haplotype1-0000576	#CCA0BF	chr18
haplotype1-0000577	#CCA0BF	chr18
haplotype1-0000578	#CCA0BF	chr18
haplotype1-0000579	#CCA0BF	chr18
haplotype1-0000580	#CCA0BF	chr18
haplotype1-0000581	#CCA0BF	chr18
haplotype1-0000582	#CCA0BF	chr18
haplotype1-0000583	#E69F00	chr1
haplotype1-0000584	#CCA0BF	chr18
haplotype1-0000585	#E69F00	chr1
haplotype1-0000586	#666666	chr7
haplotype1-0000587	#CCA0BF	chr18
haplotype1-0000588	#CCA0BF	chr18
haplotype1-0000589	#CCA0BF	chr18
haplotype1-0000590	#CCA0BF	chr18
haplotype1-0000591	#CCA0BF	chr18
haplotype1-0000592	#808080	chr21
haplotype1-0000593	#CC79A7	chr4
haplotype1-0000594	#808080	chr21
haplotype1-0000595	#5699E9	chr9
haplotype1-0000596	#E6B847	chr15
haplotype1-0000597	#CC79A7	chr4
haplotype1-0000598	#CC79A7	chr4
haplotype1-0000599	#E69F00	chr1
haplotype1-0000600	#E69F00	chr1
haplotype1-0000601	#9467BD	chrX
haplotype1-0000602	#00A880	chr10
haplotype1-0000603	#00A880	chr10
haplotype1-0000604	#00B28C	chr17
haplotype1-0000605	#E69F00	chr1
haplotype1-0000606	#737373	chr14
haplotype1-0000607	#9467BD	chrX
haplotype1-0000608	#8C564B	chrY
haplotype1-0000609	#9467BD	chrX
haplotype1-0000610	#E6AB23	chr8
haplotype1-0000611	#00B28C	chr17
haplotype1-0000612	#CC8DB3	chr11
haplotype1-0000613	#56B4E9	chr2
haplotype1-0000614	#666666	chr7
haplotype1-0000615	#E6AB23	chr8
haplotype1-0000616	#D55E00	chr6
haplotype1-0000617	#D55E00	chr6
haplotype1-0000618	#E6AB23	chr8
haplotype1-0000619	#E69F00	chr1
haplotype1-0000620	#737373	chr14
haplotype1-0000621	#00A880	chr10
haplotype1-0000622	#CCA0BF	chr18
haplotype1-0000623	#009E73	chr3
haplotype1-0000624	#D55E00	chr6
haplotype1-0000625	#E6C47F	chr22
haplotype1-0000626	#567DE9	chr16
haplotype1-0000627	#E6B847	chr15
haplotype1-0000628	#CC79A7	chr4
haplotype1-0000629	#009E73	chr3
haplotype1-0000630	#009E73	chr3
haplotype1-0000631	#009E73	chr3
haplotype1-0000632	#009E73	chr3
haplotype1-0000633	#9467BD	chrX
haplotype1-0000634	#D55E00	chr6
haplotype1-0000635	#0072B2	chr5
haplotype1-0000636	#E69F00	chr1
haplotype1-0000637	#5699E9	chr9
haplotype1-0000638	#5699E9	chr9
haplotype1-0000639	#5699E9	chr9
haplotype1-0000640	#808080	chr21
haplotype1-0000641	#E6AB23	chr8
haplotype1-0000642	#D55E00	chr6
haplotype1-0000643	#D55E00	chr6
haplotype1-0000644	#E6AB23	chr8
haplotype1-0000645	#CC79A7	chr4
haplotype1-0000646	#E69F00	chr1
haplotype1-0000647	#CCA0BF	chr18
haplotype1-0000648	#567DE9	chr16
haplotype1-0000649	#567DE9	chr16
haplotype1-0000650	#567DE9	chr16
haplotype1-0000651	#567DE9	chr16
haplotype1-0000652	#D58C66	chr20
haplotype1-0000653	#D58C66	chr20
haplotype1-0000654	#D58C66	chr20
haplotype1-0000655	#D58C66	chr20
haplotype1-0000656	#D57533	chr13
haplotype1-0000657	#666666	chr7
haplotype1-0000658	#56B4E9	chr2
haplotype1-0000659	#E69F00	chr1
haplotype1-0000660	#666666	chr7
haplotype1-0000661	#0072B2	chr5
haplotype1-0000662	#D57533	chr13
haplotype1-0000663	#CCA0BF	chr18
haplotype1-0000664	#CCA0BF	chr18
haplotype1-0000665	#D58C66	chr20
haplotype1-0000666	#D58C66	chr20
haplotype1-0000667	#CC79A7	chr4
haplotype1-0000668	#CC79A7	chr4
haplotype1-0000669	#CC79A7	chr4
haplotype1-0000670	#CC79A7	chr4
haplotype1-0000671	#666666	chr7
haplotype1-0000672	#0072B2	chr5
haplotype1-0000673	#CCA0BF	chr18
haplotype1-0000674	#CCA0BF	chr18
haplotype1-0000675	#CCA0BF	chr18
haplotype1-0000676	#E6AB23	chr8
haplotype1-0000677	#5699E9	chr9
haplotype1-0000678	#00B28C	chr17
haplotype1-0000679	#00B28C	chr17
haplotype1-0000680	#CC79A7	chr4
haplotype1-0000681	#CCA0BF	chr18
haplotype1-0000682	#56B4E9	chr2
haplotype1-0000683	#CC8DB3	chr11
haplotype1-0000684	#CC8DB3	chr11
haplotype1-0000685	#CCA0BF	chr18
haplotype1-0000686	#E6B847	chr15
haplotype1-0000687	#9467BD	chrX
