Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr11	132831291	132831483	Maternal	OPCML	Hernandez	10	0	0	0	0	0.54517	0.68582	Ignored:DidNotMeet_cpg_difference
chr11	133121414	133122305	Maternal	OPCML	Akbari	45	0	0	0	0	0.85831	0.81564	Ignored:DidNotMeet_cpg_difference
chr12	200351	201073	Maternal	SLC6A12,RP11-283I3.2	Zink	85	0	0	0	0	0.13219	0.17067	Ignored:DidNotMeet_cpg_difference
chr12	3845430	3845920	Paternal	PARP11	Akbari	69	62	0	0.27093	0	0.62038	0.36007	Included
chr12	6454803	6455271	Maternal	CD27,CD27-AS1,LOC678655	Hernandez	10	0	0	0	0	0.67209	0.56618	Ignored:DidNotMeet_cpg_difference
chr12	14651159	14651402	Maternal	H2AFJ	Hernandez	13	0	0	0	0	0.198	0.12741	Ignored:DidNotMeet_cpg_difference
chr12	30992265	30994810	Maternal	AC024940.1	Akbari	143	0	39	0	0.35476	0.04155	0.1923	Included
chr12	30996914	30997274	Maternal	AC024940.1	Akbari	21	11	0	0.2794	0	0.78631	0.56073	Included
chr12	96198127	96198449	Paternal	ELK3	Hernandez	7	0	0	0	0	0.74064	0.82352	Ignored:DidNotMeet_cpg_difference
chr12	130374845	130375163	Maternal	PIWIL1	Hernandez	40	0	40	0	0.174	0.76363	0.93763	Included
chr13	19317211	19317685	Maternal	GJA3	Akbari	25	0	0	0	0	0.70882	0.57956	Ignored:DidNotMeet_cpg_difference
chr13	47537482	47542150	Maternal	RB1,PPP1R26P1	Akbari,Court,Hernandez,Joshi,Zink	258	0	216	0	0.74566	0.33571	0.97012	Included
chr13	47630529	47633749	Maternal	LPAR6,RB1	Akbari	29	0	20	0	0.44739	0.34128	0.70862	Included
chr13	59487091	59488917	Maternal	TARDBPP2	Akbari,Hernandez,Zink	39	0	34	0	0.6278	0.16272	0.72031	Included
chr13	98425642	98426046	Paternal	UBAC2	Akbari	18	18	0	0.27719	0	0.67326	0.39607	Included
chr13	100190731	100191002	Maternal	NALCN-AS1	Akbari	22	0	0	0	0	0.63364	0.54112	Ignored:DidNotMeet_cpg_difference
chr14	27997060	27998007	Maternal	NPAS3	Akbari,Zink	117	0	0	0	0	0.49125	0.45448	Ignored:DidNotMeet_cpg_difference
chr14	46476152	46476528	Maternal	PTGDR	Akbari	18	0	1	0	0.23466	0.26934	0.48464	Ignored:DidNotMeet_cpg_difference
chr14	94961427	94961490	Paternal	DLK1	Joshi,Zink	7	0	0	0	0	0.43359	0.38805	Ignored:DidNotMeet_cpg_difference
chr14	95042558	95046625	Paternal	IG-DMR,MEG3,MEG3/DLK1	Akbari,Court,Hernandez,Zink	96	60	0	0.46816	0	0.93701	0.58502	Included
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	242	0	0.74895	0	0.95214	0.21092	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	26	0	10	0	0.32182	0.21487	0.39257	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	0	52	0	0.74494	0.09847	0.84341	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.68927	0.74315	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	25	0	0.33759	0	0.86572	0.79638	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	2	0	0.46551	0.68949	0.87652	Included
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	10	0	0.53501	0	0.74993	0.21492	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	0	0	0	0	0.90445	0.77121	Ignored:DidNotMeet_cpg_difference
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	5	0	0.38947	0	0.56532	0.20123	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	56	0	0.64931	0	0.8907	0.30184	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	116	107	0	0.56737	0	0.75547	0.22657	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	4	0	0.20887	0	0.87296	0.67884	Included
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.79631	0.88535	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	6	0	0.56718	0	0.67776	0.17263	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	45	0	0.4779	0	0.77201	0.50619	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	33	0	0.55411	0	0.68888	0.15737	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	34	0	0.36598	0	0.4663	0.1389	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.78041	0.88784	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	29	0	0.53644	0	0.79728	0.53132	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	0	4	0	0.38946	0.65442	0.85998	Included
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.72938	0.83172	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	0	2	0	0.42182	0.40108	0.74428	Included
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.62196	0.80383	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	0	4	0	0.45169	0.56713	0.82865	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	42	0	0.28477	0	0.53991	0.25778	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	7	0	0	0	0	0.68079	0.7102	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.60862	0.78452	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	0	0	0	0	0.50998	0.68767	Ignored:DidNotMeet_cpg_difference
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	3	0	0.35724	0.6003	0.79942	Included
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	41	0	0.45707	0	0.61954	0.26955	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	31	0	0.33759	0	0.4508	0.1132	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	0	0	0	0	0.59317	0.83734	Ignored:DidNotMeet_cpg_difference
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	0	0	0	0	0.59598	0.73103	Ignored:DidNotMeet_cpg_difference
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.74341	0.84784	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	77	0	0.55354	0	0.67693	0.13882	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	15	0	0.68244	0	0.83899	0.31655	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	78	72	0	0.5171	0	0.71182	0.21531	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	39	27	0	0.62886	0	0.88224	0.39959	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	87	52	0	0.38854	0	0.74112	0.5015	Included
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	1	0	0.4296	0.74995	0.90697	Included
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	122	0	0.88902	0	0.92182	0.19413	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	386	1	10	0.39787	0.41818	0.82252	0.93504	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	0	19	0	0.3709	0.77298	0.94111	Ignored:DidNotMeet_cpg_difference
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	217	0	3	0	0.34502	0.85516	0.96183	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	575	0	17	0	0.3359	0.81337	0.94233	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	16	0	3	0	0.44131	0.53374	0.78167	Included
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.86566	0.9131	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.60569	0.46276	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	1	0	0.18233	0.29755	0.46384	Ignored:DidNotMeet_cpg_difference
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	0	0	0	0.71465	0.55594	Ignored:DidNotMeet_cpg_difference
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	0	0	0	0	0.51124	0.58123	Ignored:DidNotMeet_cpg_difference
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	34	0	0.21294	0.22539	0.43362	Included
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	66	0	0.47882	0	0.87376	0.41001	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	0	133	0	0.46795	0.18196	0.62572	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	0	77	0	0.54917	0.26349	0.78146	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	34	0	0.359	0	0.85796	0.49896	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.70183	0.65071	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	54	0	0.26565	0	0.53583	0.35065	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	20	0	0.27213	0	0.61399	0.35452	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	131	0	46	0	0.70546	0.64552	0.96422	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	73	0	0.84696	0	0.882	0.08026	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	86	0	0.22656	0	0.43779	0.24474	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.31831	0.41281	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.40788	0.54975	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	0	66	0	0.34294	0.25233	0.52671	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	0	93	0	0.49778	0.12653	0.60689	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	0	0	0	0.61115	0.68438	Ignored:DidNotMeet_cpg_difference
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	64	0	0.7125	0.09089	0.79616	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	38	0	0.80899	0.02856	0.83754	Included
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.26433	0.2101	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	0	34	0	0.38404	0.61227	0.92013	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	17	0	0.2386	0.56695	0.78288	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	0	131	0	0.86371	0.11736	0.96982	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	0	112	0	0.86198	0.18559	0.97473	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	0	217	0	0.77253	0.13022	0.89736	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	2	0	0.18685	0.58444	0.76837	Included
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	26	0	0.41954	0	0.57917	0.15963	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.40136	0.53776	0.93912	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.65889	0.77449	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	54	22	0	0.22013	0	0.7032	0.54135	Included
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	0	0	0	0.79445	0.87514	Ignored:DidNotMeet_cpg_difference
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	32	0	0.48768	0.2996	0.78728	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.55232	0.54583	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	475	0	0.68702	0	0.91201	0.22499	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.4917	0	0.73942	0.24772	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	0	59	0	0.34835	0.55382	0.88245	Included
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	35	0	0.31157	0.13247	0.44404	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	50	0	0.82409	0	0.96378	0.25156	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	51	0	0.21876	0	0.24778	0.02902	Included
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	138	0	0.56484	0	0.96872	0.42703	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.88106	0	0.95087	0.11781	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	50	0	0.51579	0	0.93888	0.42309	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	0	259	0	0.85743	0.26763	0.95886	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	337	0	0.81506	0	0.89336	0.12956	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	242	0	0.82417	0	0.87048	0.04922	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	25	0	0.46933	0	0.62882	0.15948	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	17	0	1	0	0.14046	0.3742	0.50404	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	0	0	0	0	0.86125	0.80938	Ignored:DidNotMeet_cpg_difference
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.95735	0.97569	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	58	0	57	0	0.54631	0.40678	0.94568	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	54	0	0.38986	0.49334	0.8832	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.38322	0.454	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	22	0	0.36083	0	0.64325	0.28242	Included
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	72	0	0.70273	0	0.84064	0.20959	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	0	0	0	0	0.11232	0.13942	Ignored:DidNotMeet_cpg_difference
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	27	0	0.40639	0	0.52478	0.12452	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	0	0	0	0.40454	0.35607	Ignored:DidNotMeet_cpg_difference
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	77	0	0.52775	0	0.9462	0.42168	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.90335	0.91644	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	61	0	0.88369	0	0.97122	0.09811	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	67	0	0.41128	0	0.88556	0.47428	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	45	0	0.17452	0	0.8647	0.69415	Included
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	31	0	0.30659	0	0.59376	0.28717	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	100	0	8	0	0.17067	0.73649	0.82909	Ignored:DidNotMeet_cpg_difference
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	35	0	0.28017	0	0.97749	0.69732	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.47092	0.30723	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.10532	0.27229	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	0	0	0	0	0.09538	0.12649	Ignored:DidNotMeet_cpg_difference
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.12483	0.16785	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	17	0	0.2478	0	0.68029	0.44422	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	109	0	0.63582	0	0.95306	0.32182	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	49	0	0	0	0	0.90646	0.84805	Ignored:DidNotMeet_cpg_difference
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	2	0	0.2201	0.53525	0.75572	Included
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	155	0	0.89147	0	0.96834	0.08103	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.47461	0.51291	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	107	0	0.55284	0	0.97962	0.42677	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.66737	0.77131	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	59	0	0.84872	0	0.96861	0.23773	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	0	0	0	0	0.55745	0.57476	Ignored:DidNotMeet_cpg_difference
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	0	61	0	0.61135	0.07675	0.68269	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	0	58	0	0.49221	0.22228	0.71449	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	0	162	0	0.80998	0.16094	0.93819	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.06833	0.17129	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	0	121	0	0.87077	0.03268	0.8966	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	0	221	0	0.81714	0.15038	0.94098	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.78891	0.93097	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	0	89	0	0.8068	0.07578	0.88258	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	0	60	0	0.4835	0.3532	0.79828	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	56	0	0.22091	0	0.42106	0.21792	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	21	0	0.57158	0	0.62273	0.05115	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	42	42	0	0.68438	0	0.84117	0.15679	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.63849	0.64645	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	54	0	0.43707	0	0.94893	0.52598	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	20	0	0.46768	0	0.81981	0.56673	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	24	0	0.4131	0	0.59115	0.39209	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	202	0	0.82659	0	0.95224	0.19797	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	49	49	0	0.55648	0	0.91176	0.35529	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	116	0	0.30469	0	0.89998	0.59529	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	22	0	0.27642	0	0.46656	0.19014	Included
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.78359	0.68154	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.79318	0.15073	0.94392	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	0	22	0	0.53456	0.2299	0.76446	Included
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.27612	0.37435	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	63	0	0.703	0.25449	0.95749	Included
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	132	0	0.369	0.60578	0.95698	Included
