sample	category	subcategory	var_type	count	percentage
T2T04_2	chromosome	chr15	DEL	21160	3.533037911700767
T2T04_2	chromosome	chr16	DEL	20286	3.387108084913127
T2T04_2	chromosome	chr17	DEL	20664	3.4502219001599554
T2T04_2	chromosome	chr18	DEL	15009	2.506019187935577
T2T04_2	chromosome	chr19	DEL	17436	2.9112499540838646
T2T04_2	chromosome	chr20	DEL	14151	2.362760845391189
T2T04_2	chromosome	chr21	DEL	9343	1.5599798302939636
T2T04_2	chromosome	chr22	DEL	11221	1.8735452933456667
T2T04_2	chromosome	chr1	INS	41556	7.863097783513153
T2T04_2	chromosome	chr2	INS	39660	7.504342528013563
T2T04_2	chromosome	chr3	INS	33243	6.290137636378086
T2T04_2	chromosome	chr4	INS	32203	6.093352053192657
T2T04_2	chromosome	chr5	INS	29627	5.6059293009949025
T2T04_2	chromosome	chr6	INS	31296	5.921732318626134
T2T04_2	chromosome	chr7	INS	28939	5.475748069041465
T2T04_2	chromosome	chr8	INS	24041	4.548963659000859
T2T04_2	chromosome	chr9	INS	26048	4.928721991167355
T2T04_2	chromosome	chrX	INS	20472	3.873648518242402
T2T04_2	chromosome	chr10	INS	24041	4.548963659000859
T2T04_2	chromosome	chr11	INS	22628	4.281600169538349
T2T04_2	chromosome	chr12	INS	24302	4.598349271704126
T2T04_2	chromosome	chr13	INS	18679	3.5343826041544464
T2T04_2	chromosome	chr14	INS	17168	3.2484758578148476
T2T04_2	chromosome	chr15	INS	18640	3.527003144784993
T2T04_2	chromosome	chr16	INS	17476	3.30675466514284
T2T04_2	chromosome	chr17	INS	18533	3.506756935745723
T2T04_2	chromosome	chr18	INS	13037	2.466820815373495
T2T04_2	chromosome	chr19	INS	15725	2.9754358611450646
T2T04_2	chromosome	chr20	INS	12301	2.3275571718884223
T2T04_2	chromosome	chr21	INS	8377	1.585070029177247
T2T04_2	chromosome	chr22	INS	10502	1.9871559563590127
T2T04_2	chromosome	chr1	SNV	301145	7.099348683174488
T2T04_2	chromosome	chr2	SNV	287343	6.773973164652931
T2T04_2	chromosome	chr3	SNV	272792	6.430940331005114
T2T04_2	chromosome	chr4	SNV	263171	6.204129878628944
T2T04_2	chromosome	chr5	SNV	236124	5.5665098489627685
T2T04_2	chromosome	chr6	SNV	271625	6.403428866716268
T2T04_2	chromosome	chr7	SNV	230108	5.42468553948402
T2T04_2	chromosome	chr8	SNV	206781	4.874762722460954
T2T04_2	chromosome	chr9	SNV	184805	4.356689081319834
T2T04_2	chromosome	chrX	SNV	156365	3.6862297459515476
T2T04_2	chromosome	chr10	SNV	176133	4.152250847975467
T2T04_2	chromosome	chr11	SNV	224279	5.287269665156955
T2T04_2	chromosome	chr12	SNV	166737	3.930744662493034
T2T04_2	chromosome	chr13	SNV	146778	3.4602208272393202
T2T04_2	chromosome	chr14	SNV	164928	3.8880983566673932
T2T04_2	chromosome	chr15	SNV	174855	4.122122612019044
T2T04_2	chromosome	chr16	SNV	144619	3.4093234395789778
T2T04_2	chromosome	chr17	SNV	130638	3.0797280820619597
T2T04_2	chromosome	chr18	SNV	108307	2.5532854864885
T2T04_2	chromosome	chr19	SNV	113451	2.6745528149390787
T2T04_2	chromosome	chr20	SNV	104609	2.4661069132750004
T2T04_2	chromosome	chr21	SNV	76545	1.8045115972491366
T2T04_2	chromosome	chr22	SNV	99730	2.351086832499267
