contig	color	chromosome
haplotype1-0000103	#808080	chr21
haplotype1-0000104	#737373	chr14
haplotype1-0000105	#E69F00	chr1
haplotype1-0000106	#808080	chr21
haplotype1-0000107	#56B4E9	chr2
haplotype1-0000108	#CCA0BF	chr18
haplotype1-0000109	#E69F00	chr1
haplotype1-0000110	#00B28C	chr17
haplotype1-0000111	#E6B847	chr15
haplotype1-0000112	#E6B847	chr15
haplotype1-0000113	#00B28C	chr17
haplotype1-0000114	#E6C47F	chr22
haplotype1-0000115	#808080	chr21
haplotype1-0000116	#808080	chr21
haplotype1-0000117	#338CC2	chr19
haplotype1-0000118	#CCA0BF	chr18
haplotype1-0000119	#D55E00	chr6
haplotype1-0000120	#D55E00	chr6
haplotype1-0000121	#9467BD	chrX
haplotype1-0000122	#00B28C	chr17
haplotype1-0000123	#00B28C	chr17
haplotype1-0000124	#00B28C	chr17
haplotype1-0000125	#666666	chr7
haplotype1-0000126	#666666	chr7
haplotype1-0000127	#009E73	chr3
haplotype1-0000128	#E69F00	chr1
haplotype1-0000129	#E6C47F	chr22
haplotype1-0000130	#E6C47F	chr22
haplotype1-0000131	#737373	chr14
haplotype1-0000132	#808080	chr21
haplotype1-0000133	#808080	chr21
haplotype1-0000134	#CCA0BF	chr18
haplotype1-0000135	#666666	chr7
haplotype1-0000136	#CCA0BF	chr18
haplotype1-0000137	#00B28C	chr17
haplotype1-0000138	#00B28C	chr17
haplotype1-0000139	#567DE9	chr16
haplotype1-0000140	#D55E00	chr6
haplotype1-0000141	#808080	chr21
haplotype1-0000142	#0072B2	chr5
haplotype1-0000143	#666666	chr7
haplotype1-0000144	#808080	chr21
haplotype1-0000145	#808080	chr21
haplotype1-0000146	#808080	chr21
haplotype1-0000147	#808080	chr21
haplotype1-0000148	#808080	chr21
haplotype1-0000149	#808080	chr21
haplotype1-0000150	#808080	chr21
haplotype1-0000151	#00B28C	chr17
haplotype1-0000152	#00B28C	chr17
haplotype1-0000153	#E69F00	chr1
haplotype1-0000154	#E69F00	chr1
haplotype1-0000155	#D55E00	chr6
haplotype1-0000156	#00B28C	chr17
haplotype1-0000157	#009E73	chr3
haplotype1-0000158	#737373	chr14
haplotype1-0000159	#00B28C	chr17
haplotype1-0000160	#737373	chr14
haplotype1-0000161	#737373	chr14
haplotype1-0000162	#009E73	chr3
haplotype1-0000163	#CCA0BF	chr18
haplotype1-0000164	#CCA0BF	chr18
haplotype1-0000165	#CCA0BF	chr18
haplotype1-0000166	#CCA0BF	chr18
haplotype1-0000167	#CCA0BF	chr18
haplotype1-0000168	#D55E00	chr6
haplotype1-0000169	#009E73	chr3
haplotype1-0000170	#D57533	chr13
haplotype1-0000171	#00B28C	chr17
haplotype1-0000172	#808080	chr21
haplotype1-0000173	#808080	chr21
haplotype1-0000174	#808080	chr21
haplotype1-0000175	#808080	chr21
haplotype1-0000176	#808080	chr21
haplotype1-0000177	#808080	chr21
haplotype1-0000178	#808080	chr21
haplotype1-0000179	#808080	chr21
haplotype1-0000180	#D57533	chr13
haplotype1-0000181	#808080	chr21
haplotype1-0000182	#808080	chr21
haplotype1-0000183	#00B28C	chr17
haplotype1-0000184	#808080	chr21
haplotype1-0000185	#808080	chr21
haplotype1-0000186	#808080	chr21
haplotype1-0000187	#808080	chr21
haplotype1-0000188	#808080	chr21
haplotype1-0000189	#808080	chr21
haplotype1-0000190	#808080	chr21
haplotype1-0000191	#808080	chr21
haplotype1-0000192	#808080	chr21
haplotype1-0000193	#808080	chr21
haplotype1-0000194	#808080	chr21
haplotype1-0000195	#808080	chr21
haplotype1-0000196	#CC79A7	chr4
haplotype1-0000197	#CC79A7	chr4
haplotype1-0000198	#CC79A7	chr4
haplotype2-0000199	#E6AB23	chr8
haplotype2-0000200	#E69F00	chr1
haplotype2-0000201	#567DE9	chr16
haplotype2-0000202	#E6B847	chr15
haplotype2-0000203	#666666	chr7
haplotype2-0000204	#D57533	chr13
haplotype2-0000205	#E69F00	chr1
haplotype2-0000206	#5699E9	chr9
haplotype2-0000207	#737373	chr14
haplotype2-0000208	#56B4E9	chr2
haplotype2-0000209	#1A7FBA	chr12
haplotype2-0000210	#E6B847	chr15
haplotype2-0000211	#00B28C	chr17
haplotype2-0000212	#808080	chr21
haplotype2-0000213	#E6C47F	chr22
haplotype2-0000214	#CC8DB3	chr11
haplotype2-0000215	#338CC2	chr19
haplotype2-0000216	#0072B2	chr5
haplotype2-0000217	#D55E00	chr6
haplotype2-0000218	#CC79A7	chr4
haplotype2-0000219	#567DE9	chr16
haplotype2-0000220	#9467BD	chrX
haplotype2-0000221	#5699E9	chr9
haplotype2-0000222	#567DE9	chr16
haplotype2-0000223	#D58C66	chr20
haplotype2-0000224	#009E73	chr3
haplotype2-0000225	#567DE9	chr16
haplotype2-0000226	#737373	chr14
haplotype2-0000227	#00A880	chr10
haplotype2-0000228	#E6B847	chr15
haplotype2-0000229	#CCA0BF	chr18
haplotype2-0000230	#E6C47F	chr22
haplotype2-0000231	#567DE9	chr16
haplotype2-0000232	#00A880	chr10
haplotype2-0000233	#56B4E9	chr2
haplotype2-0000234	#E6AB23	chr8
haplotype2-0000235	#00A880	chr10
haplotype2-0000236	#666666	chr7
haplotype2-0000237	#CC8DB3	chr11
haplotype2-0000238	#338CC2	chr19
haplotype2-0000239	#5699E9	chr9
haplotype2-0000240	#D57533	chr13
haplotype2-0000241	#E69F00	chr1
haplotype2-0000242	#1A7FBA	chr12
haplotype2-0000243	#1A7FBA	chr12
haplotype2-0000244	#1A7FBA	chr12
haplotype2-0000245	#1A7FBA	chr12
haplotype2-0000246	#1A7FBA	chr12
haplotype2-0000247	#1A7FBA	chr12
haplotype2-0000248	#1A7FBA	chr12
haplotype2-0000249	#567DE9	chr16
haplotype2-0000250	#5699E9	chr9
haplotype2-0000251	#CC8DB3	chr11
haplotype2-0000252	#E6B847	chr15
haplotype2-0000253	#00A880	chr10
haplotype2-0000254	#00A880	chr10
haplotype2-0000255	#00A880	chr10
haplotype2-0000256	#5699E9	chr9
haplotype2-0000257	#E6C47F	chr22
haplotype2-0000258	#CC79A7	chr4
haplotype2-0000259	#00A880	chr10
haplotype2-0000260	#00A880	chr10
haplotype2-0000261	#567DE9	chr16
haplotype2-0000262	#567DE9	chr16
haplotype2-0000263	#567DE9	chr16
haplotype2-0000264	#E69F00	chr1
haplotype2-0000265	#1A7FBA	chr12
haplotype2-0000266	#1A7FBA	chr12
haplotype2-0000267	#E6B847	chr15
haplotype2-0000268	#E6B847	chr15
haplotype2-0000269	#E6B847	chr15
haplotype2-0000270	#009E73	chr3
haplotype2-0000271	#00A880	chr10
haplotype2-0000272	#CC8DB3	chr11
haplotype2-0000273	#E6C47F	chr22
haplotype2-0000274	#567DE9	chr16
haplotype2-0000275	#E6AB23	chr8
haplotype2-0000276	#E6AB23	chr8
haplotype2-0000277	#E6AB23	chr8
haplotype2-0000278	#666666	chr7
haplotype2-0000279	#E6C47F	chr22
haplotype2-0000280	#567DE9	chr16
haplotype2-0000281	#D57533	chr13
haplotype2-0000282	#567DE9	chr16
haplotype2-0000283	#E6C47F	chr22
haplotype2-0000284	#567DE9	chr16
haplotype2-0000285	#567DE9	chr16
haplotype2-0000286	#567DE9	chr16
haplotype2-0000287	#567DE9	chr16
haplotype2-0000288	#567DE9	chr16
haplotype2-0000289	#CCA0BF	chr18
haplotype2-0000290	#E6B847	chr15
haplotype2-0000291	#E6C47F	chr22
haplotype2-0000292	#E69F00	chr1
haplotype2-0000293	#E69F00	chr1
haplotype2-0000294	#E69F00	chr1
haplotype2-0000295	#E69F00	chr1
haplotype2-0000296	#E6AB23	chr8
haplotype2-0000297	#E6B847	chr15
haplotype2-0000298	#E6B847	chr15
haplotype2-0000299	#1A7FBA	chr12
haplotype2-0000300	#1A7FBA	chr12
haplotype2-0000301	#1A7FBA	chr12
haplotype2-0000302	#1A7FBA	chr12
haplotype2-0000303	#1A7FBA	chr12
haplotype2-0000304	#5699E9	chr9
haplotype2-0000305	#E6B847	chr15
haplotype2-0000306	#E6B847	chr15
haplotype2-0000307	#E6B847	chr15
haplotype2-0000308	#E6B847	chr15
haplotype2-0000309	#CC79A7	chr4
haplotype2-0000310	#D55E00	chr6
haplotype2-0000311	#0072B2	chr5
haplotype2-0000312	#567DE9	chr16
haplotype2-0000313	#666666	chr7
haplotype2-0000314	#E6C47F	chr22
haplotype2-0000315	#5699E9	chr9
haplotype2-0000316	#666666	chr7
haplotype2-0000317	#567DE9	chr16
haplotype2-0000318	#567DE9	chr16
haplotype2-0000319	#338CC2	chr19
haplotype2-0000320	#E69F00	chr1
haplotype2-0000321	#D55E00	chr6
haplotype2-0000322	#808080	chr21
unassigned-0000325	#E6C47F	chr22
unassigned-0000326	#E6C47F	chr22
unassigned-0000328	#808080	chr21
unassigned-0000329	#808080	chr21
unassigned-0000330	#808080	chr21
unassigned-0000331	#737373	chr14
unassigned-0000332	#E6C47F	chr22
unassigned-0000333	#E6B847	chr15
unassigned-0000334	#D57533	chr13
unassigned-0000335	#E6C47F	chr22
unassigned-0000336	#737373	chr14
unassigned-0000337	#E6C47F	chr22
unassigned-0000338	#E6C47F	chr22
unassigned-0000339	#D57533	chr13
unassigned-0000340	#E6C47F	chr22
unassigned-0000341	#E6C47F	chr22
unassigned-0000342	#E6C47F	chr22
unassigned-0000343	#D58C66	chr20
unassigned-0000344	#D58C66	chr20
unassigned-0000345	#E6C47F	chr22
unassigned-0000346	#D57533	chr13
unassigned-0000347	#D57533	chr13
unassigned-0000348	#E6C47F	chr22
unassigned-0000349	#737373	chr14
unassigned-0000350	#808080	chr21
unassigned-0000351	#E6C47F	chr22
unassigned-0000352	#9467BD	chrX
unassigned-0000353	#808080	chr21
unassigned-0000354	#808080	chr21
unassigned-0000355	#E6C47F	chr22
unassigned-0000356	#E6C47F	chr22
unassigned-0000357	#D57533	chr13
unassigned-0000358	#E6C47F	chr22
unassigned-0000359	#808080	chr21
unassigned-0000360	#E6C47F	chr22
unassigned-0000361	#E6AB23	chr8
unassigned-0000362	#D57533	chr13
unassigned-0000363	#737373	chr14
unassigned-0000364	#D57533	chr13
unassigned-0000367	#0072B2	chr5
unassigned-0000368	#1A7FBA	chr12
unassigned-0000369	#E69F00	chr1
unassigned-0000371	#D57533	chr13
unassigned-0000372	#E6C47F	chr22
unassigned-0000373	#E6C47F	chr22
unassigned-0000374	#9467BD	chrX
unassigned-0000375	#9467BD	chrX
unassigned-0000376	#9467BD	chrX
unassigned-0000378	#56B4E9	chr2
unassigned-0000379	#0072B2	chr5
unassigned-0000380	#0072B2	chr5
unassigned-0000381	#CC79A7	chr4
unassigned-0000382	#CC79A7	chr4
unassigned-0000383	#009E73	chr3
unassigned-0000384	#CC79A7	chr4
unassigned-0000385	#CC79A7	chr4
unassigned-0000386	#737373	chr14
unassigned-0000387	#567DE9	chr16
unassigned-0000388	#CC8DB3	chr11
unassigned-0000389	#567DE9	chr16
unassigned-0000390	#808080	chr21
unassigned-0000391	#D57533	chr13
unassigned-0000393	#D55E00	chr6
unassigned-0000394	#D55E00	chr6
unassigned-0000395	#D55E00	chr6
unassigned-0000396	#338CC2	chr19
unassigned-0000397	#808080	chr21
unassigned-0000398	#567DE9	chr16
unassigned-0000400	#E6C47F	chr22
unassigned-0000403	#E69F00	chr1
unassigned-0000404	#D57533	chr13
unassigned-0000405	#D57533	chr13
unassigned-0000407	#808080	chr21
unassigned-0000408	#E6C47F	chr22
unassigned-0000409	#E6C47F	chr22
unassigned-0000410	#D57533	chr13
unassigned-0000411	#E6C47F	chr22
unassigned-0000412	#E6C47F	chr22
unassigned-0000413	#E6C47F	chr22
unassigned-0000414	#5699E9	chr9
unassigned-0000416	#D57533	chr13
unassigned-0000417	#808080	chr21
unassigned-0000418	#CCA0BF	chr18
unassigned-0000419	#CCA0BF	chr18
unassigned-0000420	#CCA0BF	chr18
unassigned-0000421	#567DE9	chr16
unassigned-0000422	#567DE9	chr16
unassigned-0000423	#E6C47F	chr22
unassigned-0000424	#00A880	chr10
unassigned-0000426	#666666	chr7
unassigned-0000427	#808080	chr21
unassigned-0000428	#E6B847	chr15
unassigned-0000429	#E6B847	chr15
unassigned-0000430	#E6B847	chr15
unassigned-0000431	#E6B847	chr15
unassigned-0000432	#E6C47F	chr22
unassigned-0000434	#338CC2	chr19
unassigned-0000435	#009E73	chr3
unassigned-0000436	#009E73	chr3
unassigned-0000437	#009E73	chr3
unassigned-0000438	#009E73	chr3
unassigned-0000439	#009E73	chr3
unassigned-0000440	#CC8DB3	chr11
unassigned-0000441	#E6C47F	chr22
unassigned-0000442	#E6C47F	chr22
unassigned-0000443	#E6C47F	chr22
unassigned-0000444	#E6C47F	chr22
unassigned-0000445	#666666	chr7
unassigned-0000446	#56B4E9	chr2
unassigned-0000447	#56B4E9	chr2
unassigned-0000448	#56B4E9	chr2
unassigned-0000449	#E6B847	chr15
unassigned-0000450	#808080	chr21
unassigned-0000451	#808080	chr21
unassigned-0000452	#808080	chr21
unassigned-0000453	#D57533	chr13
unassigned-0000454	#E6B847	chr15
unassigned-0000455	#E6C47F	chr22
unassigned-0000456	#737373	chr14
unassigned-0000457	#D57533	chr13
unassigned-0000458	#D57533	chr13
unassigned-0000459	#808080	chr21
unassigned-0000460	#567DE9	chr16
unassigned-0000461	#D57533	chr13
unassigned-0000462	#D57533	chr13
unassigned-0000463	#E6C47F	chr22
unassigned-0000464	#E6C47F	chr22
unassigned-0000465	#E6C47F	chr22
unassigned-0000466	#E6C47F	chr22
unassigned-0000467	#E6C47F	chr22
unassigned-0000468	#009E73	chr3
unassigned-0000469	#009E73	chr3
unassigned-0000470	#666666	chr7
unassigned-0000471	#009E73	chr3
unassigned-0000472	#737373	chr14
unassigned-0000473	#666666	chr7
unassigned-0000474	#D57533	chr13
unassigned-0000475	#D57533	chr13
unassigned-0000476	#808080	chr21
unassigned-0000477	#D57533	chr13
unassigned-0000479	#666666	chr7
unassigned-0000481	#D57533	chr13
unassigned-0000482	#666666	chr7
unassigned-0000483	#9467BD	chrX
unassigned-0000484	#9467BD	chrX
unassigned-0000487	#E6B847	chr15
unassigned-0000488	#E6C47F	chr22
unassigned-0000489	#D57533	chr13
unassigned-0000490	#E6C47F	chr22
unassigned-0000491	#E6C47F	chr22
unassigned-0000492	#E6C47F	chr22
unassigned-0000493	#E6B847	chr15
unassigned-0000494	#D57533	chr13
unassigned-0000495	#E6C47F	chr22
unassigned-0000497	#E6C47F	chr22
unassigned-0000498	#E6C47F	chr22
unassigned-0000499	#E6C47F	chr22
unassigned-0000500	#666666	chr7
unassigned-0000501	#666666	chr7
unassigned-0000502	#D57533	chr13
unassigned-0000503	#D57533	chr13
unassigned-0000504	#808080	chr21
unassigned-0000505	#808080	chr21
unassigned-0000506	#CC8DB3	chr11
unassigned-0000508	#E69F00	chr1
unassigned-0000509	#E6C47F	chr22
unassigned-0000510	#E6C47F	chr22
unassigned-0000511	#E6C47F	chr22
unassigned-0000512	#00B28C	chr17
unassigned-0000514	#D57533	chr13
unassigned-0000515	#E6C47F	chr22
unassigned-0000516	#E6AB23	chr8
unassigned-0000517	#E6AB23	chr8
unassigned-0000519	#E6C47F	chr22
unassigned-0000520	#D57533	chr13
unassigned-0000521	#E6C47F	chr22
unassigned-0000522	#E6C47F	chr22
unassigned-0000523	#D57533	chr13
unassigned-0000524	#E6C47F	chr22
unassigned-0000525	#D57533	chr13
unassigned-0000527	#E6C47F	chr22
unassigned-0000528	#E6C47F	chr22
unassigned-0000529	#E6C47F	chr22
unassigned-0000530	#E6C47F	chr22
unassigned-0000531	#D57533	chr13
unassigned-0000532	#E6C47F	chr22
unassigned-0000533	#E6C47F	chr22
unassigned-0000534	#E6C47F	chr22
unassigned-0000535	#E6C47F	chr22
unassigned-0000536	#E6C47F	chr22
unassigned-0000537	#E6C47F	chr22
unassigned-0000538	#737373	chr14
unassigned-0000539	#737373	chr14
unassigned-0000540	#737373	chr14
unassigned-0000541	#737373	chr14
unassigned-0000542	#737373	chr14
unassigned-0000543	#737373	chr14
unassigned-0000544	#737373	chr14
unassigned-0000545	#737373	chr14
unassigned-0000546	#E6C47F	chr22
unassigned-0000547	#737373	chr14
unassigned-0000548	#E69F00	chr1
unassigned-0000549	#E69F00	chr1
unassigned-0000550	#E6C47F	chr22
unassigned-0000551	#E69F00	chr1
unassigned-0000553	#E6C47F	chr22
unassigned-0000554	#E6C47F	chr22
unassigned-0000555	#E6C47F	chr22
unassigned-0000556	#E6C47F	chr22
unassigned-0000558	#E6C47F	chr22
unassigned-0000560	#D57533	chr13
unassigned-0000561	#E6C47F	chr22
unassigned-0000562	#0072B2	chr5
unassigned-0000563	#D57533	chr13
unassigned-0000564	#D57533	chr13
unassigned-0000565	#E6C47F	chr22
unassigned-0000566	#D57533	chr13
unassigned-0000567	#666666	chr7
unassigned-0000569	#E6C47F	chr22
unassigned-0000570	#D55E00	chr6
unassigned-0000572	#E6C47F	chr22
unassigned-0000573	#808080	chr21
unassigned-0000574	#E6C47F	chr22
unassigned-0000575	#E6C47F	chr22
unassigned-0000576	#D57533	chr13
unassigned-0000577	#D57533	chr13
unassigned-0000578	#808080	chr21
unassigned-0000579	#E6C47F	chr22
unassigned-0000580	#E6C47F	chr22
unassigned-0000582	#D57533	chr13
unassigned-0000583	#E6C47F	chr22
unassigned-0000584	#D57533	chr13
unassigned-0000586	#E6C47F	chr22
unassigned-0000587	#E6C47F	chr22
unassigned-0000588	#CC8DB3	chr11
unassigned-0000589	#D57533	chr13
unassigned-0000590	#338CC2	chr19
unassigned-0000591	#E69F00	chr1
unassigned-0000592	#E6C47F	chr22
unassigned-0000593	#808080	chr21
unassigned-0000594	#0072B2	chr5
unassigned-0000595	#0072B2	chr5
unassigned-0000596	#0072B2	chr5
unassigned-0000597	#E6C47F	chr22
unassigned-0000598	#808080	chr21
unassigned-0000599	#808080	chr21
unassigned-0000600	#808080	chr21
unassigned-0000601	#666666	chr7
unassigned-0000602	#E6C47F	chr22
unassigned-0000603	#CC8DB3	chr11
unassigned-0000604	#737373	chr14
unassigned-0000605	#737373	chr14
unassigned-0000606	#CCA0BF	chr18
unassigned-0000607	#737373	chr14
unassigned-0000608	#D57533	chr13
unassigned-0000609	#737373	chr14
unassigned-0000610	#D57533	chr13
unassigned-0000611	#338CC2	chr19
unassigned-0000612	#338CC2	chr19
unassigned-0000613	#D57533	chr13
unassigned-0000614	#737373	chr14
unassigned-0000615	#E6C47F	chr22
unassigned-0000616	#D57533	chr13
unassigned-0000617	#D57533	chr13
unassigned-0000618	#808080	chr21
unassigned-0000619	#D57533	chr13
unassigned-0000620	#E6AB23	chr8
unassigned-0000621	#CC79A7	chr4
unassigned-0000622	#E6C47F	chr22
unassigned-0000623	#E6C47F	chr22
unassigned-0000624	#D57533	chr13
unassigned-0000625	#D57533	chr13
unassigned-0000627	#D57533	chr13
unassigned-0000630	#D57533	chr13
unassigned-0000631	#00A880	chr10
unassigned-0000632	#567DE9	chr16
unassigned-0000633	#E6C47F	chr22
unassigned-0000634	#56B4E9	chr2
unassigned-0000635	#56B4E9	chr2
unassigned-0000636	#E6C47F	chr22
unassigned-0000638	#CC8DB3	chr11
unassigned-0000639	#CC8DB3	chr11
unassigned-0000640	#D57533	chr13
unassigned-0000641	#D57533	chr13
unassigned-0000642	#E6C47F	chr22
unassigned-0000643	#E6C47F	chr22
unassigned-0000644	#567DE9	chr16
unassigned-0000645	#808080	chr21
unassigned-0000646	#CC8DB3	chr11
unassigned-0000648	#E6C47F	chr22
unassigned-0000649	#D57533	chr13
unassigned-0000650	#E6C47F	chr22
unassigned-0000651	#D57533	chr13
unassigned-0000652	#808080	chr21
unassigned-0000653	#D57533	chr13
unassigned-0000654	#D57533	chr13
unassigned-0000656	#808080	chr21
unassigned-0000657	#808080	chr21
unassigned-0000658	#CC79A7	chr4
unassigned-0000659	#CC79A7	chr4
unassigned-0000660	#E69F00	chr1
unassigned-0000661	#E69F00	chr1
unassigned-0000662	#E69F00	chr1
unassigned-0000663	#E69F00	chr1
unassigned-0000664	#E69F00	chr1
unassigned-0000665	#D58C66	chr20
unassigned-0000666	#5699E9	chr9
unassigned-0000667	#5699E9	chr9
unassigned-0000668	#5699E9	chr9
unassigned-0000669	#5699E9	chr9
unassigned-0000672	#0072B2	chr5
unassigned-0000673	#0072B2	chr5
unassigned-0000674	#E6C47F	chr22
unassigned-0000675	#E6C47F	chr22
unassigned-0000676	#E6C47F	chr22
unassigned-0000678	#E6C47F	chr22
unassigned-0000679	#E6C47F	chr22
unassigned-0000680	#E6C47F	chr22
unassigned-0000681	#E6C47F	chr22
unassigned-0000682	#D57533	chr13
unassigned-0000683	#D57533	chr13
unassigned-0000684	#E6C47F	chr22
unassigned-0000685	#E6B847	chr15
unassigned-0000686	#E6C47F	chr22
unassigned-0000687	#808080	chr21
unassigned-0000688	#E6C47F	chr22
unassigned-0000689	#808080	chr21
unassigned-0000690	#E6B847	chr15
unassigned-0000691	#E6B847	chr15
unassigned-0000692	#00B28C	chr17
unassigned-0000693	#E69F00	chr1
unassigned-0000694	#E6C47F	chr22
unassigned-0000695	#D57533	chr13
unassigned-0000696	#E6C47F	chr22
unassigned-0000697	#00B28C	chr17
unassigned-0000698	#D57533	chr13
unassigned-0000699	#737373	chr14
unassigned-0000700	#737373	chr14
unassigned-0000701	#D57533	chr13
unassigned-0000702	#D57533	chr13
unassigned-0000703	#808080	chr21
unassigned-0000704	#D57533	chr13
unassigned-0000705	#CC79A7	chr4
unassigned-0000706	#5699E9	chr9
unassigned-0000707	#5699E9	chr9
unassigned-0000708	#D57533	chr13
unassigned-0000709	#D57533	chr13
unassigned-0000710	#D57533	chr13
unassigned-0000711	#D57533	chr13
unassigned-0000712	#CC8DB3	chr11
unassigned-0000713	#CC8DB3	chr11
unassigned-0000714	#E6C47F	chr22
unassigned-0000715	#CC8DB3	chr11
unassigned-0000717	#00A880	chr10
unassigned-0000718	#E6C47F	chr22
unassigned-0000719	#E6C47F	chr22
unassigned-0000720	#D57533	chr13
unassigned-0000721	#D57533	chr13
unassigned-0000722	#E6C47F	chr22
unassigned-0000723	#D57533	chr13
unassigned-0000724	#D57533	chr13
unassigned-0000726	#E6C47F	chr22
unassigned-0000727	#E6C47F	chr22
unassigned-0000728	#E69F00	chr1
unassigned-0000729	#E69F00	chr1
unassigned-0000730	#E6C47F	chr22
unassigned-0000731	#E6C47F	chr22
unassigned-0000732	#E6C47F	chr22
unassigned-0000733	#E6C47F	chr22
unassigned-0000734	#D57533	chr13
unassigned-0000735	#56B4E9	chr2
unassigned-0000736	#56B4E9	chr2
unassigned-0000737	#0072B2	chr5
unassigned-0000738	#D57533	chr13
unassigned-0000739	#1A7FBA	chr12
unassigned-0000740	#D57533	chr13
unassigned-0000741	#D57533	chr13
unassigned-0000742	#737373	chr14
unassigned-0000743	#D57533	chr13
unassigned-0000744	#D57533	chr13
unassigned-0000745	#D57533	chr13
unassigned-0000746	#D57533	chr13
unassigned-0000747	#737373	chr14
unassigned-0000748	#D57533	chr13
unassigned-0000749	#D57533	chr13
unassigned-0000750	#E6C47F	chr22
unassigned-0000751	#D57533	chr13
unassigned-0000752	#D57533	chr13
unassigned-0000753	#D57533	chr13
unassigned-0000754	#CCA0BF	chr18
unassigned-0000755	#D57533	chr13
unassigned-0000756	#D57533	chr13
unassigned-0000757	#D55E00	chr6
unassigned-0000760	#00A880	chr10
unassigned-0000761	#56B4E9	chr2
unassigned-0000762	#666666	chr7
unassigned-0000763	#E6C47F	chr22
unassigned-0000764	#737373	chr14
unassigned-0000765	#D57533	chr13
unassigned-0000766	#D57533	chr13
unassigned-0000767	#808080	chr21
unassigned-0000768	#D57533	chr13
unassigned-0000769	#E6B847	chr15
