sample	category	subcategory	sv_type	count	total_length	mean_length
T2T04_2	haplotype	haplotype1	INV	10	0	0
T2T04_2	haplotype	haplotype2	INV	14	0	0
T2T04_2	phasing	phased	all	56011	0	0
T2T04_2	chromosome	chr1	all	5598	0	0
T2T04_2	chromosome	chr2	all	3310	0	0
T2T04_2	chromosome	chr3	all	2962	0	0
T2T04_2	chromosome	chr4	all	2386	0	0
T2T04_2	chromosome	chr5	all	2744	0	0
T2T04_2	chromosome	chr6	all	2552	0	0
T2T04_2	chromosome	chr7	all	2365	0	0
T2T04_2	chromosome	chr8	all	2240	0	0
T2T04_2	chromosome	chr9	all	5649	0	0
T2T04_2	chromosome	chrX	all	1664	0	0
T2T04_2	chromosome	chr10	all	2071	0	0
T2T04_2	chromosome	chr11	all	1709	0	0
T2T04_2	chromosome	chr12	all	1819	0	0
T2T04_2	chromosome	chr13	all	2352	0	0
T2T04_2	chromosome	chr14	all	1700	0	0
T2T04_2	chromosome	chr15	all	2260	0	0
T2T04_2	chromosome	chr16	all	2873	0	0
T2T04_2	chromosome	chr17	all	1657	0	0
T2T04_2	chromosome	chr18	all	1395	0	0
T2T04_2	chromosome	chr19	all	1798	0	0
T2T04_2	chromosome	chr20	all	1933	0	0
T2T04_2	chromosome	chr21	all	1464	0	0
T2T04_2	chromosome	chr22	all	1510	0	0
T2T04_2	chromosome	chr1	DEL	2786	0	0
T2T04_2	chromosome	chr2	DEL	1698	0	0
T2T04_2	chromosome	chr3	DEL	1495	0	0
T2T04_2	chromosome	chr4	DEL	1047	0	0
T2T04_2	chromosome	chr5	DEL	1409	0	0
T2T04_2	chromosome	chr6	DEL	1058	0	0
T2T04_2	chromosome	chr7	DEL	1215	0	0
T2T04_2	chromosome	chr8	DEL	1042	0	0
T2T04_2	chromosome	chr9	DEL	2934	0	0
T2T04_2	chromosome	chrX	DEL	821	0	0
T2T04_2	chromosome	chr10	DEL	1019	0	0
T2T04_2	chromosome	chr11	DEL	866	0	0
T2T04_2	chromosome	chr12	DEL	926	0	0
T2T04_2	chromosome	chr13	DEL	1229	0	0
T2T04_2	chromosome	chr14	DEL	864	0	0
T2T04_2	chromosome	chr15	DEL	1149	0	0
T2T04_2	chromosome	chr16	DEL	1524	0	0
T2T04_2	chromosome	chr17	DEL	854	0	0
T2T04_2	chromosome	chr18	DEL	701	0	0
T2T04_2	chromosome	chr19	DEL	905	0	0
T2T04_2	chromosome	chr20	DEL	993	0	0
T2T04_2	chromosome	chr21	DEL	720	0	0
T2T04_2	chromosome	chr22	DEL	785	0	0
T2T04_2	chromosome	chr1	INS	2811	0	0
T2T04_2	chromosome	chr2	INS	1600	0	0
T2T04_2	chromosome	chr3	INS	1466	0	0
T2T04_2	chromosome	chr4	INS	1332	0	0
T2T04_2	chromosome	chr5	INS	1328	0	0
T2T04_2	chromosome	chr6	INS	1490	0	0
T2T04_2	chromosome	chr7	INS	1149	0	0
T2T04_2	chromosome	chr8	INS	1195	0	0
T2T04_2	chromosome	chr9	INS	2706	0	0
T2T04_2	chromosome	chrX	INS	839	0	0
T2T04_2	chromosome	chr10	INS	1051	0	0
T2T04_2	chromosome	chr11	INS	840	0	0
T2T04_2	chromosome	chr12	INS	892	0	0
T2T04_2	chromosome	chr13	INS	1123	0	0
T2T04_2	chromosome	chr14	INS	834	0	0
T2T04_2	chromosome	chr15	INS	1109	0	0
T2T04_2	chromosome	chr16	INS	1348	0	0
T2T04_2	chromosome	chr17	INS	803	0	0
T2T04_2	chromosome	chr18	INS	693	0	0
T2T04_2	chromosome	chr19	INS	892	0	0
T2T04_2	chromosome	chr20	INS	934	0	0
T2T04_2	chromosome	chr21	INS	742	0	0
T2T04_2	chromosome	chr22	INS	725	0	0
