contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0001038	24676	unassigned	chr10	24551	0	0	non_satellite
unassigned-0001039	100533	unassigned	chr1	100593	0	0	non_satellite
unassigned-0000732	126080	unassigned	chr13	112302	112302	1	satellite
unassigned-0000775	97834	unassigned	chr21	445790	122155	0.274019	non_satellite
unassigned-0000735	109977	unassigned	chr7	109975	0	0	non_satellite
unassigned-0000736	32483	unassigned	chr7	32443	0	0	non_satellite
unassigned-0000737	92294	unassigned	chr9	92201	0	0	non_satellite
unassigned-0000422	86646	unassigned	chr8	260046	86682	0.333333	non_satellite
unassigned-0000779	124765	unassigned	chr14	115817	115817	1	satellite
unassigned-0000424	58330	unassigned	chr16	58298	0	0	non_satellite
unassigned-0000466	175556	unassigned	chr19	175459	0	0	non_satellite
unassigned-0000425	70028	unassigned	chr16	69922	0	0	non_satellite
unassigned-0000467	49440	unassigned	chr14	97518	48759	0.5	satellite
unassigned-0000468	34310	unassigned	chr19	34293	0	0	non_satellite
unassigned-0000427	101862	unassigned	chr14	101787	101787	1	satellite
unassigned-0000469	44922	unassigned	chr14	89678	44839	0.5	satellite
unassigned-0000429	152869	unassigned	chr16	1070216	152888	0.142857	non_satellite
haplotype2-0000230	114384	haplotype2	chr6	55348	55348	1	satellite
haplotype2-0000272	22124	haplotype2	chr12	22103	0	0	non_satellite
haplotype2-0000232	49313	haplotype2	chrY	49455	49455	1	satellite
haplotype2-0000273	137092	haplotype2	chr6	149931	149931	1	satellite
haplotype2-0000233	178203	haplotype2	chrY	125847	125847	1	satellite
haplotype2-0000234	733597	haplotype2	chrY	1141161	725213	0.635505	satellite
haplotype2-0000235	630503	haplotype2	chrY	1412427	834918	0.591123	satellite
haplotype2-0000276	65578	haplotype2	chr8	65451	0	0	non_satellite
haplotype2-0000236	171683	haplotype2	chrY	104474	104474	1	satellite
haplotype2-0000277	192795	haplotype2	chr8	191049	0	0	non_satellite
haplotype2-0000237	126446	haplotype2	chrY	143758	143758	1	satellite
haplotype2-0000238	24599	haplotype2	chr17	24561	0	0	non_satellite
haplotype2-0000239	45073	haplotype2	chr1	45038	0	0	non_satellite
unassigned-0001190	28909	unassigned	chr18	28824	0	0	non_satellite
unassigned-0001191	11892	unassigned	chr3	11764	0	0	non_satellite
unassigned-0001110	43129	unassigned	chr7	43074	0	0	non_satellite
unassigned-0001151	28667	unassigned	chr4	28669	0	0	non_satellite
unassigned-0001192	101631	unassigned	chr19	101602	0	0	non_satellite
unassigned-0001193	84193	unassigned	chr19	84127	0	0	non_satellite
unassigned-0001152	53092	unassigned	chr21	161052	53684	0.333333	non_satellite
unassigned-0001112	181142	unassigned	chr14	164159	164159	1	satellite
unassigned-0001194	19171	unassigned	chr12	19143	0	0	non_satellite
unassigned-0001153	58408	unassigned	chr10	58408	0	0	non_satellite
unassigned-0001195	32550	unassigned	chr7	32532	0	0	non_satellite
unassigned-0001154	41269	unassigned	chr10	41275	0	0	non_satellite
unassigned-0001114	131996	unassigned	chr13	96075	96075	1	satellite
unassigned-0001196	16079	unassigned	chr1	16090	16090	1	satellite
unassigned-0001156	56614	unassigned	chr15	56607	0	0	non_satellite
unassigned-0001116	89079	unassigned	chr13	88855	88855	1	satellite
unassigned-0001198	48871	unassigned	chr1	48944	0	0	non_satellite
unassigned-0001158	108334	unassigned	chr16	108333	108333	1	satellite
unassigned-0001159	40338	unassigned	chr9	40308	0	0	non_satellite
unassigned-0001118	44902	unassigned	chr3	44904	0	0	non_satellite
unassigned-0000890	100463	unassigned	chr13	104667	104667	1	satellite
unassigned-0000893	49191	unassigned	chr13	49142	49142	1	satellite
unassigned-0000895	66609	unassigned	chr22	330825	66165	0.2	non_satellite
unassigned-0000580	66395	unassigned	chr16	199167	66389	0.333333	non_satellite
unassigned-0000813	75430	unassigned	chr13	76726	76726	1	satellite
unassigned-0000540	110624	unassigned	chr8	110605	0	0	non_satellite
unassigned-0000581	136436	unassigned	chr16	136402	136402	1	satellite
unassigned-0000500	50453	unassigned	chr19	50437	0	0	non_satellite
unassigned-0000542	37148	unassigned	chr3	37149	37149	1	satellite
unassigned-0000501	14296	unassigned	chr2	14280	0	0	non_satellite
unassigned-0000898	31319	unassigned	chr13	31221	31221	1	satellite
unassigned-0000583	44863	unassigned	chr16	44861	44861	1	satellite
unassigned-0000584	51217	unassigned	chr16	51181	0	0	non_satellite
unassigned-0000859	133298	unassigned	chr8	132107	132107	1	satellite
unassigned-0000503	52527	unassigned	chr5	52529	0	0	non_satellite
unassigned-0000585	43999	unassigned	chr16	43969	43969	1	satellite
unassigned-0000818	142954	unassigned	chr12	189430	77030	0.406641	non_satellite
unassigned-0000504	38632	unassigned	chr5	38499	0	0	non_satellite
unassigned-0000586	24377	unassigned	chr16	24380	24380	1	satellite
unassigned-0000819	70780	unassigned	chr12	55350	0	0	non_satellite
unassigned-0000587	62751	unassigned	chr3	62734	0	0	non_satellite
unassigned-0000546	121385	unassigned	chr17	121383	121383	1	satellite
unassigned-0000505	30627	unassigned	chr1	30613	0	0	non_satellite
unassigned-0000506	26674	unassigned	chr3	27839	0	0	non_satellite
unassigned-0000547	49162	unassigned	chr17	49134	49134	1	satellite
unassigned-0000507	11169	unassigned	chr3	11141	0	0	non_satellite
unassigned-0000508	104085	unassigned	chr22	104071	0	0	non_satellite
unassigned-0000509	118969	unassigned	chr4	119007	0	0	non_satellite
haplotype2-0000311	60921	haplotype2	chr18	31216	31216	1	satellite
haplotype2-0000313	66819	haplotype2	chr8	72052	72052	1	satellite
haplotype2-0000314	35279	haplotype2	chr8	37174	37174	1	satellite
haplotype2-0000316	65462	haplotype2	chr8	69560	69560	1	satellite
haplotype2-0000317	310751	haplotype2	chr18	155649	155649	1	satellite
haplotype1-0000081	50495	haplotype1	chr8	53044	53044	1	satellite
haplotype1-0000041	72795	haplotype1	chr22	70529	70529	1	satellite
haplotype1-0000083	347128	haplotype1	chr10	347159	0	0	non_satellite
unassigned-0001232	18135	unassigned	chr1	18106	18106	1	satellite
haplotype1-0000085	26459	haplotype1	chr8	26459	26459	1	satellite
haplotype1-0000044	218970	haplotype1	chr5	218543	0	0	non_satellite
unassigned-0001233	46901	unassigned	chr12	46861	0	0	non_satellite
haplotype1-0000086	158612	haplotype1	chr8	146809	146809	1	satellite
unassigned-0001234	138764	unassigned	chr16	416310	138770	0.333333	non_satellite
haplotype1-0000087	47299	haplotype1	chr8	25612	25612	1	satellite
haplotype1-0000005	1889828	haplotype1	chr15	14689897	1202656	0.0818696	non_satellite
haplotype1-0000048	133961	haplotype1	chr22	103724	103724	1	satellite
haplotype1-0000008	1209099	haplotype1	chr10	1209216	0	0	non_satellite
unassigned-0001239	48318	unassigned	chr12	34978	0	0	non_satellite
unassigned-0000930	74469	unassigned	chr6	76023	0	0	non_satellite
unassigned-0000660	71088	unassigned	chr13	213228	71076	0.333333	non_satellite
unassigned-0000620	76899	unassigned	chrX	76894	0	0	non_satellite
unassigned-0000621	27279	unassigned	chr2	27248	27248	1	satellite
unassigned-0000622	63871	unassigned	chrX	64555	0	0	non_satellite
unassigned-0000663	137073	unassigned	chr19	136985	0	0	non_satellite
unassigned-0000623	67917	unassigned	chrX	67896	0	0	non_satellite
unassigned-0000979	30295	unassigned	chr2	30295	30295	1	satellite
unassigned-0000391	25423	unassigned	chr22	25404	0	0	non_satellite
unassigned-0000350	40888	unassigned	chr22	40872	0	0	non_satellite
unassigned-0000665	142045	unassigned	chr12	142096	0	0	non_satellite
unassigned-0000624	45862	unassigned	chr16	45826	0	0	non_satellite
unassigned-0000625	119597	unassigned	chr9	119604	0	0	non_satellite
unassigned-0000351	20131	unassigned	chr8	20100	0	0	non_satellite
unassigned-0000392	23269	unassigned	chr22	23188	0	0	non_satellite
unassigned-0000666	111241	unassigned	chr17	111217	0	0	non_satellite
unassigned-0000393	134362	unassigned	chr9	134380	134380	1	satellite
unassigned-0000626	93499	unassigned	chr9	85791	0	0	non_satellite
unassigned-0000352	150271	unassigned	chr20	150278	0	0	non_satellite
unassigned-0000667	65399	unassigned	chr12	65376	0	0	non_satellite
unassigned-0000394	27097	unassigned	chr9	27072	27072	1	satellite
unassigned-0000669	97169	unassigned	chr3	97147	0	0	non_satellite
unassigned-0000396	198255	unassigned	chr19	186195	0	0	non_satellite
unassigned-0000355	147468	unassigned	chr14	439589	148217	0.337172	non_satellite
unassigned-0000397	55354	unassigned	chr3	55400	0	0	non_satellite
unassigned-0000356	160971	unassigned	chr21	508522	152230	0.299358	non_satellite
unassigned-0000357	139651	unassigned	chr14	1313871	181089	0.137829	non_satellite
unassigned-0000358	114957	unassigned	chr14	918352	114794	0.125	non_satellite
unassigned-0000359	146236	unassigned	chr13	1213157	140951	0.116185	non_satellite
haplotype1-0000161	23023	haplotype1	chr4	22995	0	0	non_satellite
haplotype1-0000122	58112	haplotype1	chr22	56695	56695	1	satellite
haplotype1-0000123	474657	haplotype1	chr2	3471873	482544	0.138987	non_satellite
haplotype1-0000164	95693	haplotype1	chr16	95699	95699	1	satellite
unassigned-0001080	34104	unassigned	chr18	34039	0	0	non_satellite
unassigned-0001040	37903	unassigned	chr3	37848	0	0	non_satellite
unassigned-0001081	72055	unassigned	chr2	72041	72041	1	satellite
haplotype1-0000126	106834	haplotype1	chr5	106919	0	0	non_satellite
unassigned-0001041	81651	unassigned	chr1	81570	0	0	non_satellite
unassigned-0001083	32813	unassigned	chr8	32835	0	0	non_satellite
unassigned-0001001	72067	unassigned	chr8	72051	0	0	non_satellite
haplotype1-0000168	88107	haplotype1	chr6	88083	0	0	non_satellite
haplotype1-0000127	619052	haplotype1	chr11	116974	116974	1	satellite
unassigned-0001084	118656	unassigned	chr8	118670	0	0	non_satellite
haplotype1-0000128	95406	haplotype1	chr4	95380	0	0	non_satellite
unassigned-0001002	115812	unassigned	chr4	61890	0	0	non_satellite
haplotype1-0000169	15648	haplotype1	chr19	15639	0	0	non_satellite
haplotype1-0000129	190845	haplotype1	chr1	190853	0	0	non_satellite
unassigned-0001085	107944	unassigned	chr17	107938	0	0	non_satellite
unassigned-0001004	36309	unassigned	chr4	36244	0	0	non_satellite
unassigned-0001086	15661	unassigned	chr16	15619	0	0	non_satellite
unassigned-0001005	134703	unassigned	chr20	134719	0	0	non_satellite
unassigned-0001087	51621	unassigned	chr16	51625	0	0	non_satellite
unassigned-0001088	12569	unassigned	chr19	12572	0	0	non_satellite
unassigned-0001006	74765	unassigned	chr11	74745	0	0	non_satellite
unassigned-0001089	57615	unassigned	chr19	54438	0	0	non_satellite
unassigned-0001007	38036	unassigned	chr11	38037	0	0	non_satellite
unassigned-0000700	48243	unassigned	chr15	47941	47941	1	satellite
unassigned-0000742	55105	unassigned	chr7	55100	0	0	non_satellite
unassigned-0000701	78530	unassigned	chr15	78548	78548	1	satellite
unassigned-0000783	19616	unassigned	chr15	19620	19620	1	satellite
unassigned-0000702	78304	unassigned	chr10	78206	0	0	non_satellite
unassigned-0000470	263645	unassigned	chr16	2372463	263607	0.111111	non_satellite
unassigned-0000785	77488	unassigned	chr15	76149	76149	1	satellite
unassigned-0000745	74553	unassigned	chr18	68675	0	0	non_satellite
unassigned-0000471	126162	unassigned	chr16	878083	126308	0.143845	non_satellite
unassigned-0000704	39193	unassigned	chr2	39175	0	0	non_satellite
unassigned-0000430	132605	unassigned	chr16	530500	132625	0.25	non_satellite
unassigned-0000472	92183	unassigned	chr16	627945	92305	0.146995	non_satellite
unassigned-0000705	76930	unassigned	chr2	76908	0	0	non_satellite
unassigned-0000431	76814	unassigned	chr16	384120	76824	0.2	non_satellite
unassigned-0000432	74847	unassigned	chr9	74817	0	0	non_satellite
unassigned-0000473	32559	unassigned	chr5	32221	32221	1	satellite
unassigned-0000747	59689	unassigned	chr18	59614	0	0	non_satellite
unassigned-0000706	124788	unassigned	chr2	124769	0	0	non_satellite
unassigned-0000788	42531	unassigned	chr15	42207	42207	1	satellite
unassigned-0000748	85106	unassigned	chr5	85061	0	0	non_satellite
unassigned-0000474	34633	unassigned	chr16	81159	27053	0.333333	non_satellite
unassigned-0000707	92150	unassigned	chr10	92147	0	0	non_satellite
unassigned-0000433	32959	unassigned	chr1	32949	0	0	non_satellite
unassigned-0000434	102968	unassigned	chr9	102954	0	0	non_satellite
unassigned-0000475	175099	unassigned	chr7	175158	0	0	non_satellite
unassigned-0000435	65024	unassigned	chr9	65018	0	0	non_satellite
unassigned-0000476	34602	unassigned	chr7	34910	0	0	non_satellite
unassigned-0000709	72689	unassigned	chr10	72698	0	0	non_satellite
unassigned-0000436	171578	unassigned	chr16	171587	0	0	non_satellite
unassigned-0000478	38015	unassigned	chr16	135552	33888	0.25	non_satellite
unassigned-0000479	40795	unassigned	chr12	40712	0	0	non_satellite
unassigned-0000439	67960	unassigned	chr15	67980	67980	1	satellite
haplotype2-0000280	112179	haplotype2	chrX	112144	0	0	non_satellite
haplotype2-0000281	390085	haplotype2	chr18	380109	380109	1	satellite
haplotype2-0000200	2295675	haplotype2	chrY	27138747	447556	0.0164914	non_satellite
haplotype2-0000241	111528	haplotype2	chrX	111541	0	0	non_satellite
haplotype2-0000242	68653	haplotype2	chrX	68660	0	0	non_satellite
haplotype2-0000243	59479	haplotype2	chrX	59162	0	0	non_satellite
haplotype2-0000244	29368	haplotype2	chrX	29364	0	0	non_satellite
haplotype2-0000285	46470	haplotype2	chr9	139464	46488	0.333333	non_satellite
haplotype2-0000245	35858	haplotype2	chrX	35812	0	0	non_satellite
haplotype2-0000286	163690	haplotype2	chr8	180292	180292	1	satellite
haplotype2-0000204	825634	haplotype2	chr15	10036584	1058930	0.105507	non_satellite
haplotype2-0000246	48888	haplotype2	chrX	48859	0	0	non_satellite
haplotype2-0000287	117907	haplotype2	chr14	117884	117884	1	satellite
haplotype2-0000205	1489485	haplotype2	chr15	5822860	1471062	0.252636	non_satellite
haplotype2-0000247	40416	haplotype2	chrX	41102	0	0	non_satellite
haplotype2-0000288	34238	haplotype2	chr14	34177	34177	1	satellite
haplotype2-0000248	74752	haplotype2	chrX	75444	0	0	non_satellite
haplotype2-0000249	72618	haplotype2	chr9	72620	0	0	non_satellite
unassigned-0001160	61232	unassigned	chr9	61177	0	0	non_satellite
haplotype2-0000209	28671	haplotype2	chr8	16841	16841	1	satellite
unassigned-0001161	88108	unassigned	chr9	88083	0	0	non_satellite
unassigned-0001120	28763	unassigned	chr13	28715	28715	1	satellite
unassigned-0001162	172368	unassigned	chr14	165740	165740	1	satellite
unassigned-0001121	24039	unassigned	chr13	24015	24015	1	satellite
unassigned-0001166	112954	unassigned	chr8	112942	0	0	non_satellite
unassigned-0001125	89620	unassigned	chr13	94626	94626	1	satellite
unassigned-0001167	75037	unassigned	chr19	75058	0	0	non_satellite
unassigned-0001127	82887	unassigned	chr3	82913	0	0	non_satellite
unassigned-0001128	39265	unassigned	chr1	38919	0	0	non_satellite
unassigned-0000820	69135	unassigned	chr10	69111	0	0	non_satellite
unassigned-0000821	160126	unassigned	chr22	201887	201887	1	satellite
unassigned-0000863	88037	unassigned	chr13	78458	78458	1	satellite
unassigned-0000864	17223	unassigned	chr8	17227	0	0	non_satellite
unassigned-0000590	128606	unassigned	chr5	128613	0	0	non_satellite
unassigned-0000550	72768	unassigned	chr17	72660	0	0	non_satellite
unassigned-0000510	44041	unassigned	chr4	44010	0	0	non_satellite
unassigned-0000592	29189	unassigned	chr2	29173	0	0	non_satellite
unassigned-0000551	62494	unassigned	chr17	62472	0	0	non_satellite
unassigned-0000866	75895	unassigned	chr17	75861	75861	1	satellite
unassigned-0000867	86193	unassigned	chr7	86172	0	0	non_satellite
unassigned-0000552	50773	unassigned	chr17	50765	0	0	non_satellite
unassigned-0000553	68353	unassigned	chr3	68330	0	0	non_satellite
unassigned-0000594	25620	unassigned	chr20	25497	0	0	non_satellite
unassigned-0000512	39509	unassigned	chr12	40137	0	0	non_satellite
unassigned-0000828	25032	unassigned	chr19	25035	25035	1	satellite
unassigned-0000554	32728	unassigned	chr19	32705	0	0	non_satellite
unassigned-0000829	143934	unassigned	chr4	143902	0	0	non_satellite
unassigned-0000596	31387	unassigned	chr12	31385	0	0	non_satellite
unassigned-0000555	29439	unassigned	chr19	29407	0	0	non_satellite
unassigned-0000515	245711	unassigned	chr16	1218710	243742	0.2	non_satellite
unassigned-0000597	52775	unassigned	chr12	52775	0	0	non_satellite
unassigned-0000556	101043	unassigned	chr15	193506	96753	0.5	satellite
unassigned-0000598	67398	unassigned	chr3	67412	0	0	non_satellite
unassigned-0000516	234230	unassigned	chr16	1161385	232277	0.2	non_satellite
unassigned-0000557	106623	unassigned	chr10	106635	0	0	non_satellite
unassigned-0000599	26971	unassigned	chr1	26935	26935	1	satellite
unassigned-0000558	40604	unassigned	chr10	40518	0	0	non_satellite
unassigned-0000518	11794	unassigned	chr4	11860	0	0	non_satellite
unassigned-0000559	140958	unassigned	chr2	140876	0	0	non_satellite
unassigned-0000519	80554	unassigned	chr12	81141	0	0	non_satellite
haplotype2-0000320	199913	haplotype2	chrY	215686	215686	1	satellite
haplotype2-0000321	33022	haplotype2	chrY	32707	32707	1	satellite
haplotype2-0000323	336863	haplotype2	chrY	336867	23824	0.0707223	non_satellite
haplotype2-0000324	166947	haplotype2	chrY	166949	44450	0.266249	non_satellite
haplotype2-0000326	245136	haplotype2	chr8	223827	223827	1	satellite
haplotype1-0000090	135610	haplotype1	chr1	135597	0	0	non_satellite
haplotype1-0000052	64930	haplotype1	chr22	61445	61445	1	satellite
haplotype1-0000053	44355	haplotype1	chr13	10529	10529	1	satellite
haplotype1-0000054	117285	haplotype1	chr16	586465	117293	0.2	non_satellite
unassigned-0001243	42216	unassigned	chr1	42213	0	0	non_satellite
haplotype1-0000055	214957	haplotype1	chr8	215094	0	0	non_satellite
unassigned-0001244	48183	unassigned	chr10	48188	0	0	non_satellite
unassigned-0001203	159248	unassigned	chr13	322556	161278	0.5	satellite
haplotype1-0000096	62385	haplotype1	chr1	59348	0	0	non_satellite
haplotype1-0000056	262904	haplotype1	chr16	1839859	262837	0.142857	non_satellite
unassigned-0001245	40495	unassigned	chr10	40464	0	0	non_satellite
haplotype1-0000097	30207	haplotype1	chr10	30179	0	0	non_satellite
unassigned-0001205	57810	unassigned	chr9	57791	0	0	non_satellite
haplotype1-0000057	260385	haplotype1	chr16	2606774	260901	0.100086	non_satellite
unassigned-0001246	51555	unassigned	chr10	51474	0	0	non_satellite
haplotype1-0000058	442982	haplotype1	chr7	471583	0	0	non_satellite
unassigned-0001206	53753	unassigned	chr7	269220	53844	0.2	non_satellite
haplotype1-0000059	43871	haplotype1	chr8	16446	16446	1	satellite
unassigned-0001207	41958	unassigned	chr7	252420	42070	0.166667	non_satellite
unassigned-0001208	30235	unassigned	chr7	90294	30098	0.333333	non_satellite
unassigned-0001209	37706	unassigned	chr7	113043	37681	0.333333	non_satellite
unassigned-0000980	69530	unassigned	chr11	69547	0	0	non_satellite
unassigned-0000940	43188	unassigned	chr13	43210	43210	1	satellite
unassigned-0000982	57627	unassigned	chr13	58936	58936	1	satellite
unassigned-0000900	19264	unassigned	chr12	19292	0	0	non_satellite
unassigned-0000984	27035	unassigned	chr13	26938	26938	1	satellite
unassigned-0000670	121419	unassigned	chr3	121709	0	0	non_satellite
unassigned-0000630	54485	unassigned	chr3	54530	0	0	non_satellite
unassigned-0000671	82725	unassigned	chr3	83021	0	0	non_satellite
unassigned-0000631	233400	unassigned	chr2	237378	237378	1	satellite
unassigned-0000632	399387	unassigned	chr18	131464	131464	1	satellite
unassigned-0000633	345506	unassigned	chr16	345644	0	0	non_satellite
unassigned-0000675	100247	unassigned	chr8	100082	0	0	non_satellite
unassigned-0000360	69469	unassigned	chr12	69429	0	0	non_satellite
unassigned-0000676	85465	unassigned	chr9	427005	85401	0.2	non_satellite
unassigned-0000361	229135	unassigned	chr2	229107	0	0	non_satellite
unassigned-0000635	135371	unassigned	chr16	135296	0	0	non_satellite
unassigned-0000362	134061	unassigned	chr9	134049	0	0	non_satellite
unassigned-0000677	76929	unassigned	chr9	76929	76929	1	satellite
unassigned-0000678	27933	unassigned	chr4	27922	0	0	non_satellite
unassigned-0000637	49343	unassigned	chr15	37602	37602	1	satellite
unassigned-0000363	152451	unassigned	chr10	152378	0	0	non_satellite
unassigned-0000638	55060	unassigned	chr16	199376	55147	0.276598	non_satellite
unassigned-0000364	14375	unassigned	chr10	14357	0	0	non_satellite
unassigned-0000639	50190	unassigned	chr16	300960	50160	0.166667	non_satellite
unassigned-0000365	35872	unassigned	chr10	35880	0	0	non_satellite
unassigned-0000366	97431	unassigned	chr10	97408	0	0	non_satellite
unassigned-0000367	29588	unassigned	chr10	29480	0	0	non_satellite
unassigned-0000368	73099	unassigned	chr10	73036	0	0	non_satellite
unassigned-0000328	48957	unassigned	chr22	342531	48933	0.142857	non_satellite
unassigned-0000369	46585	unassigned	chr10	46483	0	0	non_satellite
haplotype2-0000174	3787780	haplotype2	chr13	11073601	2170224	0.195982	non_satellite
haplotype2-0000175	2334096	haplotype2	chr13	2013066	1849644	0.918819	satellite
haplotype1-0000171	35805	haplotype1	chr19	35790	0	0	non_satellite
