contig	color
contig-0000065	#D55E00	chr6
contig-0000066	#D55E00	chr6
contig-0000067	#D55E00	chr6
contig-0000068	#D55E00	chr6
contig-0000069	#CC8DB3	chr11
contig-0000070	#CC8DB3	chr11
contig-0000071	#CC8DB3	chr11
contig-0000072	#CC8DB3	chr11
contig-0000073	#D57533	chr13
contig-0000074	#CC8DB3	chr11
contig-0000075	#CC8DB3	chr11
contig-0000076	#CC8DB3	chr11
contig-0000077	#CC8DB3	chr11
contig-0000078	#666666	chr7
contig-0000079	#666666	chr7
contig-0000080	#666666	chr7
contig-0000081	#737373	chr14
contig-0000082	#CC79A7	chr4
contig-0000083	#CC79A7	chr4
contig-0000084	#E6C47F	chr22
contig-0000085	#CC79A7	chr4
contig-0000086	#CC79A7	chr4
contig-0000087	#CC79A7	chr4
contig-0000088	#56B4E9	chr2
contig-0000089	#567DE9	chr16
contig-0000090	#567DE9	chr16
contig-0000091	#567DE9	chr16
contig-0000092	#1A7FBA	chr12
contig-0000093	#1A7FBA	chr12
contig-0000094	#1A7FBA	chr12
contig-0000095	#D57533	chr13
contig-0000096	#1A7FBA	chr12
contig-0000097	#666666	chr7
contig-0000098	#666666	chr7
contig-0000099	#567DE9	chr16
contig-0000100	#567DE9	chr16
contig-0000101	#567DE9	chr16
contig-0000102	#567DE9	chr16
contig-0000103	#567DE9	chr16
contig-0000104	#E6C47F	chr22
contig-0000105	#E69F00	chr1
contig-0000106	#E6B847	chr15
contig-0000107	#E6C47F	chr22
contig-0000108	#E6C47F	chr22
contig-0000109	#E6C47F	chr22
contig-0000110	#E6C47F	chr22
contig-0000111	#56B4E9	chr2
contig-0000112	#56B4E9	chr2
contig-0000113	#56B4E9	chr2
contig-0000114	#CC8DB3	chr11
contig-0000115	#E6C47F	chr22
contig-0000116	#5699E9	chr9
contig-0000117	#5699E9	chr9
contig-0000118	#5699E9	chr9
contig-0000119	#5699E9	chr9
contig-0000120	#567DE9	chr16
contig-0000121	#567DE9	chr16
contig-0000122	#567DE9	chr16
contig-0000123	#567DE9	chr16
contig-0000124	#567DE9	chr16
contig-0000125	#E6B847	chr15
contig-0000126	#E6B847	chr15
contig-0000127	#E6B847	chr15
contig-0000128	#1A7FBA	chr12
contig-0000129	#1A7FBA	chr12
contig-0000130	#1A7FBA	chr12
contig-0000131	#1A7FBA	chr12
contig-0000132	#1A7FBA	chr12
contig-0000133	#E6AB23	chr8
contig-0000134	#E6AB23	chr8
contig-0000135	#E6C47F	chr22
contig-0000136	#E6AB23	chr8
contig-0000137	#E6AB23	chr8
contig-0000138	#E6AB23	chr8
contig-0000139	#E6AB23	chr8
contig-0000140	#E6AB23	chr8
contig-0000141	#E6AB23	chr8
contig-0000142	#E6AB23	chr8
contig-0000143	#E6AB23	chr8
contig-0000144	#E6AB23	chr8
contig-0000145	#E6AB23	chr8
contig-0000146	#E6C47F	chr22
contig-0000147	#0072B2	chr5
contig-0000148	#0072B2	chr5
contig-0000149	#0072B2	chr5
contig-0000150	#0072B2	chr5
contig-0000151	#0072B2	chr5
contig-0000152	#E6AB23	chr8
contig-0000153	#E6AB23	chr8
contig-0000154	#E6AB23	chr8
contig-0000155	#56B4E9	chr2
contig-0000156	#56B4E9	chr2
contig-0000157	#E6C47F	chr22
contig-0000158	#56B4E9	chr2
contig-0000159	#E6AB23	chr8
contig-0000160	#E6AB23	chr8
contig-0000161	#E6AB23	chr8
contig-0000162	#CC8DB3	chr11
contig-0000163	#CC8DB3	chr11
contig-0000164	#56B4E9	chr2
contig-0000165	#56B4E9	chr2
contig-0000166	#56B4E9	chr2
contig-0000167	#666666	chr7
contig-0000168	#CC79A7	chr4
contig-0000169	#CC79A7	chr4
contig-0000170	#CC79A7	chr4
contig-0000171	#CC79A7	chr4
contig-0000172	#CC79A7	chr4
contig-0000173	#E6B847	chr15
contig-0000174	#E6B847	chr15
contig-0000175	#E6B847	chr15
contig-0000176	#E6B847	chr15
contig-0000177	#E6B847	chr15
contig-0000178	#D57533	chr13
contig-0000179	#D55E00	chr6
contig-0000180	#D55E00	chr6
contig-0000181	#D55E00	chr6
contig-0000182	#D55E00	chr6
contig-0000183	#D55E00	chr6
contig-0000184	#808080	chr21
contig-0000185	#808080	chr21
contig-0000186	#808080	chr21
contig-0000187	#808080	chr21
contig-0000188	#808080	chr21
contig-0000189	#D57533	chr13
contig-0000190	#808080	chr21
contig-0000191	#56B4E9	chr2
contig-0000192	#56B4E9	chr2
contig-0000193	#56B4E9	chr2
contig-0000194	#E69F00	chr1
contig-0000195	#E69F00	chr1
contig-0000196	#E69F00	chr1
contig-0000197	#E69F00	chr1
contig-0000198	#567DE9	chr16
contig-0000199	#567DE9	chr16
contig-0000200	#E6B847	chr15
contig-0000201	#567DE9	chr16
contig-0000202	#567DE9	chr16
contig-0000203	#567DE9	chr16
contig-0000204	#666666	chr7
contig-0000205	#666666	chr7
contig-0000206	#666666	chr7
contig-0000207	#00B28C	chr17
contig-0000208	#00B28C	chr17
contig-0000209	#E69F00	chr1
contig-0000210	#D57533	chr13
contig-0000211	#56B4E9	chr2
contig-0000212	#56B4E9	chr2
contig-0000213	#56B4E9	chr2
contig-0000214	#D58C66	chr20
contig-0000215	#666666	chr7
contig-0000216	#666666	chr7
contig-0000217	#666666	chr7
contig-0000218	#0072B2	chr5
contig-0000219	#0072B2	chr5
contig-0000220	#0072B2	chr5
contig-0000221	#0072B2	chr5
contig-0000222	#0072B2	chr5
contig-0000223	#1A7FBA	chr12
contig-0000224	#1A7FBA	chr12
contig-0000225	#1A7FBA	chr12
contig-0000226	#0072B2	chr5
contig-0000227	#0072B2	chr5
contig-0000228	#0072B2	chr5
contig-0000229	#0072B2	chr5
contig-0000230	#666666	chr7
contig-0000231	#D57533	chr13
contig-0000232	#666666	chr7
contig-0000233	#1A7FBA	chr12
contig-0000234	#1A7FBA	chr12
contig-0000235	#1A7FBA	chr12
contig-0000236	#56B4E9	chr2
contig-0000237	#56B4E9	chr2
contig-0000238	#56B4E9	chr2
contig-0000239	#E6B847	chr15
contig-0000240	#E6B847	chr15
contig-0000241	#E6B847	chr15
contig-0000242	#D57533	chr13
contig-0000243	#E6B847	chr15
contig-0000244	#E6B847	chr15
contig-0000245	#737373	chr14
contig-0000246	#737373	chr14
contig-0000247	#737373	chr14
contig-0000248	#737373	chr14
contig-0000249	#737373	chr14
contig-0000250	#00B28C	chr17
contig-0000251	#E6AB23	chr8
contig-0000252	#D57533	chr13
contig-0000253	#009E73	chr3
contig-0000254	#00A880	chr10
contig-0000255	#00A880	chr10
contig-0000256	#00A880	chr10
contig-0000257	#1A7FBA	chr12
contig-0000258	#567DE9	chr16
contig-0000259	#E6B847	chr15
contig-0000260	#E6B847	chr15
contig-0000261	#E6C47F	chr22
contig-0000262	#E6B847	chr15
contig-0000263	#E69F00	chr1
contig-0000264	#E69F00	chr1
contig-0000265	#E69F00	chr1
contig-0000266	#E69F00	chr1
contig-0000267	#E69F00	chr1
contig-0000268	#00A880	chr10
contig-0000269	#00A880	chr10
contig-0000270	#00A880	chr10
contig-0000271	#D57533	chr13
contig-0000272	#00B28C	chr17
contig-0000273	#E69F00	chr1
contig-0000274	#E69F00	chr1
contig-0000275	#E6AB23	chr8
contig-0000276	#E6AB23	chr8
contig-0000277	#E6AB23	chr8
contig-0000278	#CCA0BF	chr18
contig-0000279	#CCA0BF	chr18
contig-0000280	#CCA0BF	chr18
contig-0000281	#CCA0BF	chr18
contig-0000282	#0072B2	chr5
contig-0000283	#CCA0BF	chr18
contig-0000284	#00A880	chr10
contig-0000285	#00A880	chr10
contig-0000286	#00A880	chr10
contig-0000287	#E6AB23	chr8
contig-0000288	#E6AB23	chr8
contig-0000289	#E6AB23	chr8
contig-0000290	#E6AB23	chr8
contig-0000291	#E6AB23	chr8
contig-0000292	#E6AB23	chr8
contig-0000293	#0072B2	chr5
contig-0000294	#E6AB23	chr8
contig-0000295	#E6AB23	chr8
contig-0000296	#E69F00	chr1
contig-0000297	#E69F00	chr1
contig-0000298	#E69F00	chr1
contig-0000299	#E69F00	chr1
contig-0000300	#E69F00	chr1
contig-0000301	#E69F00	chr1
contig-0000302	#00A880	chr10
contig-0000303	#0072B2	chr5
contig-0000304	#00A880	chr10
contig-0000305	#00A880	chr10
contig-0000306	#0072B2	chr5
contig-0000307	#0072B2	chr5
contig-0000308	#0072B2	chr5
contig-0000309	#009E73	chr3
contig-0000310	#567DE9	chr16
contig-0000311	#567DE9	chr16
contig-0000312	#567DE9	chr16
contig-0000313	#E69F00	chr1
contig-0000314	#0072B2	chr5
contig-0000315	#567DE9	chr16
contig-0000316	#338CC2	chr19
contig-0000317	#338CC2	chr19
contig-0000318	#338CC2	chr19
contig-0000319	#567DE9	chr16
contig-0000320	#567DE9	chr16
contig-0000321	#567DE9	chr16
contig-0000322	#567DE9	chr16
contig-0000323	#567DE9	chr16
contig-0000324	#567DE9	chr16
contig-0000325	#0072B2	chr5
contig-0000326	#E6AB23	chr8
contig-0000327	#E6AB23	chr8
contig-0000328	#00B28C	chr17
contig-0000329	#00B28C	chr17
contig-0000330	#00B28C	chr17
contig-0000331	#1A7FBA	chr12
contig-0000332	#1A7FBA	chr12
contig-0000333	#1A7FBA	chr12
contig-0000334	#567DE9	chr16
contig-0000335	#1A7FBA	chr12
contig-0000336	#567DE9	chr16
contig-0000337	#00A880	chr10
contig-0000338	#00A880	chr10
contig-0000339	#00A880	chr10
contig-0000340	#00A880	chr10
contig-0000341	#00A880	chr10
contig-0000342	#5699E9	chr9
contig-0000343	#CCA0BF	chr18
contig-0000344	#CCA0BF	chr18
contig-0000345	#CCA0BF	chr18
contig-0000346	#CCA0BF	chr18
contig-0000347	#CCA0BF	chr18
contig-0000348	#737373	chr14
contig-0000349	#737373	chr14
contig-0000350	#737373	chr14
contig-0000351	#737373	chr14
contig-0000352	#737373	chr14
contig-0000353	#808080	chr21
contig-0000354	#56B4E9	chr2
contig-0000355	#567DE9	chr16
contig-0000356	#009E73	chr3
contig-0000357	#009E73	chr3
contig-0000358	#009E73	chr3
contig-0000359	#009E73	chr3
contig-0000360	#009E73	chr3
contig-0000361	#5699E9	chr9
contig-0000362	#5699E9	chr9
contig-0000363	#5699E9	chr9
contig-0000364	#5699E9	chr9
contig-0000365	#5699E9	chr9
contig-0000366	#D57533	chr13
contig-0000367	#5699E9	chr9
contig-0000368	#5699E9	chr9
contig-0000369	#D57533	chr13
contig-0000370	#D57533	chr13
contig-0000371	#D57533	chr13
contig-0000372	#D55E00	chr6
contig-0000373	#D55E00	chr6
contig-0000374	#D55E00	chr6
contig-0000375	#D58C66	chr20
contig-0000376	#D55E00	chr6
contig-0000377	#D55E00	chr6
contig-0000378	#CC79A7	chr4
contig-0000379	#CC79A7	chr4
contig-0000380	#CC79A7	chr4
contig-0000381	#00B28C	chr17
contig-0000382	#338CC2	chr19
contig-0000383	#00B28C	chr17
contig-0000384	#00B28C	chr17
contig-0000385	#009E73	chr3
contig-0000386	#009E73	chr3
contig-0000387	#D58C66	chr20
contig-0000388	#D58C66	chr20
contig-0000389	#D58C66	chr20
contig-0000390	#009E73	chr3
contig-0000391	#009E73	chr3
contig-0000392	#009E73	chr3
contig-0000393	#D58C66	chr20
contig-0000394	#009E73	chr3
contig-0000395	#009E73	chr3
contig-0000396	#CC8DB3	chr11
contig-0000397	#CC8DB3	chr11
contig-0000398	#CC8DB3	chr11
contig-0000399	#CC8DB3	chr11
contig-0000400	#CC8DB3	chr11
contig-0000401	#5699E9	chr9
contig-0000402	#5699E9	chr9
contig-0000403	#5699E9	chr9
contig-0000404	#D58C66	chr20
contig-0000405	#5699E9	chr9
contig-0000406	#5699E9	chr9
contig-0000407	#CC8DB3	chr11
contig-0000408	#CC8DB3	chr11
contig-0000409	#CC79A7	chr4
contig-0000410	#CC79A7	chr4
contig-0000411	#CC79A7	chr4
contig-0000412	#CC79A7	chr4
contig-0000413	#CC79A7	chr4
contig-0000414	#CC79A7	chr4
contig-0000415	#5699E9	chr9
contig-0000416	#D58C66	chr20
contig-0000417	#CC79A7	chr4
contig-0000418	#CC79A7	chr4
contig-0000419	#CC79A7	chr4
contig-0000420	#CC79A7	chr4
contig-0000421	#CC79A7	chr4
contig-0000422	#00A880	chr10
contig-0000423	#00A880	chr10
contig-0000424	#00A880	chr10
contig-0000425	#00A880	chr10
contig-0000426	#00A880	chr10
contig-0000427	#D58C66	chr20
contig-0000428	#00A880	chr10
contig-0000429	#00A880	chr10
contig-0000430	#00A880	chr10
contig-0000431	#00A880	chr10
contig-0000432	#737373	chr14
contig-0000433	#E69F00	chr1
contig-0000434	#E69F00	chr1
contig-0000435	#E69F00	chr1
contig-0000436	#D58C66	chr20
contig-0000437	#CC79A7	chr4
contig-0000438	#CC79A7	chr4
contig-0000439	#E6AB23	chr8
contig-0000440	#E6AB23	chr8
contig-0000441	#E6AB23	chr8
contig-0000442	#E69F00	chr1
contig-0000443	#E69F00	chr1
contig-0000444	#E69F00	chr1
contig-0000445	#009E73	chr3
contig-0000446	#009E73	chr3
contig-0000447	#D58C66	chr20
contig-0000448	#009E73	chr3
contig-0000449	#D57533	chr13
contig-0000450	#D57533	chr13
contig-0000451	#D57533	chr13
contig-0000452	#D57533	chr13
contig-0000453	#D57533	chr13
contig-0000454	#D55E00	chr6
contig-0000455	#D55E00	chr6
contig-0000456	#D55E00	chr6
contig-0000457	#338CC2	chr19
contig-0000458	#009E73	chr3
contig-0000459	#338CC2	chr19
contig-0000460	#338CC2	chr19
contig-0000461	#338CC2	chr19
contig-0000462	#338CC2	chr19
contig-0000463	#00A880	chr10
contig-0000464	#00A880	chr10
contig-0000465	#00A880	chr10
contig-0000466	#E69F00	chr1
contig-0000467	#E69F00	chr1
contig-0000468	#E69F00	chr1
contig-0000469	#CC79A7	chr4
contig-0000470	#E69F00	chr1
contig-0000471	#E69F00	chr1
contig-0000472	#E69F00	chr1
contig-0000473	#E69F00	chr1
contig-0000474	#D55E00	chr6
contig-0000475	#D55E00	chr6
contig-0000476	#D55E00	chr6
contig-0000477	#567DE9	chr16
contig-0000478	#567DE9	chr16
contig-0000479	#567DE9	chr16
contig-0000480	#CC79A7	chr4
contig-0000481	#567DE9	chr16
contig-0000482	#567DE9	chr16
contig-0000483	#CC8DB3	chr11
contig-0000484	#CC8DB3	chr11
contig-0000485	#CC8DB3	chr11
contig-0000486	#CC8DB3	chr11
contig-0000487	#CC8DB3	chr11
contig-0000488	#CC8DB3	chr11
contig-0000489	#56B4E9	chr2
contig-0000490	#CC79A7	chr4
contig-0000491	#56B4E9	chr2
contig-0000492	#56B4E9	chr2
contig-0000493	#56B4E9	chr2
contig-0000494	#56B4E9	chr2
contig-0000495	#00B28C	chr17
contig-0000496	#00B28C	chr17
contig-0000497	#00B28C	chr17
contig-0000498	#D58C66	chr20
contig-0000499	#D58C66	chr20
contig-0000500	#D58C66	chr20
contig-0000501	#D58C66	chr20
contig-0000502	#D58C66	chr20
contig-0000503	#009E73	chr3
contig-0000504	#E6B847	chr15
contig-0000505	#E6B847	chr15
contig-0000506	#E6B847	chr15
contig-0000507	#E6B847	chr15
contig-0000508	#E6B847	chr15
contig-0000509	#E69F00	chr1
contig-0000510	#338CC2	chr19
contig-0000511	#338CC2	chr19
contig-0000512	#338CC2	chr19
contig-0000513	#338CC2	chr19
contig-0000514	#338CC2	chr19
contig-0000515	#1A7FBA	chr12
contig-0000516	#1A7FBA	chr12
contig-0000517	#1A7FBA	chr12
contig-0000518	#1A7FBA	chr12
contig-0000519	#1A7FBA	chr12
contig-0000520	#009E73	chr3
contig-0000521	#5699E9	chr9
contig-0000522	#567DE9	chr16
contig-0000523	#009E73	chr3
contig-0000524	#009E73	chr3
contig-0000525	#D57533	chr13
contig-0000526	#D57533	chr13
contig-0000527	#D57533	chr13
contig-0000528	#E6B847	chr15
contig-0000529	#E6B847	chr15
contig-0000530	#E6B847	chr15
contig-0000531	#00B28C	chr17
contig-0000532	#00B28C	chr17
contig-0000533	#567DE9	chr16
contig-0000534	#00B28C	chr17
contig-0000535	#CC8DB3	chr11
contig-0000536	#CC8DB3	chr11
contig-0000537	#E69F00	chr1
contig-0000538	#E69F00	chr1
contig-0000539	#E69F00	chr1
contig-0000540	#56B4E9	chr2
contig-0000541	#56B4E9	chr2
contig-0000542	#567DE9	chr16
contig-0000543	#56B4E9	chr2
contig-0000544	#56B4E9	chr2
contig-0000545	#567DE9	chr16
contig-0000546	#567DE9	chr16
contig-0000547	#567DE9	chr16
contig-0000548	#E6AB23	chr8
contig-0000549	#E6AB23	chr8
contig-0000550	#E6AB23	chr8
contig-0000551	#567DE9	chr16
contig-0000552	#E6AB23	chr8
contig-0000553	#E6AB23	chr8
contig-0000554	#0072B2	chr5
contig-0000555	#0072B2	chr5
contig-0000556	#0072B2	chr5
contig-0000557	#E6B847	chr15
contig-0000558	#E6B847	chr15
contig-0000559	#E6B847	chr15
contig-0000560	#E6B847	chr15
contig-0000561	#E6B847	chr15
contig-0000562	#E69F00	chr1
contig-0000563	#E69F00	chr1
contig-0000564	#E69F00	chr1
contig-0000565	#E69F00	chr1
contig-0000566	#E69F00	chr1
contig-0000567	#E69F00	chr1
contig-0000568	#E69F00	chr1
contig-0000569	#E69F00	chr1
contig-0000570	#E69F00	chr1
contig-0000571	#D55E00	chr6
contig-0000572	#D55E00	chr6
contig-0000573	#E69F00	chr1
contig-0000574	#D55E00	chr6
contig-0000575	#D57533	chr13
contig-0000576	#D57533	chr13
contig-0000577	#56B4E9	chr2
contig-0000578	#56B4E9	chr2
contig-0000579	#56B4E9	chr2
contig-0000580	#56B4E9	chr2
contig-0000581	#D55E00	chr6
contig-0000582	#D55E00	chr6
contig-0000583	#E69F00	chr1
contig-0000584	#D55E00	chr6
contig-0000585	#D55E00	chr6
contig-0000586	#D55E00	chr6
contig-0000587	#E69F00	chr1
contig-0000588	#E69F00	chr1
contig-0000589	#00A880	chr10
contig-0000590	#D57533	chr13
contig-0000591	#E6C47F	chr22
contig-0000592	#E6C47F	chr22
contig-0000593	#E6C47F	chr22
contig-0000594	#E69F00	chr1
contig-0000595	#5699E9	chr9
contig-0000596	#5699E9	chr9
contig-0000597	#5699E9	chr9
contig-0000598	#5699E9	chr9
contig-0000599	#E6B847	chr15
contig-0000600	#E6B847	chr15
contig-0000601	#E6B847	chr15
contig-0000602	#5699E9	chr9
contig-0000603	#5699E9	chr9
contig-0000604	#E69F00	chr1
contig-0000605	#5699E9	chr9
contig-0000606	#5699E9	chr9
contig-0000607	#5699E9	chr9
contig-0000608	#00A880	chr10
contig-0000609	#56B4E9	chr2
contig-0000610	#56B4E9	chr2
contig-0000611	#56B4E9	chr2
contig-0000612	#00B28C	chr17
contig-0000613	#CC8DB3	chr11
contig-0000614	#00B28C	chr17
contig-0000615	#666666	chr7
contig-0000616	#666666	chr7
contig-0000617	#666666	chr7
contig-0000618	#666666	chr7
contig-0000619	#666666	chr7
contig-0000620	#CC79A7	chr4
contig-0000621	#CC79A7	chr4
contig-0000622	#CC79A7	chr4
contig-0000623	#D55E00	chr6
contig-0000624	#CC79A7	chr4
contig-0000625	#D55E00	chr6
contig-0000626	#D55E00	chr6
contig-0000627	#D55E00	chr6
contig-0000628	#9467BD	chrX
contig-0000629	#8C564B	chrY
contig-0000630	#8C564B	chrY
contig-0000631	#D57533	chr13
contig-0000632	#D57533	chr13
contig-0000633	#D57533	chr13
contig-0000634	#D57533	chr13
contig-0000635	#D57533	chr13
contig-0000636	#D58C66	chr20
contig-0000637	#D58C66	chr20
contig-0000638	#D58C66	chr20
contig-0000639	#D55E00	chr6
contig-0000640	#D55E00	chr6
contig-0000641	#D55E00	chr6
contig-0000642	#D55E00	chr6
contig-0000643	#D55E00	chr6
contig-0000644	#D55E00	chr6
contig-0000645	#D55E00	chr6
contig-0000646	#56B4E9	chr2
contig-0000647	#56B4E9	chr2
contig-0000648	#56B4E9	chr2
contig-0000649	#E69F00	chr1
contig-0000650	#E69F00	chr1
contig-0000651	#E69F00	chr1
contig-0000652	#E69F00	chr1
contig-0000653	#1A7FBA	chr12
contig-0000654	#00B28C	chr17
contig-0000655	#1A7FBA	chr12
contig-0000656	#1A7FBA	chr12
contig-0000657	#D57533	chr13
contig-0000658	#666666	chr7
contig-0000659	#666666	chr7
contig-0000660	#666666	chr7
contig-0000661	#666666	chr7
contig-0000662	#666666	chr7
contig-0000663	#009E73	chr3
contig-0000664	#009E73	chr3
contig-0000665	#009E73	chr3
contig-0000666	#009E73	chr3
contig-0000667	#009E73	chr3
contig-0000668	#666666	chr7
contig-0000669	#666666	chr7
contig-0000670	#666666	chr7
contig-0000671	#666666	chr7
contig-0000672	#666666	chr7
contig-0000673	#00B28C	chr17
contig-0000674	#CC8DB3	chr11
contig-0000675	#CC8DB3	chr11
contig-0000676	#CC8DB3	chr11
contig-0000677	#0072B2	chr5
contig-0000678	#0072B2	chr5
contig-0000679	#0072B2	chr5
contig-0000680	#0072B2	chr5
contig-0000681	#E69F00	chr1
contig-0000682	#E69F00	chr1
contig-0000683	#E69F00	chr1
contig-0000684	#E69F00	chr1
contig-0000685	#338CC2	chr19
contig-0000686	#D57533	chr13
contig-0000687	#CC79A7	chr4
contig-0000688	#E69F00	chr1
contig-0000689	#E69F00	chr1
contig-0000690	#E69F00	chr1
contig-0000691	#E69F00	chr1
contig-0000692	#00B28C	chr17
contig-0000693	#E69F00	chr1
contig-0000694	#56B4E9	chr2
contig-0000695	#56B4E9	chr2
contig-0000696	#56B4E9	chr2
contig-0000697	#56B4E9	chr2
contig-0000698	#56B4E9	chr2
contig-0000699	#D55E00	chr6
contig-0000700	#D55E00	chr6
contig-0000701	#D55E00	chr6
contig-0000702	#D55E00	chr6
contig-0000703	#808080	chr21
contig-0000704	#D55E00	chr6
contig-0000705	#D55E00	chr6
contig-0000706	#D55E00	chr6
contig-0000707	#D55E00	chr6
contig-0000708	#CC8DB3	chr11
contig-0000709	#CC8DB3	chr11
contig-0000710	#CC8DB3	chr11
contig-0000711	#808080	chr21
contig-0000712	#808080	chr21
contig-0000713	#808080	chr21
contig-0000714	#808080	chr21
contig-0000715	#00B28C	chr17
contig-0000716	#00B28C	chr17
contig-0000717	#00B28C	chr17
contig-0000718	#CC79A7	chr4
contig-0000719	#CC79A7	chr4
contig-0000720	#CC79A7	chr4
contig-0000721	#E6AB23	chr8
contig-0000722	#E6AB23	chr8
contig-0000723	#E6AB23	chr8
contig-0000724	#E6AB23	chr8
contig-0000725	#D55E00	chr6
contig-0000726	#D57533	chr13
contig-0000727	#E6AB23	chr8
contig-0000728	#D55E00	chr6
contig-0000729	#D55E00	chr6
contig-0000730	#56B4E9	chr2
contig-0000731	#56B4E9	chr2
contig-0000732	#56B4E9	chr2
contig-0000733	#56B4E9	chr2
contig-0000734	#56B4E9	chr2
contig-0000735	#CC79A7	chr4
contig-0000736	#808080	chr21
contig-0000737	#CC79A7	chr4
contig-0000738	#CC79A7	chr4
contig-0000739	#009E73	chr3
contig-0000740	#009E73	chr3
contig-0000741	#009E73	chr3
contig-0000742	#D58C66	chr20
contig-0000743	#D58C66	chr20
contig-0000744	#D58C66	chr20
contig-0000745	#00A880	chr10
contig-0000746	#00A880	chr10
contig-0000747	#00A880	chr10
contig-0000748	#00A880	chr10
contig-0000749	#00A880	chr10
contig-0000750	#E6AB23	chr8
contig-0000751	#E6AB23	chr8
contig-0000752	#E6AB23	chr8
contig-0000753	#E6AB23	chr8
contig-0000754	#E6AB23	chr8
contig-0000755	#E69F00	chr1
contig-0000756	#E69F00	chr1
contig-0000757	#808080	chr21
contig-0000758	#E69F00	chr1
contig-0000759	#E69F00	chr1
contig-0000760	#E69F00	chr1
contig-0000761	#E6AB23	chr8
contig-0000762	#E6AB23	chr8
contig-0000763	#666666	chr7
contig-0000764	#00B28C	chr17
contig-0000765	#00B28C	chr17
contig-0000766	#00B28C	chr17
contig-0000767	#00B28C	chr17
contig-0000768	#CC79A7	chr4
contig-0000769	#00B28C	chr17
contig-0000770	#00B28C	chr17
contig-0000771	#00B28C	chr17
contig-0000772	#00B28C	chr17
contig-0000773	#00B28C	chr17
contig-0000774	#00B28C	chr17
contig-0000775	#56B4E9	chr2
contig-0000776	#56B4E9	chr2
contig-0000777	#56B4E9	chr2
contig-0000778	#56B4E9	chr2
contig-0000779	#CC79A7	chr4
contig-0000780	#56B4E9	chr2
contig-0000781	#56B4E9	chr2
contig-0000782	#56B4E9	chr2
contig-0000783	#56B4E9	chr2
contig-0000784	#338CC2	chr19
contig-0000785	#338CC2	chr19
contig-0000786	#338CC2	chr19
contig-0000787	#338CC2	chr19
contig-0000788	#338CC2	chr19
contig-0000789	#1A7FBA	chr12
contig-0000790	#1A7FBA	chr12
contig-0000791	#1A7FBA	chr12
contig-0000792	#1A7FBA	chr12
contig-0000793	#1A7FBA	chr12
contig-0000794	#D57533	chr13
contig-0000795	#D57533	chr13
contig-0000796	#D57533	chr13
contig-0000797	#D57533	chr13
contig-0000798	#E6B847	chr15
contig-0000799	#D57533	chr13
contig-0000800	#56B4E9	chr2
contig-0000801	#56B4E9	chr2
contig-0000802	#56B4E9	chr2
contig-0000803	#E69F00	chr1
contig-0000804	#E6B847	chr15
contig-0000805	#E6B847	chr15
contig-0000806	#E6B847	chr15
contig-0000807	#737373	chr14
contig-0000808	#5699E9	chr9
contig-0000809	#737373	chr14
contig-0000810	#737373	chr14
contig-0000811	#E6AB23	chr8
contig-0000812	#E6AB23	chr8
contig-0000813	#E6AB23	chr8
contig-0000814	#808080	chr21
contig-0000815	#D57533	chr13
contig-0000816	#808080	chr21
