contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000336	55844	unassigned	chr13	52408	52408	1	satellite
unassigned-0000123	165168	unassigned	chr22	339352	169676	0.5	satellite
unassigned-0000352	94349	unassigned	chr14	125635	93477	0.744036	satellite
unassigned-0000126	178018	unassigned	chrX	177613	0	0	non_satellite
unassigned-0000353	96903	unassigned	chr14	127353	95195	0.747489	satellite
unassigned-0000567	68666	unassigned	chr14	136220	68110	0.5	satellite
unassigned-0000580	251111	unassigned	chr11	1822163	260309	0.142857	non_satellite
unassigned-0000127	43838	unassigned	chr16	43849	0	0	non_satellite
unassigned-0000568	124922	unassigned	chr14	248664	124332	0.5	satellite
unassigned-0000582	139267	unassigned	chr9	139283	139283	1	satellite
unassigned-0000583	264517	unassigned	chr9	264544	264544	1	satellite
unassigned-0000604	56610	unassigned	chr13	56542	56542	1	satellite
unassigned-0000584	203068	unassigned	chr11	203057	0	0	non_satellite
unassigned-0000144	85656	unassigned	chr6	85693	0	0	non_satellite
unassigned-0000605	45197	unassigned	chr15	41441	41441	1	satellite
unassigned-0000586	123566	unassigned	chr9	617790	123558	0.2	non_satellite
unassigned-0000606	171620	unassigned	chr5	171638	171638	1	satellite
unassigned-0000146	55083	unassigned	chr14	108966	54483	0.5	satellite
unassigned-0000588	46707	unassigned	chr9	46655	0	0	non_satellite
unassigned-0000147	51293	unassigned	chr14	102862	51431	0.5	satellite
unassigned-0000148	42675	unassigned	chr14	85484	42742	0.5	satellite
unassigned-0000622	249669	unassigned	chr15	983538	280457	0.285151	non_satellite
unassigned-0000162	76506	unassigned	chr17	76502	0	0	non_satellite
unassigned-0000149	126776	unassigned	chr1	120968	0	0	non_satellite
unassigned-0000377	75414	unassigned	chr22	75395	0	0	non_satellite
unassigned-0000624	150056	unassigned	chr2	149986	0	0	non_satellite
unassigned-0000165	111905	unassigned	chr16	111914	111914	1	satellite
unassigned-0000626	39387	unassigned	chr11	39395	0	0	non_satellite
unassigned-0000392	103929	unassigned	chr1	103925	0	0	non_satellite
unassigned-0000640	72609	unassigned	chr16	72458	0	0	non_satellite
unassigned-0000393	128492	unassigned	chr1	128499	0	0	non_satellite
unassigned-0000180	293024	unassigned	chr9	295291	295291	1	satellite
unassigned-0000641	102442	unassigned	chr16	102463	0	0	non_satellite
unassigned-0000394	227817	unassigned	chr1	227744	0	0	non_satellite
unassigned-0000642	114030	unassigned	chr16	113694	0	0	non_satellite
unassigned-0000201	186133	unassigned	chr14	310018	176268	0.568573	satellite
unassigned-0000629	65633	unassigned	chr13	65730	65730	1	satellite
unassigned-0000182	78759	unassigned	chr21	55248	55248	1	satellite
unassigned-0000643	96328	unassigned	chr14	191494	95747	0.5	satellite
unassigned-0000183	44514	unassigned	chr21	48907	48907	1	satellite
unassigned-0000644	50379	unassigned	chr14	99658	49829	0.5	satellite
unassigned-0000645	111809	unassigned	chr2	111784	111784	1	satellite
unassigned-0000399	57031	unassigned	chr17	56053	0	0	non_satellite
unassigned-0000660	68478	unassigned	chr16	68230	0	0	non_satellite
unassigned-0000647	86359	unassigned	chr14	86340	86340	1	satellite
unassigned-0000648	152048	unassigned	chr9	760190	152038	0.2	non_satellite
unassigned-0000187	61706	unassigned	chr21	61461	61461	1	satellite
unassigned-0000661	186294	unassigned	chr16	185899	0	0	non_satellite
unassigned-0000649	66548	unassigned	chr9	332615	66523	0.2	non_satellite
unassigned-0000188	270923	unassigned	chr2	270989	0	0	non_satellite
unassigned-0000662	156344	unassigned	chr16	155924	0	0	non_satellite
unassigned-0000663	121910	unassigned	chr16	121500	0	0	non_satellite
unassigned-0000189	207515	unassigned	chr1	207513	0	0	non_satellite
unassigned-0000437	66124	unassigned	chrX	66162	0	0	non_satellite
unassigned-0000665	106164	unassigned	chr9	106150	0	0	non_satellite
unassigned-0000451	109451	unassigned	chr21	87335	87335	1	satellite
unassigned-0000666	163472	unassigned	chr9	163478	0	0	non_satellite
unassigned-0000439	104195	unassigned	chr5	104175	0	0	non_satellite
unassigned-0000680	47513	unassigned	chr5	47517	47517	1	satellite
unassigned-0000667	57139	unassigned	chr16	56988	0	0	non_satellite
unassigned-0000681	87002	unassigned	chr21	541116	90186	0.166667	non_satellite
unassigned-0000454	101409	unassigned	chr15	101960	101960	1	satellite
unassigned-0000668	58450	unassigned	chr11	58410	0	0	non_satellite
unassigned-0000682	42949	unassigned	chr21	46112	46112	1	satellite
unassigned-0000669	40009	unassigned	chr14	40013	0	0	non_satellite
unassigned-0000702	45557	unassigned	chr11	45450	45450	1	satellite
haplotype1-0000013	2276084	haplotype1	chr9	41181229	2285050	0.0554877	non_satellite
unassigned-0000456	101688	unassigned	chr6	101656	0	0	non_satellite
unassigned-0000683	89506	unassigned	chr14	182880	91440	0.5	satellite
unassigned-0000242	57561	unassigned	chr14	190046	56855	0.299164	non_satellite
unassigned-0000243	129950	unassigned	chr9	129951	0	0	non_satellite
unassigned-0000704	52466	unassigned	chr5	52385	0	0	non_satellite
unassigned-0000684	291313	unassigned	chr14	1661429	237347	0.142857	non_satellite
unassigned-0000470	231576	unassigned	chr11	56590	56590	1	satellite
unassigned-0000471	101387	unassigned	chr9	101389	0	0	non_satellite
unassigned-0000244	57872	unassigned	chr9	57841	0	0	non_satellite
unassigned-0000705	74039	unassigned	chr5	74022	0	0	non_satellite
unassigned-0000458	60334	unassigned	chr14	127450	63725	0.5	satellite
unassigned-0000685	140974	unassigned	chr14	999768	142824	0.142857	non_satellite
unassigned-0000459	90545	unassigned	chr18	90682	0	0	non_satellite
unassigned-0000245	62068	unassigned	chr17	62051	62051	1	satellite
unassigned-0000706	274862	unassigned	chr17	274929	274929	1	satellite
unassigned-0000472	205979	unassigned	chr1	205994	0	0	non_satellite
unassigned-0000707	94684	unassigned	chr22	94699	0	0	non_satellite
unassigned-0000687	225663	unassigned	chr21	225729	0	0	non_satellite
unassigned-0000246	97759	unassigned	chr17	97752	97752	1	satellite
unassigned-0000473	174115	unassigned	chr14	803572	269459	0.335327	non_satellite
unassigned-0000708	124868	unassigned	chr3	124780	0	0	non_satellite
unassigned-0000688	259507	unassigned	chr21	262886	0	0	non_satellite
unassigned-0000247	162265	unassigned	chr17	162284	162284	1	satellite
haplotype1-0000031	89209	haplotype1	chr17	40724	40724	1	satellite
haplotype1-0000032	60647	haplotype1	chr17	25792	25792	1	satellite
unassigned-0000475	68184	unassigned	chr11	68200	68200	1	satellite
unassigned-0000476	126933	unassigned	chr13	155723	155723	1	satellite
unassigned-0000510	75482	unassigned	chr7	75462	0	0	non_satellite
haplotype1-0000034	51997	haplotype1	chr19	51945	0	0	non_satellite
unassigned-0000490	42418	unassigned	chr15	42268	0	0	non_satellite
unassigned-0000492	203100	unassigned	chr9	812448	203112	0.25	non_satellite
unassigned-0000726	42092	unassigned	chr17	42050	0	0	non_satellite
haplotype1-0000036	166255	haplotype1	chr1	166180	0	0	non_satellite
unassigned-0000493	270446	unassigned	chr9	1893451	270493	0.142857	non_satellite
unassigned-0000740	77128	unassigned	chr2	77109	77109	1	satellite
unassigned-0000727	78144	unassigned	chr17	78161	0	0	non_satellite
haplotype1-0000037	333392	haplotype1	chr11	152292	152292	1	satellite
haplotype1-0000050	209689	haplotype1	chr1	233785	0	0	non_satellite
unassigned-0000514	86232	unassigned	chr15	39356	39356	1	satellite
unassigned-0000494	222077	unassigned	chr14	884096	221024	0.25	non_satellite
haplotype1-0000038	300899	haplotype1	chr11	49316	49316	1	satellite
haplotype1-0000051	417118	haplotype1	chr1	412724	0	0	non_satellite
haplotype1-0000039	273392	haplotype1	chr5	272841	272841	1	satellite
unassigned-0000742	158945	unassigned	chr2	158949	158949	1	satellite
unassigned-0000495	67795	unassigned	chr14	200121	66707	0.333333	non_satellite
unassigned-0000516	201401	unassigned	chr7	198209	0	0	non_satellite
unassigned-0000496	3775158	unassigned	chr22	21238903	2353112	0.110793	non_satellite
unassigned-0000517	78928	unassigned	chr7	78895	0	0	non_satellite
haplotype1-0000054	79669	haplotype1	chr7	79658	0	0	non_satellite
unassigned-0000497	236497	unassigned	chr17	236533	236533	1	satellite
unassigned-0000284	239314	unassigned	chr9	241573	241573	1	satellite
haplotype1-0000055	193572	haplotype1	chr7	193590	0	0	non_satellite
unassigned-0000498	57161	unassigned	chr21	59636	59636	1	satellite
unassigned-0000745	146056	unassigned	chr19	142033	0	0	non_satellite
unassigned-0000518	4029177	unassigned	chr22	35879781	3437901	0.0958172	non_satellite
unassigned-0000285	98167	unassigned	chr9	100451	100451	1	satellite
haplotype2-0000075	1835453	haplotype2	chr9	23166915	1827276	0.0788744	non_satellite
unassigned-0000499	170781	unassigned	chr21	1045806	174301	0.166667	non_satellite
haplotype1-0000056	204335	haplotype1	chr17	84840	84840	1	satellite
unassigned-0000286	87539	unassigned	chr9	87549	87549	1	satellite
unassigned-0000747	52704	unassigned	chr2	52591	52591	1	satellite
haplotype1-0000057	73190	haplotype1	chr17	40724	40724	1	satellite
unassigned-0000287	71379	unassigned	chr22	59879	59879	1	satellite
haplotype1-0000058	568606	haplotype1	chr20	212125	212125	1	satellite
unassigned-0000748	45236	unassigned	chr15	45210	0	0	non_satellite
haplotype2-0000110	894159	haplotype2	chr13	6887907	794505	0.115348	non_satellite
unassigned-0000320	51285	unassigned	chr10	51246	0	0	non_satellite
haplotype2-0000091	112050	haplotype2	chr3	112001	0	0	non_satellite
haplotype1-0000059	57739	haplotype1	chr17	30543	30543	1	satellite
haplotype2-0000111	254936	haplotype2	chr16	256988	0	0	non_satellite
unassigned-0000749	46216	unassigned	chr15	46376	0	0	non_satellite
unassigned-0000762	454029	unassigned	chr14	3676656	459582	0.125	non_satellite
haplotype2-0000092	617203	haplotype2	chr9	3086070	617214	0.2	non_satellite
haplotype2-0000112	90622	haplotype2	chr17	90628	90628	1	satellite
unassigned-0000763	73104	unassigned	chr13	143566	71783	0.5	satellite
haplotype2-0000113	406243	haplotype2	chr13	4887204	407267	0.0833333	non_satellite
haplotype2-0000093	851782	haplotype2	chr11	1359054	849524	0.625085	satellite
haplotype2-0000094	519259	haplotype2	chr9	6231420	519285	0.0833333	non_satellite
unassigned-0000538	23519	unassigned	chr8	23455	0	0	non_satellite
unassigned-0000765	125308	unassigned	chr15	125354	0	0	non_satellite
haplotype2-0000095	92741	haplotype2	chr4	92649	0	0	non_satellite
unassigned-0000552	132504	unassigned	chr1	132423	0	0	non_satellite
