contig	color
contig-0000122	#56B4E9	chr2
contig-0000123	#56B4E9	chr2
contig-0000124	#00B28C	chr17
contig-0000125	#CC8DB3	chr11
contig-0000126	#00B28C	chr17
contig-0000127	#00B28C	chr17
contig-0000128	#00B28C	chr17
contig-0000129	#00B28C	chr17
contig-0000130	#E6AB23	chr8
contig-0000131	#E6AB23	chr8
contig-0000132	#E6AB23	chr8
contig-0000133	#E6AB23	chr8
contig-0000134	#E6AB23	chr8
contig-0000135	#E6AB23	chr8
contig-0000136	#00A880	chr10
contig-0000137	#E6AB23	chr8
contig-0000138	#56B4E9	chr2
contig-0000139	#737373	chr14
contig-0000140	#1A7FBA	chr12
contig-0000141	#1A7FBA	chr12
contig-0000142	#1A7FBA	chr12
contig-0000143	#1A7FBA	chr12
contig-0000144	#567DE9	chr16
contig-0000145	#567DE9	chr16
contig-0000146	#567DE9	chr16
contig-0000147	#00A880	chr10
contig-0000148	#567DE9	chr16
contig-0000149	#567DE9	chr16
contig-0000150	#666666	chr7
contig-0000151	#666666	chr7
contig-0000152	#E6C47F	chr22
contig-0000153	#E6C47F	chr22
contig-0000154	#E6C47F	chr22
contig-0000155	#E6C47F	chr22
contig-0000156	#E6C47F	chr22
contig-0000157	#CC79A7	chr4
contig-0000158	#CC79A7	chr4
contig-0000159	#CC79A7	chr4
contig-0000160	#CC79A7	chr4
contig-0000161	#CC79A7	chr4
contig-0000162	#56B4E9	chr2
contig-0000163	#56B4E9	chr2
contig-0000164	#56B4E9	chr2
contig-0000165	#009E73	chr3
contig-0000166	#009E73	chr3
contig-0000167	#D58C66	chr20
contig-0000168	#567DE9	chr16
contig-0000169	#567DE9	chr16
contig-0000170	#567DE9	chr16
contig-0000171	#567DE9	chr16
contig-0000172	#567DE9	chr16
contig-0000173	#E6B847	chr15
contig-0000174	#E6B847	chr15
contig-0000175	#E6B847	chr15
contig-0000176	#00B28C	chr17
contig-0000177	#E6B847	chr15
contig-0000178	#E6B847	chr15
contig-0000179	#E6B847	chr15
contig-0000180	#E6B847	chr15
contig-0000181	#E6B847	chr15
contig-0000182	#1A7FBA	chr12
contig-0000183	#1A7FBA	chr12
contig-0000184	#1A7FBA	chr12
contig-0000185	#E6AB23	chr8
contig-0000186	#E6AB23	chr8
contig-0000187	#00B28C	chr17
contig-0000188	#E6AB23	chr8
contig-0000189	#E6AB23	chr8
contig-0000190	#E6AB23	chr8
contig-0000191	#E6AB23	chr8
contig-0000192	#56B4E9	chr2
contig-0000193	#56B4E9	chr2
contig-0000194	#56B4E9	chr2
contig-0000195	#CC79A7	chr4
contig-0000196	#CC79A7	chr4
contig-0000197	#CC79A7	chr4
contig-0000198	#00B28C	chr17
contig-0000199	#CC79A7	chr4
contig-0000200	#CC79A7	chr4
contig-0000201	#0072B2	chr5
contig-0000202	#0072B2	chr5
contig-0000203	#0072B2	chr5
contig-0000204	#0072B2	chr5
contig-0000205	#0072B2	chr5
contig-0000206	#567DE9	chr16
contig-0000207	#567DE9	chr16
contig-0000208	#567DE9	chr16
contig-0000209	#E6AB23	chr8
contig-0000210	#00B28C	chr17
contig-0000211	#CC8DB3	chr11
contig-0000212	#CC8DB3	chr11
contig-0000213	#56B4E9	chr2
contig-0000214	#56B4E9	chr2
contig-0000215	#56B4E9	chr2
contig-0000216	#5699E9	chr9
contig-0000217	#5699E9	chr9
contig-0000218	#5699E9	chr9
contig-0000219	#5699E9	chr9
contig-0000220	#00B28C	chr17
contig-0000221	#567DE9	chr16
contig-0000222	#567DE9	chr16
contig-0000223	#567DE9	chr16
contig-0000224	#567DE9	chr16
contig-0000225	#567DE9	chr16
contig-0000226	#666666	chr7
contig-0000227	#666666	chr7
contig-0000228	#666666	chr7
contig-0000229	#666666	chr7
contig-0000230	#5699E9	chr9
contig-0000231	#666666	chr7
contig-0000232	#56B4E9	chr2
contig-0000233	#56B4E9	chr2
contig-0000234	#56B4E9	chr2
contig-0000235	#666666	chr7
contig-0000236	#00A880	chr10
contig-0000237	#00A880	chr10
contig-0000238	#5699E9	chr9
contig-0000239	#5699E9	chr9
contig-0000240	#5699E9	chr9
contig-0000241	#E6AB23	chr8
contig-0000242	#5699E9	chr9
contig-0000243	#5699E9	chr9
contig-0000244	#0072B2	chr5
contig-0000245	#0072B2	chr5
contig-0000246	#0072B2	chr5
contig-0000247	#0072B2	chr5
contig-0000248	#0072B2	chr5
contig-0000249	#0072B2	chr5
contig-0000250	#0072B2	chr5
contig-0000251	#00B28C	chr17
contig-0000252	#D58C66	chr20
contig-0000253	#E6B847	chr15
contig-0000254	#E6B847	chr15
contig-0000255	#E6B847	chr15
contig-0000256	#E6AB23	chr8
contig-0000257	#E6AB23	chr8
contig-0000258	#E6AB23	chr8
contig-0000259	#E6AB23	chr8
contig-0000260	#D57533	chr13
contig-0000261	#E6AB23	chr8
contig-0000262	#CCA0BF	chr18
contig-0000263	#CCA0BF	chr18
contig-0000264	#CCA0BF	chr18
contig-0000265	#CCA0BF	chr18
contig-0000266	#CCA0BF	chr18
contig-0000267	#0072B2	chr5
contig-0000268	#0072B2	chr5
contig-0000269	#0072B2	chr5
contig-0000270	#0072B2	chr5
contig-0000271	#D57533	chr13
contig-0000272	#0072B2	chr5
contig-0000273	#E69F00	chr1
contig-0000274	#E69F00	chr1
contig-0000275	#666666	chr7
contig-0000276	#666666	chr7
contig-0000277	#1A7FBA	chr12
contig-0000278	#1A7FBA	chr12
contig-0000279	#1A7FBA	chr12
contig-0000280	#56B4E9	chr2
contig-0000281	#56B4E9	chr2
contig-0000282	#56B4E9	chr2
contig-0000283	#737373	chr14
contig-0000284	#737373	chr14
contig-0000285	#737373	chr14
contig-0000286	#5699E9	chr9
contig-0000287	#5699E9	chr9
contig-0000288	#5699E9	chr9
contig-0000289	#5699E9	chr9
contig-0000290	#5699E9	chr9
contig-0000291	#E6AB23	chr8
contig-0000292	#D57533	chr13
contig-0000293	#009E73	chr3
contig-0000294	#00A880	chr10
contig-0000295	#00A880	chr10
contig-0000296	#00A880	chr10
contig-0000297	#009E73	chr3
contig-0000298	#009E73	chr3
contig-0000299	#009E73	chr3
contig-0000300	#1A7FBA	chr12
contig-0000301	#D57533	chr13
contig-0000302	#009E73	chr3
contig-0000303	#009E73	chr3
contig-0000304	#009E73	chr3
contig-0000305	#567DE9	chr16
contig-0000306	#E6B847	chr15
contig-0000307	#E6B847	chr15
contig-0000308	#E6B847	chr15
contig-0000309	#E69F00	chr1
contig-0000310	#E69F00	chr1
contig-0000311	#00A880	chr10
contig-0000312	#D57533	chr13
contig-0000313	#E69F00	chr1
contig-0000314	#E69F00	chr1
contig-0000315	#E69F00	chr1
contig-0000316	#00A880	chr10
contig-0000317	#00A880	chr10
contig-0000318	#00A880	chr10
contig-0000319	#00A880	chr10
contig-0000320	#00A880	chr10
contig-0000321	#00A880	chr10
contig-0000322	#00A880	chr10
contig-0000323	#D57533	chr13
contig-0000324	#00A880	chr10
contig-0000325	#00A880	chr10
contig-0000326	#00A880	chr10
contig-0000327	#CC8DB3	chr11
contig-0000328	#CC8DB3	chr11
contig-0000329	#CC8DB3	chr11
contig-0000330	#CC8DB3	chr11
contig-0000331	#CC8DB3	chr11
contig-0000332	#CC8DB3	chr11
contig-0000333	#E6C47F	chr22
contig-0000334	#CC8DB3	chr11
contig-0000335	#CC8DB3	chr11
contig-0000336	#D57533	chr13
contig-0000337	#D57533	chr13
contig-0000338	#CC79A7	chr4
contig-0000339	#CC79A7	chr4
contig-0000340	#CC79A7	chr4
contig-0000341	#E69F00	chr1
contig-0000342	#E69F00	chr1
contig-0000343	#D57533	chr13
contig-0000344	#E69F00	chr1
contig-0000345	#E6AB23	chr8
contig-0000346	#E6AB23	chr8
contig-0000347	#E6AB23	chr8
contig-0000348	#E6AB23	chr8
contig-0000349	#E6AB23	chr8
contig-0000350	#E6AB23	chr8
contig-0000351	#E69F00	chr1
contig-0000352	#D57533	chr13
contig-0000353	#E69F00	chr1
contig-0000354	#E69F00	chr1
contig-0000355	#E69F00	chr1
contig-0000356	#E69F00	chr1
contig-0000357	#E69F00	chr1
contig-0000358	#00A880	chr10
contig-0000359	#00A880	chr10
contig-0000360	#00A880	chr10
contig-0000361	#CC8DB3	chr11
contig-0000362	#D57533	chr13
contig-0000363	#0072B2	chr5
contig-0000364	#0072B2	chr5
contig-0000365	#0072B2	chr5
contig-0000366	#009E73	chr3
contig-0000367	#009E73	chr3
contig-0000368	#009E73	chr3
contig-0000369	#567DE9	chr16
contig-0000370	#567DE9	chr16
contig-0000371	#D57533	chr13
contig-0000372	#567DE9	chr16
contig-0000373	#567DE9	chr16
contig-0000374	#338CC2	chr19
contig-0000375	#338CC2	chr19
contig-0000376	#338CC2	chr19
contig-0000377	#E69F00	chr1
contig-0000378	#E69F00	chr1
contig-0000379	#E69F00	chr1
contig-0000380	#E69F00	chr1
contig-0000381	#E69F00	chr1
contig-0000382	#D57533	chr13
contig-0000383	#1A7FBA	chr12
contig-0000384	#1A7FBA	chr12
contig-0000385	#1A7FBA	chr12
contig-0000386	#1A7FBA	chr12
contig-0000387	#8C564B	chrY
contig-0000388	#567DE9	chr16
contig-0000389	#CCA0BF	chr18
contig-0000390	#CCA0BF	chr18
contig-0000391	#D57533	chr13
contig-0000392	#CCA0BF	chr18
contig-0000393	#CCA0BF	chr18
contig-0000394	#CCA0BF	chr18
contig-0000395	#737373	chr14
contig-0000396	#737373	chr14
contig-0000397	#737373	chr14
contig-0000398	#737373	chr14
contig-0000399	#737373	chr14
contig-0000400	#5699E9	chr9
contig-0000401	#56B4E9	chr2
contig-0000402	#5699E9	chr9
contig-0000403	#56B4E9	chr2
contig-0000404	#009E73	chr3
contig-0000405	#009E73	chr3
contig-0000406	#009E73	chr3
contig-0000407	#009E73	chr3
contig-0000408	#009E73	chr3
contig-0000409	#E6AB23	chr8
contig-0000410	#E6AB23	chr8
contig-0000411	#E6AB23	chr8
contig-0000412	#00A880	chr10
contig-0000413	#56B4E9	chr2
contig-0000414	#737373	chr14
contig-0000415	#D57533	chr13
contig-0000416	#D57533	chr13
contig-0000417	#D57533	chr13
contig-0000418	#D55E00	chr6
contig-0000419	#D55E00	chr6
contig-0000420	#D55E00	chr6
contig-0000421	#D55E00	chr6
contig-0000422	#56B4E9	chr2
contig-0000423	#D55E00	chr6
contig-0000424	#009E73	chr3
contig-0000425	#009E73	chr3
contig-0000426	#009E73	chr3
contig-0000427	#56B4E9	chr2
contig-0000428	#56B4E9	chr2
contig-0000429	#56B4E9	chr2
contig-0000430	#D58C66	chr20
contig-0000431	#D58C66	chr20
contig-0000432	#D58C66	chr20
contig-0000433	#56B4E9	chr2
contig-0000434	#009E73	chr3
contig-0000435	#009E73	chr3
contig-0000436	#009E73	chr3
contig-0000437	#009E73	chr3
contig-0000438	#009E73	chr3
contig-0000439	#CC8DB3	chr11
contig-0000440	#CC8DB3	chr11
contig-0000441	#CC8DB3	chr11
contig-0000442	#CC8DB3	chr11
contig-0000443	#CC8DB3	chr11
contig-0000444	#56B4E9	chr2
contig-0000445	#5699E9	chr9
contig-0000446	#5699E9	chr9
contig-0000447	#5699E9	chr9
contig-0000448	#5699E9	chr9
contig-0000449	#5699E9	chr9
contig-0000450	#CC8DB3	chr11
contig-0000451	#CC8DB3	chr11
contig-0000452	#CC79A7	chr4
contig-0000453	#CC79A7	chr4
contig-0000454	#CC79A7	chr4
contig-0000455	#E69F00	chr1
contig-0000456	#CC79A7	chr4
contig-0000457	#CC79A7	chr4
contig-0000458	#E6AB23	chr8
contig-0000459	#E6AB23	chr8
contig-0000460	#E6AB23	chr8
contig-0000461	#E6AB23	chr8
contig-0000462	#E6AB23	chr8
contig-0000463	#E6AB23	chr8
contig-0000464	#E6AB23	chr8
contig-0000465	#CC79A7	chr4
contig-0000466	#E69F00	chr1
contig-0000467	#CC79A7	chr4
contig-0000468	#CC79A7	chr4
contig-0000469	#D55E00	chr6
contig-0000470	#D55E00	chr6
contig-0000471	#D55E00	chr6
contig-0000472	#00A880	chr10
contig-0000473	#00A880	chr10
contig-0000474	#00A880	chr10
contig-0000475	#00A880	chr10
contig-0000476	#00A880	chr10
contig-0000477	#00A880	chr10
contig-0000478	#00A880	chr10
contig-0000479	#00A880	chr10
contig-0000480	#00A880	chr10
contig-0000481	#737373	chr14
contig-0000482	#E69F00	chr1
contig-0000483	#E69F00	chr1
contig-0000484	#E69F00	chr1
contig-0000485	#E69F00	chr1
contig-0000486	#E69F00	chr1
contig-0000487	#E69F00	chr1
contig-0000488	#CC79A7	chr4
contig-0000489	#CC79A7	chr4
contig-0000490	#E6AB23	chr8
contig-0000491	#E6AB23	chr8
contig-0000492	#E6AB23	chr8
contig-0000493	#56B4E9	chr2
contig-0000494	#56B4E9	chr2
contig-0000495	#56B4E9	chr2
contig-0000496	#E69F00	chr1
contig-0000497	#56B4E9	chr2
contig-0000498	#56B4E9	chr2
contig-0000499	#E69F00	chr1
contig-0000500	#E69F00	chr1
contig-0000501	#E69F00	chr1
contig-0000502	#009E73	chr3
contig-0000503	#009E73	chr3
contig-0000504	#009E73	chr3
contig-0000505	#D57533	chr13
contig-0000506	#D57533	chr13
contig-0000507	#D57533	chr13
contig-0000508	#D57533	chr13
contig-0000509	#D57533	chr13
contig-0000510	#D57533	chr13
contig-0000511	#338CC2	chr19
contig-0000512	#338CC2	chr19
contig-0000513	#338CC2	chr19
contig-0000514	#338CC2	chr19
contig-0000515	#338CC2	chr19
contig-0000516	#D55E00	chr6
contig-0000517	#D55E00	chr6
contig-0000518	#00A880	chr10
contig-0000519	#808080	chr21
contig-0000520	#D55E00	chr6
contig-0000521	#0072B2	chr5
contig-0000522	#E6B847	chr15
contig-0000523	#E6B847	chr15
contig-0000524	#E6B847	chr15
contig-0000525	#E6B847	chr15
contig-0000526	#E6B847	chr15
contig-0000527	#567DE9	chr16
contig-0000528	#808080	chr21
contig-0000529	#567DE9	chr16
contig-0000530	#567DE9	chr16
contig-0000531	#567DE9	chr16
contig-0000532	#567DE9	chr16
contig-0000533	#CC8DB3	chr11
contig-0000534	#CC8DB3	chr11
contig-0000535	#CC8DB3	chr11
contig-0000536	#CC8DB3	chr11
contig-0000537	#CC8DB3	chr11
contig-0000538	#808080	chr21
contig-0000539	#CC8DB3	chr11
contig-0000540	#00B28C	chr17
contig-0000541	#00B28C	chr17
contig-0000542	#00B28C	chr17
contig-0000543	#D58C66	chr20
contig-0000544	#D58C66	chr20
contig-0000545	#D58C66	chr20
contig-0000546	#D58C66	chr20
contig-0000547	#D58C66	chr20
contig-0000548	#E69F00	chr1
contig-0000549	#E6C47F	chr22
contig-0000550	#338CC2	chr19
contig-0000551	#338CC2	chr19
contig-0000552	#338CC2	chr19
contig-0000553	#338CC2	chr19
contig-0000554	#338CC2	chr19
contig-0000555	#1A7FBA	chr12
contig-0000556	#1A7FBA	chr12
contig-0000557	#1A7FBA	chr12
contig-0000558	#1A7FBA	chr12
contig-0000559	#1A7FBA	chr12
contig-0000560	#808080	chr21
contig-0000561	#009E73	chr3
contig-0000562	#009E73	chr3
contig-0000563	#009E73	chr3
contig-0000564	#D57533	chr13
contig-0000565	#D57533	chr13
contig-0000566	#D57533	chr13
contig-0000567	#E6B847	chr15
contig-0000568	#E6B847	chr15
contig-0000569	#E6B847	chr15
contig-0000570	#E6B847	chr15
contig-0000571	#808080	chr21
contig-0000572	#E6B847	chr15
contig-0000573	#009E73	chr3
contig-0000574	#009E73	chr3
contig-0000575	#009E73	chr3
contig-0000576	#009E73	chr3
contig-0000577	#009E73	chr3
contig-0000578	#D57533	chr13
contig-0000579	#D57533	chr13
contig-0000580	#D57533	chr13
contig-0000581	#D57533	chr13
contig-0000582	#E6C47F	chr22
contig-0000583	#00B28C	chr17
contig-0000584	#00B28C	chr17
contig-0000585	#00B28C	chr17
contig-0000586	#CC8DB3	chr11
contig-0000587	#CC8DB3	chr11
contig-0000588	#E69F00	chr1
contig-0000589	#E69F00	chr1
contig-0000590	#E69F00	chr1
contig-0000591	#D57533	chr13
contig-0000592	#56B4E9	chr2
contig-0000593	#56B4E9	chr2
contig-0000594	#56B4E9	chr2
contig-0000595	#567DE9	chr16
contig-0000596	#567DE9	chr16
contig-0000597	#567DE9	chr16
contig-0000598	#E6AB23	chr8
contig-0000599	#E6AB23	chr8
contig-0000600	#E6C47F	chr22
contig-0000601	#E6AB23	chr8
contig-0000602	#E6AB23	chr8
contig-0000603	#E6AB23	chr8
contig-0000604	#E6AB23	chr8
contig-0000605	#0072B2	chr5
contig-0000606	#0072B2	chr5
contig-0000607	#0072B2	chr5
contig-0000608	#E6B847	chr15
contig-0000609	#E6B847	chr15
contig-0000610	#E6B847	chr15
contig-0000611	#D57533	chr13
contig-0000612	#E6B847	chr15
contig-0000613	#E6B847	chr15
contig-0000614	#CC79A7	chr4
contig-0000615	#CC79A7	chr4
contig-0000616	#CC79A7	chr4
contig-0000617	#CC79A7	chr4
contig-0000618	#CC79A7	chr4
contig-0000619	#E69F00	chr1
contig-0000620	#E69F00	chr1
contig-0000621	#E69F00	chr1
contig-0000622	#00A880	chr10
contig-0000623	#D57533	chr13
contig-0000624	#56B4E9	chr2
contig-0000625	#56B4E9	chr2
contig-0000626	#56B4E9	chr2
contig-0000627	#56B4E9	chr2
contig-0000628	#56B4E9	chr2
contig-0000629	#56B4E9	chr2
contig-0000630	#56B4E9	chr2
contig-0000631	#56B4E9	chr2
contig-0000632	#56B4E9	chr2
contig-0000633	#D55E00	chr6
contig-0000634	#E6C47F	chr22
contig-0000635	#D55E00	chr6
contig-0000636	#D55E00	chr6
contig-0000637	#D55E00	chr6
contig-0000638	#D55E00	chr6
contig-0000639	#56B4E9	chr2
contig-0000640	#56B4E9	chr2
contig-0000641	#56B4E9	chr2
contig-0000642	#00A880	chr10
contig-0000643	#D57533	chr13
contig-0000644	#00A880	chr10
contig-0000645	#D57533	chr13
contig-0000646	#D57533	chr13
contig-0000647	#D57533	chr13
contig-0000648	#E6C47F	chr22
contig-0000649	#E6C47F	chr22
contig-0000650	#E6C47F	chr22
contig-0000651	#5699E9	chr9
contig-0000652	#5699E9	chr9
contig-0000653	#5699E9	chr9
contig-0000654	#D57533	chr13
contig-0000655	#5699E9	chr9
contig-0000656	#E6B847	chr15
contig-0000657	#E6B847	chr15
contig-0000658	#E6B847	chr15
contig-0000659	#E6B847	chr15
contig-0000660	#E6B847	chr15
contig-0000661	#00A880	chr10
contig-0000662	#00B28C	chr17
contig-0000663	#00B28C	chr17
contig-0000664	#00B28C	chr17
contig-0000665	#D55E00	chr6
contig-0000666	#D55E00	chr6
contig-0000667	#D55E00	chr6
contig-0000668	#9467BD	chrX
contig-0000669	#8C564B	chrY
contig-0000670	#8C564B	chrY
contig-0000671	#D57533	chr13
contig-0000672	#D57533	chr13
contig-0000673	#D55E00	chr6
contig-0000674	#D57533	chr13
contig-0000675	#D55E00	chr6
contig-0000676	#D55E00	chr6
contig-0000677	#D55E00	chr6
contig-0000678	#D55E00	chr6
contig-0000679	#D55E00	chr6
contig-0000680	#D58C66	chr20
contig-0000681	#D58C66	chr20
contig-0000682	#D58C66	chr20
contig-0000683	#D58C66	chr20
contig-0000684	#D58C66	chr20
contig-0000685	#D57533	chr13
contig-0000686	#D55E00	chr6
contig-0000687	#D55E00	chr6
contig-0000688	#D55E00	chr6
contig-0000689	#D55E00	chr6
contig-0000690	#D55E00	chr6
contig-0000691	#D55E00	chr6
contig-0000692	#D55E00	chr6
contig-0000693	#D55E00	chr6
contig-0000694	#D57533	chr13
contig-0000695	#D55E00	chr6
contig-0000696	#56B4E9	chr2
contig-0000697	#56B4E9	chr2
contig-0000698	#56B4E9	chr2
contig-0000699	#E69F00	chr1
contig-0000700	#E69F00	chr1
contig-0000701	#E69F00	chr1
contig-0000702	#666666	chr7
contig-0000703	#666666	chr7
contig-0000704	#666666	chr7
contig-0000705	#808080	chr21
contig-0000706	#666666	chr7
contig-0000707	#666666	chr7
contig-0000708	#D57533	chr13
contig-0000709	#D57533	chr13
contig-0000710	#D57533	chr13
contig-0000711	#009E73	chr3
contig-0000712	#009E73	chr3
contig-0000713	#009E73	chr3
contig-0000714	#009E73	chr3
contig-0000715	#009E73	chr3
contig-0000716	#D57533	chr13
contig-0000717	#338CC2	chr19
contig-0000718	#338CC2	chr19
contig-0000719	#338CC2	chr19
contig-0000720	#338CC2	chr19
contig-0000721	#338CC2	chr19
contig-0000722	#CC8DB3	chr11
contig-0000723	#CC8DB3	chr11
contig-0000724	#CC8DB3	chr11
contig-0000725	#0072B2	chr5
contig-0000726	#0072B2	chr5
contig-0000727	#00A880	chr10
contig-0000728	#D57533	chr13
contig-0000729	#0072B2	chr5
contig-0000730	#0072B2	chr5
contig-0000731	#D57533	chr13
contig-0000732	#CC79A7	chr4
contig-0000733	#E69F00	chr1
contig-0000734	#E69F00	chr1
contig-0000735	#E69F00	chr1
contig-0000736	#E69F00	chr1
contig-0000737	#E69F00	chr1
contig-0000738	#E69F00	chr1
contig-0000739	#E6B847	chr15
contig-0000740	#E69F00	chr1
contig-0000741	#E69F00	chr1
contig-0000742	#D55E00	chr6
contig-0000743	#D55E00	chr6
contig-0000744	#D55E00	chr6
contig-0000745	#D55E00	chr6
contig-0000746	#D55E00	chr6
contig-0000747	#CC8DB3	chr11
contig-0000748	#CC8DB3	chr11
contig-0000749	#CC8DB3	chr11
contig-0000750	#D57533	chr13
contig-0000751	#808080	chr21
contig-0000752	#808080	chr21
contig-0000753	#808080	chr21
contig-0000754	#00B28C	chr17
contig-0000755	#00B28C	chr17
contig-0000756	#00B28C	chr17
contig-0000757	#666666	chr7
contig-0000758	#666666	chr7
contig-0000759	#666666	chr7
contig-0000760	#CC79A7	chr4
contig-0000761	#D57533	chr13
contig-0000762	#CC79A7	chr4
contig-0000763	#CC79A7	chr4
contig-0000764	#E69F00	chr1
contig-0000765	#D55E00	chr6
contig-0000766	#D55E00	chr6
contig-0000767	#56B4E9	chr2
contig-0000768	#56B4E9	chr2
contig-0000769	#56B4E9	chr2
contig-0000770	#56B4E9	chr2
contig-0000771	#0072B2	chr5
contig-0000772	#56B4E9	chr2
contig-0000773	#CC79A7	chr4
contig-0000774	#CC79A7	chr4
contig-0000775	#CC79A7	chr4
contig-0000776	#CC79A7	chr4
contig-0000777	#CC79A7	chr4
contig-0000778	#D58C66	chr20
contig-0000779	#D58C66	chr20
contig-0000780	#D58C66	chr20
contig-0000781	#009E73	chr3
contig-0000782	#0072B2	chr5
contig-0000783	#009E73	chr3
contig-0000784	#009E73	chr3
contig-0000785	#00A880	chr10
contig-0000786	#00A880	chr10
contig-0000787	#00A880	chr10
contig-0000788	#00A880	chr10
contig-0000789	#00A880	chr10
contig-0000790	#E6C47F	chr22
contig-0000791	#E6AB23	chr8
contig-0000792	#E6AB23	chr8
contig-0000793	#0072B2	chr5
contig-0000794	#E6AB23	chr8
contig-0000795	#E6AB23	chr8
contig-0000796	#E6AB23	chr8
contig-0000797	#E69F00	chr1
contig-0000798	#E69F00	chr1
contig-0000799	#E69F00	chr1
contig-0000800	#E69F00	chr1
contig-0000801	#E69F00	chr1
contig-0000802	#00B28C	chr17
contig-0000803	#00B28C	chr17
contig-0000804	#0072B2	chr5
contig-0000805	#00B28C	chr17
contig-0000806	#00B28C	chr17
contig-0000807	#00B28C	chr17
contig-0000808	#CC8DB3	chr11
contig-0000809	#CC8DB3	chr11
contig-0000810	#CC8DB3	chr11
contig-0000811	#CC8DB3	chr11
contig-0000812	#CC8DB3	chr11
contig-0000813	#808080	chr21
contig-0000814	#808080	chr21
contig-0000815	#0072B2	chr5
contig-0000816	#808080	chr21
