Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	239	0	0.7736	0	0.93931	0.1814	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	27	0	13	0	0.38038	0.18755	0.40091	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	0	52	0	0.74664	0.10177	0.84841	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.71276	0.78444	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	2	25	0.50124	0.37308	0.68977	0.80991	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	1	0	0.35312	0	0.82074	0.65335	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	0	10	0	0.45377	0.26956	0.72333	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	0	0	0	0	0.70078	0.87	Ignored:DidNotMeet_cpg_difference
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	0	1	0	0.24423	0.28577	0.49788	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	0	60	0	0.69914	0.17719	0.84756	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	116	0	109	0	0.57915	0.1789	0.72713	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	0	0	0	0	0.7291	0.7988	Ignored:DidNotMeet_cpg_difference
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.78298	0.69369	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	0	8	0	0.42307	0.1092	0.53053	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	0	30	0	0.36225	0.54355	0.71007	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	0	36	0	0.49967	0.13852	0.63819	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	0	34	0	0.37277	0.15329	0.47901	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.83992	0.69946	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	0	28	0	0.46065	0.48528	0.68828	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	3	0	0.33914	0	0.81003	0.58082	Included
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.80931	0.6323	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	4	0	0.4219	0	0.82574	0.43971	Included
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.81562	0.6175	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	4	0	0.42641	0	0.89499	0.63337	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	0	45	0	0.43615	0.1233	0.55722	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	7	0	0	0	0	0.72362	0.52055	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.79821	0.59308	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	1	0	0.28734	0	0.72604	0.46245	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	0	0	0	0.80421	0.58063	Ignored:DidNotMeet_cpg_difference
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	0	41	0	0.45148	0.23721	0.55505	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	0	31	0	0.41146	0.07529	0.48674	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	1	0	0.36609	0	0.81637	0.5076	Included
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	2	0	0.33742	0	0.75808	0.4566	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.82663	0.69958	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	0	75	0	0.57624	0.15002	0.6946	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	0	14	0	0.70261	0.26471	0.76973	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	78	0	69	0	0.43767	0.1519	0.56782	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	40	0	22	0	0.5071	0.46899	0.79422	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	88	0	0	0	0	0.65665	0.68149	Ignored:DidNotMeet_cpg_difference
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.85002	0.72946	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	0	122	0	0.87488	0.20118	0.88949	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	385	17	1	0.4631	0.48047	0.92748	0.789	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	39	0	0.38885	0	0.91605	0.72744	Included
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	217	6	0	0.31015	0	0.93011	0.82577	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	574	12	0	0.33751	0	0.91685	0.7901	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	16	9	0	0.37247	0	0.76442	0.44075	Included
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.86204	0.82085	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.56707	0.66268	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	0	0	0	0.07	0.16845	Ignored:DidNotMeet_cpg_difference
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	0	0	0	0.68405	0.78153	Ignored:DidNotMeet_cpg_difference
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	12	0	0.26284	0	0.43016	0.16477	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	42	0	0.19286	0.19322	0.38595	Included
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	64	0	0.49979	0.3438	0.81497	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	16	0	0.23006	0	0.24787	0.14967	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	74	0	0.42137	0	0.79659	0.41317	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	34	0	0.24606	0.42315	0.66921	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.51932	0.54253	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	0	58	0	0.25486	0.31844	0.51336	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	0	23	0	0.25225	0.32201	0.5639	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	132	49	0	0.67205	0	0.944	0.62262	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	0	73	0	0.82928	0.06355	0.84725	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	72	0	0.37832	0	0.45796	0.23381	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.36978	0.36145	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	42	0	0.23038	0	0.51365	0.28327	Included
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	87	0	0.25293	0	0.38472	0.1351	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	97	0	0.53256	0	0.62966	0.10441	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	0	0	0	0.63696	0.53653	Ignored:DidNotMeet_cpg_difference
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	64	0	0.50827	0	0.66849	0.1648	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.01788	0.01718	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.14788	0.17042	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	27	0	0.26479	0	0.84456	0.66565	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	21	0	0.29593	0	0.77381	0.50768	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	131	0	0.86011	0	0.94583	0.09716	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	112	0	0.84636	0	0.94348	0.17238	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	217	0	0.84506	0	0.90468	0.06574	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	0	0	0	0.66019	0.53544	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	11	0	0.24037	0.25779	0.46674	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	27	0	0.66091	0	0.93944	0.27853	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.40513	0.3783	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	54	0	0	0	0	0.70634	0.69436	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	13	0	0.19509	0	0.54593	0.35487	Included
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	32	0	0.27009	0	0.5268	0.25671	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.26319	0.22446	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	0	470	0	0.67498	0.22936	0.90049	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	0	13	0	0.40667	0.21334	0.58682	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	44	0	0.21151	0	0.74213	0.55566	Included
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	0	0	0	0.20606	0.12268	Ignored:DidNotMeet_cpg_difference
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	0	50	0	0.76026	0.22725	0.89043	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	0	0	0	0.01733	0.0272	Ignored:DidNotMeet_cpg_difference
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	0	140	0	0.6211	0.33057	0.93444	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	0	88	0	0.89636	0.09149	0.93735	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	0	50	0	0.35214	0.55542	0.90755	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	260	0	0.87888	0	0.93622	0.23133	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	0	337	0	0.84701	0.1031	0.89649	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	0	242	0	0.8046	0.03119	0.83314	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	0	24	0	0.3662	0.17645	0.53427	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.4719	0.47459	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	0	0	0	0	0.71282	0.7127	Ignored:DidNotMeet_cpg_difference
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.95985	0.93499	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	58	0	48	0	0.36886	0.50423	0.84181	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	53	0	0.27357	0.28126	0.55298	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.54434	0.4946	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	0	0	0	0.45586	0.58535	Ignored:DidNotMeet_cpg_difference
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	70	0	0.7234	0.20592	0.83562	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	0	0	0	0	0.14353	0.07635	Ignored:DidNotMeet_cpg_difference
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	0	27	0	0.34932	0.13971	0.4825	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	0	0	0	0.37686	0.36216	Ignored:DidNotMeet_cpg_difference
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	0	0	0	0	0.46658	0.37561	Ignored:DidNotMeet_cpg_difference
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.78555	0.73122	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	62	0	0.86017	0	0.94706	0.08689	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	0	0	0	0	0.77766	0.69671	Ignored:DidNotMeet_cpg_difference
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.57001	0.50574	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	0	0	0	0	0.34379	0.37145	Ignored:DidNotMeet_cpg_difference
chr5	561353	562753	Paternal	MIR4456	Akbari	116	5	0	0.18471	0	0.77658	0.72442	Ignored:DidNotMeet_cpg_difference
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	35	0	0.43269	0	0.95728	0.52458	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.62801	0.46233	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.03911	0.15099	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	57	0	0.69908	0	0.64556	0.14438	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.11597	0.07869	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	0	0	0	0	0.40717	0.36451	Ignored:DidNotMeet_cpg_difference
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.67461	0	0.87084	0.19624	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	48	0	0.22457	0	0.68365	0.46271	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.60234	0.55586	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	155	0	0.86431	0	0.9359	0.07605	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	25	0	0.25729	0.52594	0.7746	Included
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	107	0	0.58804	0	0.94286	0.35482	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.65637	0.53169	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	59	0	0.81578	0	0.93926	0.23127	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	1	0	0.16474	0	0.42924	0.26831	Ignored:DidNotMeet_cpg_difference
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.77052	0	0.8264	0.05587	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	0	0	0	0	0.25807	0.16655	Ignored:DidNotMeet_cpg_difference
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	143	0	0.87763	0	0.8988	0.14536	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.24294	0.12998	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.71148	0	0.79887	0.09362	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	223	0	209	0	0.50777	0.16455	0.65942	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.89961	0.80645	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	85	0	0.40592	0	0.46853	0.07136	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	59	0	0.44445	0	0.73035	0.32363	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	62	0	0.16399	0	0.23723	0.0757	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	20	20	0	0.33644	0	0.35708	0.02064	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	41	0	0.61595	0	0.80648	0.19054	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.70399	0.6224	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	56	0	0.51003	0	0.93246	0.42822	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	20	0	0.51172	0	0.83105	0.52432	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	26	0	0.42923	0	0.61762	0.40445	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	202	0	0.81117	0	0.93956	0.20093	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	0	0	0	0.75354	0.75544	Ignored:DidNotMeet_cpg_difference
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	0	0	0	0.71636	0.65587	Ignored:DidNotMeet_cpg_difference
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	0	0	0	0	0	0	0	Ignored:No_CpG
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.63495	0.54615	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	34	0	0.49384	0	0.57706	0.08322	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	0	21	0	0.24475	0.27448	0.52002	Included
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	82	0	0.43573	0	0.65058	0.21485	Included
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	0	0	0	0.93441	0.90066	Ignored:DidNotMeet_cpg_difference
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	132	0	0.40944	0	0.7834	0.39535	Included
