Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.86861	0.70649	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	0	8	0	0.43918	0.1506	0.58127	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	0	45	0	0.50393	0.48257	0.75037	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	0	33	0	0.51035	0.12115	0.61473	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	0	34	0	0.37365	0.1333	0.46719	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.87676	0.73875	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	0	33	0	0.53311	0.48922	0.77475	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.86795	0.70785	Ignored:DidNotMeet_cpg_difference
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.81902	0.70011	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	1	0	0.58329	0	0.77908	0.54667	Included
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.84616	0.73317	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	5	0	0.52613	0	0.87768	0.57992	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	0	39	0	0.33991	0.18587	0.4872	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	7	3	0	0.34603	0	0.82615	0.54646	Included
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.8435	0.68563	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	6	0	0.56319	0	0.83492	0.42447	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	0	0	0	0.82667	0.69321	Ignored:DidNotMeet_cpg_difference
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	0	41	0	0.37526	0.21279	0.48942	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	0	31	0	0.29699	0.0853	0.38229	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	1	0	0.30697	0	0.82163	0.57383	Included
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	0	0	0	0	0.84003	0.63436	Ignored:DidNotMeet_cpg_difference
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.87265	0.71712	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	0	77	0	0.55088	0.11746	0.64977	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	0	16	0	0.70852	0.27271	0.82498	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	78	0	77	0	0.50125	0.17629	0.67494	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	38	0	25	0	0.60955	0.41795	0.85184	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	89	0	55	0	0.4574	0.4758	0.7499	Included
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.88159	0.74898	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	2	120	0.43602	0.89249	0.1962	0.89971	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	385	34	0	0.40695	0	0.93258	0.80729	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	22	0	0.34682	0	0.91906	0.75768	Included
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	215	4	0	0.30141	0	0.93086	0.84843	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	574	24	0	0.30517	0	0.9353	0.8057	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	16	8	0	0.37794	0	0.81995	0.54804	Included
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.90117	0.84909	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.35835	0.31296	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	12	0	0.28649	0.09417	0.38066	Included
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	7	0	0.20903	0.49736	0.70663	Included
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	19	0	0.28494	0	0.42243	0.13749	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.10014	0.16587	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	67	0	0.68614	0.20383	0.86638	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	0	125	0	0.22611	0.15665	0.3696	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	0	75	0	0.49193	0.38835	0.84465	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	30	0	0.21055	0	0.66525	0.45859	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.53874	0.42145	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	57	0	0.38595	0	0.60372	0.32734	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	27	0	0.33938	0	0.64746	0.30808	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	132	0	57	0	0.62144	0.61937	0.95167	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	73	0	0.8314	0	0.85499	0.06932	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	100	0	0.48919	0	0.4872	0.11602	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.33391	0.38686	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	42	0	0.2327	0.26554	0.49823	Included
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	0	91	0	0.66941	0.05	0.71941	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	0	98	0	0.51939	0.09355	0.61009	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	56	0	0.43506	0.25808	0.69314	Included
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	61	0	0.33346	0.15146	0.47724	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	38	0	0.86299	0.01936	0.88236	Included
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.12337	0.12048	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	0	29	0	0.32349	0.60961	0.8294	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	18	0	0.23835	0.53493	0.75977	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	0	130	0	0.8696	0.09983	0.95212	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	0	110	0	0.84694	0.18332	0.94275	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	0	217	0	0.87513	0.05254	0.92102	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	16	0	0.21293	0.46762	0.67656	Included
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	23	0	0.4966	0	0.5955	0.12702	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.51532	0.40064	0.91596	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.71788	0.60729	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	56	0	0	0	0	0.63979	0.63163	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	0	0	0	0.51359	0.51603	Ignored:DidNotMeet_cpg_difference
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	15	0	0.23638	0	0.27338	0.10031	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.20052	0.24156	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	474	473	0	0.6432	0	0.87949	0.23713	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.49702	0	0.72081	0.22379	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	65	0	0	0	0	0.76448	0.86385	Ignored:DidNotMeet_cpg_difference
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	0	0	0	0.09985	0.18338	Ignored:DidNotMeet_cpg_difference
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	50	0	0.81033	0	0.94278	0.24301	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	51	0	0.50185	0	0.51833	0.01648	Included
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	140	0	0.64227	0	0.9382	0.31495	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.90473	0	0.95051	0.09211	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	0	3	0	0.19468	0.58076	0.73127	Ignored:DidNotMeet_cpg_difference
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	0	261	0	0.87042	0.2227	0.9287	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	337	0	0.8345	0	0.88646	0.10502	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	243	0	0.81155	0	0.84093	0.02938	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	0	0	0	0	0.50005	0.34731	Ignored:DidNotMeet_cpg_difference
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.40213	0.47355	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	93	0	0.26245	0	0.63161	0.37086	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.86604	0.94702	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	59	0	58	0	0.4918	0.3721	0.8567	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	53	0	0.2658	0.29469	0.5588	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.32885	0.45926	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	22	0	0.3955	0	0.56138	0.16588	Included
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	70	0	0.79841	0	0.90163	0.20542	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	0	0	0	0	0.09361	0.08649	Ignored:DidNotMeet_cpg_difference
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	27	0	23	0	0.28174	0.19192	0.45944	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	59	0	0.41366	0	0.58594	0.17228	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	76	0	0.59132	0	0.88529	0.30503	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.81598	0.66264	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	62	0	0.8574	0	0.94234	0.08494	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	67	0	0.56721	0	0.89887	0.33166	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.59912	0.49957	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	4	0	0.23458	0	0.42468	0.25542	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	118	21	0	0.20456	0	0.77455	0.68423	Included
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	0	35	0	0.43453	0.43125	0.86579	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.39239	0.44233	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.08718	0.10325	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	0	82	0	0.39243	0.08625	0.46794	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.0656	0.07166	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	0	19	0	0.29815	0.13343	0.41892	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.71783	0	0.93144	0.2136	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	49	0	0	0	0	0.80451	0.79474	Ignored:DidNotMeet_cpg_difference
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.48184	0.50713	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	156	0	0.88059	0	0.94878	0.06819	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.66409	0.54875	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	107	0	0.70863	0	0.95501	0.24638	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.58697	0.56523	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	60	0	0.82604	0	0.94761	0.22055	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	45	0	0.50618	0	0.69252	0.1904	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	0	0	0	0	0.12628	0.04068	Ignored:DidNotMeet_cpg_difference
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	56	0	0.27268	0	0.4683	0.19725	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	172	145	0	0.88874	0	0.91399	0.15271	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.09092	0.21841	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.85279	0	0.87046	0.02374	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	221	0	0.86952	0	0.90551	0.06336	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	20	0	0.25719	0	0.93614	0.67895	Included
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	89	0	0.68307	0	0.74565	0.06258	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	60	0	0.48636	0	0.69877	0.24399	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	0	0	0	0.27457	0.25851	Ignored:DidNotMeet_cpg_difference
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	21	0	0.32733	0	0.51781	0.19049	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	41	0	0.7461	0	0.89047	0.14437	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.6188	0.62476	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	56	0	0.58493	0	0.91867	0.34029	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	24	0	0.49802	0	0.82354	0.49852	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	26	0	0.4228	0	0.66034	0.44035	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	204	0	0.84781	0	0.94355	0.16255	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	53	0	0.46581	0	0.7835	0.31769	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	116	0	0.48473	0	0.75127	0.26654	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.04126	0.11593	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	26	0	0.28143	0.53336	0.81479	Included
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.75895	0.06674	0.82569	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	1	0	0.19146	0	0.38356	0.19761	Ignored:DidNotMeet_cpg_difference
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.20764	0.2735	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	0	0	0	0.8956	0.92856	Ignored:DidNotMeet_cpg_difference
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	125	0	0.3958	0.56046	0.92345	Included
