contig	color	chromosome
haplotype1-0000073	#CC79A7	chr4
haplotype1-0000074	#5699E9	chr9
haplotype1-0000075	#9467BD	chrX
haplotype1-0000076	#00A880	chr10
haplotype1-0000077	#338CC2	chr19
haplotype1-0000078	#D57533	chr13
haplotype1-0000079	#D57533	chr13
haplotype1-0000080	#E6AB23	chr8
haplotype1-0000081	#D57533	chr13
haplotype1-0000082	#666666	chr7
haplotype1-0000083	#CC8DB3	chr11
haplotype1-0000084	#567DE9	chr16
haplotype1-0000085	#E69F00	chr1
haplotype1-0000086	#E6AB23	chr8
haplotype1-0000087	#5699E9	chr9
haplotype1-0000088	#1A7FBA	chr12
haplotype1-0000089	#D57533	chr13
haplotype1-0000090	#8C564B	chrY
haplotype1-0000091	#E6AB23	chr8
haplotype1-0000092	#D55E00	chr6
haplotype1-0000093	#666666	chr7
haplotype1-0000094	#E6AB23	chr8
haplotype1-0000095	#E69F00	chr1
haplotype1-0000096	#E6AB23	chr8
haplotype1-0000097	#CC79A7	chr4
haplotype1-0000098	#808080	chr21
haplotype1-0000099	#CC79A7	chr4
haplotype1-0000100	#CC8DB3	chr11
haplotype1-0000101	#E6B847	chr15
haplotype1-0000102	#CC8DB3	chr11
haplotype1-0000103	#CC8DB3	chr11
haplotype1-0000104	#1A7FBA	chr12
haplotype1-0000105	#CC79A7	chr4
haplotype1-0000106	#0072B2	chr5
haplotype1-0000107	#666666	chr7
haplotype1-0000108	#009E73	chr3
haplotype1-0000109	#0072B2	chr5
haplotype1-0000110	#D55E00	chr6
haplotype1-0000111	#5699E9	chr9
haplotype1-0000112	#E6AB23	chr8
haplotype1-0000113	#56B4E9	chr2
haplotype1-0000114	#5699E9	chr9
haplotype1-0000115	#56B4E9	chr2
haplotype1-0000116	#5699E9	chr9
haplotype1-0000117	#9467BD	chrX
haplotype1-0000118	#1A7FBA	chr12
haplotype1-0000119	#808080	chr21
haplotype1-0000120	#E69F00	chr1
haplotype1-0000121	#9467BD	chrX
haplotype1-0000122	#00A880	chr10
haplotype1-0000123	#5699E9	chr9
haplotype1-0000124	#E6AB23	chr8
haplotype1-0000125	#56B4E9	chr2
haplotype1-0000126	#0072B2	chr5
haplotype1-0000127	#1A7FBA	chr12
haplotype1-0000128	#CC79A7	chr4
haplotype1-0000129	#E69F00	chr1
haplotype1-0000130	#009E73	chr3
haplotype1-0000131	#567DE9	chr16
haplotype1-0000132	#009E73	chr3
haplotype1-0000133	#E69F00	chr1
haplotype1-0000134	#009E73	chr3
haplotype1-0000135	#5699E9	chr9
haplotype1-0000136	#1A7FBA	chr12
haplotype1-0000137	#56B4E9	chr2
haplotype1-0000138	#00A880	chr10
haplotype1-0000139	#00A880	chr10
haplotype1-0000140	#00A880	chr10
haplotype1-0000141	#56B4E9	chr2
haplotype1-0000142	#338CC2	chr19
haplotype1-0000143	#00A880	chr10
haplotype1-0000144	#CC79A7	chr4
haplotype1-0000145	#5699E9	chr9
haplotype1-0000146	#CCA0BF	chr18
haplotype1-0000147	#CC79A7	chr4
haplotype1-0000148	#666666	chr7
haplotype1-0000149	#CCA0BF	chr18
haplotype1-0000150	#E6B847	chr15
haplotype1-0000151	#E6B847	chr15
haplotype1-0000152	#338CC2	chr19
haplotype1-0000153	#D57533	chr13
haplotype1-0000154	#567DE9	chr16
haplotype1-0000155	#D57533	chr13
haplotype1-0000156	#D55E00	chr6
haplotype1-0000157	#56B4E9	chr2
haplotype1-0000158	#666666	chr7
haplotype1-0000159	#808080	chr21
haplotype1-0000160	#8C564B	chrY
haplotype1-0000161	#56B4E9	chr2
haplotype1-0000162	#E6C47F	chr22
haplotype1-0000163	#5699E9	chr9
haplotype1-0000164	#E69F00	chr1
haplotype1-0000165	#5699E9	chr9
haplotype1-0000166	#56B4E9	chr2
haplotype1-0000167	#666666	chr7
haplotype1-0000168	#0072B2	chr5
haplotype1-0000169	#666666	chr7
haplotype1-0000170	#1A7FBA	chr12
haplotype1-0000171	#1A7FBA	chr12
haplotype1-0000172	#808080	chr21
haplotype1-0000173	#E6AB23	chr8
haplotype1-0000174	#CC8DB3	chr11
haplotype1-0000175	#CC8DB3	chr11
haplotype1-0000176	#338CC2	chr19
haplotype1-0000177	#5699E9	chr9
haplotype1-0000178	#E69F00	chr1
haplotype1-0000179	#D55E00	chr6
haplotype1-0000180	#E69F00	chr1
haplotype1-0000181	#00B28C	chr17
haplotype1-0000182	#00A880	chr10
haplotype1-0000183	#E69F00	chr1
haplotype1-0000184	#E69F00	chr1
haplotype1-0000185	#567DE9	chr16
haplotype1-0000186	#00A880	chr10
haplotype1-0000187	#D57533	chr13
haplotype1-0000188	#56B4E9	chr2
haplotype1-0000189	#E69F00	chr1
haplotype1-0000190	#009E73	chr3
haplotype1-0000191	#009E73	chr3
haplotype1-0000192	#CCA0BF	chr18
haplotype1-0000193	#D57533	chr13
haplotype1-0000194	#1A7FBA	chr12
haplotype1-0000195	#E6AB23	chr8
haplotype1-0000196	#E6AB23	chr8
haplotype1-0000197	#E6AB23	chr8
haplotype1-0000198	#0072B2	chr5
haplotype1-0000199	#E6AB23	chr8
haplotype1-0000200	#567DE9	chr16
haplotype1-0000201	#5699E9	chr9
haplotype1-0000202	#56B4E9	chr2
haplotype1-0000203	#567DE9	chr16
haplotype1-0000204	#56B4E9	chr2
haplotype1-0000205	#CC79A7	chr4
haplotype1-0000206	#CC79A7	chr4
haplotype1-0000207	#5699E9	chr9
haplotype1-0000208	#00A880	chr10
haplotype1-0000209	#00A880	chr10
haplotype1-0000210	#D55E00	chr6
haplotype1-0000211	#00A880	chr10
haplotype1-0000212	#1A7FBA	chr12
haplotype1-0000213	#56B4E9	chr2
haplotype1-0000214	#666666	chr7
haplotype1-0000215	#0072B2	chr5
haplotype1-0000216	#5699E9	chr9
haplotype1-0000217	#CC8DB3	chr11
haplotype1-0000218	#338CC2	chr19
haplotype1-0000219	#CC8DB3	chr11
haplotype1-0000220	#CCA0BF	chr18
haplotype1-0000221	#567DE9	chr16
haplotype1-0000222	#5699E9	chr9
haplotype1-0000223	#CC79A7	chr4
haplotype1-0000224	#CCA0BF	chr18
haplotype1-0000225	#009E73	chr3
haplotype1-0000226	#009E73	chr3
haplotype1-0000227	#8C564B	chrY
haplotype1-0000228	#8C564B	chrY
haplotype1-0000229	#8C564B	chrY
haplotype1-0000230	#1A7FBA	chr12
haplotype1-0000231	#8C564B	chrY
haplotype1-0000232	#8C564B	chrY
haplotype1-0000233	#8C564B	chrY
haplotype1-0000234	#CC8DB3	chr11
haplotype1-0000235	#5699E9	chr9
haplotype1-0000236	#5699E9	chr9
haplotype1-0000237	#5699E9	chr9
haplotype1-0000238	#5699E9	chr9
haplotype1-0000239	#5699E9	chr9
haplotype1-0000240	#E6AB23	chr8
haplotype1-0000241	#666666	chr7
haplotype1-0000242	#8C564B	chrY
haplotype1-0000243	#8C564B	chrY
haplotype1-0000244	#8C564B	chrY
haplotype1-0000245	#666666	chr7
haplotype1-0000246	#666666	chr7
haplotype1-0000247	#D55E00	chr6
haplotype1-0000248	#D58C66	chr20
haplotype1-0000249	#009E73	chr3
haplotype1-0000250	#737373	chr14
haplotype1-0000251	#0072B2	chr5
haplotype1-0000252	#00A880	chr10
haplotype1-0000253	#CC79A7	chr4
haplotype1-0000254	#CC79A7	chr4
haplotype1-0000255	#E6B847	chr15
haplotype1-0000256	#D57533	chr13
haplotype1-0000257	#009E73	chr3
haplotype1-0000258	#8C564B	chrY
haplotype1-0000259	#009E73	chr3
haplotype1-0000260	#D55E00	chr6
haplotype1-0000261	#0072B2	chr5
haplotype1-0000262	#338CC2	chr19
haplotype1-0000263	#737373	chr14
haplotype1-0000264	#1A7FBA	chr12
haplotype1-0000265	#567DE9	chr16
haplotype1-0000266	#567DE9	chr16
haplotype1-0000267	#1A7FBA	chr12
haplotype1-0000268	#1A7FBA	chr12
haplotype1-0000269	#D55E00	chr6
haplotype1-0000270	#338CC2	chr19
haplotype1-0000271	#56B4E9	chr2
haplotype1-0000272	#338CC2	chr19
haplotype1-0000273	#D55E00	chr6
haplotype1-0000274	#D55E00	chr6
haplotype1-0000275	#1A7FBA	chr12
haplotype1-0000276	#1A7FBA	chr12
haplotype1-0000277	#CC79A7	chr4
haplotype1-0000278	#666666	chr7
haplotype1-0000279	#666666	chr7
haplotype1-0000280	#E6C47F	chr22
haplotype1-0000281	#666666	chr7
haplotype1-0000282	#5699E9	chr9
haplotype1-0000283	#5699E9	chr9
haplotype1-0000284	#E6B847	chr15
haplotype1-0000285	#E6C47F	chr22
haplotype1-0000286	#567DE9	chr16
haplotype1-0000287	#567DE9	chr16
haplotype1-0000288	#567DE9	chr16
haplotype1-0000289	#567DE9	chr16
haplotype1-0000290	#CC79A7	chr4
haplotype1-0000291	#1A7FBA	chr12
haplotype1-0000292	#1A7FBA	chr12
haplotype1-0000293	#1A7FBA	chr12
haplotype1-0000294	#567DE9	chr16
haplotype1-0000295	#00A880	chr10
haplotype1-0000296	#00A880	chr10
haplotype1-0000297	#567DE9	chr16
haplotype1-0000298	#00A880	chr10
haplotype1-0000299	#5699E9	chr9
haplotype1-0000300	#567DE9	chr16
haplotype1-0000301	#567DE9	chr16
haplotype1-0000302	#9467BD	chrX
haplotype1-0000303	#8C564B	chrY
haplotype1-0000304	#E69F00	chr1
haplotype1-0000305	#D55E00	chr6
haplotype1-0000306	#E6AB23	chr8
haplotype1-0000307	#8C564B	chrY
haplotype1-0000308	#8C564B	chrY
haplotype1-0000309	#CC79A7	chr4
haplotype1-0000310	#808080	chr21
haplotype1-0000311	#9467BD	chrX
haplotype1-0000312	#9467BD	chrX
haplotype1-0000313	#D57533	chr13
haplotype1-0000314	#338CC2	chr19
haplotype1-0000315	#0072B2	chr5
haplotype1-0000316	#0072B2	chr5
haplotype1-0000317	#9467BD	chrX
haplotype1-0000318	#666666	chr7
haplotype1-0000319	#5699E9	chr9
haplotype1-0000320	#56B4E9	chr2
haplotype1-0000321	#CCA0BF	chr18
haplotype1-0000322	#E6B847	chr15
haplotype1-0000323	#666666	chr7
haplotype1-0000324	#808080	chr21
haplotype1-0000325	#D55E00	chr6
haplotype1-0000326	#D55E00	chr6
haplotype1-0000327	#D55E00	chr6
haplotype1-0000328	#D55E00	chr6
haplotype1-0000329	#D55E00	chr6
haplotype1-0000330	#567DE9	chr16
haplotype1-0000331	#737373	chr14
haplotype1-0000332	#00A880	chr10
haplotype1-0000333	#009E73	chr3
haplotype1-0000334	#E6B847	chr15
haplotype1-0000335	#D55E00	chr6
haplotype1-0000336	#D55E00	chr6
haplotype1-0000337	#D55E00	chr6
haplotype1-0000338	#D55E00	chr6
haplotype1-0000339	#D55E00	chr6
haplotype1-0000340	#0072B2	chr5
haplotype1-0000341	#666666	chr7
haplotype1-0000342	#567DE9	chr16
haplotype1-0000343	#567DE9	chr16
haplotype1-0000344	#567DE9	chr16
haplotype1-0000345	#567DE9	chr16
haplotype1-0000346	#567DE9	chr16
haplotype1-0000347	#CC8DB3	chr11
haplotype1-0000348	#D57533	chr13
haplotype1-0000349	#CCA0BF	chr18
haplotype1-0000350	#666666	chr7
haplotype1-0000351	#567DE9	chr16
haplotype1-0000352	#737373	chr14
haplotype1-0000353	#1A7FBA	chr12
haplotype1-0000354	#E6AB23	chr8
haplotype1-0000355	#E6AB23	chr8
haplotype1-0000356	#D57533	chr13
haplotype1-0000357	#338CC2	chr19
haplotype1-0000358	#1A7FBA	chr12
haplotype1-0000359	#1A7FBA	chr12
haplotype1-0000360	#1A7FBA	chr12
haplotype1-0000361	#567DE9	chr16
haplotype1-0000362	#567DE9	chr16
haplotype1-0000363	#E69F00	chr1
haplotype1-0000364	#E69F00	chr1
haplotype1-0000365	#00A880	chr10
haplotype1-0000366	#338CC2	chr19
haplotype1-0000367	#338CC2	chr19
haplotype1-0000368	#338CC2	chr19
haplotype1-0000369	#666666	chr7
haplotype1-0000370	#8C564B	chrY
haplotype1-0000371	#8C564B	chrY
haplotype1-0000372	#8C564B	chrY
haplotype1-0000373	#CCA0BF	chr18
haplotype1-0000374	#5699E9	chr9
haplotype1-0000375	#CCA0BF	chr18
haplotype1-0000376	#009E73	chr3
haplotype1-0000377	#5699E9	chr9
haplotype1-0000378	#E6B847	chr15
haplotype1-0000379	#567DE9	chr16
haplotype1-0000380	#D55E00	chr6
haplotype1-0000381	#E6AB23	chr8
haplotype1-0000382	#E6AB23	chr8
haplotype1-0000383	#00A880	chr10
haplotype1-0000384	#338CC2	chr19
haplotype1-0000385	#0072B2	chr5
haplotype1-0000386	#CC8DB3	chr11
haplotype1-0000387	#D55E00	chr6
haplotype1-0000388	#E69F00	chr1
haplotype1-0000389	#E69F00	chr1
haplotype1-0000390	#56B4E9	chr2
haplotype1-0000391	#0072B2	chr5
haplotype1-0000392	#00B28C	chr17
haplotype1-0000393	#00B28C	chr17
haplotype1-0000394	#9467BD	chrX
haplotype1-0000395	#00B28C	chr17
haplotype1-0000396	#0072B2	chr5
haplotype1-0000397	#0072B2	chr5
haplotype1-0000398	#567DE9	chr16
haplotype1-0000399	#666666	chr7
haplotype1-0000400	#338CC2	chr19
haplotype1-0000401	#567DE9	chr16
haplotype1-0000402	#5699E9	chr9
haplotype1-0000403	#5699E9	chr9
haplotype1-0000404	#5699E9	chr9
haplotype1-0000405	#CC79A7	chr4
haplotype1-0000406	#CC79A7	chr4
haplotype1-0000407	#00A880	chr10
haplotype1-0000408	#E6AB23	chr8
haplotype1-0000409	#E6B847	chr15
haplotype1-0000410	#CC79A7	chr4
haplotype1-0000411	#00A880	chr10
haplotype1-0000412	#00A880	chr10
haplotype1-0000413	#E69F00	chr1
haplotype1-0000414	#9467BD	chrX
haplotype1-0000415	#CC8DB3	chr11
haplotype1-0000416	#E6AB23	chr8
haplotype1-0000417	#E6B847	chr15
haplotype1-0000418	#567DE9	chr16
haplotype1-0000419	#009E73	chr3
haplotype1-0000420	#666666	chr7
haplotype1-0000421	#666666	chr7
haplotype1-0000422	#56B4E9	chr2
haplotype1-0000423	#567DE9	chr16
haplotype1-0000424	#CC8DB3	chr11
haplotype1-0000425	#0072B2	chr5
haplotype1-0000426	#1A7FBA	chr12
haplotype1-0000427	#1A7FBA	chr12
haplotype1-0000428	#D57533	chr13
haplotype1-0000429	#666666	chr7
haplotype1-0000430	#666666	chr7
haplotype1-0000431	#00B28C	chr17
haplotype1-0000432	#00B28C	chr17
haplotype1-0000433	#00B28C	chr17
haplotype1-0000434	#D55E00	chr6
haplotype1-0000435	#00B28C	chr17
haplotype1-0000436	#808080	chr21
haplotype1-0000437	#666666	chr7
haplotype1-0000438	#567DE9	chr16
haplotype1-0000439	#567DE9	chr16
haplotype1-0000440	#338CC2	chr19
haplotype1-0000441	#1A7FBA	chr12
haplotype1-0000442	#56B4E9	chr2
haplotype1-0000443	#5699E9	chr9
haplotype1-0000444	#D57533	chr13
haplotype1-0000445	#D57533	chr13
haplotype1-0000446	#E6AB23	chr8
haplotype1-0000447	#567DE9	chr16
haplotype1-0000448	#00B28C	chr17
haplotype1-0000449	#8C564B	chrY
haplotype1-0000450	#CC8DB3	chr11
haplotype1-0000451	#567DE9	chr16
haplotype1-0000452	#338CC2	chr19
haplotype1-0000453	#5699E9	chr9
haplotype1-0000454	#567DE9	chr16
haplotype1-0000455	#D57533	chr13
haplotype1-0000456	#00B28C	chr17
haplotype1-0000457	#00B28C	chr17
haplotype1-0000458	#666666	chr7
haplotype1-0000459	#5699E9	chr9
haplotype1-0000460	#1A7FBA	chr12
haplotype1-0000461	#0072B2	chr5
haplotype1-0000462	#0072B2	chr5
haplotype1-0000463	#E6AB23	chr8
haplotype1-0000464	#E6AB23	chr8
haplotype1-0000465	#CC8DB3	chr11
haplotype1-0000466	#D57533	chr13
haplotype1-0000467	#0072B2	chr5
haplotype1-0000468	#E69F00	chr1
haplotype1-0000469	#E69F00	chr1
haplotype1-0000470	#E69F00	chr1
haplotype1-0000471	#0072B2	chr5
haplotype1-0000472	#E6B847	chr15
haplotype1-0000473	#D57533	chr13
haplotype1-0000474	#CCA0BF	chr18
haplotype1-0000475	#666666	chr7
haplotype1-0000476	#666666	chr7
haplotype1-0000477	#1A7FBA	chr12
haplotype1-0000478	#338CC2	chr19
haplotype1-0000479	#E6AB23	chr8
haplotype1-0000480	#E6AB23	chr8
haplotype1-0000481	#9467BD	chrX
haplotype1-0000482	#5699E9	chr9
haplotype1-0000483	#0072B2	chr5
haplotype1-0000484	#E6B847	chr15
haplotype1-0000485	#D55E00	chr6
haplotype1-0000486	#009E73	chr3
haplotype1-0000487	#666666	chr7
haplotype1-0000488	#D57533	chr13
haplotype1-0000489	#CCA0BF	chr18
haplotype1-0000490	#0072B2	chr5
haplotype1-0000491	#808080	chr21
haplotype1-0000492	#E6B847	chr15
haplotype1-0000493	#666666	chr7
haplotype1-0000494	#56B4E9	chr2
haplotype1-0000495	#E69F00	chr1
haplotype1-0000496	#1A7FBA	chr12
haplotype1-0000497	#1A7FBA	chr12
haplotype1-0000498	#808080	chr21
haplotype1-0000499	#E69F00	chr1
haplotype1-0000500	#00A880	chr10
haplotype1-0000501	#CC8DB3	chr11
haplotype1-0000502	#E6AB23	chr8
haplotype1-0000503	#E6AB23	chr8
haplotype1-0000504	#00A880	chr10
haplotype1-0000505	#CC79A7	chr4
haplotype1-0000506	#CC79A7	chr4
haplotype1-0000507	#00A880	chr10
haplotype1-0000508	#D55E00	chr6
haplotype1-0000509	#567DE9	chr16
haplotype1-0000510	#567DE9	chr16
haplotype1-0000511	#5699E9	chr9
haplotype1-0000512	#5699E9	chr9
haplotype1-0000513	#5699E9	chr9
haplotype1-0000514	#666666	chr7
haplotype1-0000515	#CC8DB3	chr11
haplotype1-0000516	#567DE9	chr16
haplotype1-0000517	#1A7FBA	chr12
haplotype1-0000518	#338CC2	chr19
haplotype1-0000519	#E6AB23	chr8
haplotype1-0000520	#0072B2	chr5
haplotype1-0000521	#E69F00	chr1
haplotype1-0000522	#0072B2	chr5
haplotype1-0000523	#808080	chr21
haplotype1-0000524	#E69F00	chr1
haplotype1-0000525	#567DE9	chr16
haplotype1-0000526	#338CC2	chr19
haplotype1-0000527	#5699E9	chr9
haplotype1-0000528	#CC8DB3	chr11
haplotype1-0000529	#338CC2	chr19
haplotype1-0000530	#009E73	chr3
haplotype1-0000531	#009E73	chr3
haplotype1-0000532	#CCA0BF	chr18
haplotype1-0000533	#CCA0BF	chr18
haplotype1-0000534	#CC79A7	chr4
haplotype1-0000535	#D57533	chr13
haplotype1-0000536	#E6AB23	chr8
haplotype1-0000537	#E6AB23	chr8
haplotype1-0000538	#009E73	chr3
haplotype1-0000539	#00B28C	chr17
haplotype1-0000540	#737373	chr14
haplotype1-0000541	#D55E00	chr6
haplotype1-0000542	#00A880	chr10
haplotype1-0000543	#9467BD	chrX
haplotype1-0000544	#9467BD	chrX
haplotype1-0000545	#00A880	chr10
haplotype1-0000546	#1A7FBA	chr12
haplotype1-0000547	#1A7FBA	chr12
haplotype1-0000548	#1A7FBA	chr12
haplotype1-0000549	#1A7FBA	chr12
haplotype1-0000550	#CC79A7	chr4
haplotype1-0000551	#CC8DB3	chr11
haplotype1-0000552	#567DE9	chr16
haplotype1-0000553	#E6C47F	chr22
haplotype1-0000554	#009E73	chr3
haplotype1-0000555	#666666	chr7
haplotype1-0000556	#567DE9	chr16
haplotype1-0000557	#E69F00	chr1
haplotype1-0000558	#D57533	chr13
haplotype1-0000559	#808080	chr21
haplotype1-0000560	#666666	chr7
haplotype1-0000561	#00B28C	chr17
haplotype1-0000562	#00B28C	chr17
haplotype1-0000563	#00B28C	chr17
haplotype1-0000564	#00B28C	chr17
haplotype1-0000565	#1A7FBA	chr12
haplotype1-0000566	#1A7FBA	chr12
haplotype1-0000567	#CCA0BF	chr18
haplotype1-0000568	#0072B2	chr5
haplotype1-0000569	#666666	chr7
haplotype1-0000570	#567DE9	chr16
haplotype1-0000571	#56B4E9	chr2
haplotype1-0000572	#666666	chr7
haplotype1-0000573	#009E73	chr3
haplotype1-0000574	#009E73	chr3
haplotype1-0000575	#E6AB23	chr8
haplotype1-0000576	#E6AB23	chr8
haplotype1-0000577	#D55E00	chr6
haplotype1-0000578	#338CC2	chr19
haplotype1-0000579	#00B28C	chr17
haplotype1-0000580	#737373	chr14
haplotype1-0000581	#737373	chr14
haplotype1-0000582	#9467BD	chrX
haplotype1-0000583	#8C564B	chrY
haplotype1-0000584	#8C564B	chrY
haplotype1-0000585	#8C564B	chrY
haplotype1-0000586	#E69F00	chr1
haplotype1-0000587	#567DE9	chr16
haplotype1-0000588	#808080	chr21
haplotype1-0000589	#E69F00	chr1
haplotype1-0000590	#666666	chr7
haplotype1-0000591	#CC8DB3	chr11
haplotype1-0000592	#56B4E9	chr2
haplotype1-0000593	#E6AB23	chr8
haplotype1-0000594	#E6AB23	chr8
haplotype1-0000595	#00B28C	chr17
haplotype1-0000596	#666666	chr7
haplotype1-0000597	#00A880	chr10
haplotype1-0000598	#56B4E9	chr2
haplotype1-0000599	#56B4E9	chr2
haplotype1-0000600	#E69F00	chr1
haplotype1-0000601	#666666	chr7
haplotype1-0000602	#0072B2	chr5
haplotype1-0000603	#E6AB23	chr8
haplotype1-0000604	#E6AB23	chr8
haplotype1-0000605	#CC79A7	chr4
haplotype1-0000606	#737373	chr14
haplotype1-0000607	#567DE9	chr16
haplotype1-0000608	#666666	chr7
haplotype1-0000609	#666666	chr7
haplotype1-0000610	#338CC2	chr19
haplotype1-0000611	#D55E00	chr6
haplotype1-0000612	#D55E00	chr6
haplotype1-0000613	#E69F00	chr1
haplotype1-0000614	#CC79A7	chr4
haplotype1-0000615	#00B28C	chr17
haplotype1-0000616	#338CC2	chr19
haplotype1-0000617	#E69F00	chr1
haplotype1-0000618	#666666	chr7
haplotype1-0000619	#666666	chr7
haplotype1-0000620	#338CC2	chr19
haplotype1-0000621	#E6AB23	chr8
haplotype1-0000622	#5699E9	chr9
haplotype1-0000623	#E6C47F	chr22
haplotype1-0000624	#00A880	chr10
haplotype1-0000625	#5699E9	chr9
haplotype1-0000626	#E6AB23	chr8
haplotype1-0000627	#808080	chr21
haplotype1-0000628	#E69F00	chr1
haplotype1-0000629	#666666	chr7
haplotype1-0000630	#E69F00	chr1
haplotype1-0000631	#0072B2	chr5
haplotype1-0000632	#E69F00	chr1
haplotype1-0000633	#00A880	chr10
haplotype1-0000634	#666666	chr7
haplotype1-0000635	#00B28C	chr17
haplotype1-0000636	#00B28C	chr17
haplotype1-0000637	#5699E9	chr9
haplotype1-0000638	#56B4E9	chr2
haplotype1-0000639	#567DE9	chr16
haplotype1-0000640	#1A7FBA	chr12
haplotype1-0000641	#9467BD	chrX
haplotype1-0000642	#0072B2	chr5
haplotype1-0000643	#0072B2	chr5
haplotype1-0000644	#E6C47F	chr22
haplotype1-0000645	#00A880	chr10
haplotype1-0000646	#E6AB23	chr8
haplotype1-0000647	#666666	chr7
haplotype1-0000648	#5699E9	chr9
haplotype1-0000649	#5699E9	chr9
haplotype1-0000650	#E6C47F	chr22
haplotype1-0000651	#666666	chr7
haplotype1-0000652	#009E73	chr3
haplotype1-0000653	#E6AB23	chr8
haplotype1-0000654	#338CC2	chr19
haplotype1-0000655	#338CC2	chr19
haplotype1-0000656	#338CC2	chr19
haplotype1-0000657	#D55E00	chr6
haplotype1-0000658	#D55E00	chr6
haplotype1-0000659	#CCA0BF	chr18
haplotype1-0000660	#D55E00	chr6
haplotype1-0000661	#338CC2	chr19
haplotype1-0000662	#338CC2	chr19
haplotype1-0000663	#338CC2	chr19
haplotype1-0000664	#338CC2	chr19
haplotype1-0000665	#338CC2	chr19
haplotype1-0000666	#00B28C	chr17
haplotype1-0000667	#666666	chr7
haplotype1-0000668	#666666	chr7
haplotype1-0000669	#9467BD	chrX
haplotype1-0000670	#009E73	chr3
haplotype1-0000671	#56B4E9	chr2
haplotype1-0000672	#E69F00	chr1
haplotype1-0000673	#E69F00	chr1
haplotype1-0000674	#E69F00	chr1
haplotype1-0000675	#1A7FBA	chr12
haplotype1-0000676	#E69F00	chr1
haplotype1-0000677	#D57533	chr13
haplotype1-0000678	#666666	chr7
haplotype1-0000679	#009E73	chr3
haplotype1-0000680	#D57533	chr13
haplotype1-0000681	#00A880	chr10
haplotype1-0000682	#56B4E9	chr2
haplotype1-0000683	#0072B2	chr5
haplotype1-0000684	#CCA0BF	chr18
haplotype1-0000685	#CCA0BF	chr18
haplotype1-0000686	#737373	chr14
haplotype1-0000687	#567DE9	chr16
haplotype1-0000688	#9467BD	chrX
haplotype1-0000689	#737373	chr14
haplotype1-0000690	#CC79A7	chr4
haplotype1-0000691	#D55E00	chr6
haplotype1-0000692	#009E73	chr3
haplotype1-0000693	#E6B847	chr15
haplotype1-0000694	#338CC2	chr19
haplotype1-0000695	#338CC2	chr19
haplotype1-0000696	#CC8DB3	chr11
haplotype1-0000697	#D57533	chr13
