sample	category	subcategory	sv_type	count	total_length	mean_length
HG02083	chromosome	chr14	all	2042	0	0
HG02083	chromosome	chr15	all	2445	0	0
HG02083	chromosome	chr16	all	3070	0	0
HG02083	chromosome	chr17	all	1722	0	0
HG02083	chromosome	chr18	all	1169	0	0
HG02083	chromosome	chr19	all	1823	0	0
HG02083	chromosome	chr20	all	1963	0	0
HG02083	chromosome	chr21	all	1650	0	0
HG02083	chromosome	chr22	all	2431	0	0
HG02083	chromosome	chr1	DEL	2045	0	0
HG02083	chromosome	chr2	DEL	1649	0	0
HG02083	chromosome	chr3	DEL	1432	0	0
HG02083	chromosome	chr4	DEL	1613	0	0
HG02083	chromosome	chr5	DEL	1341	0	0
HG02083	chromosome	chr6	DEL	943	0	0
HG02083	chromosome	chr7	DEL	1489	0	0
HG02083	chromosome	chr8	DEL	1238	0	0
HG02083	chromosome	chr9	DEL	3330	0	0
HG02083	chromosome	chrX	DEL	493	0	0
HG02083	chromosome	chrY	DEL	690	0	0
HG02083	chromosome	chr10	DEL	1378	0	0
HG02083	chromosome	chr11	DEL	1031	0	0
HG02083	chromosome	chr12	DEL	1091	0	0
HG02083	chromosome	chr13	DEL	794	0	0
HG02083	chromosome	chr14	DEL	1057	0	0
HG02083	chromosome	chr15	DEL	1135	0	0
HG02083	chromosome	chr16	DEL	1693	0	0
HG02083	chromosome	chr17	DEL	842	0	0
HG02083	chromosome	chr18	DEL	555	0	0
HG02083	chromosome	chr19	DEL	926	0	0
HG02083	chromosome	chr20	DEL	993	0	0
HG02083	chromosome	chr21	DEL	825	0	0
HG02083	chromosome	chr22	DEL	1204	0	0
HG02083	chromosome	chr1	INS	2114	0	0
HG02083	chromosome	chr2	INS	1659	0	0
HG02083	chromosome	chr3	INS	1477	0	0
HG02083	chromosome	chr4	INS	1621	0	0
HG02083	chromosome	chr5	INS	1399	0	0
HG02083	chromosome	chr6	INS	1277	0	0
HG02083	chromosome	chr7	INS	1278	0	0
HG02083	chromosome	chr8	INS	1281	0	0
HG02083	chromosome	chr9	INS	2861	0	0
HG02083	chromosome	chrX	INS	490	0	0
HG02083	chromosome	chrY	INS	713	0	0
HG02083	chromosome	chr10	INS	1483	0	0
HG02083	chromosome	chr11	INS	962	0	0
HG02083	chromosome	chr12	INS	1058	0	0
HG02083	chromosome	chr13	INS	852	0	0
HG02083	chromosome	chr14	INS	980	0	0
HG02083	chromosome	chr15	INS	1308	0	0
HG02083	chromosome	chr16	INS	1374	0	0
HG02083	chromosome	chr17	INS	876	0	0
HG02083	chromosome	chr18	INS	614	0	0
HG02083	chromosome	chr19	INS	895	0	0
HG02083	chromosome	chr20	INS	969	0	0
HG02083	chromosome	chr21	INS	824	0	0
HG02083	chromosome	chr22	INS	1226	0	0
