sample	category	subcategory	sv_type	count	total_length	mean_length
T2T15	haplotype	haplotype1	all	23797	0	0
T2T15	haplotype	haplotype2	all	24727	0	0
T2T15	haplotype	haplotype1	BND	10	0	0
T2T15	haplotype	haplotype2	BND	8	0	0
T2T15	haplotype	both	DEL	5166	0	0
T2T15	haplotype	haplotype1	DEL	12122	0	0
T2T15	haplotype	haplotype2	DEL	12666	0	0
T2T15	haplotype	both	DUP:TANDEM	1	0	0
T2T15	haplotype	haplotype1	DUP:TANDEM	14	0	0
T2T15	haplotype	haplotype2	DUP:TANDEM	12	0	0
T2T15	haplotype	both	INS	4668	0	0
T2T15	haplotype	haplotype1	INS	11638	0	0
T2T15	haplotype	haplotype2	INS	12028	0	0
T2T15	haplotype	both	INV	10	0	0
T2T15	haplotype	haplotype1	INV	13	0	0
T2T15	haplotype	haplotype2	INV	13	0	0
T2T15	phasing	phased	all	58369	0	0
T2T15	chromosome	chr1	all	5161	0	0
T2T15	chromosome	chr2	all	3204	0	0
T2T15	chromosome	chr3	all	2610	0	0
T2T15	chromosome	chr4	all	2246	0	0
T2T15	chromosome	chr5	all	2768	0	0
T2T15	chromosome	chr6	all	2258	0	0
T2T15	chromosome	chr7	all	2725	0	0
T2T15	chromosome	chr8	all	2363	0	0
T2T15	chromosome	chr9	all	5441	0	0
T2T15	chromosome	chrX	all	1652	0	0
T2T15	chromosome	chr10	all	2129	0	0
T2T15	chromosome	chr11	all	1961	0	0
T2T15	chromosome	chr12	all	2168	0	0
T2T15	chromosome	chr13	all	2969	0	0
T2T15	chromosome	chr14	all	1853	0	0
T2T15	chromosome	chr15	all	2610	0	0
T2T15	chromosome	chr16	all	4063	0	0
T2T15	chromosome	chr17	all	1782	0	0
T2T15	chromosome	chr18	all	1927	0	0
T2T15	chromosome	chr19	all	1673	0	0
T2T15	chromosome	chr20	all	2022	0	0
T2T15	chromosome	chr21	all	1344	0	0
T2T15	chromosome	chr22	all	1440	0	0
T2T15	chromosome	chr1	DEL	2756	0	0
T2T15	chromosome	chr2	DEL	1620	0	0
T2T15	chromosome	chr3	DEL	1296	0	0
T2T15	chromosome	chr4	DEL	997	0	0
T2T15	chromosome	chr5	DEL	1485	0	0
T2T15	chromosome	chr6	DEL	1065	0	0
T2T15	chromosome	chr7	DEL	1386	0	0
T2T15	chromosome	chr8	DEL	1130	0	0
T2T15	chromosome	chr9	DEL	2829	0	0
T2T15	chromosome	chrX	DEL	797	0	0
T2T15	chromosome	chr10	DEL	1006	0	0
T2T15	chromosome	chr11	DEL	1016	0	0
T2T15	chromosome	chr12	DEL	1115	0	0
T2T15	chromosome	chr13	DEL	1560	0	0
T2T15	chromosome	chr14	DEL	983	0	0
T2T15	chromosome	chr15	DEL	1362	0	0
T2T15	chromosome	chr16	DEL	2135	0	0
T2T15	chromosome	chr17	DEL	1043	0	0
T2T15	chromosome	chr18	DEL	1030	0	0
T2T15	chromosome	chr19	DEL	862	0	0
T2T15	chromosome	chr20	DEL	1080	0	0
T2T15	chromosome	chr21	DEL	672	0	0
T2T15	chromosome	chr22	DEL	729	0	0
T2T15	chromosome	chr1	INS	2403	0	0
T2T15	chromosome	chr2	INS	1579	0	0
T2T15	chromosome	chr3	INS	1309	0	0
T2T15	chromosome	chr4	INS	1242	0	0
T2T15	chromosome	chr5	INS	1277	0	0
T2T15	chromosome	chr6	INS	1188	0	0
T2T15	chromosome	chr7	INS	1338	0	0
T2T15	chromosome	chr8	INS	1229	0	0
T2T15	chromosome	chr9	INS	2604	0	0
T2T15	chromosome	chrX	INS	852	0	0
T2T15	chromosome	chr10	INS	1118	0	0
T2T15	chromosome	chr11	INS	942	0	0
T2T15	chromosome	chr12	INS	1052	0	0
T2T15	chromosome	chr13	INS	1407	0	0
T2T15	chromosome	chr14	INS	866	0	0
T2T15	chromosome	chr15	INS	1246	0	0
T2T15	chromosome	chr16	INS	1923	0	0
T2T15	chromosome	chr17	INS	735	0	0
T2T15	chromosome	chr18	INS	895	0	0
T2T15	chromosome	chr19	INS	811	0	0
T2T15	chromosome	chr20	INS	938	0	0
T2T15	chromosome	chr21	INS	669	0	0
T2T15	chromosome	chr22	INS	711	0	0
