contig	color	chromosome
unassigned-0000479	#E6B847	chr15
unassigned-0000480	#737373	chr14
unassigned-0000481	#D57533	chr13
unassigned-0000482	#E6B847	chr15
unassigned-0000483	#CC79A7	chr4
unassigned-0000484	#E69F00	chr1
unassigned-0000485	#E69F00	chr1
unassigned-0000486	#567DE9	chr16
unassigned-0000487	#E6B847	chr15
unassigned-0000488	#0072B2	chr5
unassigned-0000491	#737373	chr14
unassigned-0000494	#D57533	chr13
unassigned-0000495	#737373	chr14
unassigned-0000496	#E6B847	chr15
unassigned-0000497	#808080	chr21
unassigned-0000498	#808080	chr21
unassigned-0000499	#808080	chr21
unassigned-0000500	#CC8DB3	chr11
unassigned-0000502	#737373	chr14
unassigned-0000503	#D57533	chr13
unassigned-0000505	#737373	chr14
unassigned-0000506	#D57533	chr13
unassigned-0000507	#D57533	chr13
unassigned-0000508	#D57533	chr13
unassigned-0000509	#D57533	chr13
unassigned-0000510	#E6B847	chr15
unassigned-0000511	#808080	chr21
unassigned-0000512	#E6B847	chr15
unassigned-0000513	#D57533	chr13
unassigned-0000514	#737373	chr14
unassigned-0000515	#E6B847	chr15
unassigned-0000516	#D57533	chr13
unassigned-0000517	#E6C47F	chr22
unassigned-0000518	#E6C47F	chr22
unassigned-0000519	#D57533	chr13
unassigned-0000521	#737373	chr14
unassigned-0000522	#E6B847	chr15
unassigned-0000523	#D57533	chr13
unassigned-0000524	#808080	chr21
unassigned-0000525	#E6B847	chr15
unassigned-0000526	#D57533	chr13
unassigned-0000527	#E6B847	chr15
unassigned-0000528	#808080	chr21
unassigned-0000529	#D57533	chr13
unassigned-0000530	#E6B847	chr15
unassigned-0000531	#E6B847	chr15
unassigned-0000532	#808080	chr21
unassigned-0000533	#E6B847	chr15
unassigned-0000534	#E6B847	chr15
unassigned-0000535	#E6B847	chr15
unassigned-0000536	#E6B847	chr15
unassigned-0000537	#808080	chr21
unassigned-0000538	#808080	chr21
unassigned-0000539	#D57533	chr13
unassigned-0000540	#808080	chr21
unassigned-0000541	#E6C47F	chr22
unassigned-0000542	#E6C47F	chr22
unassigned-0000543	#E6C47F	chr22
unassigned-0000544	#D57533	chr13
unassigned-0000545	#E6B847	chr15
unassigned-0000546	#737373	chr14
unassigned-0000547	#737373	chr14
unassigned-0000548	#D57533	chr13
unassigned-0000549	#D57533	chr13
unassigned-0000550	#808080	chr21
unassigned-0000551	#808080	chr21
unassigned-0000552	#D57533	chr13
unassigned-0000553	#D57533	chr13
unassigned-0000554	#D57533	chr13
unassigned-0000555	#D57533	chr13
unassigned-0000556	#D57533	chr13
unassigned-0000557	#808080	chr21
unassigned-0000558	#808080	chr21
unassigned-0000559	#808080	chr21
unassigned-0000560	#D57533	chr13
unassigned-0000561	#737373	chr14
unassigned-0000562	#D57533	chr13
unassigned-0000563	#808080	chr21
unassigned-0000564	#D57533	chr13
unassigned-0000565	#D57533	chr13
unassigned-0000566	#808080	chr21
unassigned-0000567	#D57533	chr13
unassigned-0000568	#E6B847	chr15
unassigned-0000569	#E6B847	chr15
unassigned-0000570	#D57533	chr13
unassigned-0000571	#737373	chr14
unassigned-0000572	#737373	chr14
unassigned-0000573	#737373	chr14
unassigned-0000574	#808080	chr21
unassigned-0000575	#D57533	chr13
unassigned-0000576	#808080	chr21
unassigned-0000577	#D57533	chr13
unassigned-0000578	#D57533	chr13
unassigned-0000579	#9467BD	chrX
unassigned-0000580	#9467BD	chrX
unassigned-0000581	#D57533	chr13
unassigned-0000582	#D57533	chr13
unassigned-0000583	#D57533	chr13
unassigned-0000584	#D57533	chr13
unassigned-0000585	#D57533	chr13
unassigned-0000586	#D57533	chr13
unassigned-0000587	#D57533	chr13
unassigned-0000588	#D57533	chr13
unassigned-0000589	#D57533	chr13
unassigned-0000590	#D57533	chr13
unassigned-0000591	#808080	chr21
unassigned-0000592	#D57533	chr13
unassigned-0000593	#D57533	chr13
unassigned-0000594	#D57533	chr13
unassigned-0000595	#D57533	chr13
unassigned-0000596	#D57533	chr13
unassigned-0000597	#D57533	chr13
unassigned-0000598	#808080	chr21
unassigned-0000599	#D57533	chr13
unassigned-0000600	#737373	chr14
unassigned-0000601	#737373	chr14
unassigned-0000602	#808080	chr21
unassigned-0000603	#737373	chr14
unassigned-0000604	#737373	chr14
unassigned-0000605	#808080	chr21
unassigned-0000606	#737373	chr14
unassigned-0000607	#737373	chr14
unassigned-0000608	#808080	chr21
unassigned-0000609	#737373	chr14
unassigned-0000610	#808080	chr21
unassigned-0000611	#D57533	chr13
unassigned-0000612	#808080	chr21
unassigned-0000613	#D57533	chr13
unassigned-0000614	#E6B847	chr15
unassigned-0000615	#737373	chr14
unassigned-0000616	#808080	chr21
unassigned-0000617	#808080	chr21
unassigned-0000618	#E6B847	chr15
unassigned-0000619	#D57533	chr13
unassigned-0000620	#D57533	chr13
unassigned-0000621	#808080	chr21
unassigned-0000622	#D57533	chr13
unassigned-0000623	#E6B847	chr15
unassigned-0000624	#737373	chr14
unassigned-0000625	#808080	chr21
unassigned-0000626	#737373	chr14
unassigned-0000627	#737373	chr14
unassigned-0000628	#737373	chr14
unassigned-0000629	#808080	chr21
