contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000233	93699	unassigned	chr21	69420	69420	1	satellite
unassigned-0000461	32466	unassigned	chrM	32438	0	0	non_satellite
unassigned-0000448	91085	unassigned	chr22	364348	91087	0.25	non_satellite
unassigned-0000235	57375	unassigned	chr21	40604	40604	1	satellite
haplotype1-0000020	9871990	haplotype1	chr15	67871988	8194872	0.12074	non_satellite
unassigned-0000711	40905	unassigned	chr16	31169	0	0	non_satellite
haplotype1-0000021	2069353	haplotype1	chr15	2417009	2273866	0.940777	satellite
unassigned-0000691	58172	unassigned	chr13	38360	38360	1	satellite
unassigned-0000250	105501	unassigned	chr10	105487	0	0	non_satellite
unassigned-0000712	32511	unassigned	chr16	32481	0	0	non_satellite
unassigned-0000251	2687024	unassigned	chr15	6891355	1695457	0.246027	non_satellite
unassigned-0000713	91209	unassigned	chr21	19851	19851	1	satellite
unassigned-0000693	64724	unassigned	chr13	64721	64721	1	satellite
unassigned-0000252	170960	unassigned	chr1	1429050	169098	0.118329	non_satellite
unassigned-0000253	32273	unassigned	chr1	32270	32270	1	satellite
unassigned-0000468	163370	unassigned	chrX	163376	0	0	non_satellite
unassigned-0000481	37783	unassigned	chr15	37759	37759	1	satellite
unassigned-0000254	18438	unassigned	chr1	18393	18393	1	satellite
unassigned-0000469	133220	unassigned	chrX	133227	0	0	non_satellite
haplotype1-0000040	26013	haplotype1	chr4	26031	0	0	non_satellite
unassigned-0000483	264030	unassigned	chr15	258411	258411	1	satellite
haplotype1-0000027	1399054	haplotype1	chr15	1628263	1485120	0.912089	satellite
haplotype1-0000028	29943	haplotype1	chr4	30081	0	0	non_satellite
unassigned-0000484	56526	unassigned	chr15	56573	56573	1	satellite
haplotype2-0000060	1703210	haplotype2	chr13	668116	668116	1	satellite
unassigned-0000257	55824	unassigned	chr13	56856	56856	1	satellite
unassigned-0000698	83496	unassigned	chr1	83485	0	0	non_satellite
haplotype1-0000042	102407	haplotype1	chr8	102415	0	0	non_satellite
unassigned-0000485	93773	unassigned	chr8	93756	0	0	non_satellite
haplotype1-0000029	32247	haplotype1	chr4	32263	0	0	non_satellite
unassigned-0000719	33858	unassigned	chr14	33945	33945	1	satellite
unassigned-0000733	113322	unassigned	chr21	226266	113133	0.5	satellite
unassigned-0000259	56804	unassigned	chr1	164901	54967	0.333333	non_satellite
unassigned-0000506	32953	unassigned	chr10	32950	0	0	non_satellite
unassigned-0000507	51857	unassigned	chr8	51838	0	0	non_satellite
unassigned-0000487	61457	unassigned	chr15	60385	60385	1	satellite
unassigned-0000520	4221551	unassigned	chr21	29142418	3169686	0.108765	non_satellite
haplotype1-0000045	44714	haplotype1	chr4	44687	0	0	non_satellite
unassigned-0000508	147538	unassigned	chr22	699675	132235	0.188995	non_satellite
unassigned-0000521	202326	unassigned	chr14	807848	201962	0.25	non_satellite
haplotype1-0000046	45148	haplotype1	chr4	45129	0	0	non_satellite
unassigned-0000489	125454	unassigned	chr15	112180	112180	1	satellite
unassigned-0000522	22529	unassigned	chr14	45292	22646	0.5	satellite
haplotype2-0000065	3666632	haplotype2	chr21	14807854	2438083	0.164648	non_satellite
unassigned-0000523	71656	unassigned	chr3	115080	0	0	non_satellite
haplotype1-0000047	595401	haplotype1	chr2	8285408	838671	0.101223	non_satellite
haplotype2-0000080	50573	haplotype2	chr4	50587	0	0	non_satellite
haplotype2-0000100	24377	haplotype2	chr22	14929	14929	1	satellite
haplotype2-0000067	4061098	haplotype2	chr22	26093461	3600396	0.137981	non_satellite
haplotype2-0000101	11105	haplotype2	chr22	11069	11069	1	satellite
haplotype2-0000081	169329	haplotype2	chr22	483522	161174	0.333333	non_satellite
unassigned-0000278	90703	unassigned	chr12	90707	0	0	non_satellite
unassigned-0000311	138124	unassigned	chr11	138001	0	0	non_satellite
unassigned-0000293	68826	unassigned	chr3	68689	0	0	non_satellite
haplotype2-0000083	253920	haplotype2	chr22	889336	222334	0.25	non_satellite
haplotype2-0000103	115825	haplotype2	chr21	148502	67777	0.456405	non_satellite
unassigned-0000313	27752	unassigned	chr11	27828	0	0	non_satellite
unassigned-0000314	101248	unassigned	chr5	101230	0	0	non_satellite
haplotype2-0000104	12997	haplotype2	chr22	12865	12865	1	satellite
unassigned-0000528	124612	unassigned	chr10	124576	124576	1	satellite
unassigned-0000295	357488	unassigned	chr22	2084303	339076	0.162681	non_satellite
haplotype2-0000105	64959	haplotype2	chr20	60980	0	0	non_satellite
haplotype2-0000085	95612	haplotype2	chr1	95612	0	0	non_satellite
unassigned-0000316	108090	unassigned	chrX	108412	0	0	non_satellite
haplotype2-0000086	36714	haplotype2	chr6	29814	0	0	non_satellite
haplotype2-0000106	47527	haplotype2	chr21	65710	32855	0.5	satellite
unassigned-0000317	60242	unassigned	chr5	60224	0	0	non_satellite
haplotype2-0000087	75805	haplotype2	chr4	75824	0	0	non_satellite
haplotype2-0000107	104989	haplotype2	chr14	209392	93450	0.446292	non_satellite
unassigned-0000330	36858	unassigned	chr13	36778	36778	1	satellite
unassigned-0000298	29159	unassigned	chrX	29151	0	0	non_satellite
unassigned-0000331	174993	unassigned	chr7	175017	0	0	non_satellite
unassigned-0000318	24597	unassigned	chr6	24565	0	0	non_satellite
haplotype2-0000108	69747	haplotype2	chr20	64689	0	0	non_satellite
haplotype2-0000089	224113	haplotype2	chr8	366848	0	0	non_satellite
unassigned-0000299	93570	unassigned	chr8	93574	0	0	non_satellite
unassigned-0000319	76657	unassigned	chr21	75744	75744	1	satellite
haplotype2-0000109	43811	haplotype2	chr20	43795	0	0	non_satellite
unassigned-0000333	17440	unassigned	chr3	17440	0	0	non_satellite
unassigned-0000334	107883	unassigned	chr6	107876	107876	1	satellite
unassigned-0000335	113189	unassigned	chr2	113110	0	0	non_satellite
unassigned-0000336	196178	unassigned	chr4	196015	0	0	non_satellite
unassigned-0000337	45122	unassigned	chr14	135336	45112	0.333333	non_satellite
unassigned-0000338	24631	unassigned	chrX	24507	0	0	non_satellite
unassigned-0000566	114011	unassigned	chr14	114018	0	0	non_satellite
unassigned-0000339	40451	unassigned	chr12	40459	0	0	non_satellite
unassigned-0000567	77955	unassigned	chr8	77958	0	0	non_satellite
unassigned-0000353	122770	unassigned	chr1	122741	122741	1	satellite
unassigned-0000601	85582	unassigned	chr22	351324	87831	0.25	non_satellite
unassigned-0000581	255042	unassigned	chr10	738285	232258	0.314591	non_satellite
unassigned-0000602	24879	unassigned	chr14	49944	24972	0.5	satellite
unassigned-0000355	34629	unassigned	chr13	32078	32078	1	satellite
unassigned-0000582	45094	unassigned	chr10	90226	45113	0.5	satellite
unassigned-0000817	128565	unassigned	chr21	117600	117600	1	satellite
unassigned-0000356	68821	unassigned	chr13	70250	70250	1	satellite
unassigned-0000583	46989	unassigned	chr10	94026	47013	0.5	satellite
unassigned-0000584	90618	unassigned	chr11	90629	0	0	non_satellite
unassigned-0000799	163771	unassigned	chr8	210944	0	0	non_satellite
unassigned-0000606	24724	unassigned	chr8	24705	0	0	non_satellite
unassigned-0000589	108037	unassigned	chr12	107774	0	0	non_satellite
unassigned-0000622	172159	unassigned	chr10	1909952	173632	0.0909091	non_satellite
unassigned-0000410	83877	unassigned	chr22	754542	83838	0.111111	non_satellite
unassigned-0000391	106980	unassigned	chrX	106990	0	0	non_satellite
unassigned-0000394	151314	unassigned	chr22	153651	153651	1	satellite
unassigned-0000167	63372	unassigned	chr21	125834	62917	0.5	satellite
unassigned-0000855	78456	unassigned	chr15	60844	60844	1	satellite
unassigned-0000414	16797	unassigned	chr1	50391	16797	0.333333	non_satellite
unassigned-0000202	49669	unassigned	chr8	148932	49644	0.333333	non_satellite
unassigned-0000204	46228	unassigned	chr4	46228	0	0	non_satellite
unassigned-0000205	70311	unassigned	chr4	70305	0	0	non_satellite
unassigned-0000432	34241	unassigned	chr3	34242	0	0	non_satellite
unassigned-0000206	33232	unassigned	chr10	33196	0	0	non_satellite
unassigned-0000433	43978	unassigned	chr1	219415	43883	0.2	non_satellite
unassigned-0000220	48220	unassigned	chrX	48232	0	0	non_satellite
unassigned-0000648	86036	unassigned	chr22	264405	88135	0.333333	non_satellite
unassigned-0000207	26037	unassigned	chr10	26019	0	0	non_satellite
unassigned-0000434	28744	unassigned	chr1	67560	22520	0.333333	non_satellite
unassigned-0000222	28668	unassigned	chr2	28652	0	0	non_satellite
unassigned-0000189	52403	unassigned	chr14	103852	51926	0.5	satellite
unassigned-0000436	47066	unassigned	chr1	122899	45234	0.368058	non_satellite
unassigned-0000437	75929	unassigned	chr15	151600	75800	0.5	satellite
unassigned-0000224	73345	unassigned	chr3	73287	0	0	non_satellite
unassigned-0000438	4033888	unassigned	chr15	22383199	3645532	0.162869	non_satellite
unassigned-0000439	74825	unassigned	chr14	148734	74367	0.5	satellite
unassigned-0000667	163912	unassigned	chr10	163906	0	0	non_satellite
unassigned-0000240	94962	unassigned	chr12	94955	0	0	non_satellite
unassigned-0000455	195804	unassigned	chr21	192723	192723	1	satellite
unassigned-0000456	132426	unassigned	chr14	70194	70194	1	satellite
unassigned-0000229	107121	unassigned	chr10	214660	107330	0.5	satellite
haplotype1-0000015	805174	haplotype1	chr13	13178815	797324	0.0605004	non_satellite
unassigned-0000458	395039	unassigned	chr10	53620	53620	1	satellite
unassigned-0000459	17274	unassigned	chrM	16345	0	0	non_satellite
unassigned-0000245	142568	unassigned	chr10	1585078	144098	0.0909091	non_satellite
haplotype1-0000030	44052	haplotype1	chr4	44035	0	0	non_satellite
unassigned-0000246	182221	unassigned	chr10	2020810	183710	0.0909091	non_satellite
haplotype1-0000031	133833	haplotype1	chr3	133918	0	0	non_satellite
unassigned-0000260	57387	unassigned	chr1	214788	53697	0.25	non_satellite
unassigned-0000474	156810	unassigned	chr1	156841	0	0	non_satellite
haplotype1-0000032	207629	haplotype1	chr3	207624	0	0	non_satellite
unassigned-0000261	178584	unassigned	chr13	892550	178510	0.2	non_satellite
unassigned-0000262	74745	unassigned	chr21	158901	78258	0.492495	non_satellite
haplotype1-0000033	38304	haplotype1	chr10	36627	0	0	non_satellite
haplotype1-0000034	13123	haplotype1	chr4	13100	0	0	non_satellite
unassigned-0000490	82977	unassigned	chr15	87286	87286	1	satellite
unassigned-0000264	51109	unassigned	chr1	123011	45446	0.369447	non_satellite
haplotype1-0000036	155414	haplotype1	chr4	220042	0	0	non_satellite
unassigned-0000512	101060	unassigned	chr3	100959	0	0	non_satellite
unassigned-0000726	145702	unassigned	chr22	72520	72520	1	satellite
unassigned-0000265	61444	unassigned	chr1	171681	57227	0.333333	non_satellite
haplotype1-0000037	174197	haplotype1	chr4	220042	0	0	non_satellite
unassigned-0000266	29343	unassigned	chr14	58730	29365	0.5	satellite
unassigned-0000300	42282	unassigned	chr8	42276	0	0	non_satellite
unassigned-0000514	50895	unassigned	chr4	50893	0	0	non_satellite
unassigned-0000280	76684	unassigned	chr21	65561	65561	1	satellite
haplotype1-0000038	43676	haplotype1	chr1	43651	43651	1	satellite
unassigned-0000301	65128	unassigned	chr2	65043	0	0	non_satellite
unassigned-0000495	61710	unassigned	chr10	59709	0	0	non_satellite
unassigned-0000515	40430	unassigned	chr1	40410	40410	1	satellite
unassigned-0000302	163493	unassigned	chr2	163382	0	0	non_satellite
unassigned-0000516	53335	unassigned	chr1	53334	53334	1	satellite
unassigned-0000303	74386	unassigned	chr8	74335	0	0	non_satellite
unassigned-0000283	53327	unassigned	chr19	53327	0	0	non_satellite
unassigned-0000284	22404	unassigned	chr5	22355	0	0	non_satellite
unassigned-0000531	53632	unassigned	chr22	53634	53634	1	satellite
haplotype2-0000074	545099	haplotype2	chr22	2514577	526900	0.209538	non_satellite
unassigned-0000745	17749	unassigned	chr1	17738	0	0	non_satellite
unassigned-0000305	122998	unassigned	chr9	122996	0	0	non_satellite
unassigned-0000532	104623	unassigned	chr5	104367	104367	1	satellite
haplotype2-0000075	68483	haplotype2	chr20	63706	0	0	non_satellite
unassigned-0000306	11428	unassigned	chr9	11424	0	0	non_satellite
unassigned-0000533	226400	unassigned	chr22	2490631	226421	0.0909091	non_satellite
haplotype2-0000076	86030	haplotype2	chr10	85921	0	0	non_satellite
unassigned-0000287	144306	unassigned	chr5	144301	0	0	non_satellite
unassigned-0000307	52649	unassigned	chr18	52201	0	0	non_satellite
haplotype2-0000110	16790	haplotype2	chr16	16760	16760	1	satellite
haplotype2-0000077	88210	haplotype2	chr10	88224	0	0	non_satellite
haplotype2-0000111	266160	haplotype2	chr8	478334	0	0	non_satellite
haplotype2-0000091	358211	haplotype2	chr6	499225	446133	0.893651	satellite
unassigned-0000308	70882	unassigned	chr5	70427	0	0	non_satellite
unassigned-0000535	153926	unassigned	chr2	153938	0	0	non_satellite
unassigned-0000321	149497	unassigned	chr10	149490	149490	1	satellite
haplotype2-0000092	328992	haplotype2	chr6	575035	575035	1	satellite
haplotype2-0000079	43823	haplotype2	chr4	43834	0	0	non_satellite
unassigned-0000322	166393	unassigned	chr10	166366	166366	1	satellite
unassigned-0000323	24322	unassigned	chr10	24296	24296	1	satellite
haplotype2-0000094	37992	haplotype2	chr20	37969	0	0	non_satellite
unassigned-0000324	15233	unassigned	chr13	15152	15152	1	satellite
unassigned-0000552	60635	unassigned	chr7	60637	0	0	non_satellite
haplotype2-0000095	251158	haplotype2	chr6	387013	387013	1	satellite
unassigned-0000325	79694	unassigned	chr17	79672	0	0	non_satellite
unassigned-0000539	100556	unassigned	chr1	100616	0	0	non_satellite
