chrom	gap_start	gap_end	gap_type	gap_size	strand	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193519862	193519946	MIR8078	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193521791	193523076	DUX4L6	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193523158	193523242	MIR8078	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193525088	193526373	DUX4L6	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193526455	193526539	MIR8078	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193528384	193529669	DUX4L6	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193529751	193529835	MIR8078	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193531681	193532966	DUX4L6	0
chr4	193433589	193533614	N_region_windowed	100000	+	chr4	193533048	193533132	MIR8078	0
chr6	60530498	60628760	N_region_windowed	100000	+	chr6	61453180	61713085	PRIM2BP	824421
chr7	140249626	140249627	N_region	7500	+	chr7	140356422	140423001	ZC3HAV1	106796
chr8	86890641	86890643	N_region	7500	+	chr8	86895534	86896670	REXO1L4P	4892
chrX	140762103	140763603	N_region_windowed	1500	+	chrX	140006160	140007489	SPANXD	754615
