contig	color
contig-0000152	#CC79A7	chr4
contig-0000153	#CC79A7	chr4
contig-0000154	#737373	chr14
contig-0000155	#E6C47F	chr22
contig-0000156	#E6C47F	chr22
contig-0000157	#E6C47F	chr22
contig-0000158	#E6C47F	chr22
contig-0000159	#E6C47F	chr22
contig-0000160	#E6C47F	chr22
contig-0000161	#E6AB23	chr8
contig-0000162	#56B4E9	chr2
contig-0000163	#56B4E9	chr2
contig-0000164	#56B4E9	chr2
contig-0000165	#D55E00	chr6
contig-0000166	#00B28C	chr17
contig-0000167	#00B28C	chr17
contig-0000168	#00B28C	chr17
contig-0000169	#567DE9	chr16
contig-0000170	#567DE9	chr16
contig-0000171	#567DE9	chr16
contig-0000172	#567DE9	chr16
contig-0000173	#567DE9	chr16
contig-0000174	#CC79A7	chr4
contig-0000175	#E6B847	chr15
contig-0000176	#E6B847	chr15
contig-0000177	#E6B847	chr15
contig-0000178	#1A7FBA	chr12
contig-0000179	#1A7FBA	chr12
contig-0000180	#1A7FBA	chr12
contig-0000181	#E69F00	chr1
contig-0000182	#E69F00	chr1
contig-0000183	#E69F00	chr1
contig-0000184	#009E73	chr3
contig-0000185	#009E73	chr3
contig-0000186	#009E73	chr3
contig-0000187	#1A7FBA	chr12
contig-0000188	#1A7FBA	chr12
contig-0000189	#1A7FBA	chr12
contig-0000190	#1A7FBA	chr12
contig-0000191	#1A7FBA	chr12
contig-0000192	#1A7FBA	chr12
contig-0000193	#1A7FBA	chr12
contig-0000194	#1A7FBA	chr12
contig-0000195	#1A7FBA	chr12
contig-0000196	#D57533	chr13
contig-0000197	#D57533	chr13
contig-0000198	#D57533	chr13
contig-0000199	#D57533	chr13
contig-0000200	#D57533	chr13
contig-0000201	#D57533	chr13
contig-0000202	#D57533	chr13
contig-0000203	#D57533	chr13
contig-0000204	#D57533	chr13
contig-0000205	#D55E00	chr6
contig-0000206	#567DE9	chr16
contig-0000207	#808080	chr21
contig-0000208	#567DE9	chr16
contig-0000209	#567DE9	chr16
contig-0000210	#5699E9	chr9
contig-0000211	#5699E9	chr9
contig-0000212	#5699E9	chr9
contig-0000213	#5699E9	chr9
contig-0000214	#D57533	chr13
contig-0000215	#D57533	chr13
contig-0000216	#808080	chr21
contig-0000217	#D57533	chr13
contig-0000218	#D58C66	chr20
contig-0000219	#D58C66	chr20
contig-0000220	#D58C66	chr20
contig-0000221	#D58C66	chr20
contig-0000222	#D58C66	chr20
contig-0000223	#1A7FBA	chr12
contig-0000224	#808080	chr21
contig-0000225	#E69F00	chr1
contig-0000226	#E69F00	chr1
contig-0000227	#E69F00	chr1
contig-0000228	#CCA0BF	chr18
contig-0000229	#CCA0BF	chr18
contig-0000230	#CCA0BF	chr18
contig-0000231	#CCA0BF	chr18
contig-0000232	#CCA0BF	chr18
contig-0000233	#D55E00	chr6
contig-0000234	#D55E00	chr6
contig-0000235	#808080	chr21
contig-0000236	#D55E00	chr6
contig-0000237	#D55E00	chr6
contig-0000238	#009E73	chr3
contig-0000239	#009E73	chr3
contig-0000240	#009E73	chr3
contig-0000241	#CC8DB3	chr11
contig-0000242	#CC8DB3	chr11
contig-0000243	#CC8DB3	chr11
contig-0000244	#808080	chr21
contig-0000245	#CC8DB3	chr11
contig-0000246	#CC8DB3	chr11
contig-0000247	#CC8DB3	chr11
contig-0000248	#CC8DB3	chr11
contig-0000249	#CC8DB3	chr11
contig-0000250	#009E73	chr3
contig-0000251	#009E73	chr3
contig-0000252	#009E73	chr3
contig-0000253	#009E73	chr3
contig-0000254	#737373	chr14
contig-0000255	#737373	chr14
contig-0000256	#737373	chr14
contig-0000257	#737373	chr14
contig-0000258	#737373	chr14
contig-0000259	#737373	chr14
contig-0000260	#E6C47F	chr22
contig-0000261	#E6C47F	chr22
contig-0000262	#D55E00	chr6
contig-0000263	#CC79A7	chr4
contig-0000264	#CC79A7	chr4
contig-0000265	#CC79A7	chr4
contig-0000266	#CC79A7	chr4
contig-0000267	#1A7FBA	chr12
contig-0000268	#1A7FBA	chr12
contig-0000269	#1A7FBA	chr12
contig-0000270	#567DE9	chr16
contig-0000271	#567DE9	chr16
contig-0000272	#567DE9	chr16
contig-0000273	#567DE9	chr16
contig-0000274	#567DE9	chr16
contig-0000275	#00B28C	chr17
contig-0000276	#00B28C	chr17
contig-0000277	#00B28C	chr17
contig-0000278	#D58C66	chr20
contig-0000279	#D55E00	chr6
contig-0000280	#E6B847	chr15
contig-0000281	#E6B847	chr15
contig-0000282	#E6B847	chr15
contig-0000283	#D57533	chr13
contig-0000284	#808080	chr21
contig-0000285	#5699E9	chr9
contig-0000286	#5699E9	chr9
contig-0000287	#5699E9	chr9
contig-0000288	#5699E9	chr9
contig-0000289	#5699E9	chr9
contig-0000290	#E69F00	chr1
contig-0000291	#E69F00	chr1
contig-0000292	#E69F00	chr1
contig-0000293	#E69F00	chr1
contig-0000294	#E69F00	chr1
contig-0000295	#808080	chr21
contig-0000296	#CCA0BF	chr18
contig-0000297	#CCA0BF	chr18
contig-0000298	#CCA0BF	chr18
contig-0000299	#E69F00	chr1
contig-0000300	#0072B2	chr5
contig-0000301	#0072B2	chr5
contig-0000302	#0072B2	chr5
contig-0000303	#0072B2	chr5
contig-0000304	#0072B2	chr5
contig-0000305	#0072B2	chr5
contig-0000306	#E69F00	chr1
contig-0000307	#E69F00	chr1
contig-0000308	#E69F00	chr1
contig-0000309	#E69F00	chr1
contig-0000310	#E69F00	chr1
contig-0000311	#E69F00	chr1
contig-0000312	#E69F00	chr1
contig-0000313	#E69F00	chr1
contig-0000314	#808080	chr21
contig-0000315	#E69F00	chr1
contig-0000317	#CC8DB3	chr11
contig-0000318	#D55E00	chr6
contig-0000319	#D57533	chr13
contig-0000320	#CC79A7	chr4
contig-0000321	#CC79A7	chr4
contig-0000322	#E6C47F	chr22
contig-0000323	#E6B847	chr15
contig-0000324	#808080	chr21
contig-0000325	#808080	chr21
contig-0000326	#808080	chr21
contig-0000327	#D55E00	chr6
contig-0000328	#808080	chr21
contig-0000329	#808080	chr21
contig-0000330	#E6B847	chr15
contig-0000331	#808080	chr21
contig-0000332	#5699E9	chr9
contig-0000333	#D55E00	chr6
contig-0000334	#5699E9	chr9
contig-0000335	#5699E9	chr9
contig-0000336	#5699E9	chr9
contig-0000337	#5699E9	chr9
contig-0000338	#1A7FBA	chr12
contig-0000339	#1A7FBA	chr12
contig-0000340	#D55E00	chr6
contig-0000341	#1A7FBA	chr12
contig-0000342	#1A7FBA	chr12
contig-0000343	#1A7FBA	chr12
contig-0000344	#1A7FBA	chr12
contig-0000345	#1A7FBA	chr12
contig-0000346	#8C564B	chrY
contig-0000347	#5699E9	chr9
contig-0000348	#D55E00	chr6
contig-0000349	#56B4E9	chr2
contig-0000350	#5699E9	chr9
contig-0000351	#E6B847	chr15
contig-0000352	#E6B847	chr15
contig-0000353	#E6B847	chr15
contig-0000354	#D57533	chr13
contig-0000355	#5699E9	chr9
contig-0000356	#5699E9	chr9
contig-0000357	#E6B847	chr15
contig-0000358	#E6B847	chr15
contig-0000359	#D55E00	chr6
contig-0000361	#E6B847	chr15
contig-0000362	#CCA0BF	chr18
contig-0000363	#CCA0BF	chr18
contig-0000364	#CCA0BF	chr18
contig-0000365	#808080	chr21
contig-0000366	#808080	chr21
contig-0000367	#808080	chr21
contig-0000368	#808080	chr21
contig-0000369	#808080	chr21
contig-0000370	#D57533	chr13
contig-0000371	#D57533	chr13
contig-0000372	#567DE9	chr16
contig-0000373	#567DE9	chr16
contig-0000374	#567DE9	chr16
contig-0000375	#567DE9	chr16
contig-0000376	#E6C47F	chr22
contig-0000377	#56B4E9	chr2
contig-0000378	#56B4E9	chr2
contig-0000379	#56B4E9	chr2
contig-0000380	#56B4E9	chr2
contig-0000381	#56B4E9	chr2
contig-0000382	#0072B2	chr5
contig-0000383	#666666	chr7
contig-0000384	#1A7FBA	chr12
contig-0000385	#666666	chr7
contig-0000386	#666666	chr7
contig-0000387	#00B28C	chr17
contig-0000388	#00B28C	chr17
contig-0000389	#00B28C	chr17
contig-0000390	#00B28C	chr17
contig-0000391	#00B28C	chr17
contig-0000392	#00B28C	chr17
contig-0000393	#00B28C	chr17
contig-0000394	#00B28C	chr17
contig-0000395	#1A7FBA	chr12
contig-0000396	#1A7FBA	chr12
contig-0000397	#1A7FBA	chr12
contig-0000398	#009E73	chr3
contig-0000399	#E6AB23	chr8
contig-0000400	#9467BD	chrX
contig-0000401	#567DE9	chr16
contig-0000402	#666666	chr7
contig-0000403	#666666	chr7
contig-0000404	#5699E9	chr9
contig-0000405	#0072B2	chr5
contig-0000406	#808080	chr21
contig-0000407	#E6C47F	chr22
contig-0000408	#E6C47F	chr22
contig-0000409	#E6C47F	chr22
contig-0000410	#737373	chr14
contig-0000411	#00B28C	chr17
contig-0000412	#567DE9	chr16
contig-0000413	#56B4E9	chr2
contig-0000414	#D57533	chr13
contig-0000415	#D57533	chr13
contig-0000416	#E6B847	chr15
contig-0000417	#D57533	chr13
contig-0000418	#D57533	chr13
contig-0000419	#E6C47F	chr22
contig-0000420	#E69F00	chr1
contig-0000421	#E69F00	chr1
contig-0000422	#E69F00	chr1
contig-0000424	#E69F00	chr1
contig-0000425	#00A880	chr10
contig-0000426	#00A880	chr10
contig-0000427	#00A880	chr10
contig-0000429	#E6B847	chr15
contig-0000430	#00B28C	chr17
contig-0000431	#808080	chr21
contig-0000432	#E6C47F	chr22
contig-0000433	#E6C47F	chr22
contig-0000434	#E6C47F	chr22
contig-0000435	#737373	chr14
contig-0000436	#808080	chr21
contig-0000437	#D57533	chr13
contig-0000438	#737373	chr14
contig-0000439	#D55E00	chr6
contig-0000440	#808080	chr21
contig-0000441	#D57533	chr13
contig-0000442	#808080	chr21
contig-0000443	#E6C47F	chr22
contig-0000444	#808080	chr21
contig-0000445	#808080	chr21
contig-0000446	#808080	chr21
contig-0000447	#808080	chr21
contig-0000448	#D57533	chr13
contig-0000449	#D57533	chr13
contig-0000450	#808080	chr21
contig-0000451	#808080	chr21
contig-0000452	#808080	chr21
contig-0000453	#808080	chr21
contig-0000454	#808080	chr21
contig-0000455	#808080	chr21
contig-0000456	#808080	chr21
contig-0000457	#808080	chr21
contig-0000458	#E6C47F	chr22
contig-0000459	#808080	chr21
contig-0000460	#CCA0BF	chr18
contig-0000461	#CCA0BF	chr18
contig-0000462	#CCA0BF	chr18
contig-0000463	#808080	chr21
contig-0000464	#808080	chr21
contig-0000465	#737373	chr14
contig-0000466	#737373	chr14
contig-0000467	#737373	chr14
contig-0000468	#E6B847	chr15
contig-0000469	#808080	chr21
contig-0000470	#E6B847	chr15
contig-0000471	#5699E9	chr9
contig-0000472	#D57533	chr13
contig-0000473	#D57533	chr13
contig-0000474	#E6C47F	chr22
contig-0000475	#808080	chr21
contig-0000476	#808080	chr21
contig-0000477	#808080	chr21
contig-0000478	#D57533	chr13
contig-0000479	#D57533	chr13
contig-0000480	#338CC2	chr19
contig-0000481	#338CC2	chr19
contig-0000483	#338CC2	chr19
contig-0000484	#D57533	chr13
contig-0000485	#808080	chr21
contig-0000486	#808080	chr21
contig-0000487	#E6B847	chr15
contig-0000488	#D57533	chr13
contig-0000489	#737373	chr14
contig-0000490	#D57533	chr13
contig-0000491	#D57533	chr13
contig-0000492	#D57533	chr13
contig-0000493	#D57533	chr13
contig-0000494	#D57533	chr13
contig-0000495	#737373	chr14
contig-0000496	#E6C47F	chr22
contig-0000497	#E6C47F	chr22
contig-0000498	#D57533	chr13
contig-0000499	#808080	chr21
contig-0000500	#808080	chr21
contig-0000501	#808080	chr21
contig-0000502	#808080	chr21
contig-0000503	#808080	chr21
contig-0000504	#E6B847	chr15
contig-0000505	#56B4E9	chr2
contig-0000506	#CC79A7	chr4
contig-0000507	#CC79A7	chr4
contig-0000508	#CC79A7	chr4
contig-0000509	#E69F00	chr1
contig-0000510	#D57533	chr13
contig-0000511	#D57533	chr13
contig-0000512	#D57533	chr13
contig-0000513	#737373	chr14
contig-0000514	#808080	chr21
contig-0000515	#D55E00	chr6
contig-0000516	#D55E00	chr6
contig-0000517	#D55E00	chr6
contig-0000518	#D55E00	chr6
contig-0000519	#D55E00	chr6
contig-0000520	#E6C47F	chr22
contig-0000521	#D57533	chr13
contig-0000522	#808080	chr21
contig-0000523	#808080	chr21
contig-0000524	#D57533	chr13
contig-0000525	#E6B847	chr15
contig-0000526	#D57533	chr13
contig-0000527	#808080	chr21
contig-0000528	#D57533	chr13
contig-0000529	#737373	chr14
contig-0000530	#D57533	chr13
contig-0000531	#D57533	chr13
contig-0000532	#E6B847	chr15
contig-0000533	#666666	chr7
contig-0000534	#666666	chr7
contig-0000535	#666666	chr7
contig-0000536	#808080	chr21
contig-0000537	#D57533	chr13
contig-0000538	#0072B2	chr5
contig-0000539	#0072B2	chr5
contig-0000540	#0072B2	chr5
contig-0000541	#0072B2	chr5
contig-0000542	#0072B2	chr5
contig-0000543	#E6C47F	chr22
contig-0000544	#808080	chr21
contig-0000545	#E6C47F	chr22
contig-0000546	#D57533	chr13
contig-0000548	#D57533	chr13
contig-0000549	#D57533	chr13
contig-0000550	#E6B847	chr15
contig-0000551	#5699E9	chr9
contig-0000552	#D57533	chr13
contig-0000553	#E6B847	chr15
contig-0000554	#D57533	chr13
contig-0000555	#E6C47F	chr22
contig-0000556	#D57533	chr13
contig-0000557	#E6C47F	chr22
contig-0000558	#E6C47F	chr22
contig-0000559	#D57533	chr13
contig-0000560	#E6C47F	chr22
contig-0000562	#338CC2	chr19
contig-0000563	#D55E00	chr6
contig-0000564	#D55E00	chr6
contig-0000565	#E6C47F	chr22
contig-0000566	#D55E00	chr6
contig-0000567	#D55E00	chr6
contig-0000568	#0072B2	chr5
contig-0000569	#0072B2	chr5
contig-0000570	#0072B2	chr5
contig-0000571	#808080	chr21
contig-0000572	#D57533	chr13
contig-0000573	#E6B847	chr15
contig-0000574	#D57533	chr13
contig-0000575	#D57533	chr13
contig-0000576	#808080	chr21
contig-0000577	#808080	chr21
contig-0000578	#808080	chr21
contig-0000579	#D57533	chr13
contig-0000580	#808080	chr21
contig-0000581	#808080	chr21
contig-0000582	#808080	chr21
contig-0000583	#808080	chr21
contig-0000585	#808080	chr21
contig-0000586	#D57533	chr13
contig-0000587	#D57533	chr13
contig-0000588	#737373	chr14
contig-0000589	#808080	chr21
contig-0000590	#E69F00	chr1
contig-0000591	#D57533	chr13
contig-0000592	#D57533	chr13
contig-0000593	#9467BD	chrX
contig-0000594	#737373	chr14
contig-0000595	#808080	chr21
contig-0000596	#D57533	chr13
contig-0000597	#D57533	chr13
contig-0000599	#D57533	chr13
contig-0000600	#E69F00	chr1
contig-0000601	#808080	chr21
contig-0000602	#D57533	chr13
contig-0000603	#E6B847	chr15
contig-0000604	#E6C47F	chr22
contig-0000605	#808080	chr21
contig-0000606	#D55E00	chr6
contig-0000607	#1A7FBA	chr12
contig-0000608	#CC8DB3	chr11
contig-0000609	#CC8DB3	chr11
contig-0000610	#CC8DB3	chr11
contig-0000611	#CC8DB3	chr11
contig-0000612	#CC8DB3	chr11
contig-0000613	#808080	chr21
contig-0000614	#1A7FBA	chr12
contig-0000615	#E6B847	chr15
contig-0000616	#737373	chr14
contig-0000617	#808080	chr21
contig-0000618	#D57533	chr13
contig-0000619	#737373	chr14
contig-0000620	#1A7FBA	chr12
contig-0000621	#E6C47F	chr22
contig-0000622	#808080	chr21
contig-0000623	#1A7FBA	chr12
contig-0000624	#D57533	chr13
contig-0000625	#808080	chr21
contig-0000626	#D57533	chr13
contig-0000627	#E6C47F	chr22
contig-0000628	#E6C47F	chr22
contig-0000629	#1A7FBA	chr12
contig-0000630	#E6C47F	chr22
contig-0000631	#E6B847	chr15
contig-0000632	#E6C47F	chr22
contig-0000633	#E6B847	chr15
contig-0000634	#D57533	chr13
contig-0000635	#D57533	chr13
contig-0000636	#D57533	chr13
contig-0000637	#808080	chr21
contig-0000638	#E6B847	chr15
contig-0000639	#E6B847	chr15
contig-0000640	#8C564B	chrY
contig-0000641	#E6C47F	chr22
contig-0000642	#808080	chr21
contig-0000643	#808080	chr21
contig-0000644	#808080	chr21
contig-0000645	#808080	chr21
contig-0000646	#CC79A7	chr4
contig-0000647	#CC79A7	chr4
contig-0000648	#D57533	chr13
contig-0000649	#CC79A7	chr4
contig-0000650	#CC79A7	chr4
contig-0000651	#CC79A7	chr4
contig-0000652	#808080	chr21
contig-0000653	#808080	chr21
contig-0000654	#D57533	chr13
contig-0000655	#D57533	chr13
contig-0000656	#D57533	chr13
contig-0000657	#D57533	chr13
contig-0000658	#737373	chr14
contig-0000659	#D57533	chr13
contig-0000660	#D57533	chr13
contig-0000661	#D57533	chr13
contig-0000662	#D57533	chr13
contig-0000663	#E6C47F	chr22
contig-0000664	#808080	chr21
contig-0000665	#E6C47F	chr22
contig-0000666	#D57533	chr13
contig-0000667	#CC79A7	chr4
contig-0000668	#737373	chr14
contig-0000670	#D57533	chr13
contig-0000671	#D57533	chr13
contig-0000672	#808080	chr21
contig-0000673	#808080	chr21
contig-0000675	#808080	chr21
contig-0000676	#737373	chr14
contig-0000677	#D57533	chr13
contig-0000678	#808080	chr21
contig-0000680	#CC79A7	chr4
contig-0000681	#CC79A7	chr4
contig-0000682	#CC79A7	chr4
contig-0000683	#737373	chr14
contig-0000684	#CC79A7	chr4
contig-0000685	#D57533	chr13
contig-0000686	#808080	chr21
contig-0000687	#D57533	chr13
contig-0000688	#D57533	chr13
contig-0000689	#808080	chr21
contig-0000690	#E6B847	chr15
contig-0000691	#D57533	chr13
contig-0000692	#E6B847	chr15
contig-0000693	#D57533	chr13
contig-0000694	#D57533	chr13
contig-0000695	#E6B847	chr15
contig-0000696	#E6B847	chr15
contig-0000697	#E6C47F	chr22
contig-0000698	#E6C47F	chr22
contig-0000699	#1A7FBA	chr12
contig-0000700	#1A7FBA	chr12
contig-0000701	#1A7FBA	chr12
contig-0000702	#1A7FBA	chr12
contig-0000703	#1A7FBA	chr12
contig-0000704	#D57533	chr13
contig-0000705	#737373	chr14
contig-0000706	#9467BD	chrX
contig-0000707	#1A7FBA	chr12
contig-0000708	#1A7FBA	chr12
contig-0000709	#E6C47F	chr22
contig-0000710	#808080	chr21
contig-0000711	#D57533	chr13
contig-0000712	#808080	chr21
contig-0000713	#808080	chr21
contig-0000714	#E6C47F	chr22
contig-0000715	#E6C47F	chr22
contig-0000716	#E6C47F	chr22
contig-0000717	#E6C47F	chr22
contig-0000718	#9467BD	chrX
contig-0000719	#9467BD	chrX
contig-0000720	#D57533	chr13
contig-0000723	#808080	chr21
contig-0000724	#808080	chr21
contig-0000725	#D57533	chr13
contig-0000726	#D57533	chr13
contig-0000727	#D57533	chr13
contig-0000728	#D57533	chr13
contig-0000729	#737373	chr14
contig-0000730	#808080	chr21
contig-0000731	#808080	chr21
contig-0000732	#E6B847	chr15
contig-0000733	#E6B847	chr15
contig-0000734	#808080	chr21
contig-0000735	#CC79A7	chr4
contig-0000736	#CC79A7	chr4
contig-0000737	#CC79A7	chr4
contig-0000738	#CC79A7	chr4
contig-0000739	#CC79A7	chr4
contig-0000740	#E6B847	chr15
contig-0000741	#E6AB23	chr8
contig-0000742	#E6B847	chr15
contig-0000743	#E6B847	chr15
contig-0000744	#E69F00	chr1
contig-0000745	#E69F00	chr1
contig-0000746	#E69F00	chr1
contig-0000747	#E69F00	chr1
contig-0000748	#E69F00	chr1
contig-0000749	#D57533	chr13
contig-0000750	#808080	chr21
contig-0000751	#D57533	chr13
contig-0000752	#D57533	chr13
contig-0000753	#8C564B	chrY
contig-0000754	#808080	chr21
contig-0000755	#808080	chr21
contig-0000756	#D57533	chr13
contig-0000757	#808080	chr21
contig-0000758	#8C564B	chrY
contig-0000759	#808080	chr21
contig-0000760	#808080	chr21
contig-0000761	#808080	chr21
contig-0000762	#D57533	chr13
contig-0000763	#808080	chr21
contig-0000764	#D57533	chr13
contig-0000765	#808080	chr21
contig-0000766	#808080	chr21
contig-0000767	#D57533	chr13
contig-0000768	#808080	chr21
contig-0000769	#D57533	chr13
contig-0000770	#D57533	chr13
contig-0000771	#E6B847	chr15
contig-0000772	#E6C47F	chr22
contig-0000773	#808080	chr21
contig-0000774	#D55E00	chr6
contig-0000775	#D55E00	chr6
contig-0000776	#808080	chr21
contig-0000777	#808080	chr21
contig-0000778	#808080	chr21
contig-0000780	#D57533	chr13
contig-0000781	#737373	chr14
contig-0000782	#808080	chr21
contig-0000783	#808080	chr21
contig-0000784	#808080	chr21
contig-0000785	#E6B847	chr15
contig-0000786	#808080	chr21
contig-0000787	#808080	chr21
contig-0000788	#808080	chr21
contig-0000789	#D57533	chr13
contig-0000790	#E69F00	chr1
contig-0000791	#E69F00	chr1
contig-0000793	#D57533	chr13
contig-0000794	#D57533	chr13
contig-0000795	#D57533	chr13
contig-0000796	#808080	chr21
contig-0000797	#D57533	chr13
contig-0000798	#338CC2	chr19
contig-0000799	#338CC2	chr19
contig-0000800	#338CC2	chr19
contig-0000801	#338CC2	chr19
contig-0000802	#338CC2	chr19
contig-0000803	#D57533	chr13
contig-0000804	#808080	chr21
contig-0000806	#808080	chr21
contig-0000807	#9467BD	chrX
contig-0000809	#E6C47F	chr22
contig-0000810	#808080	chr21
contig-0000811	#808080	chr21
contig-0000812	#737373	chr14
contig-0000813	#808080	chr21
contig-0000814	#D57533	chr13
contig-0000815	#737373	chr14
contig-0000816	#808080	chr21
contig-0000817	#808080	chr21
contig-0000818	#808080	chr21
contig-0000819	#0072B2	chr5
contig-0000820	#0072B2	chr5
contig-0000821	#0072B2	chr5
contig-0000822	#0072B2	chr5
contig-0000823	#E6C47F	chr22
contig-0000824	#E6C47F	chr22
contig-0000825	#E6C47F	chr22
contig-0000826	#737373	chr14
contig-0000827	#808080	chr21
contig-0000828	#808080	chr21
contig-0000829	#808080	chr21
contig-0000830	#808080	chr21
contig-0000831	#808080	chr21
contig-0000832	#808080	chr21
contig-0000833	#E6C47F	chr22
contig-0000834	#808080	chr21
contig-0000835	#E6C47F	chr22
contig-0000836	#D57533	chr13
contig-0000837	#737373	chr14
contig-0000838	#808080	chr21
contig-0000839	#808080	chr21
contig-0000840	#808080	chr21
contig-0000841	#808080	chr21
contig-0000842	#E6B847	chr15
contig-0000843	#D57533	chr13
contig-0000844	#808080	chr21
contig-0000845	#808080	chr21
contig-0000846	#808080	chr21
contig-0000847	#808080	chr21
contig-0000848	#009E73	chr3
contig-0000849	#009E73	chr3
contig-0000850	#009E73	chr3
contig-0000851	#D57533	chr13
contig-0000852	#009E73	chr3
contig-0000853	#009E73	chr3
contig-0000854	#9467BD	chrX
contig-0000855	#9467BD	chrX
contig-0000856	#9467BD	chrX
contig-0000857	#808080	chr21
