chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr12	6748926	6748927	unassigned-0000386	75771	unassigned	right_end	chr12	6544872	6548727	GAPDH	200200
chr12	6785113	6785114	unassigned-0000145	84836	unassigned	right_end	chr12	6544872	6548727	GAPDH	236387
chr12	116778613	116778614	unassigned-0000718	46356	unassigned	left_end	chr12	118050892	118091265	VSIG10	1272279
chr12	116824946	116824947	unassigned-0000718	46356	unassigned	right_end	chr12	118050892	118091265	VSIG10	1225946
chr12	118718483	118718484	unassigned-0000570	107049	unassigned	left_end	chr12	118363823	118405300	SUDS3	313184
chr12	118724784	118724785	unassigned-0000571	57008	unassigned	left_end	chr12	118363823	118405300	SUDS3	319485
chr12	118726295	118726296	unassigned-0000389	33605	unassigned	left_end	chr12	118363823	118405300	SUDS3	320996
chr12	118759893	118759894	unassigned-0000389	33605	unassigned	right_end	chr12	118363823	118405300	SUDS3	354594
chr12	118781756	118781757	unassigned-0000571	57008	unassigned	right_end	chr12	118363823	118405300	SUDS3	376457
chr12	118825515	118825516	unassigned-0000570	107049	unassigned	right_end	chr12	119182272	119183024	LOC100287653	356757
chr13	69627	69628	haplotype2-0000098	50161	haplotype2	left_end	chr13	5228525	5291184	LOC105379566	5158898
chr13	282650	282651	haplotype1-0000012	4479258	haplotype1	left_end	chr13	5228525	5291184	LOC105379566	4945875
chr13	439581	439582	haplotype2-0000075	70921	haplotype2	left_end	chr13	5228525	5291184	LOC105379566	4788944
chr13	439581	439582	haplotype2-0000093	82743	haplotype2	left_end	chr13	5228525	5291184	LOC105379566	4788944
chr13	613351	613352	haplotype2-0000098	50161	haplotype2	right_end	chr13	5228525	5291184	LOC105379566	4615174
chr13	1033568	1033569	haplotype2-0000075	70921	haplotype2	right_end	chr13	5228525	5291184	LOC105379566	4194957
chr13	1033568	1033569	haplotype2-0000093	82743	haplotype2	right_end	chr13	5228525	5291184	LOC105379566	4194957
chr13	5191357	5191358	haplotype2-0000046	1013883	haplotype2	left_end	chr13	5228525	5291184	LOC105379566	37168
chr13	5350092	5350093	haplotype1-0000012	4479258	haplotype1	right_end	chr13	5329122	5329714	MTCO3P34	20379
chr13	5961381	5961382	haplotype2-0000046	1013883	haplotype2	right_end	chr13	5962182	5975563	RNA45S1	801
chr13	9078901	9078902	unassigned-0000370	90502	unassigned	left_end	chr13	9062202	9075583	RNA45S1	3319
chr13	9134096	9134097	unassigned-0000152	43787	unassigned	left_end	chr13	9109172	9122553	RNA45S1	11544
chr13	9145171	9145172	unassigned-0000735	116908	unassigned	left_end	chr13	9155309	9168690	RNA45S1	10138
chr13	9154085	9154086	unassigned-0000543	70872	unassigned	left_end	chr13	9155309	9168690	RNA45S1	1224
chr13	9164280	9164281	unassigned-0000288	55695	unassigned	left_end	chr13	9155309	9168690	RNA45S1	0
chr13	9164280	9164281	unassigned-0000288	55695	unassigned	left_end	chr13	9163240	9168326	RNA28S1	0
chr13	9169367	9169368	unassigned-0000370	90502	unassigned	right_end	chr13	9155309	9168690	RNA45S1	678
chr13	9171905	9171906	unassigned-0000265	119362	unassigned	left_end	chr13	9155309	9168690	RNA45S1	3216
chr13	9178972	9178973	unassigned-0000284	41467	unassigned	left_end	chr13	9155309	9168690	RNA45S1	10283
chr13	9180142	9180143	unassigned-0000152	43787	unassigned	right_end	chr13	9155309	9168690	RNA45S1	11453
chr13	9199131	9199132	unassigned-0000262	95330	unassigned	left_end	chr13	9201670	9215006	RNA45S1	2539
chr13	9202624	9202625	unassigned-0000741	100393	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9204201	9204202	unassigned-0000732	88740	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9205645	9205646	unassigned-0000734	97149	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9205645	9205646	unassigned-0000734	97149	unassigned	left_end	chr13	9205310	9207179	RNA18S1	0
chr13	9210526	9210527	unassigned-0000324	94928	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9210526	9210527	unassigned-0000324	94928	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9213254	9213255	unassigned-0000259	87918	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9213254	9213255	unassigned-0000259	87918	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9215790	9215791	unassigned-0000200	81342	unassigned	left_end	chr13	9201670	9215006	RNA45S1	785
chr13	9215796	9215797	unassigned-0000675	85193	unassigned	left_end	chr13	9201670	9215006	RNA45S1	791
chr13	9218169	9218170	unassigned-0000515	120704	unassigned	left_end	chr13	9201670	9215006	RNA45S1	3164
chr13	9219657	9219658	unassigned-0000284	41467	unassigned	right_end	chr13	9201670	9215006	RNA45S1	4652
chr13	9220127	9220128	unassigned-0000210	90953	unassigned	left_end	chr13	9201670	9215006	RNA45S1	5122
chr13	9221512	9221513	unassigned-0000288	55695	unassigned	right_end	chr13	9201670	9215006	RNA45S1	6507
chr13	9222645	9222646	unassigned-0000193	68952	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7640
chr13	9222645	9222646	unassigned-0000296	58104	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7640
chr13	9222645	9222646	unassigned-0000342	97101	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7640
chr13	9222645	9222646	unassigned-0000343	61271	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7640
chr13	9222645	9222646	unassigned-0000407	69311	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7640
chr13	9222645	9222646	unassigned-0000516	96907	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7640
chr13	9222645	9222646	unassigned-0000700	63060	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7640
chr13	9223224	9223225	unassigned-0000209	56302	unassigned	left_end	chr13	9201670	9215006	RNA45S1	8219
chr13	9224681	9224682	unassigned-0000543	70872	unassigned	right_end	chr13	9201670	9215006	RNA45S1	9676
chr13	9226780	9226781	unassigned-0000340	51119	unassigned	left_end	chr13	9201670	9215006	RNA45S1	11775
chr13	9226793	9226794	unassigned-0000633	73788	unassigned	left_end	chr13	9201670	9215006	RNA45S1	11788
chr13	9226841	9226842	unassigned-0000704	62870	unassigned	left_end	chr13	9201670	9215006	RNA45S1	11836
chr13	9228361	9228362	unassigned-0000699	50547	unassigned	left_end	chr13	9201670	9215006	RNA45S1	13356
chr13	9231204	9231205	unassigned-0000702	59572	unassigned	left_end	chr13	9246540	9259894	RNA45S1	15336
chr13	9232210	9232211	unassigned-0000510	108559	unassigned	left_end	chr13	9246540	9259894	RNA45S1	14330
chr13	9234349	9234350	unassigned-0000204	47554	unassigned	left_end	chr13	9246540	9259894	RNA45S1	12191
chr13	9235273	9235274	unassigned-0000400	44232	unassigned	left_end	chr13	9246540	9259894	RNA45S1	11267
chr13	9235926	9235927	unassigned-0000198	62013	unassigned	left_end	chr13	9246540	9259894	RNA45S1	10614
chr13	9236274	9236275	unassigned-0000344	53790	unassigned	left_end	chr13	9246540	9259894	RNA45S1	10266
chr13	9238047	9238048	unassigned-0000199	59888	unassigned	left_end	chr13	9246540	9259894	RNA45S1	8493
chr13	9239055	9239056	unassigned-0000377	42275	unassigned	left_end	chr13	9246540	9259894	RNA45S1	7485
chr13	9240002	9240003	unassigned-0000729	39619	unassigned	left_end	chr13	9246540	9259894	RNA45S1	6538
chr13	9240960	9240961	unassigned-0000608	55184	unassigned	left_end	chr13	9246540	9259894	RNA45S1	5580
chr13	9241286	9241287	unassigned-0000328	108706	unassigned	left_end	chr13	9246540	9259894	RNA45S1	5254
chr13	9241338	9241339	unassigned-0000252	77862	unassigned	left_end	chr13	9246540	9259894	RNA45S1	5202
chr13	9241789	9241790	unassigned-0000383	60646	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4751
chr13	9241856	9241857	unassigned-0000397	59276	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4684
chr13	9241887	9241888	unassigned-0000744	104586	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4653
chr13	9242035	9242036	unassigned-0000459	51649	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4505
chr13	9242086	9242087	unassigned-0000378	42132	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4454
chr13	9242970	9242971	unassigned-0000345	70317	unassigned	left_end	chr13	9246540	9259894	RNA45S1	3570
chr13	9244240	9244241	unassigned-0000264	51824	unassigned	left_end	chr13	9246540	9259894	RNA45S1	2300
chr13	9244418	9244419	unassigned-0000513	45084	unassigned	left_end	chr13	9246540	9259894	RNA45S1	2122
chr13	9244472	9244473	unassigned-0000701	55669	unassigned	left_end	chr13	9246540	9259894	RNA45S1	2068
chr13	9244516	9244517	unassigned-0000263	56729	unassigned	left_end	chr13	9246540	9259894	RNA45S1	2024
chr13	9245421	9245422	unassigned-0000659	69195	unassigned	left_end	chr13	9246540	9259894	RNA45S1	1119
chr13	9245448	9245449	unassigned-0000469	46109	unassigned	left_end	chr13	9246540	9259894	RNA45S1	1092
chr13	9248781	9248782	unassigned-0000563	97900	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9249389	9249390	unassigned-0000260	74712	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9249975	9249976	unassigned-0000719	47857	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9250208	9250209	unassigned-0000533	99328	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9250208	9250209	unassigned-0000533	99328	unassigned	left_end	chr13	9250196	9252065	RNA18S1	0
chr13	9253746	9253747	unassigned-0000285	42961	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9254182	9254183	unassigned-0000255	60180	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9254844	9254845	unassigned-0000396	51519	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9254844	9254845	unassigned-0000396	51519	unassigned	left_end	chr13	9254471	9259539	RNA28S1	0
chr13	9255261	9255262	unassigned-0000640	45313	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9255261	9255262	unassigned-0000640	45313	unassigned	left_end	chr13	9254471	9259539	RNA28S1	0
chr13	9255384	9255385	unassigned-0000475	45900	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9255384	9255385	unassigned-0000475	45900	unassigned	left_end	chr13	9254471	9259539	RNA28S1	0
chr13	9255439	9255440	unassigned-0000327	44272	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9255439	9255440	unassigned-0000327	44272	unassigned	left_end	chr13	9254471	9259539	RNA28S1	0
chr13	9256140	9256141	unassigned-0000251	52209	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9256140	9256141	unassigned-0000251	52209	unassigned	left_end	chr13	9254471	9259539	RNA28S1	0
chr13	9257033	9257034	unassigned-0000466	75920	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9257033	9257034	unassigned-0000466	75920	unassigned	left_end	chr13	9254471	9259539	RNA28S1	0
chr13	9257941	9257942	unassigned-0000202	34337	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9257941	9257942	unassigned-0000202	34337	unassigned	left_end	chr13	9254471	9259539	RNA28S1	0
chr13	9260154	9260155	unassigned-0000519	59382	unassigned	left_end	chr13	9246540	9259894	RNA45S1	261
chr13	9260586	9260587	unassigned-0000201	56210	unassigned	left_end	chr13	9246540	9259894	RNA45S1	693
chr13	9260767	9260768	unassigned-0000499	59844	unassigned	left_end	chr13	9246540	9259894	RNA45S1	874
chr13	9260767	9260768	unassigned-0000526	47186	unassigned	left_end	chr13	9246540	9259894	RNA45S1	874
chr13	9260919	9260920	unassigned-0000648	32905	unassigned	left_end	chr13	9246540	9259894	RNA45S1	1026
chr13	9261265	9261266	unassigned-0000328	108706	unassigned	right_end	chr13	9246540	9259894	RNA45S1	1372
chr13	9261622	9261623	unassigned-0000346	56546	unassigned	left_end	chr13	9246540	9259894	RNA45S1	1729
chr13	9262077	9262078	unassigned-0000250	74372	unassigned	left_end	chr13	9246540	9259894	RNA45S1	2184
chr13	9262490	9262491	unassigned-0000735	116908	unassigned	right_end	chr13	9246540	9259894	RNA45S1	2597
chr13	9263086	9263087	unassigned-0000470	55084	unassigned	left_end	chr13	9246540	9259894	RNA45S1	3193
chr13	9263372	9263373	unassigned-0000745	55744	unassigned	left_end	chr13	9246540	9259894	RNA45S1	3479
chr13	9263825	9263826	unassigned-0000517	50716	unassigned	left_end	chr13	9246540	9259894	RNA45S1	3932
chr13	9264063	9264064	unassigned-0000457	62895	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4170
chr13	9264504	9264505	unassigned-0000467	45959	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4611
chr13	9264779	9264780	unassigned-0000205	55636	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4886
chr13	9264885	9264886	unassigned-0000325	58375	unassigned	left_end	chr13	9246540	9259894	RNA45S1	4992
chr13	9266211	9266212	unassigned-0000607	53338	unassigned	left_end	chr13	9246540	9259894	RNA45S1	6318
chr13	9267184	9267185	unassigned-0000724	69688	unassigned	left_end	chr13	9246540	9259894	RNA45S1	7291
chr13	9267506	9267507	unassigned-0000720	43173	unassigned	left_end	chr13	9246540	9259894	RNA45S1	7613
chr13	9269287	9269288	unassigned-0000295	43037	unassigned	left_end	chr13	9246540	9259894	RNA45S1	9394
chr13	9269455	9269456	unassigned-0000509	43151	unassigned	left_end	chr13	9246540	9259894	RNA45S1	9562
chr13	9270452	9270453	unassigned-0000197	38679	unassigned	left_end	chr13	9246540	9259894	RNA45S1	10559
chr13	9272224	9272225	unassigned-0000326	49316	unassigned	left_end	chr13	9246540	9259894	RNA45S1	12331
chr13	9277289	9277290	unassigned-0000699	50547	unassigned	right_end	chr13	9246540	9259894	RNA45S1	17396
chr13	9277816	9277817	unassigned-0000340	51119	unassigned	right_end	chr13	9246540	9259894	RNA45S1	17923
chr13	9278197	9278198	unassigned-0000296	58104	unassigned	right_end	chr13	9295789	9309130	RNA45S1	17592
chr13	9278729	9278730	unassigned-0000209	56302	unassigned	right_end	chr13	9295789	9309130	RNA45S1	17060
chr13	9279407	9279408	unassigned-0000400	44232	unassigned	right_end	chr13	9295789	9309130	RNA45S1	16382
chr13	9279525	9279526	unassigned-0000729	39619	unassigned	right_end	chr13	9295789	9309130	RNA45S1	16264
chr13	9280484	9280485	unassigned-0000377	42275	unassigned	right_end	chr13	9295789	9309130	RNA45S1	15305
chr13	9280966	9280967	unassigned-0000343	61271	unassigned	right_end	chr13	9295789	9309130	RNA45S1	14823
chr13	9281871	9281872	unassigned-0000204	47554	unassigned	right_end	chr13	9295789	9309130	RNA45S1	13918
chr13	9282454	9282455	unassigned-0000700	63060	unassigned	right_end	chr13	9295789	9309130	RNA45S1	13335
chr13	9283289	9283290	unassigned-0000378	42132	unassigned	right_end	chr13	9295789	9309130	RNA45S1	12500
chr13	9284535	9284536	unassigned-0000407	69311	unassigned	right_end	chr13	9295789	9309130	RNA45S1	11254
chr13	9285556	9285557	unassigned-0000262	95330	unassigned	right_end	chr13	9295789	9309130	RNA45S1	10233
chr13	9286144	9286145	unassigned-0000264	51824	unassigned	right_end	chr13	9295789	9309130	RNA45S1	9645
chr13	9288038	9288039	unassigned-0000267	12414	unassigned	left_end	chr13	9295789	9309130	RNA45S1	7751
chr13	9288670	9288671	unassigned-0000513	45084	unassigned	right_end	chr13	9295789	9309130	RNA45S1	7119
chr13	9289253	9289254	unassigned-0000344	53790	unassigned	right_end	chr13	9295789	9309130	RNA45S1	6536
chr13	9289677	9289678	unassigned-0000704	62870	unassigned	right_end	chr13	9295789	9309130	RNA45S1	6112
chr13	9290520	9290521	unassigned-0000265	119362	unassigned	right_end	chr13	9295789	9309130	RNA45S1	5269
chr13	9290692	9290693	unassigned-0000702	59572	unassigned	right_end	chr13	9295789	9309130	RNA45S1	5097
chr13	9290959	9290960	unassigned-0000648	32905	unassigned	right_end	chr13	9295789	9309130	RNA45S1	4830
chr13	9291568	9291569	unassigned-0000469	46109	unassigned	right_end	chr13	9295789	9309130	RNA45S1	4221
chr13	9291628	9291629	unassigned-0000193	68952	unassigned	right_end	chr13	9295789	9309130	RNA45S1	4161
chr13	9292242	9292243	unassigned-0000202	34337	unassigned	right_end	chr13	9295789	9309130	RNA45S1	3547
chr13	9292680	9292681	unassigned-0000200	81342	unassigned	right_end	chr13	9295789	9309130	RNA45S1	3109
chr13	9292843	9292844	unassigned-0000732	88740	unassigned	right_end	chr13	9295789	9309130	RNA45S1	2946
chr13	9293666	9293667	unassigned-0000459	51649	unassigned	right_end	chr13	9295789	9309130	RNA45S1	2123
chr13	9295212	9295213	unassigned-0000259	87918	unassigned	right_end	chr13	9295789	9309130	RNA45S1	577
chr13	9295868	9295869	unassigned-0000397	59276	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9296132	9296133	unassigned-0000608	55184	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9296687	9296688	unassigned-0000285	42961	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9296748	9296749	unassigned-0000263	56729	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9297155	9297156	unassigned-0000675	85193	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9297557	9297558	unassigned-0000734	97149	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9297731	9297732	unassigned-0000719	47857	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9297784	9297785	unassigned-0000741	100393	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9297915	9297916	unassigned-0000198	62013	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9297915	9297916	unassigned-0000199	59888	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9298555	9298556	unassigned-0000701	55669	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9299663	9299664	unassigned-0000327	44272	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9299663	9299664	unassigned-0000327	44272	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9299712	9299713	unassigned-0000640	45313	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9299712	9299713	unassigned-0000640	45313	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9300419	9300420	unassigned-0000267	12414	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9300419	9300420	unassigned-0000267	12414	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9300461	9300462	unassigned-0000475	45900	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9300461	9300462	unassigned-0000475	45900	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9300561	9300562	unassigned-0000633	73788	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9300561	9300562	unassigned-0000633	73788	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9301052	9301053	unassigned-0000324	94928	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9301052	9301053	unassigned-0000324	94928	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9301111	9301112	unassigned-0000396	51519	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9301111	9301112	unassigned-0000396	51519	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9301533	9301534	unassigned-0000383	60646	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9307556	9307557	unassigned-0000251	52209	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9307556	9307557	unassigned-0000251	52209	unassigned	right_end	chr13	9303703	9308777	RNA28S1	0
chr13	9307742	9307743	unassigned-0000526	47186	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9307742	9307743	unassigned-0000526	47186	unassigned	right_end	chr13	9303703	9308777	RNA28S1	0
chr13	9308289	9308290	unassigned-0000720	43173	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9308289	9308290	unassigned-0000720	43173	unassigned	right_end	chr13	9303703	9308777	RNA28S1	0
chr13	9309184	9309185	unassigned-0000197	38679	unassigned	right_end	chr13	9295789	9309130	RNA45S1	55
chr13	9310132	9310133	unassigned-0000342	97101	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1003
chr13	9310341	9310342	unassigned-0000467	45959	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1212
chr13	9310495	9310496	unassigned-0000210	90953	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1366
chr13	9310718	9310719	unassigned-0000295	43037	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1589
chr13	9311795	9311796	unassigned-0000516	96907	unassigned	right_end	chr13	9295789	9309130	RNA45S1	2666
chr13	9311836	9311837	unassigned-0000509	43151	unassigned	right_end	chr13	9295789	9309130	RNA45S1	2707
chr13	9312367	9312368	unassigned-0000345	70317	unassigned	right_end	chr13	9295789	9309130	RNA45S1	3238
chr13	9313581	9313582	unassigned-0000255	60180	unassigned	right_end	chr13	9295789	9309130	RNA45S1	4452
chr13	9313777	9313778	unassigned-0000659	69195	unassigned	right_end	chr13	9295789	9309130	RNA45S1	4648
chr13	9314522	9314523	unassigned-0000517	50716	unassigned	right_end	chr13	9295789	9309130	RNA45S1	5393
chr13	9316670	9316671	unassigned-0000201	56210	unassigned	right_end	chr13	9295789	9309130	RNA45S1	7541
chr13	9317249	9317250	unassigned-0000470	55084	unassigned	right_end	chr13	9295789	9309130	RNA45S1	8120
chr13	9317903	9317904	unassigned-0000346	56546	unassigned	right_end	chr13	9295789	9309130	RNA45S1	8774
chr13	9317913	9317914	unassigned-0000519	59382	unassigned	right_end	chr13	9295789	9309130	RNA45S1	8784
