chrom	gap_start	gap_end	gap_type	gap_size	strand	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr21	5544823	5646159	N_region_windowed	100000	-	chr21	5559767	5573111	RNA45S4	0
chr21	5544823	5646159	N_region_windowed	100000	-	chr21	5563407	5565276	RNA18S4	0
chr21	5544823	5646159	N_region_windowed	100000	-	chr21	5566349	5566506	RNA5-8S4	0
chr21	5544823	5646159	N_region_windowed	100000	-	chr21	5567674	5572750	RNA28S4	0
chr22	5712599	5781229	N_region_windowed	100000	-	chr22	5757964	5763303	LOC100289194	0
chr22	5712599	5781229	N_region_windowed	100000	-	chr22	5767525	5768029	LOC100419924	0
chr22	5712599	5781229	N_region_windowed	100000	-	chr22	5778157	5809394	LOC105379274	0
chr3	92583364	92636357	N_region_windowed	100000	+	chr3	91568650	91708493	LOC101930420	874872
chr4	34139004	34146507	N_region_windowed	7500	+	chr4	33865428	34008981	LOC101928622	130024
chr4	52503036	52510540	N_region_windowed	7500	+	chr4	49436061	49453521	LOC107987323	3049516
chr4	52537774	52539273	N_region_windowed	1500	+	chr4	49436061	49453521	LOC107987323	3084254
chr5	1200337	1233741	N_region_windowed	7500	-	chr5	1160073	1202878	TERT	0
chr5	1200337	1233741	N_region_windowed	7500	-	chr5	1225591	1255482	CLPTM1L	0
chr5	180107661	180107662	N_region	7500	+	chr5	180087156	180103136	LOC105377762	4526
chr6	58340321	58390805	N_region_windowed	100000	-	chr6	57800229	58017709	LOC101927293	322613
chr9	66095020	66096565	N_region_windowed	1500	+	chr9	76811316	76812270	SNX18P15	10714752
chr9	66577227	66578948	N_region	1500	-	chr9	76811316	76812270	SNX18P15	10232369
chr9	67085866	67127549	N_region_windowed	38802	-	chr9	76811316	76812270	SNX18P15	9683768
chr9	72948721	72950975	N_region_windowed	1500	-	chr9	76811316	76812270	SNX18P15	3860342
chr9	119850454	119859938	N_region_windowed	7500	-	chr9	119345406	119347441	LOC644661	503014
chrX	114105901	114205615	N_region_windowed	100000	+	chrX	114111177	114112582	EEF1GP5	0
chrX	114105901	114205615	N_region_windowed	100000	+	chrX	114126522	114127537	SUMO2P21	0
