contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000175	112895	unassigned	chr13	114509	114509	1	satellite
unassigned-0000176	26783	unassigned	chr21	34926	34926	1	satellite
unassigned-0000210	7122578	unassigned	chr13	90210117	5721580	0.063425	non_satellite
unassigned-0000211	116576	unassigned	chr21	119462	119462	1	satellite
unassigned-0000191	198202	unassigned	chr2	198215	198215	1	satellite
unassigned-0000178	211919	unassigned	chr13	216208	216208	1	satellite
unassigned-0000179	78794	unassigned	chr22	78798	0	0	non_satellite
unassigned-0000659	49460	unassigned	chr13	49121	49121	1	satellite
unassigned-0000673	139063	unassigned	chr1	139092	0	0	non_satellite
haplotype1-0000006	2096668	haplotype1	chr21	29104305	2111244	0.0725406	non_satellite
unassigned-0000677	121355	unassigned	chr13	168030	168030	1	satellite
haplotype1-0000008	2906995	haplotype1	chr15	19729865	1966314	0.0996618	non_satellite
unassigned-0000692	60329	unassigned	chr21	18276	18276	1	satellite
unassigned-0000251	89387	unassigned	chr21	88706	88706	1	satellite
unassigned-0000238	52812	unassigned	chr15	53485	53485	1	satellite
unassigned-0000713	111644	unassigned	chr22	107339	107339	1	satellite
unassigned-0000252	107647	unassigned	chr22	88258	88258	1	satellite
haplotype2-0000042	1452654	haplotype2	chr18	1005054	1005054	1	satellite
unassigned-0000254	52297	unassigned	chr15	52217	52217	1	satellite
haplotype1-0000026	301356	haplotype1	chr3	161780	161780	1	satellite
unassigned-0000255	72798	unassigned	chr22	72176	72176	1	satellite
haplotype2-0000045	3036172	haplotype2	chr21	54960357	2995799	0.0545084	non_satellite
haplotype1-0000027	184365	haplotype1	chr3	90119	90119	1	satellite
haplotype2-0000046	1113093	haplotype2	chr21	22621013	1109189	0.0490336	non_satellite
haplotype1-0000028	182413	haplotype1	chr3	90119	90119	1	satellite
unassigned-0000718	53770	unassigned	chr15	55424	55424	1	satellite
haplotype1-0000029	140192	haplotype1	chr3	31054	31054	1	satellite
unassigned-0000719	53786	unassigned	chr15	53654	53654	1	satellite
unassigned-0000271	72933	unassigned	chr15	73409	73409	1	satellite
unassigned-0000733	53195	unassigned	chr12	53138	53138	1	satellite
unassigned-0000734	73421	unassigned	chr12	586464	73308	0.125	non_satellite
unassigned-0000508	70510	unassigned	chr2	70472	70472	1	satellite
unassigned-0000735	62111	unassigned	chr12	495560	61945	0.125	non_satellite
unassigned-0000509	58612	unassigned	chr2	175584	58528	0.333333	non_satellite
unassigned-0000275	154872	unassigned	chr14	24774	24774	1	satellite
unassigned-0000276	114444	unassigned	chr14	219906	109953	0.5	satellite
unassigned-0000277	71102	unassigned	chr21	148708	112025	0.753322	satellite
haplotype2-0000081	55802	haplotype2	chr3	55667	55667	1	satellite
unassigned-0000752	71775	unassigned	chr3	71706	0	0	non_satellite
unassigned-0000278	113545	unassigned	chr2	113555	113555	1	satellite
haplotype2-0000069	81528	haplotype2	chr17	25782	25782	1	satellite
unassigned-0000754	84626	unassigned	chr1	84641	0	0	non_satellite
unassigned-0000314	40119	unassigned	chr15	79712	39856	0.5	satellite
unassigned-0000542	218358	unassigned	chr17	218361	0	0	non_satellite
unassigned-0000296	88555	unassigned	chr21	83362	83362	1	satellite
unassigned-0000102	177116	unassigned	chr21	175257	175257	1	satellite
unassigned-0000543	119943	unassigned	chr21	147445	113295	0.768388	satellite
haplotype2-0000086	55492	haplotype2	chr14	55432	0	0	non_satellite
unassigned-0000757	72661	unassigned	chr13	53356	53356	1	satellite
unassigned-0000103	49494	unassigned	chr6	49476	0	0	non_satellite
unassigned-0000317	90223	unassigned	chr22	178922	89461	0.5	satellite
unassigned-0000318	2553113	unassigned	chr21	22950206	2218466	0.0966643	non_satellite
unassigned-0000759	60869	unassigned	chr13	58648	58648	1	satellite
unassigned-0000299	84854	unassigned	chr22	38929	38929	1	satellite
unassigned-0000105	119938	unassigned	chr14	105457	105457	1	satellite
unassigned-0000776	115401	unassigned	chr16	115450	0	0	non_satellite
unassigned-0000121	208301	unassigned	chr15	208306	0	0	non_satellite
unassigned-0000089	187204	unassigned	chr22	164741	164741	1	satellite
unassigned-0000564	80464	unassigned	chr21	29684	29684	1	satellite
unassigned-0000124	51928	unassigned	chr18	51885	0	0	non_satellite
unassigned-0000125	144232	unassigned	chr18	144221	0	0	non_satellite
unassigned-0000793	89840	unassigned	chr13	718696	89837	0.125	non_satellite
unassigned-0000126	42064	unassigned	chr15	32961	32961	1	satellite
unassigned-0000141	48261	unassigned	chr13	47844	47844	1	satellite
unassigned-0000129	140308	unassigned	chr13	10812	10812	1	satellite
unassigned-0000370	46959	unassigned	chr22	46959	46959	1	satellite
unassigned-0000357	101579	unassigned	chr21	133210	87232	0.654846	satellite
unassigned-0000143	83256	unassigned	chr1	83233	0	0	non_satellite
unassigned-0000358	49781	unassigned	chr15	49507	49507	1	satellite
unassigned-0000146	129227	unassigned	chr22	66870	66870	1	satellite
unassigned-0000621	58859	unassigned	chr15	53431	53431	1	satellite
unassigned-0000161	54766	unassigned	chr21	111538	55769	0.5	satellite
unassigned-0000148	82721	unassigned	chr13	82643	82643	1	satellite
unassigned-0000149	169382	unassigned	chr14	241718	166318	0.688066	satellite
unassigned-0000163	140745	unassigned	chr21	281812	140906	0.5	satellite
unassigned-0000624	105217	unassigned	chr21	196883	167268	0.849581	satellite
unassigned-0000625	117658	unassigned	chr22	55438	55438	1	satellite
unassigned-0000166	219744	unassigned	chr15	219827	219827	1	satellite
unassigned-0000167	201402	unassigned	chr15	201467	201467	1	satellite
unassigned-0000628	39197	unassigned	chr1	39163	0	0	non_satellite
unassigned-0000181	79036	unassigned	chr22	79022	0	0	non_satellite
unassigned-0000202	32431	unassigned	chr2	32431	32431	1	satellite
unassigned-0000204	123057	unassigned	chr15	1107378	123042	0.111111	non_satellite
unassigned-0000418	201876	unassigned	chr15	37583	37583	1	satellite
unassigned-0000432	40917	unassigned	chr22	40899	40899	1	satellite
unassigned-0000205	153171	unassigned	chr15	718758	155322	0.216098	non_satellite
unassigned-0000206	201989	unassigned	chr15	1084188	200578	0.185003	non_satellite
unassigned-0000207	125719	unassigned	chr15	845733	120819	0.142857	non_satellite
unassigned-0000435	49240	unassigned	chr15	48977	48977	1	satellite
unassigned-0000188	209830	unassigned	chr13	860039	197891	0.230095	non_satellite
unassigned-0000189	66214	unassigned	chr22	62560	62560	1	satellite
unassigned-0000438	66307	unassigned	chr17	66262	0	0	non_satellite
unassigned-0000439	115829	unassigned	chr17	115822	0	0	non_satellite
unassigned-0000452	62727	unassigned	chr15	61337	61337	1	satellite
unassigned-0000667	192207	unassigned	chr21	197404	197404	1	satellite
unassigned-0000701	79972	unassigned	chr13	81178	81178	1	satellite
unassigned-0000702	55904	unassigned	chr21	30492	30492	1	satellite
unassigned-0000243	48764	unassigned	chr15	47535	47535	1	satellite
unassigned-0000705	65138	unassigned	chr15	61464	61464	1	satellite
unassigned-0000245	71021	unassigned	chr22	69568	69568	1	satellite
unassigned-0000686	63774	unassigned	chr15	59295	59295	1	satellite
haplotype1-0000030	302554	haplotype1	chr3	72507	72507	1	satellite
unassigned-0000687	99357	unassigned	chr22	98076	98076	1	satellite
unassigned-0000720	87847	unassigned	chr1	87857	0	0	non_satellite
haplotype1-0000031	281067	haplotype1	chr16	152780	152780	1	satellite
haplotype1-0000032	122290	haplotype1	chr16	150154	150154	1	satellite
haplotype2-0000051	2669939	haplotype2	chr15	7372080	1569148	0.21285	non_satellite
haplotype1-0000033	143425	haplotype1	chr16	179144	179144	1	satellite
unassigned-0000723	84761	unassigned	chr14	84523	0	0	non_satellite
unassigned-0000724	86197	unassigned	chr3	86169	0	0	non_satellite
haplotype1-0000034	190876	haplotype1	chr16	148158	148158	1	satellite
haplotype1-0000035	381118	haplotype1	chr6	575943	575943	1	satellite
haplotype2-0000054	8008508	haplotype2	chr15	151080691	7692034	0.0509134	non_satellite
haplotype1-0000036	254528	haplotype1	chr21	82759	82759	1	satellite
haplotype1-0000037	406388	haplotype1	chr16	260724	260724	1	satellite
unassigned-0000727	54597	unassigned	chr16	217792	54448	0.25	non_satellite
unassigned-0000493	214042	unassigned	chr13	194343	194343	1	satellite
haplotype2-0000070	100691	haplotype2	chr4	99865	0	0	non_satellite
unassigned-0000514	59267	unassigned	chr14	118552	59276	0.5	satellite
unassigned-0000742	124175	unassigned	chr21	41297	41297	1	satellite
haplotype2-0000071	1062603	haplotype2	chr17	195996	195996	1	satellite
haplotype2-0000072	501243	haplotype2	chr6	189377	189377	1	satellite
unassigned-0000282	32576	unassigned	chr21	32573	32573	1	satellite
unassigned-0000530	216850	unassigned	chr21	87710	87710	1	satellite
haplotype2-0000075	47786	haplotype2	chr18	48430	48430	1	satellite
unassigned-0000533	104816	unassigned	chr21	105937	105937	1	satellite
haplotype2-0000076	105942	haplotype2	chr17	12896	12896	1	satellite
unassigned-0000320	93593	unassigned	chr21	72929	72929	1	satellite
unassigned-0000321	50679	unassigned	chr21	20387	20387	1	satellite
haplotype2-0000079	59920	haplotype2	chr18	60564	60564	1	satellite
unassigned-0000309	172621	unassigned	chr13	119104	119104	1	satellite
unassigned-0000110	75127	unassigned	chr22	75274	75274	1	satellite
unassigned-0000091	33398	unassigned	chr7	33283	0	0	non_satellite
