chrom	gap_start	gap_end	gap_type	gap_size	strand	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160651166	160651238	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160651824	160651896	TRD-GTC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160652532	160652615	TRL-CAG1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160654275	160654346	TRG-GCC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160658195	160658267	TRE-CTC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160658553	160658625	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160659211	160659283	TRD-GTC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160659919	160660002	TRL-CAG1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160661645	160661716	TRG-GCC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160665552	160665624	TRE-CTC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160665910	160665982	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160666568	160666640	TRD-GTC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160667276	160667359	TRL-CAG1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160669002	160669073	TRG-GCC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160672908	160672980	TRE-CTC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160673266	160673338	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160673924	160673996	TRD-GTC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160674632	160674715	TRL-CAG1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160676358	160676429	TRG-GCC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160680273	160680345	TRE-CTC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160680631	160680703	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160681289	160681361	TRD-GTC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160681997	160682080	TRL-CAG1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160683723	160683794	TRG-GCC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160687633	160687705	TRE-CTC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160687991	160688063	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160688649	160688721	TRD-GTC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160689357	160689440	TRL-CAG1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160691083	160691154	TRG-GCC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160695018	160695090	TRE-CTC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160695375	160695447	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160696033	160696105	TRD-GTC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160696741	160696824	TRL-CAG1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160698467	160698538	TRG-GCC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160702401	160702473	TRE-CTC1-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160702758	160702830	TRG-TCC2-1	0
chr1	160603615	160703462	N_region_windowed	100000	+	chr1	160703416	160703488	TRD-GTC2-1	0
chr1	224523874	224578597	N_region_windowed	58706	-	chr1	224675097	224841848	ENAH	96501
chr1	239379106	239379107	N_region	1500	+	chr1	239505206	239886446	FMN2	126100
chr1	244791656	244890618	N_region_windowed	100000	+	chr1	244572449	245130184	KIF26B	0
chr10	88507731	88515230	N_region_windowed	7500	+	chr10	88382203	88388431	LOC112268064	119301
chr11	49516162	49517662	N_region	1500	-	chr11	49483199	49557591	LOC729960	0
chr11	49678542	49688938	N_region	1500	-	chr11	49610673	49611909	LOC653698	66634
chr11	60002286	60006056	N_region_windowed	7500	-	chr11	60122890	60135951	MS4A6A	116835
chr12	131965916	132066481	N_region_windowed	100000	+	chr12	131939342	131971098	ULK1	0
chr12	131965916	132066481	N_region_windowed	100000	+	chr12	131997992	132129300	EP400	0
chr13	5643953	5744701	N_region_windowed	100000	-	chr13	5661608	5668281	CTBP2P10	0
chr13	5643953	5744701	N_region_windowed	100000	-	chr13	5670006	5676728	LOC124904990	0
chr13	5643953	5744701	N_region_windowed	100000	-	chr13	5727724	5727877	VN1R112P	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9386948	9390553	LOC100996703	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9396542	9397046	LOC100419924	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9408574	9409678	LOC107987335	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9422539	9425558	LOC124904996	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9433903	9434503	MTCO3P36	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9433903	9434514	MTCO3P37	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9434806	9435865	MTCO1P32	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9434807	9435866	MTCO1P37	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9438541	9461706	LOC102723393	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9457706	9458177	LOC105379554	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9457706	9464931	LOC102723408	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9465761	9473962	LOC389834	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9474667	9476048	LINC00268-2P	0
chr13	9367047	9478372	N_region_windowed	100000	-	chr13	9477266	9477764	ANKRD20A6P	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2679070	2692425	RNA45S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2682708	2684577	RNA18S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2685648	2685805	RNA5-8S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2686973	2692058	RNA28S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2723342	2736697	RNA45S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2726980	2728849	RNA18S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2729920	2730077	RNA5-8S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2731245	2736330	RNA28S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2767484	2780864	RNA45S2	0
chr14	2672629	2771332	N_region_windowed	100000	+	chr14	2771140	2773009	RNA18S2	0
chr14	10712726	10717536	N_region_windowed	7500	-	chr14	10006884	10027818	FRG1FP	684909
chr14	12397114	12462592	N_region_windowed	100000	-	chr14	12846336	12846443	RNU6-458P	383745
chr16	2653367	2669864	N_region_windowed	7500	-	chr16	2638703	2664641	PDPK2P	0
chr16	2653367	2669864	N_region_windowed	7500	-	chr16	2661132	2668285	FLJ42627	0
chr16	15009949	15020412	N_region	7500	-	chr16	14975788	15158065	PDXDC1	0
chr16	15009949	15020412	N_region	7500	-	chr16	15011374	15011451	MIR1972-1	0
chr16	22951733	22951734	N_region	5576	+	chr16	22855256	22887327	LOC105371126	64407
chr16	30452178	30459680	N_region_windowed	7500	+	chr16	30468183	30473658	CORO1A	8504
chr16	32623297	32662917	N_region	14966	-	chr16	32640715	32643358	TP53TG3D	0
chr16	32623297	32662917	N_region	14966	-	chr16	32651458	32667919	LOC100507221	0
chr16	34771526	34777240	N_region_windowed	7500	-	chr16	34773056	34773491	LOC390705	0
chr16	34771526	34777240	N_region_windowed	7500	-	chr16	34776081	34787307	LOC102724066	0
chr17	21677752	21767111	N_region_windowed	76641	-	chr17	21679570	21680171	PDLIM1P2	0
chr17	21677752	21767111	N_region_windowed	76641	-	chr17	21721567	21732291	LOC100996792	0
chr17	42365817	42427240	N_region	65841	-	chr17	42465230	42468220	KRT16	37991
chr17	43007436	43010313	N_region	7500	-	chr17	43055660	43144857	STAT5B	45348
chr17	65984564	65990983	N_region_windowed	7500	-	chr17	65879259	65926708	GNA13	57857
chr17	71938067	71982515	N_region	38120	-	chr17	71970471	72074817	CASC17	0
chr18	17882890	17971620	N_region_windowed	100000	-	chr18	15474787	15491495	LOC644669	2391396
chr18	19017925	19088707	N_region_windowed	100000	-	chr18	21131975	21296884	ROCK1	2043269
chr18	19179909	19231476	N_region_windowed	100000	-	chr18	21131975	21296884	ROCK1	1900500
chr18	22433842	22441342	N_region	7500	-	chr18	22599921	22604238	CTAGE1	158580
chr19	40082428	40082429	N_region	7500	+	chr19	40114360	40165968	ZNF875	31932
chr19	40273008	40365577	N_region_windowed	100000	-	chr19	40114360	40165968	ZNF875	107041
chr2	91993227	91998096	N_region	7500	-	chr2	92007455	92007933	IGKV1OR2-1	9360
chr20	51774674	51782768	N_region	7500	-	chr20	51726170	51727559	KRT18P4	47116
chr20	57717897	57720227	N_region_windowed	1500	-	chr20	58136515	58146109	FAM210B	416289
chr22	39239213	39246712	N_region_windowed	7500	+	chr22	39452732	39463200	APOBEC3B	206021
chr3	48240886	48245569	N_region_windowed	7500	-	chr3	48495880	48533775	SHISA5	250312
chr3	50188596	50219944	N_region_windowed	30106	-	chr3	50354632	50357947	TUSC2	134689
chr3	95864657	95878178	N_region_windowed	7500	-	chr3	95739422	95750144	LOC107984037	114514
chr4	159042090	159142103	N_region_windowed	100000	+	chr4	158789985	158790766	MTCO3P9	251325
chr5	17728344	17738159	N_region	7500	-	chr5	17634673	17635267	TAF11L14	93078
chr5	127352986	127354262	N_region	7500	-	chr5	127661814	127663588	MRPS5P3	307553
chr6	39753837	39761366	N_region_windowed	7500	-	chr6	38539867	38855176	DNAH8	898662
chr6	46393304	46400769	N_region_windowed	7500	-	chr6	46631040	46683458	MEP1A	230272
chr7	1386131	1485630	N_region_windowed	100000	-	chr7	1082960	1240814	C7orf50	145318
chr7	44192301	44201092	N_region_windowed	7500	-	chr7	44187254	44198997	RASA4CP	0
chr7	44192301	44201092	N_region_windowed	7500	-	chr7	44197422	44202791	LINC00957	0
chr7	58768258	58770403	N_region	1500	-	chr7	58621131	58622370	LINC02799	145889
chr7	105557392	105563931	N_region	7500	-	chr7	105642865	106223396	LHFPL3	78935
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86510786	86511922	REXO1L4P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86520707	86520902	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86530870	86532006	REXO1L4P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86532898	86533093	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86543200	86545284	LOC101929601	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86545089	86545284	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86555390	86557474	LOC101929601	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86557279	86557474	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86567586	86568580	REXO1L12P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86569472	86569667	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86579798	86580876	REXO1L2P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86581665	86581860	REXO1L10P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86594663	86594858	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86595750	86596886	REXO1L4P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86606857	86607052	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86607944	86609080	REXO1L4P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86619047	86619242	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86620134	86621270	REXO1L4P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86631237	86631432	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86632324	86633460	REXO1L4P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86643427	86643622	REXO1L11P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86644514	86645650	REXO1L4P	0
chr8	86510393	86656451	N_region_windowed	100000	-	chr8	86655620	86655815	REXO1L10P	0
chr8	144699262	144789443	N_region_windowed	87867	+	chr8	144587222	144690776	ZC3H3	8487
chr9	22420020	22426699	N_region_windowed	7500	-	chr9	22652803	22830317	LINC01239	226105
chr9	41242196	41342188	N_region_windowed	100000	+	chr9	41241026	41247265	SPATA31A7	0
chr9	41242196	41342188	N_region_windowed	100000	+	chr9	41261635	41263049	LOC105379434	0
chr9	41242196	41342188	N_region_windowed	100000	+	chr9	41280400	41281348	LOC105379435	0
chr9	41242196	41342188	N_region_windowed	100000	+	chr9	41323314	41329059	CNTNAP3P4	0
chrY	34222546	34224046	N_region_windowed	1500	+	chrY	27406618	27446611	PARP4P1	6775936
chrY	55464177	55563159	N_region_windowed	100000	+	chrY	62090905	62092033	CTBP2P1	6527747
